segment,estimator,train_win,deck_days,pct_buy,Sharpe_mid,Sharpe_crossed,ridge_Sharpe_mid_same_days
bar1600,reclasso,500,866,36.95150115473441,0.5925036561343677,0.1189257443402907,1.3383216004229939
bar1600,reclasso,2000,866,37.75981524249423,1.5322499263899436,1.0592160871656298,1.3383216004229939
bar1600,reclasticnet,500,866,35.45034642032333,0.7479972868915832,0.27346658132251167,1.3383216004229939
bar1600,reclasticnet,2000,866,38.68360277136259,1.1174182051072985,0.6416002282701274,1.3383216004229939
bar1600,ridge,500,866,37.87528868360277,0.8138341343168207,0.3420954569537231,1.3383216004229939
bar1600,ridge,2000,866,38.56812933025404,1.5107830430576386,1.0381525940249745,1.3383216004229939
blk_close,reclasso,500,866,34.41108545034642,1.4209727064445734,0.9464612562203469,1.3383216004229939
blk_close,reclasso,2000,866,38.68360277136259,1.0089637536874438,0.5384344503170174,1.3383216004229939
blk_close,reclasticnet,500,866,34.75750577367205,1.157494989567668,0.6836965577237744,1.3383216004229939
blk_close,reclasticnet,2000,866,39.03002309468822,1.084607362673972,0.6145247567426217,1.3383216004229939
blk_close,ridge,500,866,35.56581986143187,1.1765134617417106,0.7031187623534081,1.3383216004229939
blk_close,ridge,2000,866,38.68360277136259,0.9992230403239533,0.5281874948196729,1.3383216004229939
none,reclasso,500,866,31.986143187066972,0.9263251752446204,0.45077373928663717,1.3383216004229939
none,reclasso,2000,866,40.7621247113164,1.099350451849994,0.629510915209602,1.3383216004229939
none,reclasticnet,500,866,31.87066974595843,0.9821967317273852,0.5065325720679906,1.3383216004229939
none,reclasticnet,2000,866,40.7621247113164,1.0875898064039025,0.6178783835783349,1.3383216004229939
none,ridge,500,866,32.10161662817552,0.992413165067807,0.516961449701031,1.3383216004229939
none,ridge,2000,866,40.877598152424945,1.1069294705405233,0.6376258487180757,1.3383216004229939
