segment,estimator,train_win,pooled_train_win,bar_end,sample,n,first,QLIKE_subsection,QLIKE_pooled,diff,pct,ci_lo,ci_hi,dm_stat,improves
bar1000,reclasso,500,500,all bars,common,3119,2012-03-23,0.11890853398417409,0.11889968313086452,8.85085330956971e-06,0.007443967112871275,-0.003426348416856409,0.0034984901909711347,0.0049995229257181984,False
bar1000,reclasso,500,500,all bars,deck period,1116,2020-01-03,0.12126617646256395,0.11849839605427905,0.0027677804082848817,2.335711284241417,-0.0028192531389664714,0.009148689746650457,1.0150692042550724,False
bar1000,reclasso,500,500,10:00,common,3119,2012-03-23,0.11890853398417409,0.11889968313086452,8.85085330956971e-06,0.007443967112871275,-0.003426348416856409,0.0034984901909711347,0.0049995229257181984,False
bar1000,reclasso,500,500,10:00,deck period,1116,2020-01-03,0.12126617646256395,0.11849839605427905,0.0027677804082848817,2.335711284241417,-0.0028192531389664714,0.009148689746650457,1.0150692042550724,False
bar1000,reclasso,2000,500,all bars,common,1619,2018-01-19,0.1238599660808338,0.12660016848176753,-0.0027402024009337326,-2.1644539922775587,-0.008809138796110953,0.002697676612008308,-1.009690419666371,False
bar1000,reclasso,2000,500,all bars,deck period,1116,2020-01-03,0.1221778564740655,0.11849839605427905,0.0036794604197864325,3.1050719185270905,-0.002435546233744032,0.010021175129828287,1.2721176204955174,False
bar1000,reclasso,2000,500,10:00,common,1619,2018-01-19,0.1238599660808338,0.12660016848176753,-0.0027402024009337326,-2.1644539922775587,-0.008809138796110953,0.002697676612008308,-1.009690419666371,False
bar1000,reclasso,2000,500,10:00,deck period,1116,2020-01-03,0.1221778564740655,0.11849839605427905,0.0036794604197864325,3.1050719185270905,-0.002435546233744032,0.010021175129828287,1.2721176204955174,False
bar1000,reclasso,2000,2000,all bars,common,1619,2018-01-19,0.1238599660808338,0.12471661791507163,-0.0008566518342378556,-0.6868786602449486,-0.004619331762970345,0.0028346293012406656,-0.47791766198359736,False
bar1000,reclasso,2000,2000,all bars,deck period,1116,2020-01-03,0.1221778564740655,0.12007654548390798,0.002101310990157524,1.749976218660563,-0.0017111853850618434,0.006126833217986031,1.125290031368926,False
