segment,estimator,train_win,back_transform,deck_days,pct_buy,Sharpe_mid,Sharpe_crossed,ridge_Sharpe_mid_same_days
bar1600,reclasso,500,clock,866,33.94919168591224,0.8681438871335475,0.39341747967453455,1.3383216004229939
bar1600,reclasso,500,raw,866,34.64203233256351,1.025937826208432,0.5510320724775457,1.3383216004229939
bar1600,reclasso,2000,clock,866,36.72055427251732,1.4728132961266667,0.9964262422530807,1.3383216004229939
bar1600,reclasso,2000,raw,866,38.33718244803695,1.5083517631673151,1.034508064504262,1.3383216004229939
bar1600,reclasticnet,500,clock,866,33.8337182448037,0.9261277915642557,0.45167797507023233,1.3383216004229939
bar1600,reclasticnet,500,raw,866,34.06466512702079,0.8861701921215375,0.4097494694926402,1.3383216004229939
bar1600,reclasticnet,2000,clock,866,36.95150115473441,1.3843848640138932,0.9072527626345345,1.3383216004229939
bar1600,reclasticnet,2000,raw,866,37.87528868360277,1.4361218237423177,0.9604532104650703,1.3383216004229939
bar1600,ridge,500,clock,866,36.37413394919168,0.5931466857660107,0.12084969601890785,1.3383216004229939
bar1600,ridge,500,raw,866,37.06697459584296,0.5520923494845301,0.07947404255012328,1.3383216004229939
bar1600,ridge,2000,clock,866,39.03002309468822,0.6760547220027256,0.20143978299449372,1.3383216004229939
bar1600,ridge,2000,raw,866,40.069284064665126,0.9882668003212316,0.5138145343213903,1.3383216004229939
none,reclasso,500,clock,866,26.443418013856814,0.9723350458330555,0.4935878173473033,1.3383216004229939
none,reclasso,500,pooled,866,33.25635103926097,0.7275572860049755,0.25347617560201247,1.3383216004229939
none,reclasso,500,raw,866,100.0,-0.203779128108568,-0.6756025534681229,1.3383216004229939
none,reclasso,2000,clock,866,35.91224018475751,1.0521644284054532,0.578804953726727,1.3383216004229939
none,reclasso,2000,pooled,866,42.840646651270205,1.2551307311162765,0.7881140088925825,1.3383216004229939
none,reclasso,2000,raw,866,40.531177829099306,1.185585357812883,0.7145545554835155,1.3383216004229939
none,reclasticnet,500,clock,866,26.096997690531175,1.0561778462838771,0.5779152152183773,1.3383216004229939
none,reclasticnet,500,pooled,866,33.14087759815242,0.8170109301241132,0.3434210473596425,1.3383216004229939
none,reclasticnet,500,raw,866,30.71593533487298,1.0257787155675793,0.549161005346263,1.3383216004229939
none,reclasticnet,2000,clock,866,36.25866050808314,1.1867233906751469,0.7140592524111474,1.3383216004229939
none,reclasticnet,2000,pooled,866,43.302540415704385,1.2307418634049534,0.7637653197427657,1.3383216004229939
none,reclasticnet,2000,raw,866,40.64665127020785,1.275070303207804,0.8044877987558876,1.3383216004229939
none,ridge,500,clock,866,25.981524249422634,0.7263336335526884,0.24589130928252997,1.3383216004229939
none,ridge,500,pooled,866,32.5635103926097,0.7911153180003319,0.3172074279468859,1.3383216004229939
none,ridge,500,raw,866,30.369515011547342,0.8595916241333739,0.38320992668403275,1.3383216004229939
none,ridge,2000,clock,866,36.1431870669746,1.3966052051340319,0.9245584594524792,1.3383216004229939
none,ridge,2000,pooled,866,42.263279445727484,1.3613798309780722,0.8942799090640562,1.3383216004229939
none,ridge,2000,raw,866,39.722863741339495,1.4124707824187683,0.9419536273068968,1.3383216004229939
rth,reclasticnet,500,clock,866,30.369515011547342,1.0676979732010603,0.5898561118778437,1.3383216004229939
rth,reclasticnet,500,raw,866,31.524249422632796,0.749237506618294,0.2708765966416215,1.3383216004229939
rth,reclasticnet,2000,clock,866,37.52886836027714,1.1946610307658683,0.7246289136930111,1.3383216004229939
rth,reclasticnet,2000,raw,866,39.4919168591224,1.3184351647439492,0.8488504279403627,1.3383216004229939
rth,ridge,500,clock,866,32.44803695150115,0.9283366974214222,0.4524939836801767,1.3383216004229939
rth,ridge,500,raw,866,34.41108545034642,0.9431441165094777,0.4677904770212426,1.3383216004229939
rth,ridge,2000,clock,866,39.14549653579677,1.146304271927507,0.6773990875733228,1.3383216004229939
rth,ridge,2000,raw,866,40.877598152424945,1.1230402928899854,0.6541281610381338,1.3383216004229939
