segment,estimator,train_win,pooled_train_win,bar_end,sample,n,first,QLIKE_subsection,QLIKE_pooled,diff,pct,ci_lo,ci_hi,dm_stat,improves
bar1000,reclasso,500,500,all bars,common,3119,2012-03-23,0.14240798947794714,0.11398211207054404,0.028425877407403096,24.93889338513941,-0.006168676847444932,0.09583639092169069,0.9103217216032737,False
bar1000,reclasso,500,500,all bars,deck period,1116,2020-01-03,0.2009797836253598,0.11640390956424432,0.08457587406111548,72.6572452572457,-0.009199943964092636,0.26685479107256593,0.9789203508110723,False
bar1000,reclasso,500,500,10:00,common,3119,2012-03-23,0.14240798947794714,0.11398211207054404,0.028425877407403096,24.93889338513941,-0.006168676847444932,0.09583639092169069,0.9103217216032737,False
bar1000,reclasso,500,500,10:00,deck period,1116,2020-01-03,0.2009797836253598,0.11640390956424432,0.08457587406111548,72.6572452572457,-0.009199943964092636,0.26685479107256593,0.9789203508110723,False
bar1000,reclasso,2000,500,all bars,common,1619,2018-01-19,0.12103984468059309,0.12182361869994285,-0.0007837740193497634,-0.6433678688204417,-0.00836796263937953,0.007799879022844903,-0.21682323931920458,False
bar1000,reclasso,2000,500,all bars,deck period,1116,2020-01-03,0.12063871980272697,0.11640390956424432,0.004234810238482663,3.6380309341289214,-0.0043413608911538745,0.015165293209823743,0.9521583726706523,False
bar1000,reclasso,2000,500,10:00,common,1619,2018-01-19,0.12103984468059309,0.12182361869994285,-0.0007837740193497634,-0.6433678688204417,-0.00836796263937953,0.007799879022844903,-0.21682323931920458,False
bar1000,reclasso,2000,500,10:00,deck period,1116,2020-01-03,0.12063871980272697,0.11640390956424432,0.004234810238482663,3.6380309341289214,-0.0043413608911538745,0.015165293209823743,0.9521583726706523,False
bar1000,reclasso,2000,2000,all bars,common,1619,2018-01-19,0.12103984468059309,0.12020584628207069,0.0008339983985223877,0.6938085162391829,-0.006363316770531229,0.009331696263097563,0.24051945802001126,False
bar1000,reclasso,2000,2000,all bars,deck period,1116,2020-01-03,0.12063871980272697,0.11597482384117244,0.004663895961554541,4.021472770626277,-0.004457958254248001,0.016122162552092735,1.0639699763096282,False
bar1000,reclasso,2000,2000,10:00,common,1619,2018-01-19,0.12103984468059309,0.12020584628207069,0.0008339983985223877,0.6938085162391829,-0.006363316770531229,0.009331696263097563,0.24051945802001126,False
bar1000,reclasso,2000,2000,10:00,deck period,1116,2020-01-03,0.12063871980272697,0.11597482384117244,0.004663895961554541,4.021472770626277,-0.004457958254248001,0.016122162552092735,1.0639699763096282,False
bar1030,reclasso,500,500,all bars,common,3119,2012-03-23,0.14783839754537517,0.14189468912785502,0.005943708417520126,4.188816687962516,-0.006270998368338627,0.025481919224701534,0.7764853637925563,False
bar1030,reclasso,500,500,all bars,deck period,1116,2020-01-03,0.1716606615409632,0.15054175186336424,0.021118909677598996,14.028606294396711,-0.010164095110537216,0.07293682317950415,1.030000632670592,False
bar1030,reclasso,500,500,10:30,common,3119,2012-03-23,0.14783839754537517,0.14189468912785502,0.005943708417520126,4.188816687962516,-0.006270998368338627,0.025481919224701534,0.7764853637925563,False
bar1030,reclasso,500,500,10:30,deck period,1116,2020-01-03,0.1716606615409632,0.15054175186336424,0.021118909677598996,14.028606294396711,-0.010164095110537216,0.07293682317950415,1.030000632670592,False
bar1030,reclasso,2000,500,all bars,common,1619,2018-01-19,0.1437823349206579,0.15298808197873773,-0.009205747058079833,-6.017296863267589,-0.0144595740148807,-0.004004320755371197,-3.456276615514543,True
bar1030,reclasso,2000,500,all bars,deck period,1116,2020-01-03,0.13755610078633265,0.15054175186336424,-0.012985651077031556,-8.6259465671807,-0.019063736519973812,-0.0072138788254688824,-4.223395538968212,True
bar1030,reclasso,2000,500,10:30,common,1619,2018-01-19,0.1437823349206579,0.15298808197873773,-0.009205747058079833,-6.017296863267589,-0.0144595740148807,-0.004004320755371197,-3.456276615514543,True
bar1030,reclasso,2000,500,10:30,deck period,1116,2020-01-03,0.13755610078633265,0.15054175186336424,-0.012985651077031556,-8.6259465671807,-0.019063736519973812,-0.0072138788254688824,-4.223395538968212,True
bar1030,reclasso,2000,2000,all bars,common,1619,2018-01-19,0.1437823349206579,0.15506956796489524,-0.011287233044237326,-7.278818914870865,-0.015783097180714963,-0.006339827759468302,-4.415089793252557,True
bar1030,reclasso,2000,2000,all bars,deck period,1116,2020-01-03,0.13755610078633265,0.15244705473375905,-0.014890953947426363,-9.767951223087024,-0.02020880593038793,-0.009532932341241857,-4.933020240094277,True
bar1030,reclasso,2000,2000,10:30,common,1619,2018-01-19,0.1437823349206579,0.15506956796489524,-0.011287233044237326,-7.278818914870865,-0.015783097180714963,-0.006339827759468302,-4.415089793252557,True
bar1030,reclasso,2000,2000,10:30,deck period,1116,2020-01-03,0.13755610078633265,0.15244705473375905,-0.014890953947426363,-9.767951223087024,-0.02020880593038793,-0.009532932341241857,-4.933020240094277,True
bar1100,reclasso,500,500,all bars,common,3119,2012-03-23,0.1188979400875367,0.12281415864861428,-0.0039162185610775915,-3.1887354065440876,-0.007678416708275286,4.653470513203974e-05,-2.087266754335675,False
bar1100,reclasso,500,500,all bars,deck period,1116,2020-01-03,0.13609549197876505,0.13797189160505513,-0.0018763996262900675,-1.3599868817202754,-0.009865815901550208,0.007116482268601877,-0.4667699398919132,False
bar1100,reclasso,500,500,11:00,common,3119,2012-03-23,0.1188979400875367,0.12281415864861428,-0.0039162185610775915,-3.1887354065440876,-0.007678416708275286,4.653470513203974e-05,-2.087266754335675,False
bar1100,reclasso,500,500,11:00,deck period,1116,2020-01-03,0.13609549197876505,0.13797189160505513,-0.0018763996262900675,-1.3599868817202754,-0.009865815901550208,0.007116482268601877,-0.4667699398919132,False
bar1100,reclasso,2000,500,all bars,common,1619,2018-01-19,0.12703812861108396,0.1306772784794712,-0.003639149868387229,-2.784837510186534,-0.008746282124550704,0.001617467375156251,-1.522971864442555,False
bar1100,reclasso,2000,500,all bars,deck period,1116,2020-01-03,0.1348660419455151,0.13797189160505513,-0.0031058496595400466,-2.251074203164909,-0.009688739462410872,0.004624402824527857,-0.9952502560210749,False
bar1100,reclasso,2000,500,11:00,common,1619,2018-01-19,0.12703812861108396,0.1306772784794712,-0.003639149868387229,-2.784837510186534,-0.008746282124550704,0.001617467375156251,-1.522971864442555,False
bar1100,reclasso,2000,500,11:00,deck period,1116,2020-01-03,0.1348660419455151,0.13797189160505513,-0.0031058496595400466,-2.251074203164909,-0.009688739462410872,0.004624402824527857,-0.9952502560210749,False
bar1100,reclasso,2000,2000,all bars,common,1619,2018-01-19,0.12703812861108396,0.1336168414663246,-0.006578712855240659,-4.923565609727939,-0.011069782744955087,-0.0020243581946327908,-3.0356047893698976,True
bar1100,reclasso,2000,2000,all bars,deck period,1116,2020-01-03,0.1348660419455151,0.142532503693187,-0.007666461747671942,-5.37874628525058,-0.013741641169515966,-0.0007899662498930798,-2.6611672916248024,True
bar1100,reclasso,2000,2000,11:00,common,1619,2018-01-19,0.12703812861108396,0.1336168414663246,-0.006578712855240659,-4.923565609727939,-0.011069782744955087,-0.0020243581946327908,-3.0356047893698976,True
bar1100,reclasso,2000,2000,11:00,deck period,1116,2020-01-03,0.1348660419455151,0.142532503693187,-0.007666461747671942,-5.37874628525058,-0.013741641169515966,-0.0007899662498930798,-2.6611672916248024,True
bar1130,reclasso,500,500,all bars,common,3121,2012-03-21,0.12177365861158991,0.12795458355073952,-0.00618092493914958,-4.830561569291948,-0.009731889020126802,-0.002616988191824872,-3.707556391260265,True
bar1130,reclasso,500,500,all bars,deck period,1116,2020-01-03,0.12776221322564038,0.13818482449297992,-0.01042261126733953,-7.54251511016611,-0.016294729880547806,-0.004631947059961023,-3.55669736436708,True
bar1130,reclasso,500,500,11:30,common,3121,2012-03-21,0.12177365861158991,0.12795458355073952,-0.00618092493914958,-4.830561569291948,-0.009731889020126802,-0.002616988191824872,-3.707556391260265,True
bar1130,reclasso,500,500,11:30,deck period,1116,2020-01-03,0.12776221322564038,0.13818482449297992,-0.01042261126733953,-7.54251511016611,-0.016294729880547806,-0.004631947059961023,-3.55669736436708,True
bar1130,reclasso,2000,500,all bars,common,1621,2018-01-17,0.12437886948286346,0.13149513448700922,-0.007116265004145745,-5.411808605624705,-0.01237621996391449,-0.0021857188961612968,-2.7864344332200455,True
bar1130,reclasso,2000,500,all bars,deck period,1116,2020-01-03,0.12709537631629522,0.13818482449297992,-0.01108944817668469,-8.025083953591485,-0.01786030045717366,-0.004520370223900747,-3.361876779880918,True
bar1130,reclasso,2000,500,11:30,common,1621,2018-01-17,0.12437886948286346,0.13149513448700922,-0.007116265004145745,-5.411808605624705,-0.01237621996391449,-0.0021857188961612968,-2.7864344332200455,True
bar1130,reclasso,2000,500,11:30,deck period,1116,2020-01-03,0.12709537631629522,0.13818482449297992,-0.01108944817668469,-8.025083953591485,-0.01786030045717366,-0.004520370223900747,-3.361876779880918,True
bar1130,reclasso,2000,2000,all bars,common,1621,2018-01-17,0.12437886948286346,0.13364499345621197,-0.009266123973348507,-6.933386529278779,-0.015048409217522929,-0.003624015765762783,-3.4053920327060836,True
bar1130,reclasso,2000,2000,all bars,deck period,1116,2020-01-03,0.12709537631629522,0.14248669765014008,-0.015391321333844875,-10.80193561060452,-0.022681960349517187,-0.008286368855894656,-4.417257555860098,True
bar1130,reclasso,2000,2000,11:30,common,1621,2018-01-17,0.12437886948286346,0.13364499345621197,-0.009266123973348507,-6.933386529278779,-0.015048409217522929,-0.003624015765762783,-3.4053920327060836,True
bar1130,reclasso,2000,2000,11:30,deck period,1116,2020-01-03,0.12709537631629522,0.14248669765014008,-0.015391321333844875,-10.80193561060452,-0.022681960349517187,-0.008286368855894656,-4.417257555860098,True
bar1200,reclasso,500,500,all bars,common,3060,2012-05-31,0.1308406995913697,0.1327433546127018,-0.0019026550213321093,-1.4333335381521612,-0.005439280372217065,0.001609613119360686,-1.013300209951328,False
bar1200,reclasso,500,500,all bars,deck period,1116,2020-01-03,0.12547903179849562,0.13372169156614847,-0.008242659767652817,-6.164040905491686,-0.014111992853291889,-0.0024909865157834573,-2.5260357444704415,True
bar1200,reclasso,500,500,12:00,common,3060,2012-05-31,0.1308406995913697,0.1327433546127018,-0.0019026550213321093,-1.4333335381521612,-0.005439280372217065,0.001609613119360686,-1.013300209951328,False
bar1200,reclasso,500,500,12:00,deck period,1116,2020-01-03,0.12547903179849562,0.13372169156614847,-0.008242659767652817,-6.164040905491686,-0.014111992853291889,-0.0024909865157834573,-2.5260357444704415,True
bar1200,reclasso,2000,500,all bars,common,1560,2018-04-13,0.14495713674082755,0.14809008564400117,-0.003132948903173654,-2.115569647724465,-0.00855286028781917,0.003314920735981783,-1.0467267630246078,False
bar1200,reclasso,2000,500,all bars,deck period,1116,2020-01-03,0.13023407591805503,0.13372169156614847,-0.0034876156480934434,-2.6081151137459364,-0.008832754572899401,0.0022794213763066462,-1.4116940820550345,False
bar1200,reclasso,2000,500,12:00,common,1560,2018-04-13,0.14495713674082755,0.14809008564400117,-0.003132948903173654,-2.115569647724465,-0.00855286028781917,0.003314920735981783,-1.0467267630246078,False
bar1200,reclasso,2000,500,12:00,deck period,1116,2020-01-03,0.13023407591805503,0.13372169156614847,-0.0034876156480934434,-2.6081151137459364,-0.008832754572899401,0.0022794213763066462,-1.4116940820550345,False
bar1200,reclasso,2000,2000,all bars,common,1560,2018-04-13,0.14495713674082755,0.14952479214098882,-0.004567655400161294,-3.054781307339584,-0.009818017586158977,0.0016107449652748376,-1.5489502910008857,False
bar1200,reclasso,2000,2000,all bars,deck period,1116,2020-01-03,0.13023407591805503,0.13575614440361203,-0.005522068485557002,-4.0676379767677595,-0.011016980096418823,0.0001549817441232572,-2.137885445684761,False
bar1200,reclasso,2000,2000,12:00,common,1560,2018-04-13,0.14495713674082755,0.14952479214098882,-0.004567655400161294,-3.054781307339584,-0.009818017586158977,0.0016107449652748376,-1.5489502910008857,False
bar1200,reclasso,2000,2000,12:00,deck period,1116,2020-01-03,0.13023407591805503,0.13575614440361203,-0.005522068485557002,-4.0676379767677595,-0.011016980096418823,0.0001549817441232572,-2.137885445684761,False
bar1230,reclasso,500,500,all bars,common,3060,2012-05-31,0.1352075175163845,0.13810739862122542,-0.0028998811048409523,-2.099729003508488,-0.006690208459662944,0.0008722170320468397,-1.5400685206582463,False
bar1230,reclasso,500,500,all bars,deck period,1116,2020-01-03,0.1355562011403654,0.14097308871516387,-0.005416887574798471,-3.8424976172177745,-0.011824168428843986,0.0012557446495219016,-1.6078413788479957,False
bar1230,reclasso,500,500,12:30,common,3060,2012-05-31,0.1352075175163845,0.13810739862122542,-0.0028998811048409523,-2.099729003508488,-0.006690208459662944,0.0008722170320468397,-1.5400685206582463,False
bar1230,reclasso,500,500,12:30,deck period,1116,2020-01-03,0.1355562011403654,0.14097308871516387,-0.005416887574798471,-3.8424976172177745,-0.011824168428843986,0.0012557446495219016,-1.6078413788479957,False
bar1230,reclasso,2000,500,all bars,common,1560,2018-04-13,0.14649013196830768,0.1470969998475189,-0.0006068678792112229,-0.41256305692182954,-0.004973604916523229,0.0038918612354274583,-0.2799261772219739,False
bar1230,reclasso,2000,500,all bars,deck period,1116,2020-01-03,0.14191109291414403,0.14097308871516387,0.0009380041989801456,0.6653781991507494,-0.004806665253436412,0.006834014793862206,0.3456903997866036,False
bar1230,reclasso,2000,500,12:30,common,1560,2018-04-13,0.14649013196830768,0.1470969998475189,-0.0006068678792112229,-0.41256305692182954,-0.004973604916523229,0.0038918612354274583,-0.2799261772219739,False
bar1230,reclasso,2000,500,12:30,deck period,1116,2020-01-03,0.14191109291414403,0.14097308871516387,0.0009380041989801456,0.6653781991507494,-0.004806665253436412,0.006834014793862206,0.3456903997866036,False
bar1230,reclasso,2000,2000,all bars,common,1560,2018-04-13,0.14649013196830768,0.14978781616011466,-0.0032976841918069696,-2.201570378916488,-0.007580669151190325,0.0008529996057426219,-1.5875367765839359,False
bar1230,reclasso,2000,2000,all bars,deck period,1116,2020-01-03,0.14191109291414403,0.14494144972192083,-0.0030303568077768173,-2.090745479357868,-0.008569009146794305,0.002393733538455377,-1.2191497039258068,False
bar1230,reclasso,2000,2000,12:30,common,1560,2018-04-13,0.14649013196830768,0.14978781616011466,-0.0032976841918069696,-2.201570378916488,-0.007580669151190325,0.0008529996057426219,-1.5875367765839359,False
bar1230,reclasso,2000,2000,12:30,deck period,1116,2020-01-03,0.14191109291414403,0.14494144972192083,-0.0030303568077768173,-2.090745479357868,-0.008569009146794305,0.002393733538455377,-1.2191497039258068,False
bar1300,reclasso,500,500,all bars,common,3060,2012-05-31,0.15806791267551185,0.1553515415915967,0.002716371083915122,1.7485317854496631,-0.0022253423375008306,0.008541857754247404,1.0245505588183006,False
bar1300,reclasso,500,500,all bars,deck period,1116,2020-01-03,0.16940094614359957,0.1658780802789115,0.0035228658646880664,2.12376816681543,-0.006706353791065422,0.016913633912773014,0.5918352572494677,False
bar1300,reclasso,500,500,13:00,common,3060,2012-05-31,0.15806791267551185,0.1553515415915967,0.002716371083915122,1.7485317854496631,-0.0022253423375008306,0.008541857754247404,1.0245505588183006,False
bar1300,reclasso,500,500,13:00,deck period,1116,2020-01-03,0.16940094614359957,0.1658780802789115,0.0035228658646880664,2.12376816681543,-0.006706353791065422,0.016913633912773014,0.5918352572494677,False
bar1300,reclasso,2000,500,all bars,common,1560,2018-04-13,0.17955654310548946,0.17466221003334148,0.004894333072147988,2.802170584703871,-0.0036267291654665454,0.013469198633795977,1.3484069399019656,False
bar1300,reclasso,2000,500,all bars,deck period,1116,2020-01-03,0.17416585192915857,0.1658780802789115,0.008287771650247073,4.996303089782453,-0.002013903016782456,0.020218740325247828,1.7966899176965083,False
bar1300,reclasso,2000,500,13:00,common,1560,2018-04-13,0.17955654310548946,0.17466221003334148,0.004894333072147988,2.802170584703871,-0.0036267291654665454,0.013469198633795977,1.3484069399019656,False
bar1300,reclasso,2000,500,13:00,deck period,1116,2020-01-03,0.17416585192915857,0.1658780802789115,0.008287771650247073,4.996303089782453,-0.002013903016782456,0.020218740325247828,1.7966899176965083,False
bar1300,reclasso,2000,2000,all bars,common,1560,2018-04-13,0.17955654310548946,0.17306051739811315,0.006496025707376351,3.7536150966385446,-0.002561959683668599,0.01702846189464651,1.4396661342794583,False
bar1300,reclasso,2000,2000,all bars,deck period,1116,2020-01-03,0.17416585192915857,0.16340323571839693,0.01076261621076164,6.586537998127242,-0.0011153859189963118,0.023874989997092574,1.7929275416754495,False
bar1300,reclasso,2000,2000,13:00,common,1560,2018-04-13,0.17955654310548946,0.17306051739811315,0.006496025707376351,3.7536150966385446,-0.002561959683668599,0.01702846189464651,1.4396661342794583,False
bar1300,reclasso,2000,2000,13:00,deck period,1116,2020-01-03,0.17416585192915857,0.16340323571839693,0.01076261621076164,6.586537998127242,-0.0011153859189963118,0.023874989997092574,1.7929275416754495,False
bar1330,reclasso,500,500,all bars,common,2999,2012-05-31,0.16144380618904058,0.1647992068389254,-0.0033554006498848214,-2.036053882931844,-0.0067291326184127035,0.00014823126184632357,-1.8084712314380764,False
bar1330,reclasso,500,500,all bars,deck period,1088,2020-01-03,0.17099642130670561,0.1706508256985644,0.000345595608141249,0.20251622383105544,-0.006126772734681127,0.006832274369816335,0.10086326194869018,False
bar1330,reclasso,500,500,13:30,common,2999,2012-05-31,0.16144380618904058,0.1647992068389254,-0.0033554006498848214,-2.036053882931844,-0.0067291326184127035,0.00014823126184632357,-1.8084712314380764,False
bar1330,reclasso,500,500,13:30,deck period,1088,2020-01-03,0.17099642130670561,0.1706508256985644,0.000345595608141249,0.20251622383105544,-0.006126772734681127,0.006832274369816335,0.10086326194869018,False
bar1330,reclasso,2000,500,all bars,common,1499,2018-05-17,0.17509221778517364,0.17686685503067293,-0.001774637245499308,-1.0033746827191243,-0.007055807512613005,0.003062172617061617,-0.6621519602024819,False
