variant,family,causal,description,book,sample,n_fallback_stamps,n,mean,sd,Sharpe_ann,t,MaxDD,worst_day,worst_date,sd_diff_vs_V0,mean_abs_diff_vs_V0,mean_turnover,mean_hedge_cost_prem,mean_choppy,Sharpe_choppy,n_choppy,mean_trend,Sharpe_trend,n_trend
V1_forecast_lgbm,V1 forecast,True,sqrt(rv_hat / w_slice) of lgbm,exit_crossed,whole,13,865,0.04827910485901777,0.3304778787703626,2.319087234274993,4.296599450947018,-6.252029428028962,-2.0782546201962124,2024-04-04,0.07877789566764844,0.051437716322139074,2.1798636067921953,0.0288151272355268,0.119607334338875,6.463615868903534,289,-0.022313313684800523,-0.9767901198797803,289
V1_forecast_lgbm,V1 forecast,True,sqrt(rv_hat / w_slice) of lgbm,exit_crossed,daily_era,13,489,0.054699155198580145,0.3449168130670254,2.5174828729380567,3.5068782117508546,-2.868194250694016,-2.0782546201962124,2024-04-04,0.08182019133214363,0.04976857139028329,2.1928668099647957,0.027914641337606873,0.14925986870529195,7.730333562388637,156,-0.05019734459523425,-2.0451778600920862,169
V1_forecast_lgbm,V1 forecast,True,sqrt(rv_hat / w_slice) of lgbm,exit_mid,whole,13,865,0.08725079568056222,0.3236104111846772,4.280033628427464,7.929667270013357,-3.421411836579068,-1.9173635191657157,2024-04-04,0.07877789566764844,0.051437716322139074,2.1798636067921953,0.0288151272355268,0.14806992104729177,8.066977905746937,289,0.026173713301814727,1.1638719647531777,289
V1_forecast_lgbm,V1 forecast,True,sqrt(rv_hat / w_slice) of lgbm,exit_mid,daily_era,13,489,0.08232144218822242,0.33981086221380047,3.8457051463148657,5.357104801547373,-2.011330802447749,-1.9173635191657157,2024-04-04,0.08182019133214363,0.04976857139028329,2.1928668099647957,0.027914641337606873,0.1695695421834573,8.837529056056335,156,-0.01677069267358279,-0.6953650180616266,169
V1_forecast_lgbm,V1 forecast,True,sqrt(rv_hat / w_slice) of lgbm,hold,whole,13,865,0.1047824557315213,0.3965855742891015,4.194226985565749,7.7706923210944945,-3.5166645168162844,-2.515874519822175,2023-11-30,0.08603982996798083,0.058113506050731144,2.4585057248449136,0.03243819283048837,0.16177438824580911,5.703821463895256,289,0.04485479502964345,1.950555463668241,289
V1_forecast_lgbm,V1 forecast,True,sqrt(rv_hat / w_slice) of lgbm,hold,daily_era,13,489,0.09696898602627087,0.4130275475344548,3.7269546321029576,5.191684176286897,-2.824433281481191,-2.515874519822175,2023-11-30,0.08567588377893966,0.05455410714533239,2.4824476848956234,0.03167762024856999,0.1892154798582203,6.223768686160741,156,-0.003369969170603856,-0.1373259813189491,169
V2_blend_0.25,V2 blend,True,"sqrt(0.25 V1^2 + 0.75 V0^2), blk2",exit_crossed,whole,13,865,0.04689359534829175,0.3235201509002783,2.3009779952442875,4.263048256612268,-6.1916795398060245,-2.1538823598406878,2024-04-04,0.016548994510410416,0.011999869825222538,2.073195736974781,0.02751718428207724,0.12562081758146854,6.717796695890488,289,-0.03412360287349138,-1.5520478758205698,289
V2_blend_0.25,V2 blend,True,"sqrt(0.25 V1^2 + 0.75 V0^2), blk2",exit_crossed,daily_era,13,489,0.05435154583050901,0.33680274300071594,2.5617488567630353,3.5685411592394964,-2.3737313689269612,-2.1538823598406878,2024-04-04,0.017046604759022102,0.012123163077999134,2.12913595783431,0.027495747001937274,0.14206998753187336,7.170151517587666,156,-0.0470227261464727,-1.9732065979683442,169
V2_blend_0.25,V2 blend,True,"sqrt(0.25 V1^2 + 0.75 V0^2), blk2",exit_mid,whole,13,865,0.08586528616983621,0.3159482217809697,4.314216908926384,7.992999024874723,-3.414321826585123,-1.9929912588101908,2024-04-04,0.016548994510410416,0.011999869825222536,2.073195736974781,0.02751718428207724,0.15408340428988532,8.300580605824345,289,0.014363424113123859,0.6667915685331383,289
V2_blend_0.25,V2 blend,True,"sqrt(0.25 V1^2 + 0.75 V0^2), blk2",exit_mid,daily_era,13,489,0.08197383282015128,0.33138821387839884,3.92679702971854,5.4700665865569755,-2.057328547580134,-1.9929912588101908,2024-04-04,0.017046604759022102,0.012123163077999132,2.12913595783431,0.027495747001937274,0.1623796610100387,8.248057543898543,156,-0.013596074224821248,-0.5820170802525094,169
V2_blend_0.25,V2 blend,True,"sqrt(0.25 V1^2 + 0.75 V0^2), blk2",hold,whole,13,865,0.10362156554943348,0.3885500392040665,4.233538004040584,7.843524294768806,-3.346181555415285,-2.3447104853493776,2023-11-30,0.018042776312616717,0.013321498115595123,2.3607501121369374,0.031272144145594566,0.1701233399447988,6.0326179305834255,289,0.03330304062744705,1.5030927228961304,289
V2_blend_0.25,V2 blend,True,"sqrt(0.25 V1^2 + 0.75 V0^2), blk2",hold,daily_era,13,489,0.09640421877494376,0.40433947557815036,3.7848630216170966,5.272351128045624,-2.9263584492369663,-2.3447104853493776,2023-11-30,0.018056536620554706,0.013168986435638318,2.414576543856468,0.031180071410253404,0.18335509496077415,6.033765241390138,156,-0.00019187257610923188,-0.00804646415671957,169
V2_blend_0.50,V2 blend,True,"sqrt(0.50 V1^2 + 0.50 V0^2), blk2",exit_crossed,whole,13,865,0.04792550574557479,0.3238506790222577,2.349211742447637,4.352411471884253,-6.269011114873912,-2.1041377174473928,2024-04-04,0.033133904838288736,0.0240694680715478,2.0998258023017153,0.02786673171108482,0.12389091669938664,6.651643606065876,289,-0.02937347826489516,-1.3298671874230794,289
V2_blend_0.50,V2 blend,True,"sqrt(0.50 V1^2 + 0.50 V0^2), blk2",exit_crossed,daily_era,13,489,0.05536250310410254,0.33732960509292326,2.60532274001532,3.6292400038757164,-2.330612073689583,-2.1041377174473928,2024-04-04,0.03361310279977283,0.023813459527356244,2.141913009637381,0.027576069425819416,0.14400275632147627,7.3031927455427565,156,-0.0461364751651665,-1.9320764517709585,169
V2_blend_0.50,V2 blend,True,"sqrt(0.50 V1^2 + 0.50 V0^2), blk2",exit_mid,whole,13,865,0.08689719656711922,0.3164619582266636,4.358976472880628,8.075925581093966,-3.3983697604925283,-1.9432466164168956,2024-04-04,0.033133904838288736,0.0240694680715478,2.0998258023017153,0.02786673171108482,0.1523535034078034,8.242181904965664,289,0.01911354872172008,0.8821137945581834,289
V2_blend_0.50,V2 blend,True,"sqrt(0.50 V1^2 + 0.50 V0^2), blk2",exit_mid,daily_era,13,489,0.08298479009374482,0.33200074898887955,3.967890756709697,5.527310549315991,-2.0250767066274005,-1.9432466164168956,2024-04-04,0.03361310279977283,0.023813459527356244,2.141913009637381,0.027576069425819416,0.16431242979964167,8.386386820463661,156,-0.012709823243515044,-0.542698083955241,169
V2_blend_0.50,V2 blend,True,"sqrt(0.50 V1^2 + 0.50 V0^2), blk2",hold,whole,13,865,0.1044726769960501,0.38901831116690616,4.263172928342729,7.8984292580679805,-3.2730416237315225,-2.3856734550349654,2023-11-30,0.036155028544458706,0.026691558488942762,2.3782468216771537,0.03148624949652923,0.1678203538769469,5.957703549038859,289,0.038205553683605065,1.71599753450606,289
V2_blend_0.50,V2 blend,True,"sqrt(0.50 V1^2 + 0.50 V0^2), blk2",hold,daily_era,13,489,0.09740676098051818,0.4048433715686892,3.819463283869552,5.320549631049696,-2.8685094762925694,-2.3856734550349654,2023-11-30,0.03555166434988179,0.02588461452483541,2.4215150718272955,0.031179012694273048,0.18504976321626343,6.09813047522849,156,0.0006221203483799194,0.02603072862923798,169
V2_blend_0.75,V2 blend,True,"sqrt(0.75 V1^2 + 0.25 V0^2), blk2",exit_crossed,whole,13,865,0.049015712035571396,0.3247534639195607,2.395972307405457,4.439045305555693,-6.292357093909784,-2.0533729982586464,2024-04-04,0.05129126069709051,0.036867185857070744,2.1373635693831976,0.02835623311819736,0.12064249418411725,6.48589528351044,289,-0.022869532825549734,-1.027278766662588,289
V2_blend_0.75,V2 blend,True,"sqrt(0.75 V1^2 + 0.25 V0^2), blk2",exit_crossed,daily_era,13,489,0.056257046749133344,0.33846225951877856,2.638559857245474,3.6755396325599063,-2.33400385133167,-2.0533729982586464,2024-04-04,0.05126916203915626,0.035697289305745436,2.1644511769810846,0.027766376068385917,0.1446529625193492,7.3567693321806225,156,-0.04407555516658847,-1.8371730911609565,169
V2_blend_0.75,V2 blend,True,"sqrt(0.75 V1^2 + 0.25 V0^2), blk2",exit_mid,whole,13,865,0.08798740285711584,0.3176302390387944,4.397429926776272,8.14716873506126,-3.395778254540353,-1.8924818972281496,2024-04-04,0.05129126069709051,0.03686718585707074,2.1373635693831976,0.02835623311819736,0.14910508089253402,8.079198214020629,289,0.02561749416106551,1.1713006143400722,289
V2_blend_0.75,V2 blend,True,"sqrt(0.75 V1^2 + 0.25 V0^2), blk2",exit_mid,daily_era,13,489,0.08387933373877562,0.33325444055043785,3.9955750959063714,5.5658751040063805,-2.0161867244340588,-1.8924818972281496,2024-04-04,0.05126916203915626,0.035697289305745436,2.1644511769810846,0.027766376068385917,0.16496263599751457,8.442148617674665,156,-0.010648903244937028,-0.45229128229665105,169
V2_blend_0.75,V2 blend,True,"sqrt(0.75 V1^2 + 0.25 V0^2), blk2",hold,whole,13,865,0.10534544832771407,0.3901299466834543,4.286538786327277,7.94171945047797,-3.3881995124518554,-2.424959001323315,2023-11-30,0.05574388100780785,0.04074978954625508,2.4068665286418858,0.031840526035424505,0.16395976848531152,5.820441927015343,289,0.044754739696321134,1.993224725398544,289
V2_blend_0.75,V2 blend,True,"sqrt(0.75 V1^2 + 0.25 V0^2), blk2",hold,daily_era,13,489,0.09827851023236311,0.4059877969489513,3.842782949401472,5.3530341527274,-2.8294728959223487,-2.424959001323315,2023-11-30,0.05396905167590461,0.038773758247910094,2.438542411621465,0.03129199122344898,0.1854092250115582,6.1110326987920045,156,0.002560545298349823,0.10660894848914221,169
V3_max,V3 max,True,"max(V0, V1), blk2",exit_crossed,whole,13,865,0.04583917634410488,0.3307609811959746,2.2000006253218682,4.075966328104142,-6.45740383991199,-2.2028675866604797,2024-04-04,0.03814015287579256,0.02187123849743104,2.017655546179726,0.02676301147265789,0.14442051984006427,7.906195368725604,289,-0.05860165999845794,-2.5851062036462067,289
V3_max,V3 max,True,"max(V0, V1), blk2",exit_crossed,daily_era,13,489,0.05353840754080702,0.3444651249197956,2.4672914909986634,3.4369611268590305,-2.357148861561825,-2.2028675866604797,2024-04-04,0.04337820081658052,0.02702899424009073,2.0732002284302076,0.026743301849136744,0.16357296224383228,8.476850083080565,156,-0.0730218197063686,-2.978263090860328,169
V3_max,V3 max,True,"max(V0, V1), blk2",exit_mid,whole,13,865,0.08481086716564934,0.32264677407087805,4.172769995464116,7.730938710049988,-3.441995338441501,-2.041976485629983,2024-04-04,0.03814015287579256,0.02187123849743104,2.017655546179726,0.02676301147265789,0.17288310654848102,9.538342122966151,289,-0.0101146330118427,-0.4550427246295863,289
V3_max,V3 max,True,"max(V0, V1), blk2",exit_mid,daily_era,13,489,0.0811606945304493,0.33878815484633673,3.8029254132260437,5.297512215839482,-2.0554381145328833,-2.041976485629983,2024-04-04,0.04337820081658052,0.02702899424009073,2.0732002284302076,0.026743301849136744,0.18388263572199767,9.593891716119675,156,-0.039595167784717146,-1.6464139001006308,169
V3_max,V3 max,True,"max(V0, V1), blk2",hold,whole,13,865,0.10223684400269693,0.3947380983111611,4.111484529360313,7.617394425850192,-3.460534174416537,-2.3398218664794186,2023-11-30,0.041031030903579575,0.024465703908512777,2.305941423642322,0.030530856771947758,0.1889174273169346,6.764320064597872,289,0.00896561031854346,0.39149092692319154,289
V3_max,V3 max,True,"max(V0, V1), blk2",hold,daily_era,13,489,0.0960140304663167,0.40963282505950277,3.720833362657687,5.183157188208196,-2.705131178427827,-2.3398218664794186,2023-11-30,0.046485618036148264,0.029662818555720064,2.359211980244585,0.030415674409374222,0.2059781297142566,6.894713715843731,156,-0.025908667551816946,-1.0553301001768056,169
V4_min,V4 min,True,"min(V0, V1), blk2",exit_crossed,whole,13,865,0.04980257194708305,0.32088332509681344,2.4637968330132853,4.564704580110082,-5.826251069081147,-2.001257442487507,2024-04-04,0.06695336959698883,0.03819227510193232,2.2253623676751753,0.029495021470934694,0.09695281228794199,5.0778912489966475,289,0.00607646989545351,0.2785209296264311,289
V4_min,V4 min,True,"min(V0, V1), blk2",exit_crossed,daily_era,13,489,0.055843462217015395,0.3351081846397836,2.6453769883395557,3.6850359627067646,-3.012752152355461,-2.001257442487507,2024-04-04,0.06510025423015416,0.030558061769092752,2.2501494009355913,0.028805933957061172,0.1190375299847263,5.88453454200404,156,-0.01636615456560607,-0.6942178596106752,169
V4_min,V4 min,True,"min(V0, V1), blk2",exit_mid,whole,13,865,0.0887742627686275,0.3146514122057919,4.478758645238941,8.297847382215373,-3.4460543405306936,-1.84036634145701,2024-04-04,0.06695336959698883,0.03819227510193232,2.2253623676751753,0.029495021470934694,0.12541539899635878,6.61750092304094,289,0.05456349688206875,2.5451002669273244,289
V4_min,V4 min,True,"min(V0, V1), blk2",exit_mid,daily_era,13,489,0.08346574920665767,0.3303398760603767,4.010952925685694,5.587296570971191,-2.3480501422293933,-1.84036634145701,2024-04-04,0.06510025423015414,0.030558061769092752,2.2501494009355913,0.028805933957061172,0.13934720346289167,6.928722228205271,156,0.01706049735604538,0.7372794976815438,169
V4_min,V4 min,True,"min(V0, V1), blk2",hold,whole,13,865,0.10634568441802385,0.3873105564444681,4.358738422592765,8.075484542602178,-3.158310462642092,-2.4231990971573976,2023-11-30,0.07092117222965932,0.04175329042501879,2.4924824337106157,0.03294485651564969,0.14014787095615575,4.919598237655551,289,0.07323393400766295,3.332989593732823,289
V4_min,V4 min,True,"min(V0, V1), blk2",hold,daily_era,13,489,0.0973966134773716,0.4048054536791391,3.819423114866298,5.320493675236127,-3.131406310161651,-2.4231990971573976,2023-11-30,0.06594593155238129,0.03268171258633581,2.5234688465696706,0.032340091316396015,0.15850294778525126,5.12616321053509,156,0.02983285216546303,1.2645633929316653,169
V5_calibrated,V5 calibrated,True,"V1 variance times its expanding lagged 63-session realized-over-forecast mean, blk2",exit_crossed,whole,13,865,0.047943011260525394,0.33212308917281147,2.2915350790246127,4.245553257698405,-6.145350793847516,-2.0596168228201766,2024-04-04,0.0744384971769477,0.05147771860190995,2.132509441476274,0.028238425744983496,0.13235734456615797,7.243739577841971,289,-0.0372654873338843,-1.6117485398261902,289
V5_calibrated,V5 calibrated,True,"V1 variance times its expanding lagged 63-session realized-over-forecast mean, blk2",exit_crossed,daily_era,13,489,0.054089617279613866,0.346684966426006,2.476732878979295,3.4501130724606797,-2.5592009431443827,-2.0596168228201766,2024-04-04,0.07776385812164223,0.05244530587238661,2.142671471610225,0.027306393754643103,0.16191262901977693,8.406896602217667,156,-0.06559775843381778,-2.6513806961564654,169
V5_calibrated,V5 calibrated,True,"V1 variance times its expanding lagged 63-session realized-over-forecast mean, blk2",exit_mid,whole,13,865,0.08691470208206986,0.32489579294384074,4.24667894097674,7.867870658972078,-3.414008479746009,-1.8987257217896794,2024-04-04,0.0744384971769477,0.05147771860190995,2.132509441476274,0.028238425744983496,0.16081993127457475,8.877752837226414,289,0.011221539652730938,0.4928471066552157,289
V5_calibrated,V5 calibrated,True,"V1 variance times its expanding lagged 63-session realized-over-forecast mean, blk2",exit_mid,daily_era,13,489,0.08171190426925615,0.34136576905379684,3.7998428216608713,5.293218135704187,-2.0689934493386772,-1.8987257217896794,2024-04-04,0.07776385812164223,0.052445305872386605,2.142671471610225,0.027306393754643103,0.18222230249794227,9.520943134214653,156,-0.03217110651216632,-1.3235126915637196,169
V5_calibrated,V5 calibrated,True,"V1 variance times its expanding lagged 63-session realized-over-forecast mean, blk2",hold,whole,13,865,0.10400171846862585,0.3964535858632003,4.164361622189255,7.715360420685888,-3.520287595418459,-2.429821187893374,2023-11-30,0.07958729884461692,0.05662500913222479,2.4194036084738357,0.03193679450911759,0.17490996129434636,6.247110308425634,289,0.030269385216567385,1.2973080734048257,289
V5_calibrated,V5 calibrated,True,"V1 variance times its expanding lagged 63-session realized-over-forecast mean, blk2",hold,daily_era,13,489,0.09600394557422665,0.4132590742341963,3.6877965524324687,5.1371365891368095,-2.766419394862588,-2.429821187893374,2023-11-30,0.08058273943070932,0.05618012376099226,2.4400416648496,0.031135776458508832,0.20209932766694352,6.701068131709134,156,-0.019159076736019378,-0.7739055286296284,169
V6_realized,V6 realized (non-causal),False,"the variance actually realized from the stamp to the close (reference ceiling, NOT a candidate)",exit_crossed,whole,13,865,0.03663685111519257,0.36073544390665685,1.612239637251407,2.987014821102674,-7.497701485694191,-3.2985524153580745,2024-04-04,0.10604369967094252,0.05960464296192534,2.1777399980435,0.028910869792419712,0.09766967315743807,5.36173530872619,289,-0.027239959749757924,-0.9736077804975685,289
V6_realized,V6 realized (non-causal),False,"the variance actually realized from the stamp to the close (reference ceiling, NOT a candidate)",exit_crossed,daily_era,13,489,0.0476429837165952,0.36922152815110604,2.048387924654654,2.853424370590231,-4.070253505353385,-3.2985524153580745,2024-04-04,0.10994140130190816,0.0557852336180964,2.221052888884803,0.028550444693002247,0.110716087991711,5.846998996143716,156,-0.038407048710765154,-1.2732409100606292,169
V6_realized,V6 realized (non-causal),False,"the variance actually realized from the stamp to the close (reference ceiling, NOT a candidate)",exit_mid,whole,13,865,0.07560854193673702,0.3526613659546801,3.4034019873190933,6.305521799243033,-4.221911051875235,-3.1376613143275778,2024-04-04,0.10604369967094252,0.05960464296192534,2.1777399980435,0.028910869792419712,0.12613225986585486,6.973008925513821,289,0.021247067236857316,0.7742042342499326,289
V6_realized,V6 realized (non-causal),False,"the variance actually realized from the stamp to the close (reference ceiling, NOT a candidate)",exit_mid,daily_era,13,489,0.07526527070623748,0.36330696702001425,3.28867662982674,4.5811586416768435,-3.8354087745641934,-3.1376613143275778,2024-04-04,0.10994140130190816,0.055785233618096404,2.221052888884803,0.028550444693002247,0.13102576146987635,6.965111879194987,156,-0.004980396789113691,-0.16815426737846187,169
V6_realized,V6 realized (non-causal),False,"the variance actually realized from the stamp to the close (reference ceiling, NOT a candidate)",hold,whole,13,865,0.09311600251924194,0.41920567631193295,3.5261228509185423,6.532888147247608,-4.51649532965169,-3.18174199811272,2024-04-04,0.1213885933358919,0.06971046636815396,2.4700073051778655,0.03277151020945844,0.1464872401811232,5.485966642617924,289,0.03731752898654297,1.3253491544296068,289
V6_realized,V6 realized (non-causal),False,"the variance actually realized from the stamp to the close (reference ceiling, NOT a candidate)",hold,daily_era,13,489,0.09093594943842742,0.4233127456017896,3.41015823335425,4.750383701008425,-4.286172525222156,-3.18174199811272,2024-04-04,0.11500469196353016,0.06269725994789138,2.5055813214551046,0.03226190504715913,0.15797636291255066,5.592150755166668,156,0.007205396000316862,0.2393498650284279,169
