estimator,bucket,qlike,mse,rmse,mae,hmse,hmae,oos_r2,mz_beta,mz_r2,n,incumbent_qlike,dm,dm_p,dm_mean_diff,dm_better
reclasticnet,baseline,0.2293101968238038,3.293514377179021e-11,5.738914860127323e-06,2.178813366370488e-06,0.6728068828848129,0.5091059749082731,0.021196373859559303,0.9337148636831165,0.7139179342670978,6081,0.22887183589602655,1.4031413833948476,0.16057468280747064,0.00043836092777726696,b
