book,day_role,rep_date,entry_clock,terminal,iv_mode,era,n_sessions,total_mean_pts,total_sd_pts,total_p1_pts,total_min_pts,total_mean_dollars,total_p1_dollars,option_mean_pts,option_sd_pts,option_p1_pts,option_min_pts,option_mean_dollars,option_p1_dollars,hedge_mean_pts,hedge_sd_pts,hedge_p1_pts,hedge_min_pts,hedge_mean_dollars,hedge_p1_dollars,total_mean_units,total_p1_units
p25 premium | 13:30 | regime-scaled IV,p25 premium,2021-05-26,13:30,hold to cash settlement,regime-scaled IV,2010-2019,2511,-1.812999662045499,9.85491644105102,-33.70715060232603,-150.31097418221947,-181.2999662045499,-3370.7150602326033,-2.522142516469517,14.329277913785122,-63.946776905567,-119.91856529891083,-252.2142516469517,-6394.6776905567,0.7091428544240183,10.264073164584724,-24.193509911207325,-68.23104334808278,70.91428544240182,-2419.3509911207325,-0.23095537025975715,-4.293904522286798
p25 premium | 13:30 | regime-scaled IV,p25 premium,2021-05-26,13:30,hold to cash settlement,regime-scaled IV,2020-2024,1088,-7.149451619262916,18.877296486824562,-71.85517292098943,-321.67924081233275,-714.9451619262916,-7185.5172920989435,-8.105085343377445,21.21317266745249,-109.49581711336522,-192.36404075052724,-810.5085343377444,-10949.581711336523,0.9556337241145297,17.03750508795411,-40.24436745109011,-185.44214185086898,95.56337241145297,-4024.436745109011,-0.9107581652928342,-9.153525185063998
p25 premium | 13:30 | regime-scaled IV,p25 premium,2021-05-26,13:30,flatten at 15:30,regime-scaled IV,1998-2007,2493,-7.60579833158178,10.402899069745388,-44.99712997634181,-138.0877471481461,-760.579833158178,-4499.712997634181,-8.447916739395543,14.813895966015474,-61.35304401853642,-155.63892500599113,-844.7916739395544,-6135.304401853642,0.842118407813762,11.720164203600145,-25.851186447721002,-79.10905818321999,84.2118407813762,-2585.1186447721,-0.9688915042651728,-5.732118450914326
p25 premium | 13:30 | regime-scaled IV,p25 premium,2021-05-26,13:30,flatten at 15:30,regime-scaled IV,2008-2009,501,-18.91757360809577,30.17746605738236,-129.12208216628773,-444.1006615978073,-1891.7573608095768,-12912.208216628773,-18.15384985951057,30.233049103442788,-156.42132312902126,-247.7188563824242,-1815.384985951057,-15642.132312902126,-0.7637237485852015,23.26288399864858,-52.28603344673265,-255.68746066543935,-76.37237485852015,-5228.603344673265,-2.4098819809732106,-16.44867283746762
p25 premium | 13:30 | regime-scaled IV,p25 premium,2021-05-26,13:30,flatten at 15:30,regime-scaled IV,2010-2019,2511,-1.9387285596901058,7.2970909406222,-28.021123503831785,-89.66141432274236,-193.87285596901057,-2802.1123503831786,-2.2951936661914254,10.447183438571537,-46.51748862675895,-110.75420465925117,-229.51936661914255,-4651.748862675895,0.3564651065013195,7.178468813126326,-18.153654683736328,-43.98660198208365,35.64651065013195,-1815.3654683736327,-0.2469717902932279,-3.5695698622581666
p25 premium | 13:30 | regime-scaled IV,p25 premium,2021-05-26,13:30,flatten at 15:30,regime-scaled IV,2020-2024,1088,-5.885931789482992,12.751525088597893,-59.26449552942773,-174.8232116978627,-588.5931789482992,-5926.449552942772,-6.30344912193785,13.89393890801738,-61.687695712082046,-112.90596613906018,-630.3449121937849,-6168.769571208205,0.41751733245485667,11.629660375026386,-34.88804023334513,-137.8727963264339,41.75173324548567,-3488.804023334513,-0.7498002256823391,-7.54961724196571
median premium | 13:30 | frozen IV,median premium,2023-01-23,13:30,hold to cash settlement,frozen IV,1998-2007,2493,-3.70977703268192,12.682752340346207,-52.716008920326225,-148.33081481682353,-370.97770326819204,-5271.600892032622,-4.616380741274899,18.618546530086153,-76.75165405984234,-169.56383513816218,-461.63807412748986,-7675.165405984234,0.9066037085929782,16.231494624491937,-39.780211071326626,-135.91342576306084,90.66037085929783,-3978.0211071326626,-0.31843580070682637,-4.524979362028302
median premium | 13:30 | frozen IV,median premium,2023-01-23,13:30,hold to cash settlement,frozen IV,2008-2009,501,-16.222914568925177,37.18190795694668,-163.56176512763074,-431.99271917596803,-1622.2914568925175,-16356.176512763073,-16.964816494132876,41.29607483505947,-188.6036404832621,-344.65635127173664,-1696.4816494132876,-18860.36404832621,0.7419019252077,39.71818649301506,-112.78339098957778,-269.23861617882545,74.19019252077,-11278.339098957778,-1.3925248728006405,-14.039636664035783
median premium | 13:30 | frozen IV,median premium,2023-01-23,13:30,hold to cash settlement,frozen IV,2010-2019,2511,2.7461997320709632,9.827207349295563,-28.74777996391253,-159.8654659323507,274.61997320709634,-2874.777996391253,2.1330276097321423,13.865970006730706,-55.58990735334137,-108.37370189643843,213.30276097321422,-5558.990735334137,0.6131721223388212,9.633742385473562,-20.070710203769128,-73.40690110440224,61.317212233882124,-2007.0710203769129,0.23572530178469855,-2.467620628060815
median premium | 13:30 | frozen IV,median premium,2023-01-23,13:30,hold to cash settlement,frozen IV,2020-2024,1088,-2.356974448860992,19.445589093536622,-64.90251365344618,-394.6826002094197,-235.69744488609922,-6490.251365344618,-3.2307609811177977,20.485225678241537,-98.36676566202665,-177.92899004216633,-323.0760981117798,-9836.676566202665,0.8737865322568062,17.751150298340008,-42.759111817319216,-270.64138693371416,87.37865322568062,-4275.911181731922,-0.2023154058199521,-5.571031283295158
median premium | 13:30 | frozen IV,median premium,2023-01-23,13:30,flatten at 15:30,frozen IV,1998-2007,2493,-3.743350282291115,9.677376133761127,-42.302630557534464,-137.397478542587,-374.3350282291115,-4230.263055753447,-4.428268487187612,13.751397655924492,-56.168554681277364,-142.669010148702,-442.8268487187612,-5616.8554681277365,0.6849182048964977,11.644243777732862,-27.270348882079308,-89.18749542626827,68.49182048964977,-2727.0348882079306,-0.3213176247430017,-3.6311271310705036
median premium | 13:30 | frozen IV,median premium,2023-01-23,13:30,flatten at 15:30,frozen IV,2008-2009,501,-12.63375069180427,31.013900301325315,-127.42549303020253,-431.99271917596803,-1263.375069180427,-12742.549303020252,-11.94012665879884,29.004772230196306,-143.42017120560195,-231.07544435868658,-1194.012665879884,-14342.017120560195,-0.6936240330054295,27.469359751983397,-89.82558689209611,-257.8569515574837,-69.36240330054295,-8982.55868920961,-1.0844421327841167,-10.937810694838532
median premium | 13:30 | frozen IV,median premium,2023-01-23,13:30,flatten at 15:30,frozen IV,2010-2019,2511,0.8557781058116615,6.3175748594150445,-22.97034475155715,-73.03417829731389,85.57781058116615,-2297.034475155715,0.5574080196636731,9.297637425025174,-38.868447931612444,-104.49058553460736,55.740801966367314,-3886.8447931612445,0.2983700861479882,6.597011821558144,-16.433357224544572,-44.4963356585416,29.837008614798822,-1643.3357224544573,0.07345734904032784,-1.9717034363615098
median premium | 13:30 | frozen IV,median premium,2023-01-23,13:30,flatten at 15:30,frozen IV,2020-2024,1088,-2.1270152964736853,11.57824783271097,-57.022147800547934,-160.06017972247153,-212.70152964736852,-5702.214780054794,-2.3475134743666812,12.694358559671405,-52.512450590088704,-106.556503218957,-234.7513474366681,-5251.24505900887,0.22049817789299575,11.852948810116434,-36.390336971815984,-126.42901395431389,22.049817789299574,-3639.033697181598,-0.1825764225400388,-4.894605021521614
median premium | 13:30 | regime-scaled IV,median premium,2023-01-23,13:30,hold to cash settlement,regime-scaled IV,1998-2007,2493,-3.726544057825743,12.345832170562556,-49.37510673202902,-148.93404944774875,-372.6544057825743,-4937.510673202902,-4.616380741274899,18.618546530086153,-76.75165405984234,-169.56383513816218,-461.63807412748986,-7675.165405984234,0.8898366834491557,14.908619635882356,-36.129444182288886,-136.51666039398606,88.98366834491557,-3612.9444182288885,-0.31987503035057796,-4.238206638481488
median premium | 13:30 | regime-scaled IV,median premium,2023-01-23,13:30,hold to cash settlement,regime-scaled IV,2008-2009,501,-16.47445965446002,33.54530011868698,-134.53413760051663,-398.3806284696316,-1647.445965446002,-13453.413760051662,-16.964816494132876,41.29607483505947,-188.6036404832621,-344.65635127173664,-1696.4816494132876,-18860.36404832621,0.4903568396728614,33.112600826487935,-84.35946011720567,-235.626525472489,49.03568396728614,-8435.946011720567,-1.4141167259013767,-11.547994785619789
median premium | 13:30 | regime-scaled IV,median premium,2023-01-23,13:30,hold to cash settlement,regime-scaled IV,2010-2019,2511,2.69252670352059,9.696934099569564,-28.27984816802828,-141.4387160736484,269.252670352059,-2827.984816802828,2.1330276097321423,13.865970006730706,-55.58990735334137,-108.37370189643843,213.30276097321422,-5558.990735334137,0.5594990937884479,9.053667034107855,-19.207888402818472,-63.43461474354814,55.94990937884479,-1920.7888402818473,0.23111817481393224,-2.42745480817841
median premium | 13:30 | regime-scaled IV,median premium,2023-01-23,13:30,hold to cash settlement,regime-scaled IV,2020-2024,1088,-2.4205023688501264,17.806192759077632,-63.75270633374395,-284.4211485245633,-242.05023688501262,-6375.270633374395,-3.2307609811177977,20.485225678241537,-98.36676566202665,-177.92899004216633,-323.0760981117798,-9836.676566202665,0.8102586122676712,15.280633215238481,-36.55992341627436,-160.37993524885775,81.02586122676712,-3655.992341627436,-0.20776844622932542,-5.472335374812688
median premium | 13:30 | regime-scaled IV,median premium,2023-01-23,13:30,flatten at 15:30,regime-scaled IV,1998-2007,2493,-4.289324886378444,9.628863390551007,-40.266816643167886,-120.9630673118261,-428.9324886378444,-4026.6816643167886,-4.935126233118976,13.596024331969344,-56.194215480066504,-142.6690101496845,-493.5126233118976,-5619.4215480066505,0.6458013467405318,10.364688692141728,-23.8135611462386,-74.00417319056449,64.58013467405318,-2381.3561146238603,-0.36818239820149,-3.456379153442651
median premium | 13:30 | regime-scaled IV,median premium,2023-01-23,13:30,flatten at 15:30,regime-scaled IV,2008-2009,501,-14.882809615588906,28.140802193805815,-112.67168518828504,-398.38062887924957,-1488.2809615588906,-11267.168518828505,-14.189313528861733,28.66235996768826,-143.42118082946408,-231.0754444171391,-1418.9313528861733,-14342.118082946408,-0.6934960867271747,20.714990814168225,-44.6646781000325,-224.24486112180858,-69.34960867271747,-4466.467810003251,-1.2774944032906392,-9.671389405303724
median premium | 13:30 | regime-scaled IV,median premium,2023-01-23,13:30,flatten at 15:30,regime-scaled IV,2010-2019,2511,0.5942400369922332,6.529527660085239,-23.078297038395082,-73.03417829731389,59.42400369922331,-2307.829703839508,0.3424503297193374,9.326890614675998,-38.87827871429619,-104.49058553460736,34.24503297193374,-3887.8278714296184,0.2517897072728954,6.139476888549156,-15.140072954744843,-36.7925692107534,25.17897072728954,-1514.0072954744844,0.05100772912351478,-1.9809697271909934
median premium | 13:30 | regime-scaled IV,median premium,2023-01-23,13:30,flatten at 15:30,regime-scaled IV,2020-2024,1088,-2.770432919475549,11.609832066890368,-50.22521904843794,-152.89502764853734,-277.0432919475549,-5022.521904843794,-3.050976202972276,12.881377321961192,-53.27658905350578,-106.55650464836117,-305.0976202972276,-5327.658905350578,0.28054328349672747,10.143057236311511,-34.456975590576135,-119.26364137014008,28.054328349672748,-3445.6975590576135,-0.23780540373338066,-4.311177653661532
p75 premium | 13:30 | frozen IV,p75 premium,2022-06-27,13:30,hold to cash settlement,frozen IV,1998-2007,2493,1.560896746416206,12.050774014326363,-42.36524867484512,-137.15554313346473,156.0896746416206,-4236.524867484512,0.7468729413792827,18.016516225789992,-69.46510575321628,-158.65590168663357,74.68729413792828,-6946.510575321628,0.8140238050369234,14.230244196460173,-33.7123621066012,-130.79189796938198,81.40238050369234,-3371.23621066012,0.09431400171765787,-2.559833727286742
p75 premium | 13:30 | frozen IV,p75 premium,2022-06-27,13:30,hold to cash settlement,frozen IV,2008-2009,501,-10.572041960950418,35.3839021473502,-147.24558780788067,-415.5252494749707,-1057.2041960950419,-14724.558780788067,-11.222850317019073,40.026825065467186,-177.98301789078778,-329.21532415416823,-1122.2850317019074,-17798.301789078778,0.6508083560686537,37.06256897506067,-101.87605327328386,-262.59328741086756,65.08083560686538,-10187.605327328385,-0.6387940688284062,-8.897014266520234
p75 premium | 13:30 | frozen IV,p75 premium,2022-06-27,13:30,hold to cash settlement,frozen IV,2010-2019,2511,7.837882280603586,9.516459221689187,-23.16970925248917,-137.1433808661024,783.7882280603586,-2316.970925248917,7.2672214823985355,13.40202562832219,-49.07802467214096,-100.23134935167946,726.7221482398536,-4907.802467214096,0.5706607982050521,8.29954367323358,-17.18613490817179,-62.89760253315886,57.06607982050521,-1718.6134908171791,0.47358804775068486,-1.3999824160401038
p75 premium | 13:30 | frozen IV,p75 premium,2022-06-27,13:30,hold to cash settlement,frozen IV,2020-2024,1088,2.8365533881857097,18.516822777769047,-54.463855011268606,-368.3746213142943,283.65533881857095,-5446.385501126861,2.065113030130801,19.81866558726022,-90.53352329204715,-167.63810304371054,206.51130301308012,-9053.352329204716,0.7714403580549084,15.851156895265595,-38.5759527352435,-252.95972361332616,77.14403580549084,-3857.5952735243495,0.17139295199366153,-3.290867334355618
p75 premium | 13:30 | frozen IV,p75 premium,2022-06-27,13:30,flatten at 15:30,frozen IV,1998-2007,2493,-0.3784123459744189,8.503969007170348,-32.31674369159583,-123.1706952868754,-37.84123459744189,-3231.674369159583,-0.9817820620761502,12.375171506168611,-48.76336360952136,-133.4672895336712,-98.17820620761502,-4876.336360952137,0.6033697161017314,9.935294714413175,-24.000112102228577,-78.39182585118319,60.33697161017314,-2400.0112102228577,-0.022864794055184618,-1.952673312335526
p75 premium | 13:30 | frozen IV,p75 premium,2022-06-27,13:30,flatten at 15:30,frozen IV,2008-2009,501,-8.710689753482749,29.117093993084403,-106.4180315973126,-415.5252494749707,-871.0689753482749,-10641.80315973126,-8.020433155902545,27.318566356504956,-134.19524753219775,-219.1428850843331,-802.0433155902545,-13419.524753219775,-0.6902565975802044,25.47348660407334,-81.88531924267434,-251.56319776292233,-69.02565975802044,-8188.531924267434,-0.5263256587972264,-6.430092469538961
p75 premium | 13:30 | frozen IV,p75 premium,2022-06-27,13:30,flatten at 15:30,frozen IV,2010-2019,2511,3.5440301256254645,5.436166342842666,-18.15821718919124,-61.45080929109885,354.40301256254645,-1815.8217189191241,3.264294632386887,8.188396797480875,-32.53750526864739,-95.59273819607688,326.4294632386887,-3253.7505268647387,0.27973549323857766,5.561059242888106,-13.621593926717926,-40.03753679384577,27.973549323857767,-1362.1593926717926,0.21414079062122962,-1.0971732314152298
p75 premium | 13:30 | frozen IV,p75 premium,2022-06-27,13:30,flatten at 15:30,frozen IV,2020-2024,1088,0.9368637235806953,10.314983405987448,-43.47180169430724,-135.0068695977552,93.68637235806952,-4347.180169430724,0.7619494524615613,11.37555795047133,-46.05058012698607,-97.59484052660218,76.19494524615614,-4605.058012698607,0.17491427111913427,10.275194124741772,-32.72704108368595,-118.0931334362304,17.491427111913428,-3272.7041083685945,0.05660807932226954,-2.6266949361513556
p75 premium | 13:30 | regime-scaled IV,p75 premium,2022-06-27,13:30,hold to cash settlement,regime-scaled IV,1998-2007,2493,1.5653771649392239,11.952296645844083,-41.58478592897154,-136.3235493380446,156.53771649392237,-4158.478592897154,0.7468729413792827,18.016516225789992,-69.46510575321628,-158.65590168663357,74.68729413792828,-6946.510575321628,0.8185042235599409,13.81062534509531,-32.39972634512829,-129.95990417396183,81.85042235599408,-3239.9726345128292,0.09458472186698608,-2.512675857988922
p75 premium | 13:30 | regime-scaled IV,p75 premium,2022-06-27,13:30,hold to cash settlement,regime-scaled IV,2008-2009,501,-10.775212697427442,32.80518285967615,-125.80176067518943,-393.5513062026962,-1077.5212697427442,-12580.176067518943,-11.222850317019073,40.026825065467186,-177.98301789078778,-329.21532415416823,-1122.2850317019074,-17798.301789078778,0.44763761959163295,32.280454092541845,-80.68246837101822,-240.6193441385931,44.7637619591633,-8068.246837101822,-0.6510702461175618,-7.6013147568189545
p75 premium | 13:30 | regime-scaled IV,p75 premium,2022-06-27,13:30,hold to cash settlement,regime-scaled IV,2010-2019,2511,7.818639046166836,9.488495778254125,-22.406365600203216,-131.2043718593298,781.8639046166836,-2240.6365600203217,7.2672214823985355,13.40202562832219,-49.07802467214096,-100.23134935167946,726.7221482398536,-4907.802467214096,0.5514175637683013,8.116709854834156,-17.18613490817179,-59.435213477988434,55.14175637683013,-1718.6134908171791,0.4724253145654899,-1.3538589330498558
p75 premium | 13:30 | regime-scaled IV,p75 premium,2022-06-27,13:30,hold to cash settlement,regime-scaled IV,2020-2024,1088,2.7947664505902785,17.28856900601123,-55.196919177376266,-274.3664870413709,279.4766450590279,-5519.691917737627,2.065113030130801,19.81866558726022,-90.53352329204715,-167.63810304371054,206.51130301308012,-9053.352329204716,0.7296534204594773,14.107093003709723,-34.91814868527438,-158.95158934040273,72.96534204594774,-3491.814868527438,0.16886806153361036,-3.3351612411628246
p75 premium | 13:30 | regime-scaled IV,p75 premium,2022-06-27,13:30,flatten at 15:30,regime-scaled IV,1998-2007,2493,-0.5396511082409133,8.549918627913348,-32.05828733788412,-117.23458119391248,-53.96511082409133,-3205.8287337884117,-1.1327767721079882,12.348770119300282,-48.79681980186022,-133.46728953580708,-113.27767721079883,-4879.681980186022,0.5931256638670749,9.578769747685438,-23.019721581580153,-73.66375295796979,59.31256638670749,-2301.972158158015,-0.032607317342692496,-1.9370566144060355
p75 premium | 13:30 | regime-scaled IV,p75 premium,2022-06-27,13:30,flatten at 15:30,regime-scaled IV,2008-2009,501,-10.217517675917835,27.2464058829915,-106.9066155844925,-393.5513069475581,-1021.7517675917835,-10690.66155844925,-9.521997545360565,27.302993239155274,-134.19661635086808,-219.1428851999518,-952.1997545360565,-13419.661635086808,-0.69552013055727,20.639615896594574,-45.13655437728599,-229.58925497617645,-69.552013055727,-4513.655437728599,-0.6173726621246735,-6.459614160267002
p75 premium | 13:30 | regime-scaled IV,p75 premium,2022-06-27,13:30,flatten at 15:30,regime-scaled IV,2010-2019,2511,3.4623687168419335,5.530247933458874,-18.65000354834321,-61.45080929109885,346.2368716841934,-1865.0003548343211,3.197462136305892,8.209486413687127,-32.53750526864739,-95.59273819607688,319.74621363058924,-3253.7505268647387,0.2649065805360411,5.434101751270602,-12.987835177185909,-38.054774568143834,26.49065805360411,-1298.783517718591,0.20920656658241377,-1.1268884189369366
p75 premium | 13:30 | regime-scaled IV,p75 premium,2022-06-27,13:30,flatten at 15:30,regime-scaled IV,2020-2024,1088,0.596268852657721,10.552596282058417,-44.73522830902269,-135.0068695977552,59.6268852657721,-4473.522830902269,0.39631700458646707,11.628620120295302,-46.750918702451685,-97.59484338282573,39.631700458646705,-4675.091870245168,0.19995184807125402,9.295484577625587,-31.416529647221545,-108.07832582414039,19.9951848071254,-3141.6529647221546,0.03602832905050528,-2.7030349119915225
median premium | 11:00 | frozen IV,median premium,2021-06-16,11:00,hold to cash settlement,frozen IV,1998-2007,2493,-3.9107063132279865,15.748904554752757,-54.86913695480539,-241.9466126494034,-391.07063132279865,-5486.913695480539,-5.138023947877697,23.602049188229973,-86.84216168176208,-244.6494510599714,-513.8023947877697,-8684.216168176208,1.2273176346497103,20.430712839979005,-49.89339765211442,-190.94168331548906,122.73176346497104,-4989.339765211443,-0.21847521186550653,-3.0653148973449262
median premium | 11:00 | frozen IV,median premium,2021-06-16,11:00,hold to cash settlement,frozen IV,2008-2009,501,-18.485096411359994,35.34756851732325,-175.34031922565418,-333.00803347839593,-1848.5096411359993,-17534.031922565417,-22.522389583963324,49.14027395421833,-235.88434170770506,-445.3681349416356,-2252.2389583963322,-23588.434170770506,4.037293172603332,45.99364345398518,-109.49496426195753,-230.21409832921466,403.7293172603332,-10949.496426195754,-1.0326869448533684,-9.795548507903792
median premium | 11:00 | frozen IV,median premium,2021-06-16,11:00,hold to cash settlement,frozen IV,2010-2019,2511,3.5942395879125,12.61337289799268,-36.02071091086911,-180.08577426594462,359.42395879125,-3602.071091086911,2.5504108104887373,18.294440434534344,-69.60880237390465,-197.03584233388028,255.04108104887374,-6960.8802373904655,1.0438287774237631,13.352550045387117,-29.556791588783057,-148.18928263250467,104.38287774237631,-2955.6791588783058,0.2007955066348128,-2.012330207763036
median premium | 11:00 | frozen IV,median premium,2021-06-16,11:00,hold to cash settlement,frozen IV,2020-2024,1088,-2.417243970432249,18.847389970868043,-83.75086531792262,-210.54493751230353,-241.72439704322488,-8375.086531792262,-4.169057759561946,26.77690379574944,-99.13972176512915,-259.48162888429033,-416.90577595619465,-9913.972176512916,1.7518137891296988,21.559585245237002,-55.1244928365063,-173.81488831051948,175.18137891296988,-5512.44928365063,-0.13504156187450733,-4.678819266576292
median premium | 11:00 | frozen IV,median premium,2021-06-16,11:00,flatten at 15:30,frozen IV,1998-2007,2493,-4.319423944965289,12.929789828760548,-50.02038416782702,-225.41402992888135,-431.9423944965289,-5002.0384167827015,-4.99497126989647,19.074082563412126,-75.55274733089732,-198.78366596016895,-499.49712698964703,-7555.274733089732,0.675547324931181,16.683098562270562,-38.23908137646264,-101.26406710794038,67.5547324931181,-3823.908137646264,-0.24130859899174906,-2.794434854822846
median premium | 11:00 | frozen IV,median premium,2021-06-16,11:00,flatten at 15:30,frozen IV,2008-2009,501,-15.988825683136621,31.105761181402997,-129.7029022751834,-333.00803347839593,-1598.8825683136622,-12970.290227518339,-17.751649674755143,38.546005510195954,-145.63879679298134,-295.5996143335633,-1775.1649674755142,-14563.879679298134,1.7628239916185247,35.8494483120779,-107.50006106797295,-216.995320141509,176.28239916185245,-10750.006106797295,-0.8932304803324873,-7.2459721555393095
median premium | 11:00 | frozen IV,median premium,2021-06-16,11:00,flatten at 15:30,frozen IV,2010-2019,2511,1.7287973467502862,9.185864622591184,-29.8407793921142,-124.5671451934416,172.87973467502863,-2984.07793921142,1.2263851091307572,13.74728197342886,-52.45673583278985,-135.76609792151976,122.63851091307572,-5245.6735832789855,0.502412237619529,10.18999977315125,-26.64370435680178,-119.6140388235288,50.2412237619529,-2664.370435680178,0.09658085684578872,-1.66708263872228
median premium | 11:00 | frozen IV,median premium,2021-06-16,11:00,flatten at 15:30,frozen IV,2020-2024,1088,-3.0853190902215606,15.920802863471621,-74.06660535008625,-176.73217498467622,-308.53190902215607,-7406.660535008625,-4.139401724194787,20.242227032413695,-78.31577960291918,-162.01063885499389,-413.9401724194787,-7831.577960291917,1.054082633973227,16.346695051326094,-39.28168445174903,-129.17313931892951,105.4082633973227,-3928.168445174903,-0.1723641940661246,-4.137799159523741
median premium | 11:00 | regime-scaled IV,median premium,2021-06-16,11:00,hold to cash settlement,regime-scaled IV,1998-2007,2493,-4.233069408065616,15.874829445416257,-52.952808081137306,-166.46451526735157,-423.3069408065616,-5295.280808113731,-5.138023947877697,23.602049188229973,-86.84216168176208,-244.6494510599714,-513.8023947877697,-8684.216168176208,0.9049545398120812,14.107386558786597,-28.356887882459045,-96.26383106021258,90.49545398120812,-2835.6887882459046,-0.23648432321300075,-2.9582574189394353
