,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy,Sharpe_crossed,n_crossed
baseline (HAR + calendar OLS),864.0,0.0018308611474150919,0.14948595078893226,-1.1228956308758842,-0.06496147655238804,0.019900995700486368,0.08362098749653682,0.6732673283687187,-1.7343899235548754,10.558069971123409,0.3600077928970604,0.19442642959766399,307.0,35.532407407407405,-3.8267917369732993,864.0
block-diagonal ridge,864.0,-0.0010272349574720866,0.14949364195715945,-1.1228956308758842,-0.06520086071782613,0.019516413659001863,0.0825385671971805,0.6496709698186867,-1.7551956369105153,10.422085401210355,-0.20197794037105024,-0.10908055486193845,303.0,35.06944444444444,-4.17502123369713,864.0
"block-diagonal ridge, without the FOMC columns",864.0,0.000988896146221466,0.14949390078278088,-1.1228956308758842,-0.06520086071782613,0.019516413659001863,0.08300950201674395,0.6496709698186867,-1.5992300480820616,10.512991827450728,0.194439314580489,0.10500923161435866,312.0,36.111111111111114,-3.997041556845857,864.0
LightGBM,864.0,-0.0008687153158495588,0.14949464832973033,-1.1228956308758842,-0.06303527315887514,0.019999983787536424,0.08368841548590797,0.6732673283687187,-1.886181409634502,10.426224400610272,-0.1708081951572278,-0.09224696849808656,286.0,33.101851851851855,-4.1583509086756765,864.0
XGBoost,864.0,-0.0029962081077690083,0.1494671126187384,-1.1228956308758842,-0.06580520688980707,0.01627179201017387,0.0825385671971805,0.6732673283687187,-1.8787920573573114,10.326635016857152,-0.5892277624398733,-0.3182193617229904,281.0,32.523148148148145,-4.371274805585363,864.0
lasso (causally tuned),864.0,-0.0028790323153316338,0.14946941823750812,-1.1228956308758842,-0.06900099583542402,0.013786486909247053,0.08057728290386826,0.6496709698186867,-1.7203910435005703,10.344171068466846,-0.5661754926488202,-0.30576971313752743,310.0,35.879629629629626,-4.3678862714914235,864.0
lasso (fixed 1e-4),864.0,-0.004791447378015095,0.14942028259078416,-1.1228956308758842,-0.06865418897225165,0.01743611586895183,0.08039861210292026,0.6496709698186867,-1.8822812113283633,10.248560931197451,-0.9425709282863216,-0.5090464813401034,294.0,34.02777777777778,-4.562826561799222,864.0
elastic net (causally tuned),864.0,-0.0010828765833162926,0.14949324880920153,-1.1228956308758842,-0.06834689081770878,0.015516684532437375,0.08139950347982108,0.6496709698186867,-1.7088246431933558,10.420919882845121,-0.21291891945585337,-0.1149893588982145,314.0,36.342592592592595,-4.170517088498369,864.0
