book,variant,reference,sample,unit,B,block,seed,ci_pct_lo,ci_pct_hi,n,dSharpe,boot_lo,boot_hi,pct_draws_positive,ci_excludes_zero
1100_hold,D2_skew_sticky_delta,D0_book,unseen,premium units,2000,21,0,2.5,97.5,413,-0.14133918691732186,-0.4446743806173715,0.1296971140900274,15.9,False
1100_hold,D3_charm_half,D0_book,unseen,premium units,2000,21,0,2.5,97.5,413,0.15105345173520487,-0.036717924191706434,0.3822178585682623,94.25,False
1100_hold,D3_charm_full,D0_book,unseen,premium units,2000,21,0,2.5,97.5,413,0.30313301426373856,-1.0479355224084625,1.5613201517537405,67.5,False
1100_hold,D4_D9_D1,D0_book,unseen,premium units,2000,21,0,2.5,97.5,413,-0.04420316547349633,-0.22603411363166817,0.10564836397382846,28.849999999999998,False
1100_hold,D4_D9_D3,D0_book,unseen,premium units,2000,21,0,2.5,97.5,413,0.17502471153784688,-0.03331674069227169,0.4267311776403761,95.19999999999999,False
1100_hold,D4_D9_D1_D3,D0_book,unseen,premium units,2000,21,0,2.5,97.5,413,0.09082298615355246,-0.14363081551728807,0.34253894496977294,78.05,False
1100_hold,D4_D9_D2_D3,D0_book,unseen,premium units,2000,21,0,2.5,97.5,413,0.007887157583761576,-0.29890488556811085,0.2854723959140183,53.5,False
1100_hold,D5_lastbar_1.25,D0_book,unseen,premium units,2000,21,0,2.5,97.5,413,-0.3399685146339971,-0.6787387933786823,0.02266107965848424,3.45,False
1100_hold,D5_lastbar_0.75,D0_book,unseen,premium units,2000,21,0,2.5,97.5,413,0.23099106303501413,-0.17647847571022324,0.5996395738018193,87.15,False
1100_hold,D0_book,D9_implied_bc,all,index points per contract,2000,21,0,2.5,97.5,1278,-0.023431832394511902,-0.06670084121071004,0.02522418070750363,16.85,False
1100_hold,D1_leg_vol,D9_implied_bc,all,index points per contract,2000,21,0,2.5,97.5,1278,-0.19620789993712437,-0.3278847860279067,-0.07658823106031837,0.05,True
1100_hold,D1v_vendor_delta,D9_implied_bc,all,index points per contract,2000,21,0,2.5,97.5,1278,-0.15996798433847073,-0.28265996369972257,-0.04870427695856393,0.15,True
1100_hold,D2_skew_sticky_delta,D9_implied_bc,all,index points per contract,2000,21,0,2.5,97.5,1278,-0.10836359941190929,-0.28423810475525996,0.07629941034906551,12.55,False
1100_hold,D3_charm_half,D9_implied_bc,all,index points per contract,2000,21,0,2.5,97.5,1278,0.11131582093549891,-0.06278963764608603,0.307224208690284,89.7,False
1100_hold,D3_charm_full,D9_implied_bc,all,index points per contract,2000,21,0,2.5,97.5,1278,-0.9414480991755679,-1.735394074279825,-0.13886728613172108,1.0999999999999999,True
1100_hold,D4_D9_D1,D9_implied_bc,all,index points per contract,2000,21,0,2.5,97.5,1278,-0.1668074580283878,-0.28312034382569806,-0.06131590450603065,0.05,True
1100_hold,D4_D9_D3,D9_implied_bc,all,index points per contract,2000,21,0,2.5,97.5,1278,0.13842156055405624,-0.028867581152034704,0.32128661600159764,94.95,False
1100_hold,D4_D9_D1_D3,D9_implied_bc,all,index points per contract,2000,21,0,2.5,97.5,1278,0.001999992839631178,-0.16191266392794817,0.17660453899872644,52.0,False
1100_hold,D4_D9_D2_D3,D9_implied_bc,all,index points per contract,2000,21,0,2.5,97.5,1278,0.053379590073046844,-0.17439735981054588,0.3067389036104055,67.30000000000001,False
1100_hold,D5_lastbar_1.25,D9_implied_bc,all,index points per contract,2000,21,0,2.5,97.5,1278,-0.012959264663498844,-0.31976102180851707,0.31659772928852936,47.85,False
1100_hold,D5_lastbar_0.75,D9_implied_bc,all,index points per contract,2000,21,0,2.5,97.5,1278,-0.228658872672691,-0.509881239996343,0.050418211957084624,5.65,False
1100_hold,D0_book,D9_implied_bc,all,premium units,2000,21,0,2.5,97.5,1278,-0.0390626366663085,-0.08020147610559998,0.0014595849590683333,2.9000000000000004,False
1100_hold,D1_leg_vol,D9_implied_bc,all,premium units,2000,21,0,2.5,97.5,1278,-0.23004387273749782,-0.34827273088622723,-0.12010769890825639,0.0,True
1100_hold,D1v_vendor_delta,D9_implied_bc,all,premium units,2000,21,0,2.5,97.5,1278,-0.2189427532897307,-0.3357896766463677,-0.10707644518477474,0.0,True
1100_hold,D2_skew_sticky_delta,D9_implied_bc,all,premium units,2000,21,0,2.5,97.5,1278,-0.25750028719342516,-0.43521585482913605,-0.08503382254737389,0.1,True
1100_hold,D3_charm_half,D9_implied_bc,all,premium units,2000,21,0,2.5,97.5,1278,0.11527030668668804,-0.03462406205575363,0.2844042402613782,92.95,False
1100_hold,D3_charm_full,D9_implied_bc,all,premium units,2000,21,0,2.5,97.5,1278,-1.330456684908907,-2.223719364289285,-0.493166897613151,0.15,True
1100_hold,D4_D9_D1,D9_implied_bc,all,premium units,2000,21,0,2.5,97.5,1278,-0.18794982185780892,-0.30000841398989897,-0.08254658129241109,0.05,True
1100_hold,D4_D9_D3,D9_implied_bc,all,premium units,2000,21,0,2.5,97.5,1278,0.15654021184319378,0.0042076384487112805,0.3243454841223446,97.85000000000001,True
1100_hold,D4_D9_D1_D3,D9_implied_bc,all,premium units,2000,21,0,2.5,97.5,1278,0.018460724849041838,-0.14818568462385634,0.19072255939201807,58.8,False
1100_hold,D4_D9_D2_D3,D9_implied_bc,all,premium units,2000,21,0,2.5,97.5,1278,-0.03851414725636449,-0.2377024154336658,0.15707549152214131,35.65,False
1100_hold,D5_lastbar_1.25,D9_implied_bc,all,premium units,2000,21,0,2.5,97.5,1278,0.01996866273863624,-0.2846780822631961,0.35774458952628785,55.400000000000006,False
1100_hold,D5_lastbar_0.75,D9_implied_bc,all,premium units,2000,21,0,2.5,97.5,1278,-0.3405957025792904,-0.6694076495260295,-0.0341270586216345,1.6500000000000001,True
1100_hold,D0_book,D9_implied_bc,deck_in_sample,index points per contract,2000,21,0,2.5,97.5,865,-0.01380230994331902,-0.0872230463440691,0.05884882567802657,33.45,False
1100_hold,D1_leg_vol,D9_implied_bc,deck_in_sample,index points per contract,2000,21,0,2.5,97.5,865,-0.2767249545756885,-0.43164276921906636,-0.1303587130863818,0.0,True
1100_hold,D1v_vendor_delta,D9_implied_bc,deck_in_sample,index points per contract,2000,21,0,2.5,97.5,865,-0.22685744024706883,-0.3933222072362627,-0.08640505928722543,0.05,True
1100_hold,D2_skew_sticky_delta,D9_implied_bc,deck_in_sample,index points per contract,2000,21,0,2.5,97.5,865,-0.15497006239358785,-0.39135433693037136,0.08078472820272016,9.4,False
1100_hold,D3_charm_half,D9_implied_bc,deck_in_sample,index points per contract,2000,21,0,2.5,97.5,865,0.19271166768656658,-0.09566256361557979,0.5237618647402444,89.05,False
1100_hold,D3_charm_full,D9_implied_bc,deck_in_sample,index points per contract,2000,21,0,2.5,97.5,865,-2.1032798135099853,-2.8797483338947245,-1.3370627007577542,0.0,True
1100_hold,D4_D9_D1,D9_implied_bc,deck_in_sample,index points per contract,2000,21,0,2.5,97.5,865,-0.257317062244617,-0.38713669120611577,-0.14309051919844895,0.0,True
1100_hold,D4_D9_D3,D9_implied_bc,deck_in_sample,index points per contract,2000,21,0,2.5,97.5,865,0.2177190335875717,-0.031058914680520255,0.5169806303113511,94.69999999999999,False
1100_hold,D4_D9_D1_D3,D9_implied_bc,deck_in_sample,index points per contract,2000,21,0,2.5,97.5,865,0.03939361767378046,-0.21141614778421525,0.34396929202963616,60.699999999999996,False
1100_hold,D4_D9_D2_D3,D9_implied_bc,deck_in_sample,index points per contract,2000,21,0,2.5,97.5,865,0.10553393448370402,-0.24574178355366308,0.4776138537947319,70.35,False
1100_hold,D5_lastbar_1.25,D9_implied_bc,deck_in_sample,index points per contract,2000,21,0,2.5,97.5,865,0.3488184652011179,-0.09500621530247863,0.8300346463387328,92.55,False
1100_hold,D5_lastbar_0.75,D9_implied_bc,deck_in_sample,index points per contract,2000,21,0,2.5,97.5,865,-0.6709924267131978,-0.9937179244930577,-0.35123219717460563,0.0,True
1100_hold,D0_book,D9_implied_bc,deck_in_sample,premium units,2000,21,0,2.5,97.5,865,-0.04945547627379886,-0.1089415622685793,0.007243553657700667,3.95,False
1100_hold,D1_leg_vol,D9_implied_bc,deck_in_sample,premium units,2000,21,0,2.5,97.5,865,-0.319968700525705,-0.4839159578584112,-0.1776692446505197,0.0,True
1100_hold,D1v_vendor_delta,D9_implied_bc,deck_in_sample,premium units,2000,21,0,2.5,97.5,865,-0.31179314396686564,-0.47676430393250735,-0.16965939958703194,0.0,True
1100_hold,D2_skew_sticky_delta,D9_implied_bc,deck_in_sample,premium units,2000,21,0,2.5,97.5,865,-0.3070199897334047,-0.5134225537368606,-0.11653768825822963,0.1,True
1100_hold,D3_charm_half,D9_implied_bc,deck_in_sample,premium units,2000,21,0,2.5,97.5,865,0.11208199284045323,-0.09907678471905176,0.36430774063958365,85.8,False
1100_hold,D3_charm_full,D9_implied_bc,deck_in_sample,premium units,2000,21,0,2.5,97.5,865,-2.1919424786116206,-3.257892055228559,-1.1973675193241482,0.0,True
1100_hold,D4_D9_D1,D9_implied_bc,deck_in_sample,premium units,2000,21,0,2.5,97.5,865,-0.26980280605753704,-0.4237627980351813,-0.13401508967503217,0.0,True
1100_hold,D4_D9_D3,D9_implied_bc,deck_in_sample,premium units,2000,21,0,2.5,97.5,865,0.1665788736495468,-0.03955024797702989,0.42040804302798446,94.6,False
1100_hold,D4_D9_D1_D3,D9_implied_bc,deck_in_sample,premium units,2000,21,0,2.5,97.5,865,-0.011180118281528019,-0.22210238617180647,0.24136314413013102,46.5,False
1100_hold,D4_D9_D2_D3,D9_implied_bc,deck_in_sample,premium units,2000,21,0,2.5,97.5,865,-0.033480684340769035,-0.26694271756347215,0.2241900086484097,39.75,False
1100_hold,D5_lastbar_1.25,D9_implied_bc,deck_in_sample,premium units,2000,21,0,2.5,97.5,865,0.29484372714504253,-0.14325463909550615,0.7926335252505509,90.05,False
1100_hold,D5_lastbar_0.75,D9_implied_bc,deck_in_sample,premium units,2000,21,0,2.5,97.5,865,-0.6839452259957118,-1.1245305933194423,-0.283378211326451,0.1,True
1100_hold,D0_book,D9_implied_bc,unseen,index points per contract,2000,21,0,2.5,97.5,413,-0.024637896190855362,-0.06872240741215044,0.024653292906341252,16.85,False
1100_hold,D1_leg_vol,D9_implied_bc,unseen,index points per contract,2000,21,0,2.5,97.5,413,-0.08066185522960338,-0.2435743991155992,0.09226897463104004,19.900000000000002,False
1100_hold,D1v_vendor_delta,D9_implied_bc,unseen,index points per contract,2000,21,0,2.5,97.5,413,-0.0598555605024311,-0.21361273082385515,0.10074026115160521,24.0,False
1100_hold,D2_skew_sticky_delta,D9_implied_bc,unseen,index points per contract,2000,21,0,2.5,97.5,413,0.010844048938068174,-0.2954788960649793,0.2720317876273594,53.349999999999994,False
1100_hold,D3_charm_half,D9_implied_bc,unseen,index points per contract,2000,21,0,2.5,97.5,413,0.0415486426504747,-0.13237410749906045,0.230944707790861,69.19999999999999,False
1100_hold,D3_charm_full,D9_implied_bc,unseen,index points per contract,2000,21,0,2.5,97.5,413,0.610911317799843,-0.6986965191791896,1.8794768048159658,83.0,False
1100_hold,D4_D9_D1,D9_implied_bc,unseen,index points per contract,2000,21,0,2.5,97.5,413,-0.04966124971461882,-0.21349670970923856,0.11436998231985054,30.4,False
1100_hold,D4_D9_D3,D9_implied_bc,unseen,index points per contract,2000,21,0,2.5,97.5,413,0.06517461644643041,-0.1272163820687561,0.26519525624726925,76.8,False
1100_hold,D4_D9_D1_D3,D9_implied_bc,unseen,index points per contract,2000,21,0,2.5,97.5,413,-0.009093757999436711,-0.19719379748479887,0.19430757463036472,49.65,False
1100_hold,D4_D9_D2_D3,D9_implied_bc,unseen,index points per contract,2000,21,0,2.5,97.5,413,0.06765908594957537,-0.23753114857801239,0.34468151925510904,66.10000000000001,False
1100_hold,D5_lastbar_1.25,D9_implied_bc,unseen,index points per contract,2000,21,0,2.5,97.5,413,-0.35280907216721286,-0.7502821077055309,0.04162336420667181,4.35,False
1100_hold,D5_lastbar_0.75,D9_implied_bc,unseen,index points per contract,2000,21,0,2.5,97.5,413,0.25155542391851526,-0.13192300045735872,0.6498470586955541,90.5,False
1100_hold,D0_book,D9_implied_bc,unseen,premium units,2000,21,0,2.5,97.5,413,-0.025781135541602492,-0.07060408554931041,0.01870388303175478,11.05,False
1100_hold,D1_leg_vol,D9_implied_bc,unseen,premium units,2000,21,0,2.5,97.5,413,-0.10202125697411975,-0.27356797852540987,0.038104288377418645,7.8,False
1100_hold,D1v_vendor_delta,D9_implied_bc,unseen,premium units,2000,21,0,2.5,97.5,413,-0.08596297467639556,-0.2575648488365307,0.05361731412591715,11.0,False
1100_hold,D2_skew_sticky_delta,D9_implied_bc,unseen,premium units,2000,21,0,2.5,97.5,413,-0.16712032245892436,-0.4875528949486075,0.11883369641884015,13.350000000000001,False
1100_hold,D3_charm_half,D9_implied_bc,unseen,premium units,2000,21,0,2.5,97.5,413,0.12527231619360238,-0.05422618247782433,0.35192862941925446,91.55,False
1100_hold,D3_charm_full,D9_implied_bc,unseen,premium units,2000,21,0,2.5,97.5,413,0.27735187872213607,-1.0615378860898717,1.5200555386452688,66.25,False
1100_hold,D4_D9_D1,D9_implied_bc,unseen,premium units,2000,21,0,2.5,97.5,413,-0.06998430101509882,-0.24585850997179312,0.06942686729874652,16.35,False
1100_hold,D4_D9_D3,D9_implied_bc,unseen,premium units,2000,21,0,2.5,97.5,413,0.14924357599624438,-0.03977731894832256,0.38828171677292994,93.8,False
1100_hold,D4_D9_D1_D3,D9_implied_bc,unseen,premium units,2000,21,0,2.5,97.5,413,0.06504185061194998,-0.15067275956505716,0.30690620376163064,72.89999999999999,False
1100_hold,D4_D9_D2_D3,D9_implied_bc,unseen,premium units,2000,21,0,2.5,97.5,413,-0.017893977957840916,-0.31897193618977965,0.2688835607739991,46.25,False
1100_hold,D5_lastbar_1.25,D9_implied_bc,unseen,premium units,2000,21,0,2.5,97.5,413,-0.3657496501755995,-0.7148410638585408,0.007779543881504531,2.85,False
1100_hold,D5_lastbar_0.75,D9_implied_bc,unseen,premium units,2000,21,0,2.5,97.5,413,0.20520992749341166,-0.1984569783436519,0.5601390793616068,84.65,False
1330_hold,D9_implied_bc,D0_book,all,index points per contract,2000,21,0,2.5,97.5,1279,0.005027334400856292,-0.03140538150275212,0.04256330418706637,58.95,False
1330_hold,D1_leg_vol,D0_book,all,index points per contract,2000,21,0,2.5,97.5,1279,-0.030323422935110957,-0.10047947858030418,0.04089327397954801,20.0,False
1330_hold,D1v_vendor_delta,D0_book,all,index points per contract,2000,21,0,2.5,97.5,1279,-0.02700509476857501,-0.09785458547201821,0.04594881844899105,23.0,False
1330_hold,D2_skew_sticky_delta,D0_book,all,index points per contract,2000,21,0,2.5,97.5,1279,0.09064315204874519,-0.06052823362429009,0.27817276254308476,83.89999999999999,False
1330_hold,D3_charm_half,D0_book,all,index points per contract,2000,21,0,2.5,97.5,1279,0.07322498763596559,-0.08457290225367381,0.2542354364472479,81.3,False
1330_hold,D3_charm_full,D0_book,all,index points per contract,2000,21,0,2.5,97.5,1279,-0.6174609812354143,-1.4465883055714934,0.18584228470609063,6.6000000000000005,False
1330_hold,D4_D9_D1,D0_book,all,index points per contract,2000,21,0,2.5,97.5,1279,-0.027335801547154325,-0.10317516591173977,0.0582826106003577,24.65,False
1330_hold,D4_D9_D3,D0_book,all,index points per contract,2000,21,0,2.5,97.5,1279,0.08230304311536368,-0.07630344530938706,0.26018624329154516,83.6,False
1330_hold,D4_D9_D1_D3,D0_book,all,index points per contract,2000,21,0,2.5,97.5,1279,0.05827825884732073,-0.09094656816288978,0.23550059374361515,77.45,False
1330_hold,D4_D9_D2_D3,D0_book,all,index points per contract,2000,21,0,2.5,97.5,1279,0.16272123639983158,-0.0409375267983104,0.40325976053764795,93.30000000000001,False
1330_hold,D5_lastbar_1.25,D0_book,all,index points per contract,2000,21,0,2.5,97.5,1279,-0.022400753701670124,-0.3268813744334445,0.29693443990907803,44.9,False
1330_hold,D5_lastbar_0.75,D0_book,all,index points per contract,2000,21,0,2.5,97.5,1279,-0.11094724830375385,-0.4145909231781989,0.17950382665739759,22.7,False
1330_hold,D9_implied_bc,D0_book,all,premium units,2000,21,0,2.5,97.5,1279,0.031962070961500964,-0.006027568772741993,0.07724879077517016,94.6,False
1330_hold,D1_leg_vol,D0_book,all,premium units,2000,21,0,2.5,97.5,1279,0.007291495376996856,-0.07573782661458053,0.0891530934576617,56.15,False
1330_hold,D1v_vendor_delta,D0_book,all,premium units,2000,21,0,2.5,97.5,1279,0.012480629129042534,-0.06918475087778593,0.09405572191600536,60.6,False
1330_hold,D2_skew_sticky_delta,D0_book,all,premium units,2000,21,0,2.5,97.5,1279,0.05160068291722844,-0.05762936669057408,0.16028090249993887,82.55,False
1330_hold,D3_charm_half,D0_book,all,premium units,2000,21,0,2.5,97.5,1279,0.133983243743026,-0.02627066920802638,0.3400711844929339,93.95,False
1330_hold,D3_charm_full,D0_book,all,premium units,2000,21,0,2.5,97.5,1279,-0.7821157224435616,-1.6061389738165968,0.024409410344447522,2.9000000000000004,False
1330_hold,D4_D9_D1,D0_book,all,premium units,2000,21,0,2.5,97.5,1279,0.03731961661449025,-0.05693019655157472,0.13770648532265092,77.35,False
1330_hold,D4_D9_D3,D0_book,all,premium units,2000,21,0,2.5,97.5,1279,0.16943901931035912,0.00032863152918800767,0.37581980572716345,97.5,True
1330_hold,D4_D9_D1_D3,D0_book,all,premium units,2000,21,0,2.5,97.5,1279,0.18071696592245845,0.00851970701585445,0.3877056723961957,98.1,True
1330_hold,D4_D9_D2_D3,D0_book,all,premium units,2000,21,0,2.5,97.5,1279,0.22617739647378168,0.046968726078412126,0.43526019881401096,99.25,True
1330_hold,D5_lastbar_1.25,D0_book,all,premium units,2000,21,0,2.5,97.5,1279,0.020579518180621235,-0.2456186224921504,0.30714347482771703,56.10000000000001,False
1330_hold,D5_lastbar_0.75,D0_book,all,premium units,2000,21,0,2.5,97.5,1279,-0.16419959815457677,-0.44628649239456847,0.10919876323997256,11.600000000000001,False
1330_hold,D9_implied_bc,D0_book,deck_in_sample,index points per contract,2000,21,0,2.5,97.5,866,0.008752336232803611,-0.042117038221405105,0.06847719867008287,61.650000000000006,False
1330_hold,D1_leg_vol,D0_book,deck_in_sample,index points per contract,2000,21,0,2.5,97.5,866,-0.0657062519328463,-0.13707280892822885,0.010838490327473067,4.8500000000000005,False
1330_hold,D1v_vendor_delta,D0_book,deck_in_sample,index points per contract,2000,21,0,2.5,97.5,866,-0.07148318639260445,-0.14172732326856408,0.007939342454902291,3.55,False
1330_hold,D2_skew_sticky_delta,D0_book,deck_in_sample,index points per contract,2000,21,0,2.5,97.5,866,0.0333957697520138,-0.08117448907400315,0.16161603968924962,70.1,False
1330_hold,D3_charm_half,D0_book,deck_in_sample,index points per contract,2000,21,0,2.5,97.5,866,0.07715254043718224,-0.13157762100723772,0.318272325156475,77.05,False
1330_hold,D3_charm_full,D0_book,deck_in_sample,index points per contract,2000,21,0,2.5,97.5,866,-1.0326641472459406,-2.021018866206125,-0.13450930816107826,1.2,True
1330_hold,D4_D9_D1,D0_book,deck_in_sample,index points per contract,2000,21,0,2.5,97.5,866,-0.05975675368603554,-0.16108418035514796,0.04445395143495507,12.7,False
1330_hold,D4_D9_D3,D0_book,deck_in_sample,index points per contract,2000,21,0,2.5,97.5,866,0.09436710890481871,-0.11020812951229611,0.33547089002004044,81.5,False
1330_hold,D4_D9_D1_D3,D0_book,deck_in_sample,index points per contract,2000,21,0,2.5,97.5,866,0.04910084240987171,-0.1398073517494148,0.2765348138801972,71.05,False
1330_hold,D4_D9_D2_D3,D0_book,deck_in_sample,index points per contract,2000,21,0,2.5,97.5,866,0.12299739202427062,-0.11185397871421228,0.40318996986015104,84.6,False
1330_hold,D5_lastbar_1.25,D0_book,deck_in_sample,index points per contract,2000,21,0,2.5,97.5,866,0.19583143714785103,-0.14247001664285477,0.6135224237911766,84.8,False
1330_hold,D5_lastbar_0.75,D0_book,deck_in_sample,index points per contract,2000,21,0,2.5,97.5,866,-0.29657656130204313,-0.6892423825732834,0.021268941525251106,3.95,False
1330_hold,D9_implied_bc,D0_book,deck_in_sample,premium units,2000,21,0,2.5,97.5,866,0.04946158974276398,-0.003106392189983163,0.11799449735682814,96.55,False
1330_hold,D1_leg_vol,D0_book,deck_in_sample,premium units,2000,21,0,2.5,97.5,866,6.0554338615190266e-05,-0.1016635094113601,0.09241281727969392,46.800000000000004,False
1330_hold,D1v_vendor_delta,D0_book,deck_in_sample,premium units,2000,21,0,2.5,97.5,866,-0.0025281092014946644,-0.10561641365742148,0.09057619206143197,44.2,False
1330_hold,D2_skew_sticky_delta,D0_book,deck_in_sample,premium units,2000,21,0,2.5,97.5,866,0.07030927488869684,-0.055735603373203636,0.19927244496751081,85.6,False
1330_hold,D3_charm_half,D0_book,deck_in_sample,premium units,2000,21,0,2.5,97.5,866,0.18653701929494845,-0.028149683170011177,0.4735565549513751,95.25,False
1330_hold,D3_charm_full,D0_book,deck_in_sample,premium units,2000,21,0,2.5,97.5,866,-1.0607472826289825,-2.105129179687514,-0.11659454385449247,1.5,True
1330_hold,D4_D9_D1,D0_book,deck_in_sample,premium units,2000,21,0,2.5,97.5,866,0.046173255284042355,-0.08001377529757789,0.16172086910670955,75.5,False
1330_hold,D4_D9_D3,D0_book,deck_in_sample,premium units,2000,21,0,2.5,97.5,866,0.24315328167473338,0.015743442611843746,0.5465213497208212,98.25,True
1330_hold,D4_D9_D1_D3,D0_book,deck_in_sample,premium units,2000,21,0,2.5,97.5,866,0.250329182950295,0.028162443322187824,0.5427666190765517,98.75,True
1330_hold,D4_D9_D2_D3,D0_book,deck_in_sample,premium units,2000,21,0,2.5,97.5,866,0.32108816684965946,0.08846855901768837,0.6344109503435796,99.6,True
1330_hold,D5_lastbar_1.25,D0_book,deck_in_sample,premium units,2000,21,0,2.5,97.5,866,0.18529750725135888,-0.14755275133998044,0.620570626071047,84.39999999999999,False
1330_hold,D5_lastbar_0.75,D0_book,deck_in_sample,premium units,2000,21,0,2.5,97.5,866,-0.30710155146142837,-0.6991806091478273,0.017970661893275862,3.05,False
1330_hold,D9_implied_bc,D0_book,unseen,index points per contract,2000,21,0,2.5,97.5,413,-0.001343904220085978,-0.04008558645645981,0.044253896144244055,46.949999999999996,False
1330_hold,D1_leg_vol,D0_book,unseen,index points per contract,2000,21,0,2.5,97.5,413,0.031424668193271645,-0.10292661203281642,0.17222293261784208,66.85,False
1330_hold,D1v_vendor_delta,D0_book,unseen,index points per contract,2000,21,0,2.5,97.5,413,0.05099698128593587,-0.08590303414458104,0.1902049967248005,75.55,False
1330_hold,D2_skew_sticky_delta,D0_book,unseen,index points per contract,2000,21,0,2.5,97.5,413,0.193313751623792,-0.18722296648334968,0.5854255071864373,77.0,False
1330_hold,D3_charm_half,D0_book,unseen,index points per contract,2000,21,0,2.5,97.5,413,0.06809764292511498,-0.189429162539441,0.3616305072628547,69.3,False
1330_hold,D3_charm_full,D0_book,unseen,index points per contract,2000,21,0,2.5,97.5,413,0.1922137553346863,-1.317969750163486,1.5611913885320656,60.550000000000004,False
1330_hold,D4_D9_D1,D0_book,unseen,index points per contract,2000,21,0,2.5,97.5,413,0.029742891319471124,-0.09889019536781675,0.1689991913127013,66.35,False
1330_hold,D4_D9_D3,D0_book,unseen,index points per contract,2000,21,0,2.5,97.5,413,0.06262957381983572,-0.21078488934639597,0.37563691788990594,67.35,False
1330_hold,D4_D9_D1_D3,D0_book,unseen,index points per contract,2000,21,0,2.5,97.5,413,0.07693573085726846,-0.1939714439212669,0.3925538318447502,70.85000000000001,False
1330_hold,D4_D9_D2_D3,D0_book,unseen,index points per contract,2000,21,0,2.5,97.5,413,0.23919554134496904,-0.14725120301934305,0.6131164203675161,85.55,False
1330_hold,D5_lastbar_1.25,D0_book,unseen,index points per contract,2000,21,0,2.5,97.5,413,-0.38717674609622166,-0.8455989772642739,0.15744870953554865,6.9,False
1330_hold,D5_lastbar_0.75,D0_book,unseen,index points per contract,2000,21,0,2.5,97.5,413,0.2319568194386296,-0.31526863858370235,0.7233020900455808,82.15,False
1330_hold,D9_implied_bc,D0_book,unseen,premium units,2000,21,0,2.5,97.5,413,-0.00585981616113674,-0.04104245230075983,0.02864734595216466,38.2,False
1330_hold,D1_leg_vol,D0_book,unseen,premium units,2000,21,0,2.5,97.5,413,0.01985803618224763,-0.13358672237648256,0.17972645116507321,58.45,False
1330_hold,D1v_vendor_delta,D0_book,unseen,premium units,2000,21,0,2.5,97.5,413,0.04188987752648221,-0.1076122579699674,0.19878710847609152,70.25,False
1330_hold,D2_skew_sticky_delta,D0_book,unseen,premium units,2000,21,0,2.5,97.5,413,0.0088184457226496,-0.19657694670600764,0.22859451492196256,53.449999999999996,False
1330_hold,D3_charm_half,D0_book,unseen,premium units,2000,21,0,2.5,97.5,413,0.01958336518036473,-0.2237734462287997,0.30660158445521,56.85,False
1330_hold,D3_charm_full,D0_book,unseen,premium units,2000,21,0,2.5,97.5,413,-0.0973636021971074,-1.4503455406189172,1.3183933943721697,44.45,False
1330_hold,D4_D9_D1,D0_book,unseen,premium units,2000,21,0,2.5,97.5,413,0.015340424358661377,-0.13962844318016357,0.1759378334676679,56.39999999999999,False
1330_hold,D4_D9_D3,D0_book,unseen,premium units,2000,21,0,2.5,97.5,413,0.010226177251071708,-0.2411873881659909,0.3067489484989825,54.50000000000001,False
1330_hold,D4_D9_D1_D3,D0_book,unseen,premium units,2000,21,0,2.5,97.5,413,0.028592742640112963,-0.23656743503574634,0.3362028548182045,59.550000000000004,False
1330_hold,D4_D9_D2_D3,D0_book,unseen,premium units,2000,21,0,2.5,97.5,413,0.020975129862070077,-0.20880302672921125,0.28901864746651057,57.4,False
1330_hold,D5_lastbar_1.25,D0_book,unseen,premium units,2000,21,0,2.5,97.5,413,-0.32792349825801886,-0.724807666193508,0.08818247643501041,5.949999999999999,False
1330_hold,D5_lastbar_0.75,D0_book,unseen,premium units,2000,21,0,2.5,97.5,413,0.17431061310996912,-0.28297396133305563,0.6208996349613892,77.8,False
1330_hold,D0_book,D9_implied_bc,all,index points per contract,2000,21,0,2.5,97.5,1279,-0.005027334400856292,-0.042563304187066386,0.03140538150275209,41.05,False
1330_hold,D1_leg_vol,D9_implied_bc,all,index points per contract,2000,21,0,2.5,97.5,1279,-0.03535075733596725,-0.11600927281656624,0.04236531320538136,20.05,False
1330_hold,D1v_vendor_delta,D9_implied_bc,all,index points per contract,2000,21,0,2.5,97.5,1279,-0.032032429169431303,-0.11265894626680681,0.04555180462163969,22.45,False
1330_hold,D2_skew_sticky_delta,D9_implied_bc,all,index points per contract,2000,21,0,2.5,97.5,1279,0.0856158176478889,-0.07788761971043279,0.2813580336579935,81.05,False
1330_hold,D3_charm_half,D9_implied_bc,all,index points per contract,2000,21,0,2.5,97.5,1279,0.0681976532351093,-0.0962369438045618,0.26452120377741684,78.2,False
1330_hold,D3_charm_full,D9_implied_bc,all,index points per contract,2000,21,0,2.5,97.5,1279,-0.6224883156362706,-1.4383747643633475,0.16403244095599423,6.25,False
1330_hold,D4_D9_D1,D9_implied_bc,all,index points per contract,2000,21,0,2.5,97.5,1279,-0.032363135948010616,-0.10249383456419697,0.03964920035293732,19.25,False
1330_hold,D4_D9_D3,D9_implied_bc,all,index points per contract,2000,21,0,2.5,97.5,1279,0.0772757087145074,-0.08265160566333597,0.2628788826804037,82.25,False
1330_hold,D4_D9_D1_D3,D9_implied_bc,all,index points per contract,2000,21,0,2.5,97.5,1279,0.05325092444646443,-0.10142302207830048,0.23603204592886726,75.6,False
1330_hold,D4_D9_D2_D3,D9_implied_bc,all,index points per contract,2000,21,0,2.5,97.5,1279,0.15769390199897526,-0.054310605979889036,0.4100247815101993,92.2,False
