book,variant,reference,sample,unit,n,mean_diff,sd_diff,t_diff,hac_t_diff,hac_lag,frac_days_improved,frac_days_unchanged
1100_exit_crossed,D2_skew_sticky_delta,D0_book,daily_era,premium units,489,-0.002381661205784979,0.046606049964851126,-1.1300355747286384,-1.13176348920003,11,0.47443762781186094,0.0
1100_exit_crossed,D3_charm_half,D0_book,daily_era,premium units,489,0.002819839634658969,0.0283004691419362,2.203358702146889,2.3619655078073403,11,0.5419222903885481,0.0
1100_exit_crossed,D3_charm_full,D0_book,daily_era,premium units,489,0.005626512705129108,0.06264768155113604,1.9860433789171146,2.1364692138676666,11,0.5541922290388548,0.0
1100_exit_crossed,D4_D9_D1,D0_book,daily_era,premium units,489,-0.0012894155736022123,0.03661958876384667,-0.7786349219141597,-0.8802199025651524,11,0.45807770961145194,0.0
1100_exit_crossed,D4_D9_D3,D0_book,daily_era,premium units,489,0.00527389170926445,0.053120060750847506,2.195467813493868,2.385807675902398,11,0.5296523517382413,0.0
1100_exit_crossed,D4_D9_D1_D3,D0_book,daily_era,premium units,489,0.00196763327143941,0.05587441552813223,0.7787276474995553,0.8340943134230262,11,0.50920245398773,0.0
1100_exit_crossed,D4_D9_D2_D3,D0_book,daily_era,premium units,489,0.003966989848319297,0.06666145170714664,1.3159541301765623,1.3148078105052243,11,0.5255623721881391,0.0
1100_exit_crossed,D5_lastbar_1.25,D0_book,daily_era,premium units,489,0.011555825736048252,0.07640639820690809,3.34445753470971,3.4242829041847664,11,0.5378323108384458,0.0
1100_exit_crossed,D5_lastbar_0.75,D0_book,daily_era,premium units,489,-0.01155582573604825,0.07640639820690807,-3.34445753470971,-3.424282904184766,11,0.4621676891615542,0.0
1100_exit_crossed,D9_implied_bc,D0_book,whole,index points per contract,865,0.021344103703841804,0.48791674651554834,1.2865902372960651,1.5096089247433795,14,0.4485549132947977,0.07283236994219654
1100_exit_crossed,D1_leg_vol,D0_book,whole,index points per contract,865,-0.07764607285342309,0.6758011040632453,-3.3791591921082604,-3.870825964744313,14,0.4867052023121387,0.0
1100_exit_crossed,D1v_vendor_delta,D0_book,whole,index points per contract,865,-0.07973425638435434,0.671893657463715,-3.490217249283677,-4.058240649016683,14,0.4867052023121387,0.0
1100_exit_crossed,D2_skew_sticky_delta,D0_book,whole,index points per contract,865,0.00502244534592522,1.3737847576883557,0.10752379388395954,0.1307012814404412,14,0.5028901734104047,0.0
1100_exit_crossed,D3_charm_half,D0_book,whole,index points per contract,865,0.04375702939935766,0.5909848296687095,2.1776072389556305,2.324365434035836,14,0.5236994219653179,0.0
1100_exit_crossed,D3_charm_full,D0_book,whole,index points per contract,865,0.09463625545661694,1.3288554287987742,2.094536180524079,2.189519744629333,14,0.5364161849710982,0.0
1100_exit_crossed,D4_D9_D1,D0_book,whole,index points per contract,865,-0.04810665256207626,0.6377014598489399,-2.2186856818478526,-2.4383397055812597,14,0.43352601156069365,0.0
1100_exit_crossed,D4_D9_D3,D0_book,whole,index points per contract,865,0.06187125850876082,1.0449272964269503,1.7414496783010192,2.0052071180542046,14,0.5156069364161849,0.0
1100_exit_crossed,D4_D9_D1_D3,D0_book,whole,index points per contract,865,0.0027892481668043206,0.999528197379495,0.08207297189333299,0.08840730647716395,14,0.4913294797687861,0.0
1100_exit_crossed,D4_D9_D2_D3,D0_book,whole,index points per contract,865,0.07700058734093777,1.6932864644973595,1.337431829672591,1.4406355996986138,14,0.5248554913294797,0.0
1100_exit_crossed,D5_lastbar_1.25,D0_book,whole,index points per contract,865,0.16926511440339545,1.527321847693665,3.2594546928353356,3.733527921196123,14,0.5433526011560693,0.0
1100_exit_crossed,D5_lastbar_0.75,D0_book,whole,index points per contract,865,-0.1692651144033954,1.527321847693665,-3.2594546928353343,-3.733527921196121,14,0.45664739884393063,0.0
1100_exit_crossed,D9_implied_bc,D0_book,whole,premium units,865,0.001888620292747243,0.023717224149474452,2.3420105516690546,2.7390318414673587,14,0.4485549132947977,0.07283236994219654
1100_exit_crossed,D1_leg_vol,D0_book,whole,premium units,865,-0.004671694781820909,0.03590974052400941,-3.826222733725561,-4.1004626726751745,14,0.4867052023121387,0.0
1100_exit_crossed,D1v_vendor_delta,D0_book,whole,premium units,865,-0.004715763020067469,0.035903266593662136,-3.8630120455285195,-4.155879127587511,14,0.4867052023121387,0.0
1100_exit_crossed,D2_skew_sticky_delta,D0_book,whole,premium units,865,-0.00027429020197550756,0.0611101004755678,-0.1320095498854725,-0.14202866207663603,14,0.5028901734104047,0.0
1100_exit_crossed,D3_charm_half,D0_book,whole,premium units,865,0.003055729487559831,0.02799709256170598,3.2100369073150095,3.565052574193417,14,0.5236994219653179,0.0
1100_exit_crossed,D3_charm_full,D0_book,whole,premium units,865,0.006564338652684891,0.06212483027439033,3.107662280917045,3.4510517693764404,14,0.5364161849710982,0.0
1100_exit_crossed,D4_D9_D1,D0_book,whole,premium units,865,-0.002336666436885454,0.03586766623380739,-1.9160271313554562,-2.045413701519925,14,0.43352601156069365,0.0
1100_exit_crossed,D4_D9_D3,D0_book,whole,premium units,865,0.004750997876284317,0.050031772787311246,2.7928460606342216,3.2578364698452704,14,0.5156069364161849,0.0
1100_exit_crossed,D4_D9_D1_D3,D0_book,whole,premium units,865,0.0011150023138061836,0.05287516585918927,0.6202004537855051,0.7016723996115336,14,0.4913294797687861,0.0
1100_exit_crossed,D4_D9_D2_D3,D0_book,whole,premium units,865,0.005127072619693496,0.07489780857105213,2.0132996204005322,2.1341669476133456,14,0.5248554913294797,0.0
1100_exit_crossed,D5_lastbar_1.25,D0_book,whole,premium units,865,0.011072592981370127,0.07722432794267835,4.216996612935897,4.406236960060637,14,0.5433526011560693,0.0
1100_exit_crossed,D5_lastbar_0.75,D0_book,whole,premium units,865,-0.011072592981370125,0.07722432794267835,-4.216996612935896,-4.406236960060636,14,0.45664739884393063,0.0
1100_exit_crossed,D0_book,D9_implied_bc,daily_era,index points per contract,489,-0.032648982230252824,0.5308085418594075,-1.3601480214122927,-1.383478275697009,11,0.49284253578732107,0.0
1100_exit_crossed,D1_leg_vol,D9_implied_bc,daily_era,index points per contract,489,-0.12049972698548694,0.9828027953624575,-2.71127837039433,-2.9745848630881255,11,0.5296523517382413,0.0
1100_exit_crossed,D1v_vendor_delta,D9_implied_bc,daily_era,index points per contract,489,-0.12068415355723246,0.9828838769959001,-2.7152040156374055,-2.980020977414899,11,0.5296523517382413,0.0
1100_exit_crossed,D2_skew_sticky_delta,D9_implied_bc,daily_era,index points per contract,489,-0.06841122101826907,1.1078272081254634,-1.365556721526883,-1.3340441586740612,11,0.5010224948875256,0.0
1100_exit_crossed,D3_charm_half,D9_implied_bc,daily_era,index points per contract,489,-0.002547020719764731,0.1586349856086125,-0.35504870582083964,-0.41245961764692235,11,0.5051124744376279,0.0
1100_exit_crossed,D3_charm_full,D9_implied_bc,daily_era,index points per contract,489,0.02073146294688969,0.822845287197523,0.5571423777154546,0.5920784531978099,11,0.5705521472392638,0.0
