estimator,bucket,qlike,mse,rmse,mae,hmse,hmae,oos_r2,mz_beta,mz_r2,n,incumbent_qlike,dm,dm_p,dm_mean_diff,dm_better
reclasticnet,baseline,0.12939267463604198,5.236241664956422e-10,2.2882835630569086e-05,4.589720466132141e-06,0.28966472428906936,0.3837372616445755,-0.0009408136056290317,0.9731316143809001,0.562852653437776,9363,0.12989795626336817,-1.7272618233514636,0.08412065217430488,-0.0005052816273262137,a
