entry,policy,days,mean_pts,sd,Sharpe,vs_hold,vs_hold_lo,vs_hold_hi,vs_P1,vs_P1_lo,vs_P1_hi,worst
10:00,P0 hold,864,1.0905277735827517,7.938662720013214,2.1806684993193253,0.0,0.0,0.0,0.3438690935635955,0.0015349173246435267,0.6924146268621408,-48.80068994725224
10:00,P1 buy back the held legs on buy days,864,0.8907606414078386,7.698383810876317,1.8367994057557298,-0.3438690935635955,-0.692414626862141,-0.0015349173246436434,0.0,0.0,0.0,-48.80068994725224
10:00,P2 buy g at-the-money straddles on buy days,864,1.11615386313384,7.70047611840714,2.3009477606278295,0.12027926130850419,-0.18844827817057053,0.4356595506758174,0.4641483548720997,0.3100718332638772,0.624791722455104,-48.80068994725224
10:00,P3 buy one at-the-money straddle on buy days,864,1.1157255782467719,8.375159663733612,2.1147769331853445,-0.06589156613398073,-0.697946546255258,0.5242601050357563,0.2779775274296148,-0.17296057687858396,0.713630421374758,-48.80068994725224
10:00,P4 P2 + sell (1 - g) on sell days,864,1.3224317044397598,9.101531044324648,2.3065297907190705,0.12586129139974522,-0.5926324401985268,0.869812669767759,0.46973038496334074,-0.08571180185120182,1.045299200053875,-56.312397160229715
10:00,P2r control: buy g straddles on SELL days,864,1.1854182148015926,7.360590386173197,2.556578995507789,0.37591049618846384,-0.26694211955575453,1.2922938969215834,0.7197795897520594,-0.08997730285065529,1.8203113314497852,-37.889102348196616
10:00,P5 month-end override on the book,864,1.3269106698525188,8.013126528588547,2.628693530723226,0.4480250314039007,-0.03054622714989865,0.9914640904588486,0.7918941249674962,0.19712439475785187,1.3625808683643583,-48.80068994725224
10:00,P6 P4 + month-end override,864,1.661421458748942,8.942954892142385,2.9491648268816104,0.7684963275622851,-0.11842607770163603,1.6714879125451108,1.1123654211258807,0.370841949057237,1.914542888817188,-56.312397160229715
10:30,P0 hold,865,1.4865053480493218,7.69485007414168,3.066666746417187,0.0,0.0,0.0,0.533298026781492,0.1958903350845141,0.8707281549308776,-78.6340269883718
10:30,P1 buy back the held legs on buy days,865,1.2041976414289768,7.545701809367314,2.533368719635695,-0.533298026781492,-0.8707281549308777,-0.1958903350845141,0.0,0.0,0.0,-78.6340269883718
10:30,P2 buy g at-the-money straddles on buy days,865,1.3895040543393669,7.551627779510185,2.9209189972043847,-0.1457477492128021,-0.45538697762417374,0.16458090614792562,0.38755027756868987,0.21982913500679263,0.5501660703175848,-78.6340269883718
10:30,P3 buy one at-the-money straddle on buy days,865,1.501385004852034,8.255683566028791,2.8869502905941196,-0.17971645582306728,-0.8553365943540852,0.41691488603548926,0.3535815709584247,-0.1655740284876484,0.8578930881921611,-78.6340269883718
10:30,P4 P2 + sell (1 - g) on sell days,865,1.5993843030148966,8.77237581724782,2.8942488589769777,-0.17241788744020914,-0.8972999431239869,0.5511326212208225,0.3608801393412828,-0.20395200600129898,0.971414062200387,-78.6340269883718
10:30,P2r control: buy g straddles on SELL days,865,1.5736794887601566,6.881952622830921,3.6299853824363635,0.5633186360191766,-0.30744322452784656,1.6104035292856769,1.0966166628006686,0.1137228069763829,2.303310361450382,-30.072714231130774
10:30,P5 month-end override on the book,865,1.686498621190315,7.786225353961246,3.438422908619896,0.371756162202709,-0.12672579345335305,0.892080745091135,0.905054188984201,0.321063068914303,1.4752465696445187,-78.6340269883718
10:30,P6 P4 + month-end override,865,1.8851835343210306,8.661700691772758,3.4550213532070866,0.38835460678989975,-0.5545595416032073,1.289947526498278,0.9216526335713917,0.1671154398810319,1.7095259674305918,-78.6340269883718
11:00,P0 hold,865,1.527212685673201,7.240275690494102,3.3484567202594455,0.0,0.0,0.0,0.5898812035398349,0.10702233770398198,1.0852402568110033,-38.65324899225731
11:00,P1 buy back the held legs on buy days,865,1.2308523235963533,7.083066885378188,2.7585755167196107,-0.5898812035398349,-1.085240256811004,-0.10702233770398314,0.0,0.0,0.0,-38.65324899225731
11:00,P2 buy g at-the-money straddles on buy days,865,1.4504231620128907,7.022549993626487,3.2786884986025155,-0.06976822165692997,-0.42462799401926854,0.2872217360306406,0.5201129818829049,0.28086731441501134,0.8013688966666287,-38.65324899225731
11:00,P3 buy one at-the-money straddle on buy days,865,1.542092342475913,7.722209115750082,3.17007175723861,-0.1783849630208354,-0.9103017171752533,0.4769693913323167,0.41149624051899947,-0.07155863599259715,0.9086737357032263,-38.65324899225731
11:00,P4 P2 + sell (1 - g) on sell days,865,1.538621303172801,8.378939548191056,2.915029502257384,-0.4334272180020613,-1.3293112216809582,0.3915286839365691,0.15645398553777357,-0.48860171124311635,0.8411862198143658,-53.17808786986913
11:00,P2r control: buy g straddles on SELL days,865,1.4869852539625172,6.652561878056951,3.5482810297624385,0.199824309502993,-0.4420609679480814,0.9239264276141858,0.7897055130428279,-0.1287373531075009,1.7910122942571136,-38.65324899226315
11:00,P5 month-end override on the book,865,1.7286912006839816,7.349556030051452,3.733847589106778,0.3853908688473324,-0.1855518311620267,0.9677030594781914,0.9752720723871673,0.18922251438948684,1.69412207060051,-38.65324899225731
11:00,P6 P4 + month-end override,865,1.8188544172402734,8.26505380411288,3.493433852774967,0.14497713251552158,-0.9521438707247661,1.0949112583603244,0.7348583360553564,-0.12638056085821012,1.585912516841052,-53.17808786986913
11:30,P0 hold,865,1.3202346992870513,7.296056702667081,2.872521003249446,0.0,0.0,0.0,0.4857708026963383,0.05769857485641435,0.9520364797406728,-38.87506163297137
11:30,P1 buy back the held legs on buy days,865,1.0349726808571813,6.883704025647972,2.3867502005531076,-0.4857708026963383,-0.9520364797406736,-0.057698574856415066,0.0,0.0,0.0,-39.41419833321408
11:30,P2 buy g at-the-money straddles on buy days,865,1.273300868551766,6.853821173882521,2.9491613716342298,0.07664036838478383,-0.378899567185533,0.5269962611259501,0.5624111710811222,0.33029893152048556,0.8054540179502722,-38.87850828476401
11:30,P3 buy one at-the-money straddle on buy days,865,1.3351143560897636,7.467435675693643,2.8382277757357683,-0.03429322751367758,-0.7520921699040141,0.6688632430158414,0.45147757518266074,0.016555425259198276,0.9093894657141277,-42.57506191907366
