,R_mid,R_ask,pts_ask,month_end
2020-03-23,-0.12038838393476092,-0.15692608173076927,-5.10009765625,False
2020-03-25,1.382252942248356,1.2690120518242747,36.03994178771973,False
2020-03-27,1.3529640480324074,1.244877345183697,35.23002910614014,False
2020-03-30,-0.18780962287646086,-0.22917116736936127,-4.95009708404541,False
2020-03-31,-0.7727679240610852,-0.7824602836444443,-16.50991153717041,True
2020-04-01,-0.33544303596907943,-0.37500000709579095,-6.300000190734863,False
2020-04-03,-0.7814429709319494,-0.793790825814617,-14.050097465515137,False
2020-04-06,1.0326121829521462,0.909671965250568,11.279932022094727,False
2020-04-08,-1.0,-1.0,-15.600000381469727,False
2020-04-09,-1.0,-1.0,-20.300000190734863,False
2020-04-13,-0.8570278216708479,-0.870644220251085,-10.970117092132568,False
2020-04-15,-0.8535810173167675,-0.858629948999388,-9.960107326507568,False
2020-04-17,0.8717759334446669,0.7945007727167954,8.660058498382568,False
2020-04-20,-0.43470348679680293,-0.4656181415078321,-5.959912300109863,False
2020-04-22,-0.36425235176288095,-0.3946870598767488,-3.7100582122802734,False
2020-04-24,-1.0,-1.0,-8.5,False
2020-04-27,-0.721097336155801,-0.7356487771739131,-4.22998046875,False
2020-04-29,0.5148000181989978,0.41756622961964185,3.0899901390075684,False
2020-04-30,-1.0,-1.0,-10.400000095367432,True
2020-05-01,-1.0,-1.0,-8.900000095367432,False
2020-05-04,-0.5910462365858858,-0.6194458033015608,-4.460009813308716,False
2020-05-06,1.5216848676436037,1.3856227354308839,9.630078077316284,False
2020-05-08,-0.2808915561925449,-0.3142787388392857,-2.199951171875,False
2020-05-11,0.09944194930700645,0.06890190972222232,0.31005859375,False
2020-05-13,0.6393442238508078,0.5463917069663695,5.299999713897705,False
2020-05-15,-0.543215899328725,-0.5647116268382353,-4.800048828125,False
2020-05-18,0.1383341800906539,0.08751571327474661,0.49008798599243164,False
2020-05-20,-1.0,-1.0,-5.799999952316284,False
2020-05-22,0.023465022550032577,-0.035406847812184505,-0.20004868507385254,False
2020-05-26,2.041374845406446,1.8760827702249188,8.629980564117432,False
2020-05-27,1.3555307420824914,1.2259765625,6.1298828125,False
2020-05-29,-0.45094794317048603,-0.4807158290950122,-3.989941358566284,True
2020-06-01,-1.0,-1.0,-5.049999952316284,False
2020-06-03,-0.5017818093599506,-0.5266927208716943,-2.3701173067092896,False
2020-06-05,-0.09062647275932034,-0.1328474067671842,-0.9299318790435791,False
2020-06-08,1.8647150548612865,1.784245493339737,7.939892530441284,False
2020-06-10,0.8914388020833333,0.8054643110795454,8.860107421875,False
2020-06-12,0.634165115526758,0.5660749429647403,9.510058879852295,False
2020-06-15,-0.33095552142713835,-0.36633767958192387,-3.8099117279052734,False
2020-06-17,-0.8293774303709327,-0.8376333618649439,-7.789990425109863,False
2020-06-19,-0.2437489846255656,-0.2811871451310559,-2.8399901390075684,False
2020-06-22,-0.04145030604441258,-0.08603401057702453,-0.7398924827575684,False
2020-06-24,-0.5353311545117276,-0.5552455357142857,-5.830078125,False
2020-06-26,-0.9163038625636853,-0.9194956647016935,-10.850049018859863,False
2020-06-29,1.1099586111044357,1.006059155407229,6.639990329742432,False
2020-06-30,0.2782657296214235,0.22500463638981594,1.8900389671325684,True
2020-07-01,-0.2923260506951466,-0.3428741889747301,-2.160107374191284,False
2020-07-02,0.7603507538617142,0.6932187248460817,4.0899903774261475,False
2020-07-06,-0.10095796130952384,-0.1418235085227273,-0.780029296875,False
2020-07-08,-1.0,-1.0,-5.649999976158142,False
2020-07-10,-0.9921874998182785,-0.9925160629507058,-5.309960842132568,False
2020-07-13,1.619871405230092,1.472503662109375,11.780029296875,False
2020-07-15,-0.7919921841938048,-0.7999924867580639,-6.239941358566284,False
2020-07-17,0.1036690035140777,0.054003906249999956,0.27001953125,False
2020-07-20,-1.0,-1.0,-4.349999904632568,False
2020-07-22,0.46829748079945355,0.38391256625981307,1.6700196266174316,False
2020-07-24,-0.268846381195301,-0.3049527310142133,-2.4701170921325684,False
2020-07-27,-1.0,-1.0,-3.5999999046325684,False
2020-07-29,-1.0,-1.0,-5.450000047683716,False
2020-07-31,2.3237355679332214,2.1608073507721723,11.020117282867432,True
2020-08-03,-0.8987292011141517,-0.9037302293236421,-3.6601074934005737,False
2020-08-05,-0.16060014507770481,-0.2085658482142857,-0.72998046875,False
2020-08-07,0.9118693800775455,0.8193595500195445,5.080029249191284,False
2020-08-10,-0.8721168117427543,-0.8779296844762253,-3.3800292015075684,False
2020-08-12,0.05082538558716054,0.010848330358586455,0.04990231990814209,False
2020-08-14,-0.4299804755451623,-0.4519043019010076,-2.349902391433716,False
2020-08-17,-1.0,-1.0,-2.75,False
2020-08-19,0.28747560512238146,0.2261672455838848,0.9499024152755737,False
2020-08-21,-1.0,-1.0,-3.450000047683716,False
2020-08-24,2.1400146016476365,1.990490107417219,4.180029273033142,False
2020-08-26,-1.0,-1.0,-4.849999904632568,False
2020-08-28,-1.0,-1.0,-4.1000001430511475,False
2020-08-31,-0.027991440007296364,-0.08040367162731565,-0.41005873680114746,True
2020-09-02,-0.8414928493993944,-0.8486328111995045,-4.709912061691284,False
2020-09-04,1.0389415185596733,0.9361377208281949,11.140038967132568,False
2020-09-08,0.47641565299031763,0.41874316525630273,5.359912395477295,False
2020-09-09,2.2122197275832933,2.0057198660714284,14.0400390625,False
2020-09-11,-0.5712734616573196,-0.5929263179635065,-5.869970321655273,False
2020-09-14,-1.0,-1.0,-5.849999904632568,False
2020-09-16,0.028109150601604238,-0.009373997508873577,-0.08999037742614746,False
2020-09-18,-0.9283744191104477,-0.9311650268061438,-7.169970750808716,False
2020-09-21,0.8783694366453374,0.8045009462538628,7.160058498382568,False
2020-09-23,-0.07656247483832423,-0.13117436843301,-1.219921588897705,False
2020-09-25,-0.7830930905171076,-0.7946614583333333,-5.9599609375,False
2020-09-28,-0.3928745711339299,-0.4188201027050198,-2.4500975608825684,False
2020-09-30,-0.26267282078115195,-0.2920354101799584,-3.3000001907348633,True
2020-10-02,0.3159179580543423,0.27253607102840616,2.4800782203674316,False
2020-10-05,-1.0,-1.0,-4.9999998807907104,False
2020-10-07,-0.8827102415609621,-0.8868568508373911,-4.389941453933716,False
2020-10-09,-1.0,-1.0,-4.1499998569488525,False
2020-10-12,0.5111187515867301,0.44500732421875,1.780029296875,False
2020-10-14,0.2291413891854397,0.17223666911237023,0.9300780296325684,False
2020-10-16,1.5872696607813568,1.4866536458333335,6.68994140625,False
2020-10-19,-1.0,-1.0,-8.399999856948853,False
2020-10-21,1.033794591578559,0.9646179038925937,7.089941501617432,False
2020-10-23,0.07261545624497678,0.026646228668717686,0.13989269733428955,False
2020-10-26,-0.2144775415267519,-0.253753662109375,-2.030029296875,False
2020-10-28,1.1594568386546715,1.0663768017405215,12.369970798492432,False
2020-10-30,0.6293845980388213,0.5716504911235072,7.259961128234863,True
2020-11-02,-0.9733344184027778,-0.9741945989835473,-9.060009956359863,False
2020-11-04,-0.8637503417246192,-0.8689026402312957,-10.339941501617432,False
2020-11-06,-1.0,-1.0,-6.699999809265137,False
2020-11-09,2.4158416164118854,2.2857142857142856,24.0,False
2020-11-11,0.1605927396521687,0.12645763154709666,0.8599119186401367,False
2020-11-13,-0.9715824939473884,-0.9724949818355659,-5.300097465515137,False
2020-11-16,1.1556401635831919,1.0534330547782287,6.109911918640137,False
2020-11-18,2.930966471259084,2.764400098050649,16.30996084213257,False
2020-11-20,-0.6535266296845872,-0.6630190584621937,-4.840039253234863,False
2020-11-23,-0.5056590544871795,-0.5274682271021984,-2.6900880336761475,False
2020-11-25,-0.9053790115194675,-0.909065541578653,-3.4999022483825684,False
2020-11-30,-0.11601563905055301,-0.14453127631737261,-1.120117425918579,True
2020-12-02,-1.0,-1.0,-4.299999952316284,False
2020-12-04,0.12112035585936454,0.07016033495024487,0.27011728286743164,False
2020-12-07,-0.3299278873462844,-0.367754541152873,-1.140039086341858,False
2020-12-09,0.30879804655578624,0.26130133858572013,1.6200683116912842,False
2020-12-11,-1.0,-1.0,-4.3500001430511475,False
2020-12-14,1.553063292008905,1.452943137167821,7.410009860992432,False
2020-12-16,-0.23013505394070566,-0.2634465211772321,-1.3699219226837158,False
2020-12-18,0.41678192551859183,0.35733653830154544,5.109912395477295,False
2020-12-21,-1.0,-1.0,-6.700000047683716,False
2020-12-23,2.0503786642091475,1.89564930327527,6.539990186691284,False
2020-12-28,-1.0,-1.0,-2.950000047683716,False
2020-12-30,-1.0,-1.0,-2.3499999046325684,False
2020-12-31,0.06961557892127668,0.0376185398854727,0.22006845474243164,True
2021-01-04,-0.30888044321649555,-0.3273925666705637,-2.7500975131988525,False
2021-01-06,-0.2854054786627356,-0.3139892578125,-3.139892578125,False
2021-01-08,-0.12931506291511308,-0.1642979426648461,-0.9200685024261475,False
2021-01-11,-1.0,-1.0,-6.800000190734863,False
2021-01-13,-1.0,-1.0,-5.600000023841858,False
2021-01-15,0.0,-0.0357142857142857,-0.25,False
2021-01-19,-0.7093098958333333,-0.7204902912900315,-2.8099122047424316,False
2021-01-20,-0.08032047877513826,-0.12502713253082742,-0.4500976800918579,False
2021-01-22,1.9413894671253198,1.7967309060771703,5.480029284954071,False
2021-01-25,1.0214843279795685,0.9364686252076526,5.0101072788238525,False
2021-01-27,-0.9465264209097599,-0.9476177182829165,-13.929980278015137,False
2021-01-29,0.1545794619425438,0.1257149832589286,1.760009765625,True
2021-02-01,-0.80431028461428,-0.8146516090017398,-5.0101072788238525,False
2021-02-03,-0.004107595749301529,-0.05292584013332746,-0.26992177963256836,False
2021-02-05,-0.5693933823529411,-0.5933159722222222,-2.669921875,False
2021-02-08,1.109467147516459,1.0327593210722887,2.8400880098342896,False
2021-02-10,-0.9773363795130782,-0.9783572633275665,-5.429882764816284,False
2021-02-12,1.8287994895441018,1.7305773292800408,6.230078220367432,False
2021-02-16,-0.4614721500258644,-0.4872527348830761,-2.2900878190994263,False
2021-02-17,-0.6305338504963502,-0.6499794363972944,-2.469921827316284,False
2021-02-19,-0.252263845380132,-0.29246471411420305,-1.359960913658142,False
2021-02-22,-0.3750000026609216,-0.39655171917678345,-2.299999952316284,False
2021-02-24,-1.0,-1.0,-4.399999976158142,False
2021-02-26,0.39630353009259256,0.3659491338442886,5.050097942352295,True
2021-03-01,-0.42703933910884806,-0.4469684103260869,-2.570068359375,False
2021-03-03,0.3522149592000412,0.3059853780538109,3.580029010772705,False
2021-03-05,-0.8116561732785501,-0.8169866581411781,-8.660058498382568,False
2021-03-08,0.34481795226582923,0.29999069940476186,3.14990234375,False
2021-03-10,-0.8341545094929887,-0.8391971041549948,-6.2100584506988525,False
2021-03-12,-0.31834940675983336,-0.33859645105679625,-1.7099120616912842,False
2021-03-15,3.3905327511051473,3.2242246533010057,10.639941394329071,False
2021-03-17,-1.0,-1.0,-8.099999904632568,False
2021-03-19,-0.014299665178571397,-0.05480789194242852,-0.4000976085662842,False
2021-03-22,0.12354448305256205,0.08886716826991381,0.35991203784942627,False
2021-03-24,1.478141747740779,1.403046526987339,9.260107278823853,False
2021-03-26,4.626674107142857,4.370916193181818,24.0400390625,False
2021-03-29,0.3448923938679245,0.3102812017432466,2.109912157058716,False
2021-03-31,0.7300153459821428,0.6819593530101289,4.910107374191284,True
2021-04-01,0.10684483633234776,0.07035543704143388,0.3201172351837158,False
2021-04-05,-0.40001812472776965,-0.412138973465939,-2.040087938308716,False
2021-04-07,0.19998818021815,0.16469439338235303,0.699951171875,False
2021-04-09,0.8428909972247578,0.8143926655565046,3.9498045444488525,False
2021-04-12,-0.2524413951105088,-0.2794615922460303,-1.159765601158142,False
2021-04-14,-0.04645647727397306,-0.07133152173913049,-0.41015625,False
2021-04-16,-1.0,-1.0,-4.300000190734863,False
2021-04-19,-0.3512904121129261,-0.373121986569652,-1.9402343034744263,False
2021-04-21,1.44055707365035,1.405691882348337,4.9199217557907104,False
2021-04-23,0.16387423695822023,0.13648897058823528,0.580078125,False
2021-04-26,-1.0,-1.0,-4.199999928474426,False
2021-04-28,0.42079672635393073,0.3777422531422485,1.8698241710662842,False
2021-04-30,-0.31605748059043937,-0.33389945652173914,-1.919921875,True
2021-05-03,-0.29095644195529025,-0.32178442966372134,-1.1101562976837158,False
2021-05-05,-1.0,-1.0,-6.200000047683716,False
2021-05-07,-0.4782820951286769,-0.49475738863587104,-2.3500975370407104,False
2021-05-10,1.047756464329332,0.9777476813386197,5.7198240756988525,False
2021-05-12,-0.8142217154440186,-0.818522138621681,-8.840039253234863,False
2021-05-14,-0.813024008421487,-0.8189130140126298,-5.200097560882568,False
2021-05-17,-0.3733258928571429,-0.39073351770447773,-2.1099610328674316,False
2021-05-19,-0.22718698357847467,-0.26231486101343005,-2.019824504852295,False
2021-05-21,0.7747838370998339,0.7245541133930469,3.840136766433716,False
2021-05-24,1.4651768684222,1.3731926137070682,4.600195288658142,False
2021-05-26,-1.0,-1.0,-3.4499999284744263,False
2021-05-28,1.5064411950584349,1.3560546875,3.39013671875,True
2021-06-01,-1.0,-1.0,-3.0999999046325684,False
2021-06-02,0.3714800967906082,0.3277094280191235,0.7701171636581421,False
2021-06-04,-1.0,-1.0,-2.450000047683716,False
2021-06-07,-1.0,-1.0,-2.349999964237213,False
2021-06-09,-0.8434103260869565,-0.85477570676207,-2.649804711341858,False
2021-06-11,2.27030390626702,2.099975616732991,5.039941430091858,False
2021-06-14,3.8332868097795467,3.5110676485820926,7.899902313947678,False
2021-06-16,-0.16002602831563995,-0.19233270274673497,-1.500195026397705,False
2021-06-18,0.9853193889378913,0.9084232210565382,6.449804782867432,False
2021-06-21,-1.0,-1.0,-3.399999976158142,False
2021-06-23,2.330676077129239,2.0793042729872964,5.510156273841858,False
2021-06-25,-1.0,-1.0,-3.3000000715255737,False
2021-06-28,-0.679019321630118,-0.695068359375,-1.39013671875,False
2021-06-30,-1.0,-1.0,-3.9000000953674316,True
2021-07-02,-1.0,-1.0,-2.349999964237213,False
2021-07-06,-1.0,-1.0,-2.600000023841858,False
2021-07-07,-1.0,-1.0,-2.600000023841858,False
2021-07-09,-1.0,-1.0,-3.100000023841858,False
2021-07-12,-0.8355034722222222,-0.842503322071268,-1.9798827767372131,False
2021-07-14,-0.740668404495263,-0.7453835227272727,-2.0498046875,False
2021-07-16,-0.4765265045975562,-0.49288505759703116,-2.7601563930511475,False
2021-07-19,1.4013291247397017,1.2827450114443861,10.390234470367432,False
2021-07-21,0.25082760039356855,0.19030371605361562,0.5899415016174316,False
2021-07-23,-0.44921875,-0.4656599851461668,-1.559960961341858,False
2021-07-26,-1.0,-1.0,-2.800000011920929,False
2021-07-28,0.0022674154836972438,-0.041788279793165906,-0.19013667106628418,False
2021-07-30,-1.0,-1.0,-5.3999998569488525,True
2021-08-02,-0.09846231182269849,-0.13944130653089526,-0.46015632152557373,False
2021-08-04,-0.05460858358182952,-0.10006008377524633,-0.26015621423721313,False
2021-08-06,-1.0,-1.0,-2.599999964237213,False
2021-08-09,-1.0,-1.0,-2.1999999284744263,False
2021-08-11,0.8174341953224533,0.7265625,1.08984375,False
2021-08-13,0.643835573488116,0.5384615008412508,1.0499999523162842,False
2021-08-16,1.047809145716152,0.9624837434538578,2.309960961341858,False
2021-08-18,2.6878468001541833,2.5872691761363638,14.22998046875,False
2021-08-20,-1.0,-1.0,-3.4000000953674316,False
2021-08-23,1.5150412936866076,1.4312065328172436,3.2202147841453552,False
2021-08-25,-1.0,-1.0,-1.5499999523162842,False
2021-08-27,-0.6850585960964963,-0.7000558069767746,-1.470117211341858,False
2021-08-30,-0.29857338531906363,-0.34596706923965415,-0.6400390863418579,False
2021-08-31,-0.05958743337481609,-0.09146581483612581,-0.26982414722442627,True
2021-09-01,-0.48723591721482373,-0.5209703887258127,-0.9898437261581421,False
2021-09-03,-1.0,-1.0,-2.0500000715255737,False
2021-09-07,-1.0,-1.0,-2.400000035762787,False
2021-09-08,-1.0,-1.0,-2.700000047683716,False
2021-09-10,1.239200409518979,1.1547022599517378,6.119921922683716,False
2021-09-13,-0.32793145573334925,-0.3456174670970861,-1.9700195789337158,False
2021-09-15,-1.0,-1.0,-3.049999952316284,False
2021-09-17,-1.0,-1.0,-7.1000001430511475,False
2021-09-20,2.0472506328965347,1.981718345261227,18.429980516433716,False
2021-09-22,0.08835619247692628,0.05167002033201484,0.45986318588256836,False
2021-09-24,-1.0,-1.0,-4.599999904632568,False
2021-09-27,-0.3999565813265,-0.42723128907219987,-1.4098632335662842,False
2021-09-29,1.3907752403846154,1.319408798791339,8.840039014816284,False
2021-09-30,1.5077589788055463,1.4300849976989443,16.159960746765137,True
2021-10-01,-0.6253213991856919,-0.6345727194629801,-5.140038967132568,False
2021-10-04,-0.42827633876838656,-0.4428611396699801,-4.340039253234863,False
2021-10-06,0.10320060483870974,0.0687255859375,0.5498046875,False
2021-10-08,0.6187207871788203,0.5745738636363635,3.16015625,False
2021-10-11,0.45620804350205124,0.3984220095923743,2.510058641433716,False
2021-10-13,-0.37708120120517075,-0.39685641706992203,-2.5001955032348633,False
2021-10-15,-1.0,-1.0,-3.9000000953674316,False
2021-10-18,-0.5252159626469812,-0.5437622138297228,-1.7400391101837158,False
2021-10-20,-0.5711922823518657,-0.5896753737817582,-1.710058569908142,False
2021-10-22,-1.0,-1.0,-3.9000000953674316,False
2021-10-25,-1.0,-1.0,-2.25,False
2021-10-27,1.8190104024422338,1.7183314203081048,8.419824123382568,False
2021-10-29,1.372544642857143,1.306640625,5.8798828125,True
2021-11-01,0.24404129345067416,0.18384575702416694,0.5699218511581421,False
2021-11-03,0.30288286545336796,0.23773871527777768,1.06982421875,False
2021-11-05,-0.5204198734248187,-0.5358192414465804,-2.920214891433716,False
2021-11-08,-1.0,-1.0,-2.6500000953674316,False
2021-11-10,-1.0,-1.0,-6.3500001430511475,False
2021-11-12,-1.0,-1.0,-3.9000000953674316,False
2021-11-15,-1.0,-1.0,-3.3499999046325684,False
2021-11-17,-0.5163352272727273,-0.5413523669189615,-1.569921851158142,False
2021-11-19,-0.5084243265253292,-0.5255723189380725,-2.2599610090255737,False
2021-11-22,10.31604850795286,9.74204619190754,33.610058665275574,False
2021-11-24,-1.0,-1.0,-4.1499998569488525,False
2021-11-29,0.7452879801893191,0.6775828187517114,3.9299803972244263,False
2021-11-30,-0.7247706446099006,-0.7321428525812771,-8.199999809265137,True
2021-12-01,0.5103619653523441,0.4652152607481621,8.559960842132568,False
2021-12-03,0.1591305800895111,0.1306856505976539,2.130176067352295,False
2021-12-06,-1.0,-1.0,-9.400000095367432,False
2021-12-08,-0.7048875822258778,-0.7153033168090563,-3.0400391817092896,False
2021-12-10,1.3453696919112055,1.267928233847782,6.720019578933716,False
2021-12-13,0.877410239361702,0.8231049988731274,4.979785203933716,False
2021-12-15,-0.03430415586254576,-0.061895461309523836,-0.64990234375,False
2021-12-17,0.011257974157004469,-0.009664601293103425,-0.14013671875,False
2021-12-20,-0.7137422232322432,-0.7203685545135927,-7.779980182647705,False
2021-12-22,1.5832533376836513,1.5130562030074066,6.960058569908142,False
2021-12-23,-0.059226598626887506,-0.0847911052870175,-0.3900390863418579,False
2021-12-27,0.5871644485868144,0.5474853515625,2.18994140625,False
2021-12-29,-0.47569151013506916,-0.4894891132275221,-1.8600586652755737,False
2021-12-31,0.7947823827432259,0.7493448694931382,5.9198243618011475,True
2022-01-03,-0.6552356680729674,-0.6645035351065454,-3.0899415016174316,False
2022-01-05,1.088163679946227,1.0229085487416243,9.819921970367432,False
2022-01-07,0.24050035097626465,0.20760828348488625,1.3702147006988525,False
2022-01-10,1.6072205090905194,1.5290039062499998,15.2900390625,False
2022-01-12,-0.7999855324074074,-0.80712890625,-5.64990234375,False
2022-01-14,-0.23413681402439024,-0.2523716517857143,-2.64990234375,False
2022-01-18,-0.3198157945157396,-0.3369632796908877,-4.009862899780273,False
2022-01-19,1.8082715712465132,1.7240234375,17.240234375,False
2022-01-21,-1.0,-1.0,-17.600000381469727,False
2022-01-24,1.3442449352411456,1.286307314692832,33.82988262176514,False
2022-01-26,-0.7995863495787425,-0.8058985883742593,-20.469823837280273,False
2022-01-28,1.3982864248531137,1.351129056618411,24.050097465515137,False
2022-01-31,0.7033202854264531,0.6590781648160948,10.14980411529541,True
2022-02-02,-1.0,-1.0,-10.300000190734863,False
2022-02-04,1.158990083359169,1.120159326730637,15.570214748382568,False
2022-02-07,0.5891510384068848,0.5509503273212113,5.729883193969727,False
2022-02-09,-0.7668261172740969,-0.7728983538637395,-7.419824123382568,False
2022-02-11,-0.9415112567204301,-0.9426218020171299,-22.340136528015137,False
2022-02-14,-0.9003031702227119,-0.9023437467322014,-15.43007755279541,False
2022-02-16,-0.4801839141069245,-0.49593592657285823,-4.909765720367432,False
2022-02-18,-0.9302541465553724,-0.9315222537878788,-15.3701171875,False
2022-02-22,0.31004754853538774,0.2729707459496731,4.340234756469727,False
2022-02-23,-0.013605445376527747,-0.03333330260382661,-0.4999995231628418,False
2022-02-25,-0.27444343019945616,-0.2904483521016089,-3.9500975608825684,False
2022-02-28,0.6350249117777187,0.6077745225694444,10.93994140625,True
2022-03-02,-0.74082689884457,-0.7455911146727418,-10.140039443969727,False
2022-03-04,0.07105153604531811,0.050766468781651364,0.6701173782348633,False
2022-03-07,0.2160872037331043,0.18931799601118215,3.0101561546325684,False
2022-03-09,-0.0065477753993027354,-0.030390625000000004,-0.3798828125,False
2022-03-11,0.4199042057879012,0.37631069572551445,4.289941787719727,False
2022-03-14,-0.85680782226805,-0.8599898726851851,-11.60986328125,False
2022-03-16,1.0594471601490256,1.0052511482468725,11.459863185882568,False
2022-03-18,-0.7042542936869901,-0.7084002706474161,-7.579883098602295,False
2022-03-21,-0.2598591899875847,-0.28137490118797326,-2.4198241233825684,False
2022-03-23,0.44081316164432716,0.40405768950992327,3.9597654342651367,False
2022-03-25,1.3773256165350807,1.3292988254152278,13.160058498382568,False
2022-03-28,0.806011921911183,0.7680704952843409,4.570019483566284,False
2022-03-30,0.14221976843081174,0.1216392269790858,1.3501954078674316,False
2022-03-31,1.749294686653252,1.7116330627119232,24.989843368530273,True
2022-04-01,0.48918902715773394,0.45503331582451456,4.959863185882568,False
2022-04-04,-0.5842304395531841,-0.5938251201923077,-3.85986328125,False
2022-04-06,-0.5251040678683245,-0.537601334168838,-7.150097846984863,False
2022-04-08,0.370785369487034,0.34715112408193427,3.020214796066284,False
2022-04-11,-0.09451941287878785,-0.12115119485294112,-1.02978515625,False
2022-04-13,-1.0,-1.0,-7.400000095367432,False
2022-04-14,0.34893000270358887,0.320229374903523,3.0101561546325684,False
2022-04-18,-0.3473227896341463,-0.3628627232142857,-3.81005859375,False
2022-04-20,-0.3620914187261898,-0.3833550347222222,-3.4501953125,False
2022-04-22,0.5176610819790275,0.4603908181199794,7.32021427154541,False
2022-04-25,-0.2383481328673437,-0.2586588541666667,-3.8798828125,False
2022-04-26,0.14284207764322998,0.12119734101147128,1.5998048782348633,False
2022-04-27,-0.6039318709462296,-0.6103200724718625,-9.459961414337158,False
2022-04-29,0.06922039210800057,0.050571187158753084,0.8698244094848633,True
2022-05-02,0.024114709288080904,0.003935104483476559,0.07988262176513672,False
2022-05-03,-1.0,-1.0,-13.899999618530273,False
2022-05-04,-0.14294225771351465,-0.16188274284118553,-2.93007755279541,False
2022-05-06,0.14131263684439288,0.12210786230648618,2.5398435592651367,False
2022-05-09,-0.2719571589315649,-0.28333281758758244,-5.439990043640137,False
2022-05-10,-0.7576717065380298,-0.7634759750306361,-12.750048637390137,False
2022-05-11,0.11662358454077792,0.09503143568823269,1.7200689315795898,False
2022-05-13,-0.622832870752227,-0.629690459280303,-10.389892578125,False
2022-05-16,-0.41012740163463,-0.4223148521101364,-5.110009670257568,False
2022-05-17,-1.0,-1.0,-10.699999809265137,False
2022-05-18,-0.3348711362190946,-0.35224391202610705,-4.720068454742432,False
2022-05-19,-1.0,-1.0,-14.599999904632568,False
2022-05-20,1.5374298734907152,1.4915726790009307,24.760107040405273,False
2022-05-23,-0.6527777839099428,-0.6681415985218555,-7.550000190734863,False
2022-05-24,-0.47742093395863094,-0.4976759363686323,-6.420019626617432,False
2022-05-25,0.006251739577515902,-0.028446584146159193,-0.32998037338256836,False
2022-05-26,-1.0,-1.0,-9.700000286102295,False
2022-05-27,0.19423689070100836,0.16059640643423911,1.1402344703674316,False
2022-05-31,-0.06883349995279142,-0.09506353317937088,-1.3499021530151367,True
2022-06-01,0.7624431721473726,0.7063654119318181,7.77001953125,False
2022-06-02,0.9557934812757556,0.9113436197943336,8.019824028015137,False
2022-06-03,-0.8741412974566534,-0.8762744988219293,-10.340039253234863,False
2022-06-06,-0.3471902854959572,-0.35698242187499996,-3.56982421875,False
2022-06-07,-0.2943881079775522,-0.30729564046106317,-2.519824266433716,False
2022-06-08,-0.48414872632289097,-0.4964309022945347,-4.170019626617432,False
2022-06-09,1.731651408077358,1.6646991057106342,16.979931354522705,False
2022-06-10,1.2240972156329213,1.1884545989292192,18.539892196655273,False
2022-06-13,-0.9808229438423696,-0.9812123253257125,-19.329882621765137,False
2022-06-14,-0.2090580778301887,-0.2237051504629629,-3.02001953125,False
2022-06-15,0.2689221837044884,0.24008305794016827,5.810009956359863,False
2022-06-16,-1.0,-1.0,-17.699999809265137,False
2022-06-17,0.16167909308568396,0.13133671652853152,1.7599120140075684,False
2022-06-21,-0.39064784866482594,-0.40795898116696416,-3.590039014816284,False
2022-06-22,0.06985263183708468,0.042279084915109566,0.4101071357727051,False
