segment,estimator,train_win,pooled_train_win,bar_end,sample,n,first,QLIKE_subsection,QLIKE_pooled,diff,pct,ci_lo,ci_hi,dm_stat,improves
bar1000,reclasso,500,500,all bars,common,3119,2012-03-23,0.11890785988952565,0.11889968313086452,8.176758661136344e-06,0.0068770230885617754,-0.003425928242819218,0.0034984123857481368,0.00461877654429134,False
bar1000,reclasso,500,500,all bars,deck period,1116,2020-01-03,0.1212661507637666,0.11849839605427905,0.002767754709487532,2.335689597199056,-0.0028192761155790584,0.009148664170690421,1.0150601283935181,False
bar1000,reclasso,500,500,10:00,common,3119,2012-03-23,0.11890785988952565,0.11889968313086452,8.176758661136344e-06,0.0068770230885617754,-0.003425928242819218,0.0034984123857481368,0.00461877654429134,False
bar1000,reclasso,500,500,10:00,deck period,1116,2020-01-03,0.1212661507637666,0.11849839605427905,0.002767754709487532,2.335689597199056,-0.0028192761155790584,0.009148664170690421,1.0150601283935181,False
bar1000,reclasso,2000,500,all bars,common,1619,2018-01-19,0.1238599660808338,0.12660016848176753,-0.002740202400933733,-2.1644539922775587,-0.008809138796110953,0.002697676612008308,-1.0096904196663712,False
bar1000,reclasso,2000,500,all bars,deck period,1116,2020-01-03,0.1221778564740655,0.11849839605427905,0.0036794604197864325,3.1050719185270905,-0.002435546233744033,0.010021175129828287,1.2721176204955174,False
bar1000,reclasso,2000,500,10:00,common,1619,2018-01-19,0.1238599660808338,0.12660016848176753,-0.002740202400933733,-2.1644539922775587,-0.008809138796110953,0.002697676612008308,-1.0096904196663712,False
bar1000,reclasso,2000,500,10:00,deck period,1116,2020-01-03,0.1221778564740655,0.11849839605427905,0.0036794604197864325,3.1050719185270905,-0.002435546233744033,0.010021175129828287,1.2721176204955174,False
bar1000,reclasso,2000,2000,all bars,common,1619,2018-01-19,0.1238599660808338,0.12470489085255013,-0.0008449247717163606,-0.6775394019753336,-0.004604310814041674,0.0028557744049993324,-0.471302765688675,False
bar1000,reclasso,2000,2000,all bars,deck period,1116,2020-01-03,0.1221778564740655,0.12005961043718404,0.002118246036881472,1.7643285940776494,-0.0017041379794016664,0.0061446249072832125,1.134111512627094,False
bar1000,reclasso,2000,2000,10:00,common,1619,2018-01-19,0.1238599660808338,0.12470489085255013,-0.0008449247717163606,-0.6775394019753336,-0.004604310814041674,0.0028557744049993324,-0.471302765688675,False
bar1000,reclasso,2000,2000,10:00,deck period,1116,2020-01-03,0.1221778564740655,0.12005961043718404,0.002118246036881472,1.7643285940776494,-0.0017041379794016664,0.0061446249072832125,1.134111512627094,False
bar1030,reclasso,500,500,all bars,common,3119,2012-03-23,0.1476692262709281,0.1496491376530623,-0.001979911382134221,-1.3230356106189736,-0.004582291138465766,0.0004921563382312993,-1.5014084494949866,False
bar1030,reclasso,500,500,all bars,deck period,1116,2020-01-03,0.15754251055716803,0.15665095817104452,0.0008915523861235259,0.569133056403048,-0.002909775258758706,0.004650871056806179,0.4046757851080545,False
bar1030,reclasso,500,500,10:30,common,3119,2012-03-23,0.1476692262709281,0.1496491376530623,-0.001979911382134221,-1.3230356106189736,-0.004582291138465766,0.0004921563382312993,-1.5014084494949866,False
bar1030,reclasso,500,500,10:30,deck period,1116,2020-01-03,0.15754251055716803,0.15665095817104452,0.0008915523861235259,0.569133056403048,-0.002909775258758706,0.004650871056806179,0.4046757851080545,False
bar1030,reclasso,2000,500,all bars,common,1619,2018-01-19,0.1642873418719927,0.16216980746058893,0.0021175344114037413,1.3057513260711935,-0.004277498297184597,0.010088320226599294,0.5826763283231768,False
