segment,estimator,train_win,back_transform,deck_days,pct_buy,Sharpe_mid,Sharpe_crossed,ridge_Sharpe_mid_same_days
bar1600,reclasso,500,clock,866,34.64203233256351,0.9583990327811882,0.48454669063002076,1.3383216004229939
bar1600,reclasso,500,raw,866,35.45034642032333,0.8710666566593193,0.39715684562954257,1.3383216004229939
bar1600,reclasso,2000,clock,866,37.99076212471132,1.5067902307493277,1.0353623463629438,1.3383216004229939
bar1600,reclasso,2000,raw,866,37.52886836027714,1.4617543636837476,0.9890207239246381,1.3383216004229939
none,reclasso,500,clock,866,27.598152424942263,1.3271399059361069,0.8488711810256262,1.3383216004229939
none,reclasso,500,pooled,866,34.98845265588915,0.7395115846771417,0.26730953873977786,1.3383216004229939
none,reclasso,500,raw,866,32.10161662817552,0.9098580941514194,0.4347641158602561,1.3383216004229939
none,reclasso,2000,clock,866,36.25866050808314,1.038990753860506,0.566742697933202,1.3383216004229939
none,reclasso,2000,pooled,866,43.187066974595844,1.2491984818397555,0.7836006435713878,1.3383216004229939
none,reclasso,2000,raw,866,40.877598152424945,1.1151325734198745,0.6457228626828635,1.3383216004229939
rth,reclasso,500,clock,866,30.831408775981522,0.8929191727480695,0.4183625258101694,1.3383216004229939
rth,reclasso,500,raw,866,32.5635103926097,0.7831896368346657,0.3096331437132794,1.3383216004229939
rth,reclasso,2000,clock,866,37.99076212471132,0.9061591691709983,0.4344911265978578,1.3383216004229939
rth,reclasso,2000,raw,866,40.7621247113164,0.9690561316260357,0.49826817327909023,1.3383216004229939
