arm,deck_days,pct_buy,Sharpe_mid,Sharpe_crossed
blk2_user,866,40.993071593533486,1.2707081191811798,0.8046134630083878
blk2_clockhar_a1,866,45.381062355658194,1.321275952455436,0.8584783799214993
blk2_clockhar_a100,866,42.609699769053115,1.2243892407059722,0.7572133078114054
blk2_clockhar_a1000,866,41.801385681293304,1.285419409515099,0.8177712690631324
