estimator,bucket,qlike,mse,rmse,mae,hmse,hmae,oos_r2,mz_beta,mz_r2,n,incumbent_qlike,dm,dm_p,dm_mean_diff,dm_better
ridge,baseline,0.1226869697735839,1.0605107350976454e-10,1.0298110191183843e-05,2.3501444369978133e-06,0.2866497843740486,0.3755084143086716,-0.006528758966171777,0.9989963527045965,0.7574143821523991,6069,0.12220240984269291,2.9213629930703298,0.0034850351928885806,0.0004845599308909639,b
