,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy,Sharpe_crossed,n_crossed
baseline (HAR + calendar OLS),866.0,0.06430478130942013,1.1137361148143623,-6.368287050624301,-0.6216851125278079,0.1604733405923233,0.8407586223482612,9.379788908592973,0.12139060838450999,9.068510451019222,1.6991037913780112,0.9165607033519505,286.0,33.02540415704388,0.444298787964745,866.0
block-diagonal ridge,866.0,0.09093499640828402,1.111876470431462,-6.368287050624301,-0.6690084094977933,0.11976494280208883,0.8323595821784067,9.379788908592973,0.619659823596747,8.954051837946425,2.406763742072232,1.2982991853879784,346.0,39.953810623556585,0.825003905630618,866.0
"block-diagonal ridge, without the FOMC columns",866.0,0.09238335226358949,1.1117569286256912,-4.4474899693408005,-0.689397512861415,0.11357545870978707,0.8296296935462286,9.379788908592973,1.0104070179475393,8.8242469298843,2.44536008188473,1.3191195075748081,355.0,40.993071593533486,0.8461350081768488,866.0
LightGBM,866.0,0.10414220572811886,1.1107159319693134,-6.368287050624301,-0.6081205734363757,0.1454922421451413,0.8506848740125836,9.379788908592973,0.6165711291293928,8.96376349339204,2.759197046039064,1.4884150091579376,290.0,33.48729792147806,1.014534505205261,866.0
XGBoost,866.0,0.1024994359757119,1.1108689115344383,-6.368287050624301,-0.5949133458368149,0.1698914199746256,0.8506848740125836,9.379788908592973,0.522624645814855,8.997223556872317,2.7152986814221665,1.4647345747115923,279.0,32.21709006928406,0.9911889579160199,866.0
lasso (causally tuned),866.0,0.10338084522654996,1.1107871371434823,-6.368287050624301,-0.619926095980501,0.13907162113993743,0.8538165670178458,9.379788908592973,0.40417964691918545,9.042551678572364,2.7388495894847935,1.4774388232501419,321.0,37.06697459584296,1.003445021530704,866.0
lasso (fixed 1e-4),866.0,0.1052935665301186,1.1106072512916723,-6.368287050624301,-0.6869988129522817,0.10882622457642026,0.8316155571914332,9.379788908592973,0.949290685436289,8.838014868471912,2.789974781831888,1.5050176812895635,358.0,41.339491916859124,1.0308163238777315,866.0
elastic net (causally tuned),866.0,0.07502734500503695,1.1130644225190576,-6.368287050624301,-0.6422797642022995,0.13105919434216146,0.8385599179544478,9.379788908592973,0.2669803071566674,9.046337912658226,1.983618833048267,1.0700388534395358,307.0,35.45034642032333,0.5973311198700694,866.0
