segment,estimator,train_win,pooled_train_win,bar_end,sample,n,first,QLIKE_subsection,QLIKE_pooled,diff,pct,ci_lo,ci_hi,dm_stat,improves
bar1000,reclasso,500,500,all bars,common,3119,2012-03-23,0.11913028380270119,0.11570330826362064,0.0034269755390805273,2.9618647820098976,-0.0023367942827067526,0.011491891134379519,1.0754015456390464,False
bar1000,reclasso,500,500,all bars,deck period,1116,2020-01-03,0.12854336479503814,0.11605538641914445,0.012487978375893688,10.760360859764175,-0.0007554060290958013,0.032698850974431065,1.6391958750251416,False
bar1000,reclasso,500,500,10:00,common,3119,2012-03-23,0.11913028380270119,0.11570330826362064,0.0034269755390805273,2.9618647820098976,-0.0023367942827067526,0.011491891134379519,1.0754015456390464,False
bar1000,reclasso,500,500,10:00,deck period,1116,2020-01-03,0.12854336479503814,0.11605538641914445,0.012487978375893688,10.760360859764175,-0.0007554060290958013,0.032698850974431065,1.6391958750251416,False
bar1000,reclasso,2000,500,all bars,common,1619,2018-01-19,0.12622801093988528,0.12309635129159849,0.003131659648286792,2.5440718716904263,-0.004071404808599224,0.01063550193814393,0.8536658805493729,False
bar1000,reclasso,2000,500,all bars,deck period,1116,2020-01-03,0.1257113626841062,0.11605538641914445,0.009655976264961794,8.320144857463461,0.001934169368211134,0.019070189604581428,2.3319942287729463,False
bar1000,reclasso,2000,500,10:00,common,1619,2018-01-19,0.12622801093988528,0.12309635129159849,0.003131659648286792,2.5440718716904263,-0.004071404808599224,0.01063550193814393,0.8536658805493729,False
bar1000,reclasso,2000,500,10:00,deck period,1116,2020-01-03,0.1257113626841062,0.11605538641914445,0.009655976264961794,8.320144857463461,0.001934169368211134,0.019070189604581428,2.3319942287729463,False
bar1000,reclasso,2000,2000,all bars,common,1619,2018-01-19,0.12622801093988528,0.12262518425563217,0.0036028266842531025,2.9380805469310642,-0.002941987717591242,0.011173311722753,1.102482798849579,False
bar1000,reclasso,2000,2000,all bars,deck period,1116,2020-01-03,0.1257113626841062,0.11819937664520247,0.007511986038903731,6.355351654224338,0.00045811190388044226,0.017163719135674563,2.046492655264066,False
bar1000,reclasso,2000,2000,10:00,common,1619,2018-01-19,0.12622801093988528,0.12262518425563217,0.0036028266842531025,2.9380805469310642,-0.002941987717591242,0.011173311722753,1.102482798849579,False
bar1000,reclasso,2000,2000,10:00,deck period,1116,2020-01-03,0.1257113626841062,0.11819937664520247,0.007511986038903731,6.355351654224338,0.00045811190388044226,0.017163719135674563,2.046492655264066,False
bar1030,reclasso,500,500,all bars,common,3119,2012-03-23,0.14802260753354907,0.14368631566486595,0.004336291868683102,3.0178878542596026,-0.003066656141992572,0.015648256054505535,1.1707692118050281,False
bar1030,reclasso,500,500,all bars,deck period,1116,2020-01-03,0.16644666494928417,0.1544145635042396,0.012032101445044553,7.7920768430072345,-0.006272956507552085,0.04299389969088081,1.3566838644121655,False
bar1030,reclasso,500,500,10:30,common,3119,2012-03-23,0.14802260753354907,0.14368631566486595,0.004336291868683102,3.0178878542596026,-0.003066656141992572,0.015648256054505535,1.1707692118050281,False
