window,proxy,clock,n_days,QLIKE_ridge,QLIKE_proxy,QLIKE_average,d_average_vs_ridge,ci_lo,ci_hi,improves,b_ridge,t_ridge,b_proxy,t_proxy
1000,C+clock smear,13:30,864,0.18098710072565735,0.17952764133061216,0.16901084119865625,-0.01197625952700114,-0.022567047164871464,-0.0024322173282969196,True,0.38952023070951236,6.644040182126879,0.6254056342438827,10.871312655069069
1000,C+clock smear,14:00,864,0.484675562493117,0.5126215454753645,0.48240093456018374,-0.0022746279329332853,-0.02744945242608996,0.021112772714177153,False,0.4316299262408869,3.9370698283617758,0.5395609657999172,4.968482650975819
1000,C+clock smear,14:30,864,0.23250934007925073,0.1687850017767883,0.18249468745361272,-0.05001465262563799,-0.06521486124733887,-0.03505306744853244,True,0.11361208961094849,2.1686656575744654,0.8929342246157913,16.68766976246922
1000,C+clock smear,15:00,864,0.12703114250308853,0.11512317400044342,0.11016824431374325,-0.016862898189345273,-0.025766660140690203,-0.008471550875096314,True,0.35364261127848895,5.5197190716667155,0.6329365151417419,9.305699567094775
1000,C+clock smear,15:30,864,0.1100449888551186,0.11576335971752304,0.10140530727850658,-0.008639681576612008,-0.017740523545937584,-0.001223367579058749,True,0.46847835330164744,6.285920338789642,0.48918703658595813,7.662952977819355
1000,Ssel,10:00,864,0.16072670595907776,0.1591308204208557,0.15021816154611667,-0.010508544412961118,-0.018020522364033408,-0.0034613831529989015,True,0.44210463349568163,6.285304501774382,0.5333483099318506,8.29273820799015
1000,Ssel,10:30,864,0.1336195219805391,0.12837274401908136,0.12294273773726686,-0.01067678424327227,-0.015627549905518234,-0.005489219123131322,True,0.41565864766792726,6.430572677348885,0.583320472994699,9.57135122499008
1000,Ssel,11:00,864,0.14873927548421217,0.1234995852092885,0.12806592107687942,-0.020673354407332763,-0.028566956745621975,-0.014029974051184712,True,0.19175472797800608,3.2028107384538167,0.8187066164961305,13.495348530799776
1000,Ssel,11:30,864,0.13195371818434212,0.10871384995919595,0.11223822884629689,-0.019715489338045226,-0.025820561899622518,-0.013789249290251429,True,0.20119759462162756,3.0149504558332696,0.8230129375613396,13.677334145151915
1000,Ssel,12:00,864,0.1384761387473531,0.12917985448035546,0.1256191684358934,-0.012856970311459702,-0.018786682251064772,-0.007309210908701768,True,0.3115831412824347,5.605913114434344,0.7132028852280741,13.279709800465058
1000,Ssel,12:30,864,0.16350191995450125,0.13957517184439966,0.14310988248625686,-0.020392037468244358,-0.029373847630845565,-0.012483813431737614,True,0.207693999212467,3.890976999854386,0.7845932011903554,14.999802076091468
1000,Ssel,13:00,864,0.16879940362481316,0.16060267935059416,0.15330191781779454,-0.015497485807018633,-0.025546417858816662,-0.003706268984595904,True,0.30316478464954566,3.8404052501228487,0.6868591458686655,9.120316844898484
1000,Ssel,13:30,864,0.18098710072565735,0.18143540425309967,0.17046094511874782,-0.010526155606909528,-0.021264516078712978,-0.0017132761350693829,True,0.4048352699386262,6.4997502820897495,0.6092782167213913,10.054349288255356
1000,Ssel,14:00,864,0.484675562493117,0.5415899311465139,0.4960369104876829,0.011361347994565875,-0.010817839323466772,0.03385585906187302,False,0.3760849867758209,3.903085920816151,0.6024302550508721,6.219148050581951
1000,Ssel,14:30,864,0.23250934007925073,0.16751281615495545,0.18286941271824625,-0.04963992736100447,-0.06466130631924272,-0.034892943017138876,True,0.07628454095139447,1.4452712271879258,0.9253958008314124,17.240300142954222
1000,Ssel,15:00,864,0.12703114250308853,0.11746555250470199,0.10970066593979391,-0.017330476563294644,-0.027053405198462076,-0.008544643960588929,True,0.360073643770111,5.4938733360173,0.6293215497179471,8.837376302847906
1000,Ssel,15:30,864,0.1100449888551186,0.11649257007638972,0.10047874000754237,-0.009566248847576224,-0.01994455388836627,-0.0010020981715545263,True,0.4835036733047303,6.8998914396488455,0.48851136347477264,7.95863750926865
1000,CPsel,10:00,864,0.16072670595907776,0.16141887976738256,0.15258761113169084,-0.008139094827386954,-0.015195959800287392,-0.0012842769291693387,True,0.48887474552106047,6.453095320865409,0.5004834671325062,6.957850690349956
1000,CPsel,10:30,864,0.1336195219805391,0.12837064664911804,0.12312016316178433,-0.010499358818754786,-0.01541848280711586,-0.00544449537424242,True,0.42262202722444386,6.364260915980784,0.5780443298478778,9.161125614573585
1000,CPsel,11:00,864,0.14873927548421217,0.12385952924047194,0.12803559627907773,-0.020703679205134454,-0.02840536535543847,-0.014203894779990909,True,0.19391255451093847,3.278431290408898,0.8129061985750223,13.63923599921745
1000,CPsel,11:30,864,0.13195371818434212,0.11023556816007025,0.11335821412316692,-0.018595504061175192,-0.024443373870615952,-0.01294777545659772,True,0.20925252824109575,3.0513466262386677,0.8166496609228391,13.123482900693547
1000,CPsel,12:00,864,0.1384761387473531,0.12876674769131463,0.1258687257033682,-0.012607413043984923,-0.018464853225927502,-0.007301714427761361,True,0.2898971522466546,5.541257545512886,0.740122363138404,14.370049197073026
1000,CPsel,12:30,864,0.16350191995450125,0.14105224536189157,0.14409149710952085,-0.019410422844980384,-0.029131465601797992,-0.011419205453627516,True,0.22606240711027215,4.169351849705485,0.7808414804539092,14.468328820839028
1000,CPsel,13:00,864,0.16879940362481316,0.16246776710284275,0.15436855879240252,-0.014430844832410658,-0.024347302781679958,-0.0032508284873886354,True,0.34549745808107346,4.506155934870364,0.6666025497641155,9.221848406012102
1000,CPsel,13:30,864,0.18098710072565735,0.17730896988646716,0.16821786001205855,-0.012769240713598803,-0.022706111612256663,-0.004342604734180289,True,0.41703477771338393,6.294847058805817,0.6024416181086417,9.402987267089685
1000,CPsel,14:00,864,0.484675562493117,0.5346322267927397,0.49136402078571734,0.006688458292600324,-0.019102136323575106,0.0313258158251046,False,0.3750562451108771,4.022598948735432,0.6044042407145704,6.477897206335283
1000,CPsel,14:30,864,0.23250934007925073,0.17488728182902222,0.1886761330476086,-0.043833207031642105,-0.0577170026483286,-0.03089074841020357,True,0.10128470018603208,1.7710581391384241,0.9189253674067719,15.462034283801616
1000,CPsel,15:00,864,0.12703114250308853,0.11830425457230644,0.11027765953341451,-0.016753482969674025,-0.026336570511592914,-0.007976796230123064,True,0.36980504208860443,5.454190012977033,0.6226762990444177,8.557485278908967
1000,CPsel,15:30,864,0.1100449888551186,0.12085400314818547,0.10142077691023672,-0.008624211944881879,-0.018274590207500947,-0.0006742133638173291,True,0.5040319081017428,6.964865903613007,0.46262352323457046,8.147856671380213
expanding,P,10:00,864,0.16072670595907776,0.16686844376937252,0.15178593312392546,-0.008940772835152285,-0.0166422051231986,-0.0018568841957849961,True,0.5337197290213876,8.881145488923957,0.43350387088102393,7.935372289177984
expanding,P,10:30,864,0.1336195219805391,0.13091913444148703,0.12414537570134329,-0.00947414627919585,-0.01405994473927088,-0.005044094781664871,True,0.4652986978023471,6.907706164678512,0.5267112209691588,8.501732796985447
expanding,P,11:00,864,0.14873927548421217,0.12627760959893786,0.1292428899546975,-0.019496385529514687,-0.0261043079432877,-0.013673948520997835,True,0.1886759383672052,3.282900640796222,0.824054749611762,14.23075851674602
expanding,P,11:30,864,0.13195371818434212,0.10878472404260486,0.11301721662193176,-0.018936501562410328,-0.024724057283386947,-0.013424361613216284,True,0.1860630915377357,2.6168502584050755,0.8431395435695275,12.946411146352423
expanding,P,12:00,864,0.1384761387473531,0.1318370066974724,0.12777602935181182,-0.010700109395541288,-0.016703320603978455,-0.004871587684947052,True,0.3301862497570188,5.415725079382977,0.7042343093548326,11.520162201218195
expanding,P,12:30,864,0.16350191995450125,0.14046841281169897,0.14387894869228168,-0.01962297126221955,-0.030834841123227503,-0.010510646334417064,True,0.2209387818741665,3.930723872352457,0.7908285079368871,13.918363127248309
expanding,P,13:00,864,0.16879940362481316,0.16158277202754373,0.15459811861010453,-0.01420128501470861,-0.02321796443358546,-0.0032763213141997222,True,0.3233163758972849,3.8964294920614644,0.6776138419385495,8.429497983589618
expanding,P,13:30,864,0.18098710072565735,0.18279813815214574,0.17094919490537588,-0.010037905820281487,-0.021550432209962955,-0.00010810574887130042,True,0.3588563300157387,5.741211333853893,0.6773125984992145,10.571372325646948
expanding,P,14:00,864,0.484675562493117,0.5417348976253953,0.496754618432571,0.012079055939454016,-0.008732523734522043,0.03397035254805711,False,0.3715850718951482,3.861870024327408,0.6124483538803993,6.280752764043414
expanding,P,14:30,864,0.23250934007925073,0.18430314549212087,0.19515404183384563,-0.037355298245405094,-0.05048308550590923,-0.025255630831657844,True,0.0340313802841129,0.5990107717605826,1.0235957502579374,16.44875723496054
expanding,P,15:00,864,0.12703114250308853,0.11916748995396646,0.10969516548241068,-0.01733597702067785,-0.02756691574652005,-0.008685764954419669,True,0.3166223713327573,4.852008582631653,0.6703073436973481,9.690695997454888
expanding,P,15:30,864,0.1100449888551186,0.1456317478236608,0.10178031989131864,-0.008264668963799963,-0.020751648816479448,0.0025734533099737956,False,0.552391116361811,9.71158795855169,0.41414284205369345,8.204728098520327
expanding,C,10:00,864,0.16072670595907776,0.1650359746068002,0.15268550755147434,-0.008041198407603476,-0.015009985760367939,-0.001234236716185988,True,0.5215399311183267,7.968941458355867,0.453658821087663,7.450236064959081
expanding,C,10:30,864,0.1336195219805391,0.1302896300030253,0.12415351910615924,-0.009466002874379873,-0.014011285513549387,-0.004908036748706246,True,0.46167915495172607,7.224760935872018,0.5528091092599596,9.18055123793415
expanding,C,11:00,864,0.14873927548421217,0.1245343792782358,0.12842420839935645,-0.020315067084855712,-0.02747103946843475,-0.013874968852136314,True,0.1923551438977753,3.3949414627026266,0.842415463680042,14.129365657494265
expanding,C,11:30,864,0.13195371818434212,0.10709862093847738,0.11193486665189438,-0.02001885153244772,-0.02590332867649869,-0.014287373822561051,True,0.17792279363085772,2.616610570559184,0.8561073432860887,13.780236339861759
expanding,C,12:00,864,0.1384761387473531,0.12915850241933924,0.1255039935870808,-0.012972145160272338,-0.019321164566259257,-0.0067267631680339975,True,0.32118701803282235,5.659687129371147,0.7190960318901766,12.824539187801244
expanding,C,12:30,864,0.16350191995450125,0.14046772059531132,0.1437898508670854,-0.019712069087415827,-0.029306650399495003,-0.011775350435328128,True,0.2348276897383209,4.1575918218609695,0.7659985939171224,13.722954544894172
expanding,C,13:00,864,0.16879940362481316,0.16149852385799246,0.15341613885117458,-0.015383264773638584,-0.025017444334459314,-0.003948860856238298,True,0.30472159216775196,3.845128757888424,0.686520341098557,9.13786006779014
expanding,C,13:30,864,0.18098710072565735,0.17874595012306588,0.1687687797393775,-0.012218320986279842,-0.0240340356168796,-0.002616220480128282,True,0.3740106134615261,5.972469668224908,0.6460167248281244,10.418855510635407
expanding,C,14:00,864,0.484675562493117,0.5435974630598851,0.4977324115337621,0.013056849040645031,-0.008084503729617082,0.03334447585672016,False,0.3750158985290981,3.8324367387956513,0.6203815113748276,6.1527569974258345
expanding,C,14:30,864,0.23250934007925073,0.17312894706895005,0.18775170234981509,-0.04475763772943564,-0.05879961909703432,-0.031211716113265748,True,0.03883389371806556,0.7070585534606947,0.964076235524042,17.034919269156347
expanding,C,15:00,864,0.12703114250308853,0.11600193127385322,0.1100898753190681,-0.01694126718402044,-0.026056342760167498,-0.008264420437387673,True,0.31177720778487206,4.626148133613913,0.6539184009189859,9.461187749489204
expanding,C,15:30,864,0.1100449888551186,0.12371287107377038,0.10168395692254094,-0.008361031932577654,-0.019373993260445536,0.00048146186124076764,False,0.5447585038221265,7.962820107433173,0.435361850578324,6.759848373744975
expanding,C+clock smear,10:00,864,0.16072670595907776,0.1575477353099243,0.15078242123178057,-0.009944284727297194,-0.01722349900643281,-0.003056878350708429,True,0.4308975827600269,5.684635289986534,0.5524943463234592,7.738619469217234
expanding,C+clock smear,10:30,864,0.1336195219805391,0.1294160183888856,0.12365759716467341,-0.009961924815865716,-0.014713527034467223,-0.005411065252671154,True,0.49076155843652225,7.606381672517599,0.5307686734127343,8.657003867436645
expanding,C+clock smear,11:00,864,0.14873927548421217,0.12517055000212093,0.12879982732082074,-0.01993944816339146,-0.02726293024089574,-0.013531899532359901,True,0.20183862462769675,3.3830174039327896,0.8281747270973847,13.29118618359298
expanding,C+clock smear,11:30,864,0.13195371818434212,0.10749735781916696,0.11205007314692958,-0.01990364503741251,-0.025661439894021715,-0.014398577719701712,True,0.1822438494216453,2.531229109967692,0.8316707756619779,12.83946984566787
expanding,C+clock smear,12:00,864,0.1384761387473531,0.12894425566530307,0.12540716731336482,-0.013068971433988285,-0.019344248622661313,-0.0069296120269681976,True,0.30290145512654265,5.364252959447618,0.7433878624029355,13.34997955273268
expanding,C+clock smear,12:30,864,0.16350191995450125,0.13835303194074025,0.1429536714092708,-0.020548248545230453,-0.028673679241991615,-0.013419510050964666,True,0.21472329157797876,3.889611508644244,0.7885791627436197,14.41748403960122
expanding,C+clock smear,13:00,864,0.16879940362481316,0.15944411615292953,0.15327575189486722,-0.01552365172994594,-0.02493076959679497,-0.004438517967261306,True,0.3096411243410764,4.058727077978474,0.6898619056486661,9.72139550952797
expanding,C+clock smear,13:30,864,0.18098710072565735,0.17854841637699306,0.16907857651428876,-0.011908524211368619,-0.021813759570968903,-0.00352863881932028,True,0.38811267708170805,6.19750099267137,0.625097479596733,10.334244219927555
expanding,C+clock smear,14:00,864,0.484675562493117,0.514106049709066,0.4843501262091711,-0.0003254362839459243,-0.0234878440207064,0.02206116044797285,False,0.4330094190734022,3.8935994185182756,0.5496600681513746,4.883201327111689
expanding,C+clock smear,14:30,864,0.23250934007925073,0.1736853772042177,0.18728509687527986,-0.04522424320397088,-0.059553306703151225,-0.030893589606932045,True,0.06609874996107512,1.1939699549578684,0.9447000881499459,15.96570833551334
expanding,C+clock smear,15:00,864,0.12703114250308853,0.11663674755710264,0.11066382374296589,-0.016367318760122665,-0.025488698929608596,-0.007836743799999978,True,0.3334301963546027,5.113973881951938,0.6359420326026936,9.586107123189048
expanding,C+clock smear,15:30,864,0.1100449888551186,0.11797058358367657,0.10197792809087307,-0.008067060764245536,-0.017205749947414212,-0.0003740781635750242,True,0.4696688026948561,6.4284543181020934,0.48171342363918784,7.494605231361812
expanding,Ssel,10:00,864,0.16072670595907776,0.16211127119375468,0.15122234747123203,-0.009504358487845742,-0.01662088705549303,-0.0030722290301485626,True,0.5127787649538641,8.370527959432529,0.4633119369965953,7.928934285188164
expanding,Ssel,10:30,864,0.1336195219805391,0.1300719969737499,0.12414398134201682,-0.009475540638522307,-0.014131949427358998,-0.004979106148159898,True,0.4556866362845826,6.889895853505367,0.5517519687767558,8.922154930313546
expanding,Ssel,11:00,864,0.14873927548421217,0.12481439792934826,0.1287527663351668,-0.019986509149045397,-0.02684243502565773,-0.01377969798122028,True,0.19239591773454479,3.3882017087077063,0.8413792216620914,14.135070860784818
expanding,Ssel,11:30,864,0.13195371818434212,0.10761095961639573,0.11229674409279562,-0.019656974091546476,-0.02554331905526534,-0.013899200960937797,True,0.17545756598321316,2.4972430250702295,0.8547843467571435,13.421864773024579
expanding,Ssel,12:00,864,0.1384761387473531,0.12943598426917963,0.12573451322054047,-0.012741625526812659,-0.018926230179819453,-0.006570672781403017,True,0.3218478090177407,5.641999709047823,0.716448088080941,12.72756416832537
expanding,Ssel,12:30,864,0.16350191995450125,0.13976759084496593,0.14380810139218383,-0.019693818562317382,-0.02902689687082546,-0.011828846528385886,True,0.20053881441050725,3.630374248980786,0.8056830969466742,14.585750609997003
expanding,Ssel,13:00,864,0.16879940362481316,0.16147375429992436,0.15418864156170287,-0.014610762063110296,-0.024024857245864447,-0.0035232076380487263,True,0.3195133895421083,3.9766748295633487,0.6761133200401248,8.773754757895814
expanding,Ssel,13:30,864,0.18098710072565735,0.17984291914896178,0.16982328803387514,-0.011163812691782234,-0.022361959044043585,-0.002042064215089882,True,0.368966516699893,5.904175237743985,0.6536263648191507,10.440797282395119
expanding,Ssel,14:00,864,0.484675562493117,0.5396072518016337,0.4959891652772478,0.011313602784130801,-0.010373501113250716,0.032786488972061656,False,0.3602447479731069,3.6655832222273297,0.6274696558844912,6.279359527407381
expanding,Ssel,14:30,864,0.23250934007925073,0.17384904163292506,0.1885165219314317,-0.043992818147819024,-0.0576892920711057,-0.03053955168863652,True,0.030064541254311905,0.5242523545826071,0.9761477372176168,16.4054214451136
expanding,Ssel,15:00,864,0.12703114250308853,0.11634259560577107,0.11000810885595588,-0.01702303364713266,-0.026137402926133275,-0.00868465073639899,True,0.3238723106659085,4.810769763910969,0.6481411029908388,9.406691354084373
expanding,Ssel,15:30,864,0.1100449888551186,0.12307143903468996,0.10036523103911794,-0.00967975781600066,-0.020616555570363338,-0.0009467300623492006,True,0.518408139597345,7.690872023454769,0.45118595173464215,7.411935642003135
expanding,CPsel,10:00,864,0.16072670595907776,0.16457801088399446,0.15283833672796163,-0.007888369231116155,-0.014565712111332884,-0.0011095191939597506,True,0.5230858663973449,8.481967040084285,0.4520515147218097,7.797748117213257
expanding,CPsel,10:30,864,0.1336195219805391,0.1323285085355055,0.12488843914982345,-0.008731082830715668,-0.013746009075652663,-0.0038568774490294958,True,0.49106462113756066,7.292973771132086,0.510343505349037,8.122204076922161
expanding,CPsel,11:00,864,0.14873927548421217,0.12563293771803644,0.12908262722058877,-0.019656648263623414,-0.02704278990754256,-0.013629543408151704,True,0.1943663487241366,3.4199023890924622,0.8235442223186679,14.03255206279245
expanding,CPsel,11:30,864,0.13195371818434212,0.10931953497926018,0.11334631831060873,-0.018607399873733367,-0.024386164101776395,-0.01295612160584783,True,0.19029650894472638,2.6865875731974223,0.8408351378246384,12.982455308010673
expanding,CPsel,12:00,864,0.1384761387473531,0.12945793687770135,0.1261903838928364,-0.01228575485451671,-0.018150342359823105,-0.006815523816932774,True,0.31086440115543534,5.637486984792808,0.7259450569463093,13.065083063408792
expanding,CPsel,12:30,864,0.16350191995450125,0.14175454252741362,0.14456993010011468,-0.018931989854386537,-0.029297851565164117,-0.010417421765276533,True,0.23356755154450648,4.12345864483205,0.7758668036431808,13.73103840343138
expanding,CPsel,13:00,864,0.16879940362481316,0.16352712436949052,0.1547527848490492,-0.014046618775764,-0.023380390588333664,-0.0030391138941389235,True,0.33289090445041525,4.171317644288594,0.666625704338853,8.75087132916905
expanding,CPsel,13:30,864,0.18098710072565735,0.18314894828968636,0.17130393049988887,-0.00968317022576854,-0.020668332405314932,-0.00028502119093192093,True,0.3775053257612402,5.751620163218672,0.650127519284627,9.991892198639805
expanding,CPsel,14:00,864,0.484675562493117,0.5516226018588104,0.5003463799250766,0.015670817431959555,-0.007424427344432948,0.0384320992953365,False,0.40330803737304977,4.140905511445903,0.5815409489791818,5.896744920891669
expanding,CPsel,14:30,864,0.23250934007925073,0.18362093369327767,0.1955359098279683,-0.03697343025128241,-0.04915215831927993,-0.02577551739884239,True,0.047832183270489104,0.8454922346309102,0.9826057011273052,16.309338389034306
expanding,CPsel,15:00,864,0.12703114250308853,0.11972325998291496,0.11283857596154745,-0.014192566541541081,-0.02094842727049315,-0.007698532131555662,True,0.3689644922354699,5.545580368612345,0.6162740435779723,8.94682559943694
expanding,CPsel,15:30,864,0.1100449888551186,0.11006445058450491,0.09860208252128293,-0.011442906333835675,-0.02154966839970903,-0.0037914811638498965,True,0.43362969996561673,6.53738555179146,0.5501814412189798,8.656657990433809
