estimator,bucket,qlike,mse,rmse,mae,hmse,hmae,oos_r2,mz_beta,mz_r2,n,incumbent_qlike,dm,dm_p,dm_mean_diff,dm_better
reclasso,baseline,0.26796044640613337,6.090412729674917e-11,7.804109641512552e-06,3.1528352476411757e-06,0.7986339867822931,0.567190609024813,0.0029211865278284677,0.847744442046706,0.6869347111754983,1479,0.266614843755594,1.1122782091793395,0.26601855005324415,0.0013456026505393832,b
