,sign_crossed,s,label,"crossed_PRIMARY regime MZ sign(s_reg) [qlike_box63, expanding]","crossed_PRIMARY regime MZ sign(s_reg) [qlike_box63, expanding], exposure-matched","crossed_regime MZ sign(s_reg) [qlike_box63, trailing252]","crossed_regime MZ sign(s_reg) [qlike_ewm21, expanding]","crossed_regime MZ sign(s_reg) [qlike_ewm21, trailing252]","crossed_regime MZ sign(s_reg) [qlike_ewm42, expanding]","crossed_regime MZ sign(s_reg) [qlike_ewm42, trailing252]","crossed_regime MZ sign(s_reg) [qlike_ewm63, expanding]","crossed_regime MZ sign(s_reg) [qlike_ewm63, trailing252]",crossed_regime factor on rv_hat: sign(rv_hat x e^mean_T log(rv/rv_hat) - iv_var),crossed_regime factor on raw: sign(raw x e^mean_T log(rv/raw) - iv_var),"crossed_reference: sign(raw - iv_var), no recalibration","crossed_two-sided (a) long only in top tercile, short always, natural exposure","crossed_two-sided (a) long only in top tercile, short always, exposure-matched","crossed_two-sided (b) long always, short only outside top tercile, natural exposure","crossed_two-sided (b) long always, short only outside top tercile, exposure-matched","crossed_two-sided (c) both restrictions, natural exposure","crossed_two-sided (c) both restrictions, exposure-matched","crossed_two-sided (d) size 2/1/0.5 long, 0.5/1/2 short by tercile, natural exposure","crossed_two-sided (d) size 2/1/0.5 long, 0.5/1/2 short by tercile, exposure-matched","crossed_joint: skip Q1/Q5-of-s buys in the calm tercile, natural exposure","crossed_joint: skip Q1/Q5-of-s buys in the calm tercile, exposure-matched",tag
2023-01-19,2.1666472815235154,4.013883196394173e-07,1.0,2.1666472815235154,2.3729946416686123,0.0,2.1666472815235154,2.1666472815235154,2.1666472815235154,2.1666472815235154,2.1666472815235154,0.0,-2.295898373352783,-2.295898373352783,2.1666472815235154,0.0,0.0,2.1666472815235154,2.1666472815235154,0.0,0.0,2.1666472815235154,1.997754954455981,2.1666472815235154,2.7684937486133805,sub_live_ridge
2023-01-20,-0.23741591770922144,-2.549859696185864e-06,1.0,-0.23741591770922144,-0.22458262486007433,0.0,-0.23741591770922144,-0.23741591770922144,-0.23741591770922144,-0.23741591770922144,-0.23741591770922144,-0.23741591770922144,-0.23741591770922144,-0.23741591770922144,-0.23741591770922144,-0.23741591770922144,-0.23741591770922144,-0.23741591770922144,-0.28986827162172385,-0.23741591770922144,-0.28986827162172385,-0.23741591770922144,-0.1553188246695841,-0.23741591770922144,-0.23741591770922144,sub_live_ridge
2023-01-23,0.19158676505166594,-1.4941894514607952e-06,1.0,0.19158676505166594,0.18123072369752183,0.0,0.19158676505166594,0.19158676505166594,0.19158676505166594,0.19158676505166594,0.19158676505166594,0.19158676505166594,0.19158676505166594,0.19158676505166594,0.19158676505166594,0.19158676505166594,0.19158676505166594,0.19158676505166594,0.23391407360959213,0.19158676505166594,0.23391407360959213,0.19158676505166594,0.12533713601510854,0.19158676505166594,0.19158676505166594,sub_live_ridge
2023-01-24,1.0,-8.810870712808657e-07,1.0,1.0,0.9459459459459459,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2209302325581395,1.0,1.2209302325581395,1.0,0.6542056074766355,1.0,1.0,sub_live_ridge
2023-01-25,0.7676246279761905,-1.7108827846171256e-06,1.0,0.7676246279761905,0.7261314048423423,0.7676246279761905,0.7676246279761905,0.7676246279761905,0.7676246279761905,0.7676246279761905,0.7676246279761905,0.7676246279761905,0.7676246279761905,0.7676246279761905,0.7676246279761905,0.7676246279761905,0.7676246279761905,0.7676246279761905,0.9372161155523255,0.7676246279761905,0.9372161155523255,0.7676246279761905,0.50218433605919,0.7676246279761905,0.7676246279761905,sub_live_ridge
2023-01-26,-0.20665147569444442,-8.858396659852512e-07,0.0,-0.20665147569444442,-0.1954811256569069,-0.20665147569444442,-0.20665147569444442,-0.20665147569444442,-0.20665147569444442,-0.20665147569444442,-0.20665147569444442,-0.20665147569444442,-0.20665147569444442,-0.20665147569444442,-0.20665147569444442,-0.20665147569444442,-0.20665147569444442,-0.20665147569444442,-0.25230703427810075,-0.20665147569444442,-0.25230703427810075,-0.41330295138888884,-0.27038510838525437,-0.20665147569444442,-0.20665147569444442,sub_live_ridge
2023-01-27,-1.5557417986753044,-2.7229593685753717e-06,0.0,-1.5557417986753044,-1.4716476473955582,-1.5557417986753044,-1.5557417986753044,-1.5557417986753044,-1.5557417986753044,-1.5557417986753044,-1.5557417986753044,-1.5557417986753044,-1.5557417986753044,-1.5557417986753044,-1.5557417986753044,-1.5557417986753044,-1.5557417986753044,-1.5557417986753044,-1.8994521960570576,-1.5557417986753044,-1.8994521960570576,-3.1114835973506088,-2.035550016958342,-1.5557417986753044,-1.5557417986753044,sub_live_ridge
2023-01-30,1.0,-1.7627733339258003e-06,0.0,1.0,0.9459459459459459,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2209302325581395,1.0,1.2209302325581395,2.0,1.308411214953271,1.0,1.0,sub_live_ridge
2023-01-31,-3.3252190640268235,-2.548437873114323e-06,0.0,-3.3252190640268235,-3.1454774929983467,-3.3252190640268235,-3.3252190640268235,-3.3252190640268235,-3.3252190640268235,-3.3252190640268235,-3.3252190640268235,-3.3252190640268235,-3.3252190640268235,-3.3252190640268235,-3.3252190640268235,-3.3252190640268235,-3.3252190640268235,-3.3252190640268235,-4.059860485149029,-3.3252190640268235,-4.059860485149029,-6.650438128053647,-4.350753915549115,-3.3252190640268235,-3.3252190640268235,sub_live_ridge
2023-02-01,0.603421966477824,-1.843255211050875e-05,0.0,0.603421966477824,0.570804562884428,0.603421966477824,0.603421966477824,0.603421966477824,0.603421966477824,0.603421966477824,0.603421966477824,0.603421966477824,0.603421966477824,0.603421966477824,0.603421966477824,0.603421966477824,0.603421966477824,0.603421966477824,0.7367361218624595,0.603421966477824,0.7367361218624595,1.206843932955648,0.7895240682887416,0.603421966477824,0.603421966477824,sub_live_ridge
2023-02-02,-0.7162517407327811,-4.782609790532108e-07,1.0,-0.7162517407327811,-0.677535430422901,-0.7162517407327811,-0.7162517407327811,0.0,0.0,0.0,-0.7162517407327811,0.0,-0.7162517407327811,-0.7162517407327811,-0.7162517407327811,-0.7162517407327811,-0.7162517407327811,-0.7162517407327811,-0.8744934043830467,-0.7162517407327811,-0.8744934043830467,-0.7162517407327811,-0.46857590515228664,-0.7162517407327811,-0.7162517407327811,sub_live_ridge
2023-02-03,1.0,-1.6953805226975733e-06,1.0,1.0,0.9459459459459459,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2209302325581395,1.0,1.2209302325581395,1.0,0.6542056074766355,1.0,1.0,sub_live_ridge
2023-02-06,-0.10546875,-1.857563738054428e-07,0.0,-0.10546875,-0.09976773648648649,-0.10546875,-0.10546875,0.0,0.0,0.0,-0.10546875,0.0,-0.10546875,-0.10546875,-0.10546875,-0.10546875,-0.10546875,-0.10546875,-0.12876998546511628,-0.10546875,-0.12876998546511628,-0.2109375,-0.13799649532710279,-0.10546875,-0.10546875,sub_live_ridge
2023-02-07,-0.4805194998213719,2.296330372453466e-06,0.0,-0.4805194998213719,-0.5262832617091217,-0.4805194998213719,-0.4805194998213719,0.0,-0.4805194998213719,-0.4805194998213719,-0.4805194998213719,0.0,-0.4805194998213719,-0.4805194998213719,-0.4805194998213719,0.0,0.0,-0.4805194998213719,-0.4805194998213719,0.0,0.0,-0.24025974991068594,-0.2215312616102984,-0.4805194998213719,-0.6139971386606418,sub_live_ridge
2023-02-08,1.0,-1.5302895286510106e-07,0.0,1.0,0.9459459459459459,1.0,-1.0,0.0,1.0,-1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2209302325581395,1.0,1.2209302325581395,2.0,1.308411214953271,1.0,1.0,sub_live_ridge
2023-02-09,-0.7794117708932156,3.520645478438386e-07,0.0,-0.7794117708932156,-0.8536414633592362,-0.7794117708932156,-0.7794117708932156,-0.7794117708932156,-0.7794117708932156,-0.7794117708932156,-0.7794117708932156,0.0,0.7674418535880704,0.7674418535880704,0.7674418535880704,0.0,0.0,-0.7794117708932156,-0.7794117708932156,0.0,0.0,-0.3897058854466078,-0.35932792110221745,-0.7794117708932156,-0.9959150405857754,sub_live_ridge
2023-02-10,-0.15349440326230557,2.3237461538628982e-07,1.0,-0.15349440326230557,-0.16811291785871563,-0.15349440326230557,-0.15349440326230557,0.0,0.0,0.0,-0.15349440326230557,0.0,0.10492449244987034,0.10492449244987034,0.10492449244987034,0.0,0.0,-0.15349440326230557,-0.15349440326230557,0.0,0.0,-0.15349440326230557,-0.14152936069174724,-0.15349440326230557,-0.19613173750183488,sub_live_ridge
2023-02-13,-0.38857886904761907,-9.915920091685317e-07,1.0,-0.38857886904761907,-0.3675746058558559,-0.38857886904761907,-0.38857886904761907,0.0,0.0,0.0,-0.38857886904761907,0.0,-0.38857886904761907,-0.38857886904761907,-0.38857886904761907,-0.38857886904761907,-0.38857886904761907,-0.38857886904761907,-0.47442768895348836,-0.38857886904761907,-0.47442768895348836,-0.38857886904761907,-0.25421047507788164,-0.38857886904761907,-0.38857886904761907,sub_live_ridge
2023-02-14,-0.36555454950730604,1.024495745437486e-06,1.0,-0.36555454950730604,-0.40036926850800186,-0.36555454950730604,-0.36555454950730604,0.0,-0.36555454950730604,-0.36555454950730604,-0.36555454950730604,0.0,0.3327384378913867,0.3327384378913867,-0.36555454950730604,0.0,0.0,-0.36555454950730604,-0.36555454950730604,0.0,0.0,-0.36555454950730604,-0.3370592060045094,-0.36555454950730604,-0.46709747992600215,sub_live_ridge
2023-02-15,-0.52001953125,-1.0498373027690073e-06,1.0,-0.52001953125,-0.49191036739864863,-0.52001953125,-0.52001953125,0.0,-0.52001953125,-0.52001953125,-0.52001953125,0.0,-0.52001953125,-0.52001953125,-0.52001953125,-0.52001953125,-0.52001953125,-0.52001953125,-0.6349075672238372,-0.52001953125,-0.6349075672238372,-0.52001953125,-0.3401996933411215,-0.52001953125,-0.52001953125,sub_live_ridge
2023-02-16,0.24546591354471992,3.1903283205532853e-07,1.0,0.24546591354471992,0.268843619596598,0.0,0.24546591354471992,0.0,0.24546591354471992,0.24546591354471992,0.24546591354471992,0.0,-0.33195668676049683,-0.33195668676049683,-0.33195668676049683,0.0,0.0,0.24546591354471992,0.24546591354471992,0.0,0.0,0.24546591354471992,0.22633159957130078,0.24546591354471992,0.3136508895293643,sub_live_ridge
2023-02-17,0.43193222236453754,-1.2302669300809128e-06,1.0,0.43193222236453754,0.4085845346691571,0.43193222236453754,0.43193222236453754,0.43193222236453754,0.43193222236453754,0.43193222236453754,0.43193222236453754,0.0,0.43193222236453754,0.43193222236453754,0.43193222236453754,0.43193222236453754,0.43193222236453754,0.43193222236453754,0.5273591087008889,0.43193222236453754,0.5273591087008889,0.43193222236453754,0.2825724819207255,0.43193222236453754,0.43193222236453754,sub_live_ridge
2023-02-21,0.5639488277114622,-9.543515586781798e-07,1.0,0.5639488277114622,0.5334651072946264,0.5639488277114622,0.5639488277114622,0.5639488277114622,0.5639488277114622,0.5639488277114622,0.5639488277114622,0.5639488277114622,0.5639488277114622,0.5639488277114622,0.5639488277114622,0.5639488277114622,0.5639488277114622,0.5639488277114622,0.6885421733686456,0.5639488277114622,0.6885421733686456,0.5639488277114622,0.36893848541871355,0.5639488277114622,0.5639488277114622,sub_live_ridge
2023-02-22,-0.05467981425999491,2.3113644520710396e-06,0.0,-0.05467981425999491,-0.05988741561808967,-0.05467981425999491,-0.05467981425999491,-0.05467981425999491,-0.05467981425999491,-0.05467981425999491,-0.05467981425999491,-0.05467981425999491,-0.05467981425999491,-0.05467981425999491,-0.05467981425999491,0.0,0.0,-0.05467981425999491,-0.05467981425999491,0.0,0.0,-0.027339907129997454,-0.02520873396841636,-0.05467981425999491,-0.06986865155443793,sub_live_ridge
2023-02-23,-0.37141638775240327,-1.2064276488755825e-07,1.0,-0.37141638775240327,-0.35133982625227334,-0.37141638775240327,-0.37141638775240327,-0.37141638775240327,-0.37141638775240327,0.3241261013910326,-0.37141638775240327,0.0,-0.37141638775240327,-0.37141638775240327,-0.37141638775240327,-0.37141638775240327,-0.37141638775240327,-0.37141638775240327,-0.4534734966744458,-0.37141638775240327,-0.4534734966744458,-0.37141638775240327,-0.24298268357633857,-0.37141638775240327,-0.37141638775240327,sub_live_ridge
2023-02-24,1.0,-1.2921269935092115e-06,1.0,1.0,0.9459459459459459,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2209302325581395,1.0,1.2209302325581395,1.0,0.6542056074766355,1.0,1.0,sub_live_ridge
2023-02-27,1.0,-1.453480222936672e-07,1.0,1.0,0.9459459459459459,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2209302325581395,1.0,1.2209302325581395,1.0,0.6542056074766355,1.0,1.0,sub_live_ridge
2023-02-28,0.09343967426049904,-9.309704809387307e-07,0.0,0.09343967426049904,0.08838888105722882,0.09343967426049904,0.09343967426049904,0.09343967426049904,0.09343967426049904,0.09343967426049904,0.09343967426049904,0.0,0.09343967426049904,0.09343967426049904,0.09343967426049904,0.09343967426049904,0.09343967426049904,0.09343967426049904,0.11408332322502789,0.09343967426049904,0.11408332322502789,0.18687934852099808,0.12225751772401743,0.09343967426049904,0.09343967426049904,sub_live_ridge
2023-03-01,0.7449738299509392,-1.3571173994528003e-07,1.0,0.7449738299509392,0.7047049742779155,0.0,-0.7582795516304348,0.0,0.0,0.0,0.7449738299509392,0.0,0.7449738299509392,0.7449738299509392,0.7449738299509392,0.7449738299509392,0.7449738299509392,0.7449738299509392,0.909561071451728,0.7449738299509392,0.909561071451728,0.7449738299509392,0.4873660569772499,0.7449738299509392,0.7449738299509392,sub_live_ridge
2023-03-02,-0.7403658258132138,8.67654937823652e-07,1.0,-0.7403658258132138,-0.8108768568430437,0.0,-0.7403658258132138,0.0,0.0,0.0,-0.7403658258132138,0.0,0.7272529882278053,0.7272529882278053,-0.7403658258132138,0.0,0.0,-0.7403658258132138,-0.7403658258132138,0.0,0.0,-0.7403658258132138,-0.6826535676763263,-0.7403658258132138,-0.9460229996502175,sub_live_ridge
2023-03-03,0.8803939191590839,-1.8160855435592167e-06,1.0,0.8803939191590839,0.8328050586639983,0.0,0.8803939191590839,0.0,0.0,0.0,0.8803939191590839,0.0,0.8803939191590839,0.8803939191590839,0.8803939191590839,0.8803939191590839,0.8803939191590839,0.8803939191590839,1.0748995524616722,0.8803939191590839,1.0748995524616722,0.8803939191590839,0.5759586387022044,0.8803939191590839,0.8803939191590839,sub_live_ridge
2023-03-06,-1.0,1.305321055698835e-06,1.0,-1.0,-1.0952380952380953,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-0.9220489977728286,-1.0,-1.2777777777777777,sub_live_ridge
2023-03-07,1.0,-8.902262456617248e-07,1.0,1.0,0.9459459459459459,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2209302325581395,1.0,1.2209302325581395,1.0,0.6542056074766355,1.0,1.0,sub_live_ridge
2023-03-08,-1.5553213304284816,-9.001885386109335e-08,1.0,-1.5553213304284816,-1.4712499071620773,0.0,1.402001953125,-1.5553213304284816,0.0,0.0,0.0,0.0,-1.5553213304284816,-1.5553213304284816,-1.5553213304284816,-1.5553213304284816,-1.5553213304284816,-1.5553213304284816,-1.898938833662681,-1.5553213304284816,-1.898938833662681,-1.5553213304284816,-1.0174999357943337,-1.5553213304284816,-1.5553213304284816,sub_live_ridge
2023-03-09,1.0,-4.971997949228564e-06,1.0,1.0,0.9459459459459459,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2209302325581395,1.0,1.2209302325581395,1.0,0.6542056074766355,1.0,1.0,sub_live_ridge
2023-03-10,-0.2872955954714048,1.2546147181530945e-07,1.0,-0.2872955954714048,-0.3146570807543958,0.0,-0.2872955954714048,0.22130444806938798,0.0,0.0,0.0,0.0,0.22130444806938798,0.22130444806938798,0.22130444806938798,0.0,0.0,-0.2872955954714048,-0.2872955954714048,0.0,0.0,-0.2872955954714048,-0.2649006158689568,-0.2872955954714048,-0.367099927546795,sub_live_ridge
2023-03-13,0.6313051970108696,-6.399849406228206e-07,1.0,0.6313051970108696,0.5971805917670389,0.0,0.6313051970108696,0.6313051970108696,0.0,0.0,0.0,0.0,0.6313051970108696,0.6313051970108696,0.6313051970108696,0.6313051970108696,0.6313051970108696,0.6313051970108696,0.7707796010016431,0.6313051970108696,0.7707796010016431,0.6313051970108696,0.413003399913653,0.6313051970108696,0.6313051970108696,sub_live_ridge
2023-03-14,2.987213667616127,2.6243106160376997e-06,1.0,2.987213667616127,3.271710207389092,0.0,2.987213667616127,2.987213667616127,0.0,0.0,0.0,0.0,2.987213667616127,2.987213667616127,2.987213667616127,0.0,0.0,2.987213667616127,2.987213667616127,0.0,0.0,2.987213667616127,2.7543573683587455,2.987213667616127,3.81699524195394,sub_live_ridge
2023-03-15,0.8179309838517752,-2.2034629555762007e-06,1.0,0.8179309838517752,0.7737184982381657,0.0,0.8179309838517752,0.8179309838517752,0.0,0.0,0.0,0.0,0.8179309838517752,0.8179309838517752,0.8179309838517752,0.8179309838517752,0.8179309838517752,0.8179309838517752,0.9986366663306557,0.8179309838517752,0.9986366663306557,0.8179309838517752,0.5350950361647128,0.8179309838517752,0.8179309838517752,sub_live_ridge
2023-03-16,1.0,-5.385316891625042e-07,1.0,1.0,0.9459459459459459,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2209302325581395,1.0,1.2209302325581395,1.0,0.6542056074766355,1.0,1.0,sub_live_ridge
2023-03-17,0.6639892578125,-5.252593164913266e-06,1.0,0.6639892578125,0.6280979465793919,0.0,0.6639892578125,0.6639892578125,0.0,0.0,0.6639892578125,0.0,0.6639892578125,0.6639892578125,0.6639892578125,0.6639892578125,0.6639892578125,0.6639892578125,0.810684558957122,0.6639892578125,0.810684558957122,0.6639892578125,0.43438549576518687,0.6639892578125,0.6639892578125,sub_live_ridge
2023-03-20,-0.731612241885393,1.6193916781707777e-06,1.0,-0.731612241885393,-0.8012895982554304,0.0,-0.731612241885393,-0.731612241885393,0.0,0.0,-0.731612241885393,0.0,-0.731612241885393,-0.731612241885393,-0.731612241885393,0.0,0.0,-0.731612241885393,-0.731612241885393,0.0,0.0,-0.731612241885393,-0.6745823343887588,-0.731612241885393,-0.9348378646313354,sub_live_ridge
2023-03-21,0.3621961805555556,-4.715586841934635e-07,1.0,0.3621961805555556,0.3426180086336337,0.0,0.3621961805555556,0.3621961805555556,0.0,0.0,0.0,0.0,0.3621961805555556,0.3621961805555556,0.3621961805555556,0.3621961805555556,0.3621961805555556,0.3621961805555556,0.4422162669573644,0.3621961805555556,0.4422162669573644,0.3621961805555556,0.23695077232606437,0.3621961805555556,0.3621961805555556,sub_live_ridge
2023-03-22,-3.6345608477154663,-6.988590171826765e-06,1.0,-3.6345608477154663,-3.438098099190306,0.0,-3.6345608477154663,-3.6345608477154663,0.0,0.0,-3.6345608477154663,0.0,-3.6345608477154663,-3.6345608477154663,-3.6345608477154663,-3.6345608477154663,-3.6345608477154663,-3.6345608477154663,-4.4375452210479525,-3.6345608477154663,-4.4375452210479525,-3.6345608477154663,-2.377750087290492,-3.6345608477154663,-3.6345608477154663,sub_live_ridge
2023-03-24,0.8807240708885636,-1.8608825335230262e-06,1.0,0.8807240708885636,0.8331173643540467,0.0,0.8807240708885636,0.8807240708885636,0.0,0.0,0.0,0.0,0.8807240708885636,0.8807240708885636,0.8807240708885636,0.8807240708885636,0.8807240708885636,0.8807240708885636,1.0753026446895253,0.8807240708885636,1.0753026446895253,0.8807240708885636,0.5761746258149482,0.8807240708885636,0.8807240708885636,sub_live_ridge
2023-03-28,0.2795959223218585,1.3029889439387864e-07,1.0,0.2795959223218585,0.30622410540013073,0.2795959223218585,0.2795959223218585,0.2795959223218585,0.0,0.0,0.0,0.0,-0.33404676291472923,-0.33404676291472923,-0.33404676291472923,0.0,0.0,0.2795959223218585,0.2795959223218585,0.0,0.0,0.2795959223218585,0.2578011399582392,0.2795959223218585,0.3572614563001525,sub_live_ridge
2023-03-29,1.0,-7.462204666831529e-07,1.0,1.0,0.9459459459459459,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2209302325581395,1.0,1.2209302325581395,1.0,0.6542056074766355,1.0,1.0,sub_live_ridge
2023-04-03,1.0,-2.415036012434728e-07,1.0,1.0,0.9459459459459459,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2209302325581395,1.0,1.2209302325581395,1.0,0.6542056074766355,1.0,1.0,sub_live_ridge
2023-04-04,0.41774622497382063,1.298825667487715e-06,1.0,0.41774622497382063,0.45753157973323216,0.41774622497382063,0.41774622497382063,0.41774622497382063,0.0,0.0,0.0,0.0,0.41774622497382063,0.41774622497382063,0.41774622497382063,0.0,0.0,0.41774622497382063,0.41774622497382063,0.0,0.0,0.41774622497382063,0.3851824880604939,0.41774622497382063,0.5337868430221041,sub_live_ridge
2023-04-05,-0.8914620535714286,8.534183718999797e-07,1.0,-0.8914620535714286,-0.9763632015306124,-0.8914620535714286,-0.8914620535714286,-0.8914620535714286,-0.8914620535714286,0.0,0.0,0.0,-0.8914620535714286,-0.8914620535714286,-0.8914620535714286,0.0,0.0,-0.8914620535714286,-0.8914620535714286,0.0,0.0,-0.8914620535714286,-0.8219716930480433,-0.8914620535714286,-1.1390904017857142,sub_live_ridge
2023-06-07,-0.008007812500000044,1.2076992093577925e-06,1.0,-0.008007812500000044,-0.008770461309523858,-0.008007812500000044,-0.008007812500000044,-0.008007812500000044,-0.008007812500000044,-0.008007812500000044,-0.008007812500000044,-0.008007812500000044,-0.008007812500000044,-0.008007812500000044,-0.008007812500000044,0.0,0.0,-0.008007812500000044,-0.008007812500000044,0.0,0.0,-0.008007812500000044,-0.00738359548997777,-0.008007812500000044,-0.010232204861111167,sub_live_ridge
2023-06-08,-1.0,1.889304602544982e-07,1.0,-1.0,-1.0952380952380953,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-0.9220489977728286,-1.0,-1.2777777777777777,sub_live_ridge
2023-06-12,0.04142051886164311,-1.0102814284102581e-06,1.0,0.04142051886164311,0.03918157189614888,0.04142051886164311,0.04142051886164311,0.04142051886164311,0.04142051886164311,0.04142051886164311,0.04142051886164311,0.04142051886164311,0.04142051886164311,0.04142051886164311,0.04142051886164311,0.04142051886164311,0.04142051886164311,0.04142051886164311,0.05057156372642472,0.04142051886164311,0.05057156372642472,0.04142051886164311,0.027097535703878666,0.04142051886164311,0.04142051886164311,sub_live_ridge
2023-06-13,-1.0,3.898177571101257e-07,1.0,-1.0,-1.0952380952380953,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-0.9220489977728286,-1.0,-1.2777777777777777,sub_live_ridge
2023-06-14,0.6679687581192222,-2.6341148194358124e-06,1.0,0.6679687581192222,0.6318623387614264,0.6679687581192222,0.6679687581192222,0.6679687581192222,0.6679687581192222,0.6679687581192222,0.6679687581192222,0.6679687581192222,0.6679687581192222,0.6679687581192222,0.6679687581192222,0.6679687581192222,0.6679687581192222,0.6679687581192222,0.8155432511920736,0.6679687581192222,0.8155432511920736,0.6679687581192222,0.4369889071807995,0.6679687581192222,0.6679687581192222,sub_live_ridge
2023-06-15,0.2701480018932946,-1.328095964340167e-06,1.0,0.2701480018932946,0.2555454071963597,0.2701480018932946,0.2701480018932946,0.2701480018932946,0.2701480018932946,0.2701480018932946,0.2701480018932946,0.2701480018932946,0.2701480018932946,0.2701480018932946,0.2701480018932946,0.2701480018932946,0.2701480018932946,0.2701480018932946,0.32983186277669685,0.2701480018932946,0.32983186277669685,0.2701480018932946,0.17673233768720206,0.2701480018932946,0.2701480018932946,sub_live_ridge
2023-06-21,0.3903415246268711,6.613552217688423e-07,1.0,0.3903415246268711,0.4275169079246684,0.3903415246268711,0.3903415246268711,0.3903415246268711,0.3903415246268711,0.3903415246268711,0.3903415246268711,0.3903415246268711,0.3903415246268711,0.3903415246268711,0.3903415246268711,0.0,0.0,0.3903415246268711,0.3903415246268711,0.0,0.0,0.3903415246268711,0.35991401157132435,0.3903415246268711,0.49876972591211305,sub_live_ridge
2023-06-22,1.5055042613636362,8.526984984593129e-07,1.0,1.5055042613636362,1.6488856195887447,1.5055042613636362,1.5055042613636362,1.5055042613636362,1.5055042613636362,1.5055042613636362,1.5055042613636362,1.5055042613636362,1.5055042613636362,1.5055042613636362,1.5055042613636362,0.0,0.0,1.5055042613636362,1.5055042613636362,0.0,0.0,1.5055042613636362,1.3881486953330633,1.5055042613636362,1.9236998895202018,sub_live_ridge
2023-06-23,-1.0,1.115295871748069e-06,1.0,-1.0,-1.0952380952380953,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-0.9220489977728286,-1.0,-1.2777777777777777,sub_live_ridge
2023-06-26,2.9228688264434823,9.980645029415127e-07,1.0,2.9228688264434823,3.201237286104767,2.9228688264434823,2.9228688264434823,2.9228688264434823,2.9228688264434823,2.9228688264434823,2.9228688264434823,2.9228688264434823,2.9228688264434823,2.9228688264434823,2.9228688264434823,0.0,0.0,2.9228688264434823,2.9228688264434823,0.0,0.0,2.9228688264434823,2.6950282720436567,2.9228688264434823,3.734776833788894,sub_live_ridge
2023-06-27,-0.45177803526983473,1.2682796274224544e-07,1.0,-0.45177803526983473,-0.49480451481934284,-0.45177803526983473,-0.45177803526983473,-0.45177803526983473,-0.45177803526983473,-0.45177803526983473,-0.45177803526983473,-0.45177803526983473,0.43219865104468635,0.43219865104468635,0.43219865104468635,0.0,0.0,-0.45177803526983473,-0.45177803526983473,0.0,0.0,-0.45177803526983473,-0.4165614846363287,-0.45177803526983473,-0.5772719339558999,sub_live_ridge
2023-06-28,0.9055176286039783,8.022393609403131e-07,1.0,0.9055176286039783,0.9917574027567383,0.9055176286039783,0.9055176286039783,0.9055176286039783,0.9055176286039783,0.9055176286039783,0.9055176286039783,0.9055176286039783,0.9055176286039783,0.9055176286039783,0.9055176286039783,0.0,0.0,0.9055176286039783,0.9055176286039783,0.0,0.0,0.9055176286039783,0.8349316219199266,0.9055176286039783,1.1570503032161945,sub_live_ridge
2023-06-29,-0.5118842769576852,5.214627336175711e-07,1.0,-0.5118842769576852,-0.5606351604774649,-0.5118842769576852,-0.5118842769576852,-0.5118842769576852,-0.5118842769576852,-0.5118842769576852,-0.5118842769576852,-0.5118842769576852,-0.5118842769576852,-0.5118842769576852,-0.5118842769576852,0.0,0.0,-0.5118842769576852,-0.5118842769576852,0.0,0.0,-0.5118842769576852,-0.4719823845445027,-0.5118842769576852,-0.6540743538903755,sub_live_ridge
2023-06-30,0.04739849930986417,-1.7990826876306184e-06,1.0,0.04739849930986417,0.04483641826608773,0.04739849930986417,0.04739849930986417,0.04739849930986417,0.04739849930986417,0.04739849930986417,0.04739849930986417,0.0,0.04739849930986417,0.04739849930986417,0.04739849930986417,0.04739849930986417,0.04739849930986417,0.04739849930986417,0.05787026078529928,0.04739849930986417,0.05787026078529928,0.04739849930986417,0.031008364034490577,0.04739849930986417,0.04739849930986417,sub_live_ridge
