entry,policy,days,mean_pts,sd,Sharpe,vs_hold,vs_hold_lo,vs_hold_hi,vs_P2,vs_P2_lo,vs_P2_hi,worst,buy_days_mean
10:30,P8 P7 + sell 1 - g on sell days,865,1.614263959817609,9.83472611701687,2.605628832328222,-0.46103791408896466,-1.5969295344695453,0.5645706202301525,-0.31529016487616257,-1.2471592262153945,0.5147040044544126,-78.6340269883718,1.1194790713798903
10:30,P9 buy g + the book's premium (net long its premium),865,1.4937010934509531,16.018441249898245,1.4802794721471078,-1.586387274270079,-3.05957681612389,-0.33057191737907976,-1.440639525057277,-2.7023949870603903,-0.30863534662211894,-78.6340269883718,1.3427725271520745
10:30,P10 buy back the held legs + one straddle,865,1.219077298231689,8.5862902137781,2.253854887115228,-0.8128118593019589,-1.776324413736806,-0.025032200961970397,-0.6670641100891568,-1.3821031763294778,-0.07544167495362285,-78.6340269883718,0.6562130391039149
10:30,P7r control: P7 on SELL days,865,1.3011600144343147,9.969113028368707,2.071927043638543,-0.9947397027786438,-2.5256993105870484,0.6390528973320102,-0.8489919535658417,-2.4420592342789766,0.7874862700631367,-41.18262662660807,1.324783163647997
10:30,P11 P7 + month-end override,865,1.6125239126189994,8.77254494524725,2.917970064032184,-0.1486966823850029,-1.2513352334369965,0.8384106720168447,-0.002948933172200796,-0.9059631189855827,0.7988754122290499,-78.6340269883718,1.083381410546087
11:00,P0 hold,865,1.527212685673201,7.240275690494102,3.3484567202594455,0.0,0.0,0.0,0.06976822165692997,-0.2872217360306408,0.4246279940192685,-38.65324899225731,1.183924343398922
11:00,P2 buy g (neutral),865,1.4504231620128907,7.022549993626487,3.2786884986025155,-0.06976822165692997,-0.42462799401926854,0.2872217360306406,0.0,0.0,0.0,-38.65324899225731,0.9919505342481459
11:00,P7 buy g + 1 (net long one),865,1.4653028188156028,8.319713305986696,2.795884938389646,-0.5525717818697995,-1.5729141757410843,0.3310152306290485,-0.4828035602128695,-1.2367062344394268,0.135286792737244,-38.65324899225731,1.0291496762549264
11:00,P8 P7 + sell 1 - g on sell days,865,1.5535009599755134,9.49238754366154,2.597983183486762,-0.7504735367726836,-1.997908285854825,0.38868291968131446,-0.6807053151157536,-1.7392468388490054,0.2546443153439043,-53.17808786986913,1.0291496762549264
11:00,P9 buy g + the book's premium (net long its premium),865,1.5423005487504333,14.734368089049608,1.661643176382177,-1.6868135438772685,-3.0624383362755507,-0.5109681051515615,-1.6170453222203385,-2.733090987286965,-0.6251876286849036,-55.21759843119463,1.2216440010920024
11:00,P10 buy back the held legs + one straddle,865,1.2457319803990654,8.114775537116886,2.4369598434119513,-0.9114968768474943,-2.009647584045151,0.03259721344908941,-0.8417286551905643,-1.655409646671517,-0.17561226380218836,-38.65324899225731,0.48022258021358327
11:00,P7r control: P7 on SELL days,865,1.2144657796366758,9.973127712906985,1.9330993372671252,-1.4153573829923203,-2.7267349867464046,-0.1711341762658656,-1.3455891613353903,-2.7136911042252545,-0.06168947462526811,-49.763161387740446,1.183924343398922
11:00,P11 P7 + month-end override,865,1.673270597243411,8.345527783109873,3.1828241363348906,-0.16563258392455493,-1.3544568336623535,0.909105465934941,-0.09586436226762496,-1.0386407989669244,0.8041067233908729,-38.65324899225731,1.0030054252577802
11:30,P0 hold,865,1.3202346992870513,7.296056702667081,2.872521003249446,0.0,0.0,0.0,-0.07664036838478383,-0.5269962611259507,0.37889956718553297,-38.87506163297137,1.108711779836902
11:30,P2 buy g (neutral),865,1.273300868551766,6.853821173882521,2.9491613716342298,0.07664036838478383,-0.378899567185533,0.5269962611259501,0.0,0.0,0.0,-38.87850828476401,0.9913772029986884
11:30,P7 buy g + 1 (net long one),865,1.2881805253544785,8.149876137258468,2.5091463402222716,-0.36337466302717436,-1.4701122500339323,0.5895939930602933,-0.4400150314119582,-1.180373888567943,0.17631968309332893,-42.578508570866305,1.028576345005469
11:30,P8 P7 + sell 1 - g on sell days,865,1.3192268790756765,9.519524184253365,2.199908006334798,-0.6726129969146477,-1.9671078888884563,0.45632271242478256,-0.7492533652994315,-1.8212981509280244,0.15587761787149418,-55.68329373205946,1.028576345005469
11:30,P9 buy g + the book's premium (net long its premium),865,1.3347030012683991,13.893128026933116,1.525052763629029,-1.347468239620417,-2.803292069393218,-0.048606119870889274,-1.4241086080052008,-2.638577558326176,-0.3908652091549057,-55.193274495187126,1.1448825347902711
11:30,P10 buy back the held legs + one straddle,865,1.0498523376598936,7.914357036304992,2.105779296571665,-0.7667417066777809,-1.8956604476689665,0.22313287197094223,-0.8433820750625647,-1.6239150503242776,-0.20375831803992944,-43.114198619316376,0.432755875769007
11:30,P7r control: P7 on SELL days,865,0.9519568792141951,9.57856725752406,1.5776730027841035,-1.2948480004653424,-2.690686663473701,0.04998453271644798,-1.3714883688501263,-2.770873288727633,-0.0722338701395525,-38.87506163297137,1.108711779836902
11:30,P11 P7 + month-end override,865,1.4999997764694317,8.149882905284013,2.921730106785349,0.04920910353590324,-1.2076677595328447,1.2767826860315423,-0.027431264848880588,-1.010354157721958,0.8929766157504435,-42.578508570866305,1.013262916042641
12:00,P0 hold,866,0.9882512553631405,7.353379582609843,2.133441113842459,0.0,0.0,0.0,-0.1001247362296569,-0.5381079014394041,0.35520116475692903,-49.95410283169527,0.613135972512944
12:00,P2 buy g (neutral),866,0.9739028096136549,6.921769426144175,2.233565850072116,0.1001247362296569,-0.3552011647569295,0.5381079014394039,0.0,0.0,0.0,-37.50973052779618,0.5772233886428444
12:00,P7 buy g + 1 (net long one),866,0.9887652843646318,8.137541217953247,1.9288580990567519,-0.20458301478570706,-1.3839318568393246,0.7918674113685424,-0.30470775101536396,-1.0918377970644113,0.35012673329721333,-41.209730813898474,0.6144225306496248
12:00,P8 P7 + sell 1 - g on sell days,866,1.0295980487188603,9.406222810058905,1.73761164854891,-0.395829465293549,-1.6778837689999426,0.7781052229776985,-0.4959542015232059,-1.4756763846135157,0.47173116480813765,-60.01554767448132,0.6144225306496248
12:00,P9 buy g + the book's premium (net long its premium),866,1.1185803364753413,13.40357355510574,1.3247894136262042,-0.8086517002162548,-2.3652053162923083,0.48915692101459,-0.9087764364459117,-2.1513664148720775,0.11376835243253273,-54.647864144922735,0.9393353489382787
12:00,P10 buy back the held legs + one straddle,866,0.8560990282989659,7.938234530428294,1.7119865515494455,-0.4214545622930135,-1.639415551287753,0.6340150617469775,-0.5215792985226704,-1.3800155623010748,0.25791954825351454,-41.745420862348546,0.28237346199972113
12:00,P7r control: P7 on SELL days,866,0.6301134324590808,9.80653512671596,1.0200076286921822,-1.1134334851502767,-2.5106499321254216,0.2290633751403637,-1.2135582213799336,-2.636765107197726,0.07759110244176462,-49.95410283169527,0.613135972512944
12:00,P11 P7 + month-end override,866,1.227914863256779,8.209745508459898,2.3743177100846107,0.24087659624215174,-1.1180759410295402,1.406881330160741,0.14075186001249484,-0.83955968457249,1.018741112268232,-41.209730813898474,0.6154422314920874
12:30,P0 hold,866,1.1045542497362737,7.276610219288686,2.409673542745334,0.0,0.0,0.0,-0.14716265925200922,-0.5861556060484273,0.3354058506269323,-48.00805562372756,0.5981295563341255
12:30,P2 buy g (neutral),866,1.09894810642768,6.8229870754372355,2.5568362019973434,0.14716265925200922,-0.33540585062693234,0.5861556060484268,0.0,0.0,0.0,-38.752499186329516,0.5840979953363156
12:30,P7 buy g + 1 (net long one),866,1.1138105811786567,8.101713680829299,2.182401838567122,-0.22727170417821219,-1.4142478853783271,0.8166451998890705,-0.3744343634302214,-1.1661125900222296,0.2946826245041595,-42.45249947243181,0.621297137343096
12:30,P8 P7 + sell 1 - g on sell days,866,1.120446987819809,9.327083717406294,1.9069781145871312,-0.502695428158203,-1.7696240530825755,0.7171983757150959,-0.6498580874102122,-1.5534552875914125,0.2912747450191485,-62.0514251851881,0.621297137343096
12:30,P9 buy g + the book's premium (net long its premium),866,1.2091167992911005,12.624466498302823,1.520391704814479,-0.8892818379308551,-2.399891985838902,0.43761118844635416,-1.0364444971828644,-2.2256872986835288,-0.04494952313665521,-54.94310431412107,0.8598381341216398
12:30,P10 buy back the held legs + one straddle,866,0.9830369504028355,7.885215288141453,1.9790490470929918,-0.4306244956523424,-1.655728133171956,0.6917744265262533,-0.5777871549043516,-1.4096572881826928,0.1827810019180575,-42.98818952088188,0.29398510193309224
12:30,P7r control: P7 on SELL days,866,0.700437338733305,9.749184645243766,1.1405156890794932,-1.269157853665841,-2.6892247333052857,0.11973456681107951,-1.4163205129178502,-2.926419490317563,0.018752636603140145,-48.00805562372756,0.5981295563341255
12:30,P11 P7 + month-end override,866,1.344124638049319,8.193573783399255,2.6041526816235057,0.19447913887817148,-1.1607625050893282,1.3647826493519977,0.047316479626162256,-0.9306737076097246,0.9129102332419984,-42.45249947243181,0.6122222263524046
13:00,P0 hold,866,0.7738824650461019,7.299001927347942,1.6831072797781035,0.0,0.0,0.0,-0.2449432575029622,-0.7315665658473423,0.28626490101680874,-52.320007117943106,0.3506641632901785
13:00,P2 buy g (neutral),866,0.7977474876008736,6.5682141222135755,1.9280505372810657,0.2449432575029622,-0.28626490101680935,0.731566565847342,0.0,0.0,0.0,-41.69075032268171,0.4103956937307339
13:00,P7 buy g + 1 (net long one),866,0.8126099623518503,7.756226419451464,1.6631519687600396,-0.019955311018063915,-1.2763520707776603,1.0475738532605978,-0.2648985685210261,-1.0531853785377094,0.4104414831672497,-41.69075032268171,0.4475948357375142
13:00,P8 P7 + sell 1 - g on sell days,866,0.8309100833971352,8.97197691050924,1.4701652474939204,-0.21294203228418307,-1.4466631093845077,0.9178042499703181,-0.45788528978714527,-1.3071451031413936,0.3620285014648366,-60.12109010265921,0.4475948357375142
13:00,P9 buy g + the book's premium (net long its premium),866,0.8885090840982771,11.663461161401315,1.2093017886965107,-0.47380549108159276,-2.055927920864996,0.8484457236350383,-0.718748748584555,-1.901663012180329,0.3047614647011426,-53.86774718808785,0.6375620017271257
13:00,P10 buy back the held legs + one straddle,866,0.7129253212372724,7.676632906690443,1.4742581490726887,-0.20884913070541478,-1.5436931079414034,0.9430357333861147,-0.453792388208377,-1.3332747494670674,0.3338044938396293,-41.69075032268171,0.19809512705189405
13:00,P7r control: P7 on SELL days,866,0.3709042713069248,9.554978594915669,0.6162151713946863,-1.066892108383417,-2.7836823269441453,0.5527672476274842,-1.3118353658863793,-3.091074428690102,0.37203732321850047,-52.320007117943106,0.3506641632901785
