,cell  sign(c * rv_hat - iv) | mid,cell  sign(c * rv_hat - iv) | crossed,T0    sign(rv_hat - iv) | mid,T0    sign(rv_hat - iv) | crossed,always short | mid,always short | crossed,c
2020-08-12,0.22490239143371582,0.04990231990814209,-0.22490239143371582,-0.39990234375,-0.22490239143371582,-0.39990234375,1.487253931231477
2020-08-14,-2.1499022245407104,-2.349902391433716,2.1499022245407104,1.9499024152755737,2.1499022245407104,1.9499024152755737,1.4901617234155653
2020-08-17,-2.625,-2.75,2.625,2.5,2.625,2.5,1.4908405661162445
2020-08-19,1.1499024629592896,0.9499024152755737,-1.1499024629592896,-1.3499023914337158,-1.1499024629592896,-1.3499023914337158,1.4909149397446124
2020-08-21,-3.299999952316284,-3.450000047683716,3.299999952316284,3.149999976158142,3.299999952316284,3.149999976158142,1.4892992509077714
2020-08-24,4.280029296875,4.180029273033142,4.280029296875,4.180029273033142,-4.280029296875,-4.380029261112213,1.489992490514331
2020-08-26,4.675000071525574,4.4999998807907104,4.675000071525574,4.4999998807907104,4.675000071525574,4.4999998807907104,1.4924063592985621
2020-08-28,-3.9000000953674316,-4.1000001430511475,3.9000000953674316,3.700000047683716,3.9000000953674316,3.700000047683716,1.4941784997952545
2020-08-31,0.13505864143371582,-0.13994133472442627,0.13505864143371582,-0.13994133472442627,0.13505864143371582,-0.13994133472442627,1.4941885608318168
2020-09-02,4.459912061691284,4.209912061691284,4.459912061691284,4.209912061691284,4.459912061691284,4.209912061691284,1.4935944253600257
2020-09-04,11.740038871765137,11.140038967132568,11.740038871765137,11.140038967132568,-11.740038871765137,-12.340039253234863,1.4914763233559714
2020-09-08,5.859912395477295,5.359912395477295,5.859912395477295,5.359912395477295,-5.859912395477295,-6.359912395477295,1.4924322454552261
2020-09-09,14.490039110183716,14.0400390625,14.490039110183716,14.0400390625,-14.490039110183716,-14.940039157867432,1.4906145696766433
2020-09-11,-5.369970321655273,-5.869970321655273,5.369970321655273,4.869970321655273,5.369970321655273,4.869970321655273,1.4874413897537955
2020-09-14,-5.6000001430511475,-5.849999904632568,-5.6000001430511475,-5.849999904632568,5.6000001430511475,5.349999904632568,1.4858362770524915
2020-09-16,0.260009765625,-0.08999037742614746,0.260009765625,-0.08999037742614746,-0.260009765625,-0.6100096702575684,1.4838079362759549
2020-09-18,-6.8699705600738525,-7.169970750808716,6.8699705600738525,6.569970607757568,6.8699705600738525,6.569970607757568,1.4819830886760488
2020-09-21,7.510058403015137,7.160058498382568,-7.510058403015137,-7.860058784484863,-7.510058403015137,-7.860058784484863,1.4806728092536199
2020-09-23,-0.669921875,-1.219921588897705,-0.669921875,-1.219921588897705,0.669921875,0.11992168426513672,1.48134528556527
2020-09-25,-5.559960842132568,-5.9599609375,5.559960842132568,5.159960985183716,5.559960842132568,5.159960985183716,1.4788644803116076
2020-09-28,-2.2000975608825684,-2.4500975608825684,2.2000975608825684,1.9500975608825684,2.2000975608825684,1.9500975608825684,1.4774656091917333
2020-09-30,-2.8500003814697266,-3.3000001907348633,2.8500003814697266,2.4000000953674316,2.8500003814697266,2.4000000953674316,1.475881716808782
2020-10-02,2.780078411102295,2.4800782203674316,-2.780078411102295,-3.080077886581421,-2.780078411102295,-3.080077886581421,1.4720549259480853
2020-10-05,-4.849999904632568,-4.9999998807907104,4.849999904632568,4.700000047683716,4.849999904632568,4.700000047683716,1.4719070750052827
2020-10-07,-4.214941501617432,-4.389941453933716,4.214941501617432,4.039941310882568,4.214941501617432,4.039941310882568,1.4690604537301257
2020-10-09,4.0,3.8500001430511475,4.0,3.8500001430511475,4.0,3.8500001430511475,1.4655540141745498
2020-10-12,1.9550292491912842,1.780029296875,1.9550292491912842,1.780029296875,-1.9550292491912842,-2.1300292015075684,1.4657273419946832
2020-10-14,1.180078148841858,0.9300780296325684,1.180078148841858,0.9300780296325684,-1.180078148841858,-1.4300782680511475,1.4661226057280796
2020-10-16,6.864941596984863,6.68994140625,6.864941596984863,6.68994140625,-6.864941596984863,-7.039941310882568,1.4646021306005166
2020-10-19,-8.0,-8.399999856948853,8.0,7.6000001430511475,8.0,7.6000001430511475,1.4668072671824695
2020-10-21,7.339941501617432,7.089941501617432,-7.339941501617432,-7.589941501617432,-7.339941501617432,-7.589941501617432,1.4629514777250645
2020-10-23,-0.36489248275756836,-0.5898926258087158,-0.36489248275756836,-0.5898926258087158,-0.36489248275756836,-0.5898926258087158,1.4643488626595813
2020-10-26,1.6300294399261475,1.2300293445587158,1.6300294399261475,1.2300293445587158,1.6300294399261475,1.2300293445587158,1.4646607493316812
2020-10-28,-12.869970798492432,-13.369970798492432,-12.869970798492432,-13.369970798492432,-12.869970798492432,-13.369970798492432,1.4630827949394587
2020-10-30,-7.7099609375,-8.159961223602295,-7.7099609375,-8.159961223602295,-7.7099609375,-8.159961223602295,1.4653677617609422
2020-11-02,8.760009765625,8.460009574890137,8.760009765625,8.460009574890137,8.760009765625,8.460009574890137,1.4690985726391415
2020-11-04,-9.889941692352295,-10.339941501617432,-9.889941692352295,-10.339941501617432,9.889941692352295,9.43994140625,1.461765108865327
2020-11-06,-6.424999952316284,-6.699999809265137,-6.424999952316284,-6.699999809265137,6.424999952316284,6.1499998569488525,1.4576825281495742
2020-11-09,24.40000009536743,24.0,24.40000009536743,24.0,-24.40000009536743,-24.800000190734863,1.4571244612445295
2020-11-11,1.0599119663238525,0.8599119186401367,-1.0599119663238525,-1.2599122524261475,-1.0599119663238525,-1.2599122524261475,1.4637108626206246
2020-11-13,-5.125097751617432,-5.300097465515137,5.125097751617432,4.9500977993011475,5.125097751617432,4.9500977993011475,1.4650481391466443
2020-11-16,6.384912014007568,6.109911918640137,6.384912014007568,6.109911918640137,-6.384912014007568,-6.659912109375,1.4642812467636372
2020-11-18,16.559961080551147,16.30996084213257,16.559961080551147,16.30996084213257,-16.559961080551147,-16.80996084213257,1.464613962707995
2020-11-20,4.640038967132568,4.4400389194488525,4.640038967132568,4.4400389194488525,4.640038967132568,4.4400389194488525,1.468236255055728
2020-11-23,-2.465087890625,-2.6900880336761475,2.465087890625,2.2400877475738525,2.465087890625,2.2400877475738525,1.4679813983023307
2020-11-25,-3.349902391433716,-3.4999022483825684,-3.349902391433716,-3.4999022483825684,3.349902391433716,3.1999024152755737,1.4666964443433779
2020-11-30,0.8701171875,0.6201171875,0.8701171875,0.6201171875,0.8701171875,0.6201171875,1.46638715368591
2020-12-02,-4.125,-4.299999952316284,4.125,3.950000047683716,4.125,3.950000047683716,1.4656342121965493
2020-12-04,0.44511711597442627,0.27011728286743164,-0.44511711597442627,-0.6201173067092896,-0.44511711597442627,-0.6201173067092896,1.4646371950559074
2020-12-07,-0.9650390148162842,-1.140039086341858,-0.9650390148162842,-1.140039086341858,0.9650390148162842,0.7900390625,1.4651508782903333
2020-12-09,1.8450682163238525,1.6200683116912842,1.8450682163238525,1.6200683116912842,-1.8450682163238525,-2.070068359375,1.464394447400734
2020-12-11,-4.225000023841858,-4.3500001430511475,-4.225000023841858,-4.3500001430511475,4.225000023841858,4.099999904632568,1.4626080171441684
2020-12-14,7.610009670257568,7.410009860992432,7.610009670257568,7.410009860992432,-7.610009670257568,-7.810009956359863,1.4625482306870987
2020-12-16,-1.1449220180511475,-1.3699219226837158,1.1449220180511475,0.919921875,1.1449220180511475,0.919921875,1.4628867436305295
2020-12-18,-5.709911823272705,-6.309912204742432,-5.709911823272705,-6.309912204742432,-5.709911823272705,-6.309912204742432,1.4623163052230168
2020-12-21,-6.5,-6.700000047683716,6.5,6.299999952316284,6.5,6.299999952316284,1.462220109345134
2020-12-23,6.714990258216858,6.539990186691284,6.714990258216858,6.539990186691284,-6.714990258216858,-6.889990210533142,1.4598626115579543
2020-12-28,-2.850000023841858,-2.950000047683716,-2.850000023841858,-2.950000047683716,2.850000023841858,2.7499999403953552,1.4595402396286705
2020-12-30,-2.225000023841858,-2.3499999046325684,-2.225000023841858,-2.3499999046325684,2.225000023841858,2.099999964237213,1.4595899235245564
2020-12-31,-0.3950684070587158,-0.570068359375,-0.3950684070587158,-0.570068359375,-0.3950684070587158,-0.570068359375,1.4592934531205848
2021-01-04,-2.525097608566284,-2.7500975131988525,-2.525097608566284,-2.7500975131988525,2.525097608566284,2.300097703933716,1.4576088326032295
2021-01-06,-2.7398927211761475,-3.139892578125,-2.7398927211761475,-3.139892578125,2.7398927211761475,2.339892625808716,1.4571951102589018
2021-01-08,-0.695068359375,-0.9200685024261475,-0.695068359375,-0.9200685024261475,0.695068359375,0.47006845474243164,1.4525005308328796
2021-01-11,-6.575000286102295,-6.800000190734863,6.575000286102295,6.349999904632568,6.575000286102295,6.349999904632568,1.4525573504428522
2021-01-13,-5.399999976158142,-5.600000023841858,5.399999976158142,5.200000047683716,5.399999976158142,5.200000047683716,1.4514973016615977
2021-01-15,0.0,-0.25,-0.0,-0.25,-0.0,-0.25,1.4512037857196396
2021-01-19,-2.659912109375,-2.8099122047424316,2.659912109375,2.5099120140075684,2.659912109375,2.5099120140075684,1.450364466635875
2021-01-20,-0.27509772777557373,-0.4500976800918579,0.27509772777557373,0.10009759664535522,0.27509772777557373,0.10009759664535522,1.4502568654118848
2021-01-22,5.630029320716858,5.480029284954071,5.630029320716858,5.480029284954071,-5.630029320716858,-5.7800294160842896,1.450456602329815
2021-01-25,5.235107421875,5.0101072788238525,-5.235107421875,-5.460107326507568,-5.235107421875,-5.460107326507568,1.4510374160798782
2021-01-27,13.629980564117432,13.329980373382568,13.629980564117432,13.329980373382568,13.629980564117432,13.329980373382568,1.4537202289738003
2021-01-29,-2.1100101470947266,-2.4600095748901367,-2.1100101470947266,-2.4600095748901367,-2.1100101470947266,-2.4600095748901367,1.450739616510753
2021-02-01,-4.685107469558716,-5.0101072788238525,-4.685107469558716,-5.0101072788238525,4.685107469558716,4.360107421875,1.447370735347255
2021-02-03,-0.01992189884185791,-0.26992177963256836,0.01992189884185791,-0.2300781011581421,0.01992189884185791,-0.2300781011581421,1.44957315430918
2021-02-05,2.419921875,2.169921875,2.419921875,2.169921875,2.419921875,2.169921875,1.4501222568391252
2021-02-08,2.9400877952575684,2.8400880098342896,-2.9400877952575684,-3.0400878190994263,-2.9400877952575684,-3.0400878190994263,1.4498902597580268
2021-02-10,5.179882764816284,4.929882764816284,5.179882764816284,4.929882764816284,5.179882764816284,4.929882764816284,1.4503879676258347
2021-02-12,-6.355078101158142,-6.480078101158142,-6.355078101158142,-6.480078101158142,-6.355078101158142,-6.480078101158142,1.450238823980318
2021-02-16,-2.0650880336761475,-2.2900878190994263,2.0650880336761475,1.840087890625,2.0650880336761475,1.840087890625,1.4517541615053735
2021-02-17,-2.269921898841858,-2.469921827316284,2.269921898841858,2.069921851158142,2.269921898841858,2.069921851158142,1.4507530344628945
2021-02-19,-1.109960913658142,-1.359960913658142,-1.109960913658142,-1.359960913658142,1.109960913658142,0.8599609136581421,1.4506857110687303
2021-02-22,-2.1000001430511475,-2.299999952316284,2.1000001430511475,1.9000000953674316,2.1000001430511475,1.9000000953674316,1.450672449021319
2021-02-24,-4.2500001192092896,-4.399999976158142,-4.2500001192092896,-4.399999976158142,4.2500001192092896,4.099999904632568,1.4504032707157017
2021-02-26,-5.35009765625,-5.650097370147705,-5.35009765625,-5.650097370147705,-5.35009765625,-5.650097370147705,1.4540414317014392
2021-03-01,-2.3700685501098633,-2.570068359375,-2.3700685501098633,-2.570068359375,2.3700685501098633,2.1700682640075684,1.429017342067568
2021-03-03,-3.980029582977295,-4.380029201507568,-3.980029582977295,-4.380029201507568,-3.980029582977295,-4.380029201507568,1.3470326732300857
2021-03-05,-8.360058307647705,-8.660058498382568,-8.360058307647705,-8.660058498382568,8.360058307647705,8.06005859375,1.3479801708196644
2021-03-08,3.4999022483825684,3.14990234375,3.4999022483825684,3.14990234375,-3.4999022483825684,-3.8499021530151367,1.3511290242579561
2021-03-10,-5.985058307647705,-6.2100584506988525,5.985058307647705,5.760058879852295,5.985058307647705,5.760058879852295,1.3367523012482034
2021-03-12,-1.5599122047424316,-1.7099120616912842,1.5599122047424316,1.409912109375,1.5599122047424316,1.409912109375,1.3568493060312905
2021-03-15,10.764941334724426,10.639941394329071,10.764941334724426,10.639941394329071,-10.764941334724426,-10.889941453933716,1.3903837610041727
2021-03-17,7.849999904632568,7.6000001430511475,7.849999904632568,7.6000001430511475,7.849999904632568,7.6000001430511475,1.176740193853827
2021-03-19,0.10009765625,-0.19990229606628418,0.10009765625,-0.19990229606628418,0.10009765625,-0.19990229606628418,1.008918485795993
2021-03-22,-0.4849121570587158,-0.6099121570587158,-0.4849121570587158,-0.6099121570587158,-0.4849121570587158,-0.6099121570587158,1.0222398450405534
2021-03-24,-9.460107564926147,-9.660107374191284,-9.460107564926147,-9.660107374191284,-9.460107564926147,-9.660107374191284,1.035859455362871
2021-03-26,-24.2900390625,-24.5400390625,-24.2900390625,-24.5400390625,-24.2900390625,-24.5400390625,0.9305375818446295
2021-03-29,-2.284912109375,-2.459912061691284,-2.284912109375,-2.459912061691284,-2.284912109375,-2.459912061691284,0.9986537683417953
2021-03-31,-5.110107421875,-5.310107469558716,-5.110107421875,-5.310107469558716,-5.110107421875,-5.310107469558716,0.8648269429395029
2021-04-01,-0.47011709213256836,-0.6201173067092896,-0.47011709213256836,-0.6201173067092896,-0.47011709213256836,-0.6201173067092896,0.8792794056794264
2021-04-05,1.940087914466858,1.840087890625,1.940087914466858,1.840087890625,1.940087914466858,1.840087890625,0.8989072545714321
2021-04-07,-0.8249510526657104,-0.9499512910842896,-0.8249510526657104,-0.9499512910842896,-0.8249510526657104,-0.9499512910842896,0.9229529094348887
2021-04-09,-4.0248048305511475,-4.099804639816284,-4.0248048305511475,-4.099804639816284,-4.0248048305511475,-4.099804639816284,1.014956708515191
2021-04-12,1.009765625,0.8597655296325684,1.009765625,0.8597655296325684,1.009765625,0.8597655296325684,1.038723595927109
