estimator,bucket,qlike,mse,rmse,mae,hmse,hmae,oos_r2,mz_beta,mz_r2,n,incumbent_qlike,dm,dm_p,dm_mean_diff,dm_better
reclasticnet,baseline,0.12906880952256344,3.9604473418320785e-11,6.293208515401407e-06,2.042596193358725e-06,0.29765561693793,0.38911278786505044,0.005956549151775015,0.9033693249592111,0.7173174068710877,3119,0.13119039023077209,-2.6691861191045656,0.00760353037513557,-0.002121580708208645,a
