segment,estimator,train_win,pooled_train_win,bar_end,sample,n,first,QLIKE_subsection,QLIKE_pooled,diff,pct,ci_lo,ci_hi,dm_stat,improves
bar1000,reclasso,500,500,all bars,common,3119,2012-03-23,0.13991111088511243,0.11473583275425828,0.025175278130854184,21.941949194524703,-0.012432263594560242,0.102246372018258,0.8616866194658735,False
bar1000,reclasso,500,500,all bars,deck period,1116,2020-01-03,0.20358268710383542,0.11633281906358685,0.08724986804024856,75.00021811777663,-0.01591752761121105,0.2867697236454013,1.135487610191028,False
bar1000,reclasso,500,500,10:00,common,3119,2012-03-23,0.13991111088511243,0.11473583275425828,0.025175278130854184,21.941949194524703,-0.012432263594560242,0.102246372018258,0.8616866194658735,False
bar1000,reclasso,500,500,10:00,deck period,1116,2020-01-03,0.20358268710383542,0.11633281906358685,0.08724986804024856,75.00021811777663,-0.01591752761121105,0.2867697236454013,1.135487610191028,False
bar1000,reclasso,2000,500,all bars,common,1619,2018-01-19,0.1141960938214879,0.12271175185203409,-0.008515658030546177,-6.939561942538611,-0.015082475399161426,-0.0020403641624121022,-2.598766484088584,True
bar1000,reclasso,2000,500,all bars,deck period,1116,2020-01-03,0.11114228523109843,0.11633281906358685,-0.005190533832488422,-4.461796657443078,-0.012604126618643362,0.0022916379466678335,-1.3875220828411738,False
bar1000,reclasso,2000,500,10:00,common,1619,2018-01-19,0.1141960938214879,0.12271175185203409,-0.008515658030546177,-6.939561942538611,-0.015082475399161426,-0.0020403641624121022,-2.598766484088584,True
bar1000,reclasso,2000,500,10:00,deck period,1116,2020-01-03,0.11114228523109843,0.11633281906358685,-0.005190533832488422,-4.461796657443078,-0.012604126618643362,0.0022916379466678335,-1.3875220828411738,False
bar1000,reclasso,2000,2000,all bars,common,1619,2018-01-19,0.1141960938214879,0.11772188374210725,-0.003525789920619343,-2.995016566625177,-0.00874043301003991,0.002277960052532772,-1.26614691649104,False
bar1000,reclasso,2000,2000,all bars,deck period,1116,2020-01-03,0.11114228523109843,0.11310121867793976,-0.001958933446841337,-1.7320179833070395,-0.008779748219925358,0.004883794933388896,-0.572016231741166,False
bar1000,reclasso,2000,2000,10:00,common,1619,2018-01-19,0.1141960938214879,0.11772188374210725,-0.003525789920619343,-2.995016566625177,-0.00874043301003991,0.002277960052532772,-1.26614691649104,False
bar1000,reclasso,2000,2000,10:00,deck period,1116,2020-01-03,0.11114228523109843,0.11310121867793976,-0.001958933446841337,-1.7320179833070395,-0.008779748219925358,0.004883794933388896,-0.572016231741166,False
bar1030,reclasso,500,500,all bars,common,3119,2012-03-23,0.13577929894548274,0.14160549755478244,-0.005826198609299722,-4.114387301273921,-0.010128227833937733,-0.001173189259507911,-2.748444903936705,True
bar1030,reclasso,500,500,all bars,deck period,1116,2020-01-03,0.1443055568095885,0.1518958256546099,-0.00759026884502138,-4.997022671498953,-0.016441058861423895,0.003674079808067315,-1.830970520507976,False
bar1030,reclasso,500,500,10:30,common,3119,2012-03-23,0.13577929894548274,0.14160549755478244,-0.005826198609299722,-4.114387301273921,-0.010128227833937733,-0.001173189259507911,-2.748444903936705,True
bar1030,reclasso,500,500,10:30,deck period,1116,2020-01-03,0.1443055568095885,0.1518958256546099,-0.00759026884502138,-4.997022671498953,-0.016441058861423895,0.003674079808067315,-1.830970520507976,False
bar1030,reclasso,2000,500,all bars,common,1619,2018-01-19,0.14950733320600917,0.15339723478712916,-0.0038899015811199736,-2.535835529576546,-0.010458904850280707,0.0020333248036969952,-1.1893384222591354,False
bar1030,reclasso,2000,500,all bars,deck period,1116,2020-01-03,0.14555974833369034,0.1518958256546099,-0.006336077320919577,-4.171330774636915,-0.01531631212706593,0.0011009814419378028,-1.593234727048475,False
bar1030,reclasso,2000,500,10:30,common,1619,2018-01-19,0.14950733320600917,0.15339723478712916,-0.0038899015811199736,-2.535835529576546,-0.010458904850280707,0.0020333248036969952,-1.1893384222591354,False
bar1030,reclasso,2000,500,10:30,deck period,1116,2020-01-03,0.14555974833369034,0.1518958256546099,-0.006336077320919577,-4.171330774636915,-0.01531631212706593,0.0011009814419378028,-1.593234727048475,False
bar1030,reclasso,2000,2000,all bars,common,1619,2018-01-19,0.14950733320600917,0.1530226294727462,-0.00351529626673699,-2.2972394859827414,-0.008704283496223583,0.001679559201327667,-1.2787068083432034,False
bar1030,reclasso,2000,2000,all bars,deck period,1116,2020-01-03,0.14555974833369034,0.15113072950647596,-0.0055709811727856105,-3.6862001467060304,-0.011644329712132263,0.0005247089916870542,-1.7347349316608331,False
bar1030,reclasso,2000,2000,10:30,common,1619,2018-01-19,0.14950733320600917,0.1530226294727462,-0.00351529626673699,-2.2972394859827414,-0.008704283496223583,0.001679559201327667,-1.2787068083432034,False
bar1030,reclasso,2000,2000,10:30,deck period,1116,2020-01-03,0.14555974833369034,0.15113072950647596,-0.0055709811727856105,-3.6862001467060304,-0.011644329712132263,0.0005247089916870542,-1.7347349316608331,False
bar1100,reclasso,500,500,all bars,common,3119,2012-03-23,0.11780102588277098,0.1229699263440329,-0.00516890046126191,-4.203385831752781,-0.008564134895315552,-0.0015635640840729816,-2.877995642461202,True
bar1100,reclasso,500,500,all bars,deck period,1116,2020-01-03,0.13244954212943846,0.13740548440533384,-0.004955942275895369,-3.606800920169812,-0.011992695167594648,0.0023315929145939717,-1.368609436104688,False
bar1100,reclasso,500,500,11:00,common,3119,2012-03-23,0.11780102588277098,0.1229699263440329,-0.00516890046126191,-4.203385831752781,-0.008564134895315552,-0.0015635640840729816,-2.877995642461202,True
bar1100,reclasso,500,500,11:00,deck period,1116,2020-01-03,0.13244954212943846,0.13740548440533384,-0.004955942275895369,-3.606800920169812,-0.011992695167594648,0.0023315929145939717,-1.368609436104688,False
bar1100,reclasso,2000,500,all bars,common,1619,2018-01-19,0.1296785319316033,0.1307098450737167,-0.0010313131421133856,-0.7890095359930646,-0.0055180871314585,0.0032068328320169147,-0.4620541784224035,False
