entry,flatten,forecast,signal,form,direction,sample,n_days,n_active,mean_fraction,mean_pts,Sharpe_pts,Sharpe_units,hold_Sharpe_pts,flat_Sharpe_pts,G_on_active_pts,G_mid_on_active_pts,G_on_idle_pts,d_hold_mean,d_hold_t_hac,d_hold_ci_lo,d_hold_ci_hi,d_flat_mean,d_flat_t_hac,d_flat_ci_lo,d_flat_ci_hi,d_hold_costed_mean,d_hold_units_mean,placebo_p_sharpe,placebo_p_mean,placebo_q50_sharpe,passes
11:00,15:00,lasso_t,stale,scaled,rule,era,489,217,0.23904327285845273,1.4348789321494444,3.1618512255992184,3.128415484164887,3.5157903705787863,1.7265022302998174,-0.8641132195741856,-0.5937215281066626,-1.117533037014573,-0.23698023987541084,-2.2284646689160716,-0.46875569413971396,-0.032743718683866975,0.7680945141441435,4.349534240282239,0.43281045572647253,1.1130799107704574,-0.20882560973498848,-0.009281136526043818,0.5232383808095952,0.49375312343828087,3.1740438191604,False
11:00,15:00,lasso_t,stale,scaled,reverse,whole,865,562,0.4112707456893371,1.0137916627192172,2.418114078566758,2.592037187203135,3.3484567202594455,1.1540018418093854,-1.081740359711644,-0.724000166682912,-1.172034706670697,-0.513421022953984,-5.240891886048365,-0.7108144813762622,-0.3289252098384642,0.5999484548253977,4.296009615460224,0.34882137757774856,0.8892341327057248,-0.4648255219981175,-0.02860394805961058,0.8385807096451774,0.7756121939030485,2.5966373179939977,False
11:00,15:00,lasso_t,stale,scaled,reverse,era,489,272,0.3281708666925405,1.2395094323854678,2.7817350710622297,2.5128935393800136,3.5157903705787863,1.7265022302998174,-1.117533037014573,-0.797955845359542,-0.8641132195741856,-0.43234973963938744,-3.1394856822467743,-0.7085364934530703,-0.1793712719011146,0.5727250143801671,3.9054503979393522,0.29547346333356467,0.8527689668991039,-0.392958314025081,-0.02228004165994699,0.8725637181409296,0.8820589705147426,3.016411740144468,False
11:00,15:00,lasso_t,stale,margin,rule,whole,865,66,0.07630057803468208,1.380047248244557,3.06714066028431,3.449661554065689,3.3484567202594455,1.1540018418093854,-1.9287591420572279,-1.49050160791566,-1.0460156381769563,-0.147165437428644,-1.914292658801718,-0.30028799466020906,-0.004332163641188253,0.9662040403507377,6.265150133030573,0.6873283082323564,1.2961695591193272,-0.13841122735421668,-0.004631809054178938,0.9225387306346826,0.920039980009995,3.2126467194017723,False
11:00,15:00,lasso_t,stale,margin,rule,era,489,59,0.12065439672801637,1.4817848946223169,3.203263478529212,3.1604972713277286,3.5157903705787863,1.7265022302998174,-1.5753613838956138,-1.1990902504740253,-0.9268261234086531,-0.1900742774025383,-1.7118049196289333,-0.4430793175224079,0.02634782763696262,0.8150004766170162,4.328669780450519,0.46942439888527854,1.1791845728826014,-0.1761725938403551,-0.006490985162562557,0.7721139430284858,0.8375812093953023,3.318920548336532,False
11:00,15:00,lasso_t,stale,margin,reverse,whole,865,212,0.24508670520231213,1.2371282810996134,2.8598324416868026,3.051044435525666,3.3484567202594455,1.1540018418093854,-1.1835991035667612,-0.6906745990487442,-1.0905690479678587,-0.2900844045735877,-3.1361990561063773,-0.47018631614972245,-0.12035421931048058,0.8232850732057939,5.846076287065836,0.5680300719557537,1.1242233296961812,-0.2591511553398228,-0.014135389930158185,0.5467266366816592,0.5907046476761619,2.881650148125793,False
11:00,15:00,lasso_t,stale,margin,reverse,era,489,99,0.20245398773006135,1.401184602717646,3.073864120642657,2.763767454510231,3.5157903705787863,1.7265022302998174,-1.3369683271840942,-0.9102006246027897,-0.920824846985479,-0.2706745693072093,-2.065601082857443,-0.5196499294733657,-0.028398150693289843,0.7344001847123451,4.871373023768764,0.4584294347764535,1.0132974319899342,-0.2455863074872249,-0.014376041322546856,0.7241379310344828,0.7926036981509246,3.1968785374937005,False
11:00,15:00,lasso_t,fresh,sign,rule,whole,865,197,0.2277456647398844,1.2892923183391412,2.907371003371375,3.3890592822441423,3.3484567202594455,1.1540018418093854,-1.0446757245886384,-0.7033051775590656,-1.133627964873059,-0.23792036733405986,-2.6348445048881484,-0.41726154145918837,-0.06785714521671939,0.8754491104453218,6.154586459228913,0.5889889220955219,1.1633017400562145,-0.2084049363097035,-0.008681562586747833,0.526736631684158,0.4292853573213393,2.9198030830919155,False
11:00,15:00,lasso_t,fresh,sign,rule,era,489,161,0.3292433537832311,1.4588368961139004,3.188844027544465,3.1564747685109036,3.5157903705787863,1.7265022302998174,-0.6470055460897934,-0.4039931222024074,-1.180834334741175,-0.2130222759109545,-1.774774739038208,-0.4276492893167444,0.011635626848605512,0.7920524781085999,4.360153700439998,0.40952168835861075,1.18640078072962,-0.16867420023241522,-0.010087918896546148,0.2143928035982009,0.12393803098450774,2.984957563914607,False
11:00,15:00,lasso_t,fresh,sign,reverse,whole,865,668,0.7722543352601156,0.6517635752278793,1.7318658953571364,1.871590825111771,3.3484567202594455,1.1540018418093854,-1.133627964873059,-0.7079169009985863,-1.0446757245886384,-0.8754491104453218,-6.154586459228913,-1.1633017400562145,-0.588988922095522,0.23792036733405986,2.6348445048881484,0.06785714521671937,0.41726154145918826,-0.7917650100162579,-0.04945655449159438,0.5097451274362819,0.5757121439280359,1.7344243733296898,False
11:00,15:00,lasso_t,fresh,sign,reverse,era,489,328,0.6707566462167689,0.8798066939162552,2.150771478195741,2.0612901205849625,3.5157903705787863,1.7265022302998174,-1.180834334741175,-0.856215453848639,-0.6470055460897934,-0.7920524781085999,-4.360153700439998,-1.1864007807296202,-0.40952168835861097,0.2130222759109545,1.774774739038208,-0.01163562684860557,0.4276492893167442,-0.7162147908902817,-0.0384688687718754,0.8125937031484258,0.8750624687656172,2.3850336846437505,False
11:00,15:00,lasso_t,fresh,scaled,rule,whole,865,192,0.10035821524178337,1.3752805561532797,3.050133597985767,3.3796732158562643,3.3484567202594455,1.1540018418093854,-0.8419517087020614,-0.5403892191192924,-1.1908021845592411,-0.15193212951992147,-2.7301268638344878,-0.2675323144980872,-0.05318359120124988,0.9614373482594601,6.176890225594741,0.6581465766719429,1.2992839573419586,-0.13843657144524427,-0.006432614700220032,0.9130434782608695,0.8430784607696152,3.1818987014598736,False
11:00,15:00,lasso_t,fresh,scaled,rule,era,489,161,0.14450702564242088,1.4914507863401505,3.1804090998456527,3.0528514072452424,3.5157903705787863,1.7265022302998174,-0.6470055460897934,-0.4039931222024074,-1.180834334741175,-0.18040838568470463,-2.2359642950823586,-0.3452958516921521,-0.04508397584130242,0.8246663683348499,4.479534370062103,0.45337028798265705,1.2181447994360823,-0.16065940636323164,-0.009020248195035057,0.8430784607696152,0.7211394302848576,3.3154601254811533,False
11:00,15:00,lasso_t,fresh,scaled,reverse,whole,865,610,0.48558753370956137,0.9429190838357213,2.3585615339862938,2.570782491034162,3.3484567202594455,1.1540018418093854,-1.1100736178223591,-0.7581474067256461,-1.1212536917942204,-0.5842936018374797,-5.27455804844153,-0.8161189629021188,-0.3626268506439902,0.529075875941902,4.0270236997612505,0.2991611344951161,0.8258510443108928,-0.5296203935020941,-0.03178022155828064,0.6771614192903548,0.7346326836581709,2.4451782280061005,False
11:00,15:00,lasso_t,fresh,scaled,reverse,era,489,328,0.4441558583796973,1.0804284085802855,2.5710317930432476,2.440857993142107,3.5157903705787863,1.7265022302998174,-1.180834334741175,-0.856215453848639,-0.6470055460897934,-0.5914307634445696,-3.6745131461259013,-0.9514847182052962,-0.25763955243332926,0.41364399057498485,3.083010595776135,0.17824313436932357,0.6654557953127739,-0.5408812123338768,-0.027656181588613566,0.8645677161419291,0.9420289855072463,2.828278728588218,False
11:00,15:00,lasso_t,fresh,margin,rule,whole,865,30,0.03468208092485549,1.4180996965848318,3.1047246762845213,3.393596314811003,3.3484567202594455,1.1540018418093854,-3.14609118538131,-2.5535912532933525,-1.040337560140989,-0.10911298908836913,-2.3278329879188555,-0.20872144857646965,-0.025182487613352674,1.0042564886910126,6.426457816648128,0.7063590826361633,1.333375376403523,-0.10377132261453892,-0.004404848950054859,0.9970014992503748,0.9930034982508745,3.2820876340808676,False
11:00,15:00,lasso_t,fresh,margin,rule,era,489,20,0.0408997955010225,1.566222988815244,3.275509486215952,3.1114328251195746,3.5157903705787863,1.7265022302998174,-2.582804679474997,-2.2303047266557985,-0.9377941601835014,-0.10563618320961132,-1.570831524071222,-0.24687731688838813,0.0008148948582255138,0.8994385708099433,4.836614062880168,0.5358856860575901,1.2887829816051004,-0.0993330701384472,-0.0051551503295711,0.984007996001999,0.960519740129935,3.4490899320376025,False
11:00,15:00,lasso_t,fresh,margin,reverse,whole,865,251,0.2901734104046243,1.1337852452581436,2.727736096757562,2.902381502836782,3.3484567202594455,1.1540018418093854,-1.3558356014303774,-0.91669219970021,-1.0142505900979486,-0.3934274404150575,-3.901401396712479,-0.6068562970368591,-0.19217451960134238,0.7199420373643242,5.09071991436914,0.4591011663650154,1.0172292018087163,-0.3594267176284971,-0.019399828884398278,0.6331834082958521,0.8190904547726137,2.7842681309818156,False
11:00,15:00,lasso_t,fresh,margin,reverse,era,489,132,0.26993865030674846,1.2279213798892226,2.7957983893405474,2.5650839270809795,3.5157903705787863,1.7265022302998174,-1.6445877299570022,-1.2519741080062883,-0.7686161746813385,-0.44393779213563245,-2.9681552471173784,-0.7769846273669707,-0.15013294425264917,0.5611369618839219,3.4791474003823915,0.2725868056855638,0.86082376674295,-0.4121827913995413,-0.020979790994088462,0.8960519740129935,0.9690154922538731,3.0687091086680685,False
11:00,15:00,lasso_f,stale,sign,rule,whole,865,246,0.28439306358381505,1.285952930721557,2.947670470936752,3.331728135389276,3.3484567202594455,1.1540018418093854,-0.8483320651754964,-0.5352223179353434,-1.2186993703489388,-0.24125975495164412,-2.592070125226428,-0.4299851636538622,-0.05912196213965722,0.8721097228277377,6.020642043561277,0.6041278373660169,1.1757159667736061,-0.20817357129276287,-0.010702269730201702,0.21539230384807595,0.16241879060469766,2.7979177478688833,False
11:00,15:00,lasso_f,stale,sign,rule,era,489,208,0.42535787321063395,1.3411234844620807,3.0140849339848836,3.034375851201524,3.5157903705787863,1.7265022302998174,-0.7775468808567148,-0.5044699776205446,-1.1734939626240763,-0.3307356875627743,-2.6589911909318285,-0.5959773863583481,-0.07499483698292968,0.6743390664567801,4.081257464749319,0.3590230948795298,0.9790002318877528,-0.28025066243636887,-0.014351763706120981,0.24387806096951525,0.18840579710144928,2.8342602569324056,False
11:00,15:00,lasso_f,stale,sign,reverse,whole,865,619,0.715606936416185,0.6551029628454634,1.7029982985256689,1.9470192923297214,3.3484567202594455,1.1540018418093854,-1.2186993703489388,-0.7750806456124347,-0.8483320651754964,-0.8721097228277377,-6.020642043561277,-1.1757159667736061,-0.6041278373660174,0.24125975495164412,2.592070125226428,0.05912196213965712,0.42998516365386213,-0.7919963750331985,-0.04743584734814051,0.8110944527736131,0.8470764617691154,1.8738354625837643,False
11:00,15:00,lasso_f,stale,sign,reverse,era,489,281,0.5746421267893661,0.9975201055680751,2.3572524910523436,2.2036757073538675,3.5157903705787863,1.7265022302998174,-1.1734939626240763,-0.8574797373376084,-0.7775468808567148,-0.6743390664567801,-4.081257464749319,-0.9790002318877529,-0.3590230948795298,0.3307356875627743,2.6589911909318285,0.07499483698292912,0.5959773863583481,-0.604638328686328,-0.03420502396230057,0.7831084457771115,0.8235882058970515,2.573066531638989,False
11:00,15:00,lasso_f,stale,scaled,rule,whole,865,235,0.1405858432233339,1.3606007560313456,3.0749582512708367,3.4454903522889375,3.3484567202594455,1.1540018418093854,-0.8477826989233094,-0.5458678153281116,-1.212437561955853,-0.16661192964185548,-2.0187498694214576,-0.3329612709584483,-0.01238611426000385,0.9467575481375262,6.254613121469212,0.6711027127379935,1.2634308155759615,-0.14990407574755343,-0.005936701842565891,0.6106946526736632,0.5957021489255372,3.1063465809866937,False
11:00,15:00,lasso_f,stale,scaled,rule,era,489,208,0.21856532190068484,1.4562560834149751,3.1996756063768874,3.154931626869245,3.5157903705787863,1.7265022302998174,-0.7775468808567148,-0.5044699776205446,-1.1734939626240763,-0.21560308860988012,-2.115852035100018,-0.44436557103993024,-0.015834687044522008,0.7894716654096742,4.344853089867126,0.4482131095706864,1.1436454071182218,-0.18894143392851342,-0.008335066511272833,0.49825087456271866,0.4927536231884058,3.1988994890616382,False
11:00,15:00,lasso_f,stale,scaled,reverse,whole,865,567,0.41567214224170007,0.9957682112271992,2.3752052768292784,2.5792972282602324,3.3484567202594455,1.1540018418093854,-1.1279906537838746,-0.7723910256991923,-1.085549991891638,-0.5314444744460017,-5.737793796933402,-0.716751116381408,-0.3513833290640084,0.5819250033333798,4.148036482838478,0.3235879877149441,0.8813304218506615,-0.48330351024089785,-0.029098168847960133,0.8855572213893054,0.8265867066466767,2.5864525883313823,False
11:00,15:00,lasso_f,stale,scaled,reverse,era,489,281,0.3443627408210867,1.1896997554243198,2.6740190789585654,2.453070128358583,3.5157903705787863,1.7265022302998174,-1.1734939626240763,-0.8574797373376084,-0.7775468808567148,-0.4821594166005353,-3.7131455958111226,-0.727160217370109,-0.2422768726566143,0.5229153374190191,3.5029571947580544,0.24583882248442282,0.8155903908816189,-0.44234938074758445,-0.024355831372223122,0.935032483758121,0.9385307346326837,2.9954956268126094,False
11:00,15:00,lasso_f,stale,margin,rule,whole,865,61,0.07052023121387284,1.3637353382133957,3.0246551845535614,3.3551149281355075,3.3484567202594455,1.1540018418093854,-2.318162386110355,-1.857506619067249,-1.021961060605017,-0.16347734745980538,-2.282925692305886,-0.31664842581582253,-0.03147154930360633,0.9498921303195762,6.0965133662187725,0.6635785763840852,1.2815910461244888,-0.15565760722944832,-0.006120913914970907,0.9790104947526237,0.9800099950024987,3.2192326224573344,False
11:00,15:00,lasso_f,stale,margin,rule,era,489,53,0.1083844580777096,1.4364608537384365,3.0728315846076915,2.9840662640756404,3.5157903705787863,1.7265022302998174,-2.1718825970199767,-1.78178827221415,-0.8632380208107876,-0.23539831828641872,-2.5403522037556456,-0.44957431931390424,-0.059140827417093145,0.7696764357331357,4.002985615168486,0.4228239024827302,1.1436744646064838,-0.22328992401886122,-0.00954380931552625,0.9700149925037481,0.9710144927536232,3.3311982815554257,False
11:00,15:00,lasso_f,stale,margin,reverse,whole,865,204,0.23583815028901733,1.230543282211738,2.8379688133531418,3.044379872532245,3.3484567202594455,1.1540018418093854,-1.2579364411478708,-0.7747256695932646,-1.068752744757942,-0.2966694034614632,-3.479970502606042,-0.4665252374613824,-0.14058208554674967,0.8167000743179186,5.7065707216821675,0.5523560603724202,1.1274970892258136,-0.26774961646401757,-0.014276731222932736,0.6541729135432284,0.6986506746626686,2.9058509995688047,False
11:00,15:00,lasso_f,stale,margin,reverse,era,489,99,0.20245398773006135,1.3766678417199054,3.013896825199078,2.7346984833135255,3.5157903705787863,1.7265022302998174,-1.4580662678699032,-1.0467025951414128,-0.8900846005036966,-0.29519133030494976,-2.5243657213764057,-0.5179122114530657,-0.0750011684646468,0.7098834237146047,4.498298985848143,0.4234953221249739,0.9969244922398766,-0.27181506741160544,-0.015272664118446121,0.7996001999000499,0.8585707146426786,3.183214183648122,False
11:00,15:00,lasso_f,fresh,sign,rule,whole,865,184,0.21271676300578035,1.3016256430860147,2.9391780441259954,3.382742469377349,3.3484567202594455,1.1540018418093854,-1.0605043034669366,-0.7066999891806099,-1.1276531665803946,-0.22558704258718645,-2.632589471675971,-0.39815430323750406,-0.062154507542210795,0.8877824351921952,6.245242960583402,0.6032450750741282,1.1729646900682968,-0.19881537129272725,-0.008811113448322848,0.5207396301849075,0.44427786106946526,2.9458629642208467,False
11:00,15:00,lasso_f,fresh,sign,rule,era,489,146,0.2985685071574642,1.4732139243594535,3.2072177995838755,3.140808330528925,3.5157903705787863,1.7265022302998174,-0.6653255212902829,-0.4291954039025807,-1.149691045501985,-0.19864524766540145,-1.7673573851588087,-0.41030074606901423,0.009643351674730178,0.806429506354153,4.5089951682916105,0.4302598229956316,1.1944287806560994,-0.15890471392853694,-0.010326786103694948,0.25987006496751625,0.15692153923038482,3.0463809175542154,False
11:00,15:00,lasso_f,fresh,sign,reverse,whole,865,681,0.7872832369942196,0.6394302504810059,1.696278101457863,1.878394435902317,3.3484567202594455,1.1540018418093854,-1.1276531665803946,-0.7069116179691033,-1.0605043034669366,-0.8877824351921952,-6.245242960583402,-1.1729646900682973,-0.6032450750741282,0.22558704258718645,2.632589471675971,0.06215450754221074,0.398154303237504,-0.8013545750332342,-0.04932700363001937,0.5252373813093453,0.5712143928035982,1.7069410518782968,False
11:00,15:00,lasso_f,fresh,sign,reverse,era,489,343,0.7014314928425358,0.8654296656707021,2.1269352376245183,2.0759356201675456,3.5157903705787863,1.7265022302998174,-1.149691045501985,-0.8257114652103918,-0.6653255212902829,-0.806429506354153,-4.5089951682916105,-1.1944287806560994,-0.430259822995632,0.19864524766540145,1.7673573851588087,-0.009643351674730818,0.4103007460690141,-0.7259842771941599,-0.038230001564726605,0.7831084457771115,0.8525737131434283,2.3205763655715534,False
11:00,15:00,lasso_f,fresh,scaled,rule,whole,865,179,0.08334268042233713,1.37966775812408,3.0392415044618097,3.354629726955098,3.3484567202594455,1.1540018418093854,-0.8434994534343594,-0.5320469726312872,-1.183787457892733,-0.14754492754912119,-2.7946736046329086,-0.25625631422396405,-0.05617193483899487,0.9658245502302605,6.26179670344699,0.6671201538339877,1.2935825852610017,-0.1351125390260433,-0.00629034961534299,0.984007996001999,0.9420289855072463,3.2108475524687314,False
11:00,15:00,lasso_f,fresh,scaled,rule,era,489,146,0.11380063879644202,1.5312151971740335,3.2353354013241473,3.0665843462675504,3.5157903705787863,1.7265022302998174,-0.6653255212902829,-0.4291954039025807,-1.149691045501985,-0.14064397485082153,-2.121693645700296,-0.27689534504448265,-0.03321031568759469,0.8644307791687329,4.682634761465176,0.49711022795024495,1.2546137984412336,-0.12295813645927593,-0.007610068867221657,0.8665667166416792,0.6966516741629185,3.365002278758725,False
11:00,15:00,lasso_f,fresh,scaled,reverse,whole,865,623,0.49513338288510883,0.9007660554263004,2.2464444759761526,2.5026692608247383,3.3484567202594455,1.1540018418093854,-1.1040340815051113,-0.7560003853491939,-1.1374023367829784,-0.6264466302469005,-5.684810932849031,-0.855543963897272,-0.4095737726344361,0.4869228475324812,3.7598289207477102,0.2654200404358691,0.784109603193391,-0.5710487396092081,-0.03315590395191244,0.8435782108945528,0.8695652173913043,2.4283487565557866,False
11:00,15:00,lasso_f,fresh,scaled,reverse,era,489,343,0.47337578984130035,1.0157504170098053,2.4326571510376507,2.332414385571812,3.5157903705787863,1.7265022302998174,-1.149691045501985,-0.8257114652103918,-0.6653255212902829,-0.6561087550150498,-4.150588149097628,-0.9980957984951043,-0.32378123045553153,0.3489659990045046,2.7208985946559716,0.1275374483872128,0.5830058440792227,-0.6032750799263422,-0.030458314270879035,0.9400299850074962,0.975512243878061,2.779877239650784,False
11:00,15:00,lasso_f,fresh,margin,rule,whole,865,21,0.024277456647398842,1.4492276997329678,3.177555258940728,3.4495025090594322,3.3484567202594455,1.1540018418093854,-3.212238706585799,-2.5943816044584973,-1.0611464282474683,-0.07798498594023329,-2.11329864607671,-0.15520434793998267,-0.016275766501469734,1.0353844918391482,6.400547190893994,0.7276038786424254,1.3725212365178374,-0.07356090760205596,-0.003067991153707658,0.9940029985007496,0.9860069965017492,3.29747597220383,False
11:00,15:00,lasso_f,fresh,margin,rule,era,489,13,0.026584867075664622,1.6146503229417173,3.38552561675931,3.192748381370116,3.5157903705787863,1.7265022302998174,-2.151932861665723,-1.8000097719047228,-0.9737529989787977,-0.05720884908313784,-1.2119544449541915,-0.14651122793986496,0.02034300034564817,0.9478659049364166,4.8933283322728345,0.5633863190790569,1.3607850281318237,-0.0520695425957624,-0.0031392311873482156,0.9155422288855573,0.8395802098950524,3.463033539565716,False
11:00,15:00,lasso_f,fresh,margin,reverse,whole,865,252,0.29132947976878615,1.0943576591511384,2.621704303356176,2.836566016450096,3.3484567202594455,1.1540018418093854,-1.4857920553237465,-1.0420420822759262,-0.9602691685768042,-0.4328550265220626,-4.248051445456521,-0.6444748014226598,-0.23192018515745844,0.680514451257319,4.815819056288535,0.4277483684821514,0.9870803798480225,-0.39930752922402574,-0.020713964888937057,0.8220889555222389,0.9260369815092454,2.7895942143526113,False
11:00,15:00,lasso_f,fresh,margin,reverse,era,489,142,0.2903885480572597,1.1445970309617388,2.6258668154886995,2.4268342722497924,3.5157903705787863,1.7265022302998174,-1.8157125843652386,-1.4199379548210342,-0.6733439992383234,-0.5272621410631162,-3.5745883299118497,-0.8398610375355544,-0.23015563241602424,0.47781261295643823,3.052195866963088,0.20037201941296648,0.771770343667091,-0.49435548324968215,-0.02462456015167287,0.9730134932533733,0.9930034982508745,3.0494642875307116,False
11:00,15:00,enet,stale,sign,rule,whole,865,249,0.2878612716763006,1.250224169694989,2.8584838146405427,3.235516022336421,3.3484567202594455,1.1540018418093854,-0.962229182012664,-0.6589159332256038,-1.1744635259058636,-0.27698851597821195,-2.9843458225470165,-0.4694022056601801,-0.10702103966591277,0.8363809618011697,5.747380439420906,0.568187457172675,1.146480082559749,-0.24406999790286543,-0.012717336734539418,0.36031984007996004,0.28385807096451776,2.7935883333816616,False
11:00,15:00,enet,stale,sign,rule,era,489,213,0.43558282208588955,1.281862342529713,2.8804200413624375,2.8407300351277183,3.5157903705787863,1.7265022302998174,-0.8953448339113828,-0.6282086987684391,-1.089757627146513,-0.38999682949514214,-3.1335842815717054,-0.6383085471104092,-0.15624494803093078,0.6150779245244123,3.786030045180222,0.30871448909486104,0.9276215248866784,-0.3389433497418144,-0.01847050959804154,0.39730134932533734,0.33933033483258374,2.8113241920509617,False
11:00,15:00,enet,stale,sign,reverse,whole,865,616,0.7121387283236994,0.6908317238720313,1.8007704901128587,2.0503845854940663,3.3484567202594455,1.1540018418093854,-1.1744635259058636,-0.7262492572613898,-0.962229182012664,-0.8363809618011697,-5.747380439420906,-1.146480082559749,-0.5681874571726754,0.27698851597821195,2.9843458225470165,0.10702103966591217,0.46940220566018,-0.7560999484230958,-0.04542078034380279,0.6526736631684158,0.7126436781609196,1.8851085818599111,False
11:00,15:00,enet,stale,sign,reverse,era,489,276,0.5644171779141104,1.056781247500443,2.4968185914838092,2.396243156344568,3.5157903705787863,1.7265022302998174,-1.089757627146513,-0.7683808286205206,-0.8953448339113828,-0.6150779245244123,-3.786030045180222,-0.9276215248866784,-0.3087144890948611,0.38999682949514214,3.1335842815717054,0.15624494803093042,0.6383085471104091,-0.5459456413808825,-0.030086278070380012,0.6061969015492253,0.6606696651674163,2.570775860256674,False
11:00,15:00,enet,stale,scaled,rule,whole,865,237,0.14914576016719286,1.34176085257805,3.0304379632043466,3.428777723880051,3.3484567202594455,1.1540018418093854,-0.9689966769201602,-0.6727941532863225,-1.1678541175940877,-0.185451833095151,-2.2862436589646133,-0.3501276954113683,-0.026970759719365283,0.9279176446842305,6.2068040885231,0.6568697893203226,1.23992702817067,-0.16813613704095345,-0.00661198595881298,0.6911544227886057,0.6701649175412294,3.093727733391156,False
11:00,15:00,enet,stale,scaled,rule,era,489,213,0.23807949836528963,1.4342903538420686,3.1673498325823086,3.1337808928007975,3.5157903705787863,1.7265022302998174,-0.8953448339113828,-0.6282086987684391,-1.089757627146513,-0.23756881818278683,-2.230614438094448,-0.4784693398469392,-0.03332147244377515,0.7675059358367677,4.379702543979283,0.4351469127559857,1.11022953184635,-0.20953731223201524,-0.009347601091345779,0.5247376311844077,0.49975012493753124,3.179535677192149,False
11:00,15:00,enet,stale,scaled,reverse,whole,865,565,0.4153632737501892,1.012774394695494,2.413989814688845,2.580379004219723,3.3484567202594455,1.1540018418093854,-1.0781370309953215,-0.7199512103445836,-1.1797239192226947,-0.5144382909777072,-5.265400275216994,-0.7102503718568642,-0.3287519390070828,0.5989311868016743,4.319313323544946,0.3508422949065189,0.8898404927952007,-0.4655714539864218,-0.028847088384006507,0.8280859570214892,0.7561219390304847,2.5725854611690813,False
11:00,15:00,enet,stale,scaled,reverse,era,489,276,0.3335927214890147,1.2366894911539357,2.7729254211523653,2.4984215240226844,3.5157903705787863,1.7265022302998174,-1.089757627146513,-0.7683808286205206,-0.8953448339113828,-0.43516968087091923,-3.16552113688608,-0.7049826152278421,-0.18336238739363997,0.5699050731486351,3.928201012475322,0.29361157256378523,0.8512729253117245,-0.3956078741628254,-0.0226392739108624,0.8790604697651174,0.8745627186406797,3.0127381635236254,False
11:00,15:00,enet,stale,margin,rule,whole,865,64,0.07398843930635839,1.3813808890274788,3.07769284977977,3.4512100015358267,3.3484567202594455,1.1540018418093854,-1.971007876539839,-1.5288203776923508,-1.04484406264746,-0.1458317966457222,-1.8589346833403688,-0.3027861490291931,0.002295756307546439,0.9675376811336593,6.2023831109597465,0.6839589930213201,1.2980770368679675,-0.13788017834293884,-0.004730838318688491,0.9120439780109945,0.9280359820089955,3.2110343459017976,False
11:00,15:00,enet,stale,margin,rule,era,489,57,0.1165644171779141,1.4863528652698765,3.221329641406474,3.16226361267836,3.5157903705787863,1.7265022302998174,-1.5914488421611308,-1.2116243140499534,-0.9277059507230966,-0.18550630675497842,-1.6789467170775056,-0.43282061820598555,0.0377519838663613,0.8195684472645761,4.269075850651261,0.4669963659795555,1.1949595112883706,-0.17316181692674312,-0.006635879456829021,0.7426286856571714,0.8300849575212393,3.32738770669103,False
11:00,15:00,enet,stale,margin,reverse,whole,865,215,0.24855491329479767,1.2404300107379225,2.8520571102776096,3.0344755554303044,3.3484567202594455,1.1540018418093854,-1.153800064274493,-0.6736838006447542,-1.099996283784845,-0.2867826749352786,-3.270464999086296,-0.45427331270364746,-0.12334313598340649,0.826586802844103,5.917184848007561,0.5705030088177531,1.1368126197114463,-0.25572427867743236,-0.014376222749983751,0.526736631684158,0.5397301349325337,2.8667344172262683,False
11:00,15:00,enet,stale,margin,reverse,era,489,100,0.20449897750511248,1.4047183882076222,3.055843347794546,2.7461767907722603,3.5157903705787863,1.7265022302998174,-1.3063184328662691,-0.8798183866875706,-0.9276342196116585,-0.267140783817233,-2.2254770745890102,-0.48367475472125626,-0.04137778733051656,0.7379339702023215,4.886193438643557,0.46197287722308833,1.023319090223385,-0.24307927230068815,-0.014609868698094747,0.7316341829085458,0.751624187906047,3.178369519590233,False
11:00,15:00,enet,fresh,sign,rule,whole,865,189,0.2184971098265896,1.2444686689361149,2.7869432196764543,3.209069975956279,3.3484567202594455,1.1540018418093854,-1.2940400766009497,-0.9499924791343907,-1.062856544085186,-0.2827440167370861,-3.3081838692123418,-0.452738088573584,-0.12640977023336034,0.8306254610422956,5.659218032360495,0.531725659017167,1.1368738290357412,-0.2561454118877543,-0.012147673395407408,0.8140929535232384,0.7251374312843578,2.927760039141127,False
11:00,15:00,enet,fresh,sign,rule,era,489,156,0.31901840490797545,1.3826257551801233,2.9893402753256937,2.8503653578404893,3.5157903705787863,1.7265022302998174,-0.906635518186371,-0.6563150191637603,-1.0511904320675323,-0.28923341684473186,-2.656277190698257,-0.4968165573529114,-0.08560440463467568,0.7158413371748226,3.7837412713774548,0.319239505999357,1.1327763269300282,-0.24978088421844505,-0.0162898635173427,0.5392303848075962,0.383808095952024,3.015026192284895,False
11:00,15:00,enet,fresh,sign,reverse,whole,865,676,0.7815028901734105,0.6965872246309055,1.8677228117046634,2.0654096729452553,3.3484567202594455,1.1540018418093854,-1.062856544085186,-0.6388920581209937,-1.2940400766009497,-0.8306254610422956,-5.659218032360495,-1.136873829035742,-0.531725659017167,0.2827440167370861,3.3081838692123418,0.12640977023336014,0.4527380885735839,-0.7440245344382069,-0.04599044368293481,0.1969015492253873,0.27136431784107945,1.7185714431508643,False
