segment,estimator,train_win,deck_days,pct_buy,Sharpe_mid,Sharpe_crossed,ridge_Sharpe_mid_same_days
bar1600,reclasso,500,866,35.68129330254042,0.7428527955452733,0.2687682470991257,1.3383216004229939
bar1600,reclasso,2000,866,35.33487297921478,1.4204465263772683,0.946524553176312,1.3383216004229939
bar1600,reclasticnet,500,866,34.64203233256351,1.071644655412872,0.5958581890015211,1.3383216004229939
bar1600,reclasticnet,2000,866,35.68129330254042,1.3424437882622506,0.868455811182798,1.3383216004229939
bar1600,ridge,500,866,38.91454965357968,0.4406541642925626,-0.03234747200977101,1.3383216004229939
bar1600,ridge,2000,866,34.64203233256351,1.014849758995598,0.5393446555751709,1.3383216004229939
blk_close,reclasso,500,866,35.68129330254042,1.3097873415068497,0.8358884501603822,1.3383216004229939
blk_close,reclasso,2000,866,36.1431870669746,1.418571662389257,0.9469881470443764,1.3383216004229939
blk_close,reclasticnet,500,866,36.25866050808314,1.3385212733318428,0.8666604789192579,1.3383216004229939
blk_close,reclasticnet,2000,866,37.29792147806005,1.2631441553652947,0.7905412840578311,1.3383216004229939
blk_close,ridge,500,866,36.25866050808314,0.8656516515651376,0.392017999689326,1.3383216004229939
blk_close,ridge,2000,866,35.79676674364896,1.0460140241027929,0.5717045468238117,1.3383216004229939
none,reclasso,500,866,100.0,-0.203779128108568,-0.6756025534681229,1.3383216004229939
none,reclasso,2000,866,38.22170900692841,0.8324900530531911,0.35903263530288626,1.3383216004229939
none,reclasticnet,500,866,33.14087759815242,1.4086389125612677,0.9327185434947391,1.3383216004229939
none,reclasticnet,2000,866,38.106235565819865,0.958098692801197,0.4845392486477044,1.3383216004229939
none,ridge,500,866,33.94919168591224,1.0113269881215894,0.5357981865821134,1.3383216004229939
none,ridge,2000,866,38.68360277136259,1.2138932031858003,0.7422683626974265,1.3383216004229939
