segment,estimator,train_win,back_transform,deck_days,pct_buy,Sharpe_mid,Sharpe_crossed,ridge_Sharpe_mid_same_days
bar1600,reclasso,500,clock,866,34.64203233256351,0.9583990327811882,0.48454669063002076,1.3383216004229939
bar1600,reclasso,500,raw,866,35.45034642032333,0.8710666566593193,0.39715684562954257,1.3383216004229939
bar1600,reclasso,2000,clock,866,37.99076212471132,1.5067902307493277,1.0353623463629438,1.3383216004229939
bar1600,reclasso,2000,raw,866,37.52886836027714,1.4617543636837476,0.9890207239246381,1.3383216004229939
bar1600,reclasticnet,500,clock,866,34.29561200923787,0.982216681522219,0.5084679242906739,1.3383216004229939
bar1600,reclasticnet,500,raw,866,35.10392609699769,1.0985319222346064,0.6245060929657066,1.3383216004229939
bar1600,reclasticnet,2000,clock,866,37.644341801385686,1.2898434483188626,0.8172095731430514,1.3383216004229939
bar1600,reclasticnet,2000,raw,866,37.41339491916859,1.3621845432991455,0.8889305097379827,1.3383216004229939
bar1600,ridge,500,clock,866,35.45034642032333,0.8422848907790815,0.36905864796076887,1.3383216004229939
bar1600,ridge,500,raw,866,36.60508083140878,1.0138234990090684,0.5412739480277228,1.3383216004229939
bar1600,ridge,2000,clock,866,37.87528868360277,1.216586751367266,0.7439998534412559,1.3383216004229939
bar1600,ridge,2000,raw,866,38.22170900692841,1.358859944831938,0.8870362102556978,1.3383216004229939
none,reclasso,500,clock,866,27.598152424942263,1.3271399059361069,0.8488711810256262,1.3383216004229939
none,reclasso,500,pooled,866,34.98845265588915,0.7395115846771417,0.26730953873977786,1.3383216004229939
none,reclasso,500,raw,866,32.10161662817552,0.9098580941514194,0.4347641158602561,1.3383216004229939
none,reclasso,2000,clock,866,36.25866050808314,1.038990753860506,0.566742697933202,1.3383216004229939
none,reclasso,2000,pooled,866,43.187066974595844,1.2491984818397555,0.7836006435713878,1.3383216004229939
none,reclasso,2000,raw,866,40.877598152424945,1.1151325734198745,0.6457228626828635,1.3383216004229939
none,reclasticnet,500,clock,866,27.136258660508084,1.2650880423035589,0.7866198959469943,1.3383216004229939
none,reclasticnet,500,pooled,866,34.06466512702079,0.9845513222824822,0.5120196050059463,1.3383216004229939
none,reclasticnet,500,raw,866,31.524249422632796,1.0486315123157175,0.5730341108346472,1.3383216004229939
none,reclasticnet,2000,clock,866,36.25866050808314,1.0331471494557025,0.5606927565852245,1.3383216004229939
none,reclasticnet,2000,pooled,866,43.764434180138565,1.2245528837157353,0.7591908847573676,1.3383216004229939
none,reclasticnet,2000,raw,866,41.685912240184756,1.1523020939109372,0.6837604073710722,1.3383216004229939
none,ridge,500,clock,866,27.136258660508084,1.2276037706476646,0.7504453687210503,1.3383216004229939
none,ridge,500,pooled,866,34.18013856812933,0.9282855650020645,0.4560575404795283,1.3383216004229939
none,ridge,500,raw,866,31.062355658198616,1.0516484650971247,0.5766086620957587,1.3383216004229939
none,ridge,2000,clock,866,36.95150115473441,1.241632009054018,0.7698734767757743,1.3383216004229939
none,ridge,2000,pooled,866,43.99538106235566,1.2241943945953864,0.7591225246007637,1.3383216004229939
none,ridge,2000,raw,866,41.339491916859124,1.1373487316696138,0.6685829043456557,1.3383216004229939
