,R_mid,R_ask,pts_mid,pts_ask,month_end,fomc,quarter_end,before_fomc,after_fomc
2020-02-21,-0.44444444979615216,-0.47619047619047616,-2.200000047683716,-2.5,False,False,False,False,False
2020-02-24,0.763763427734375,0.679774674009429,6.110107421875,5.710107326507568,False,False,False,False,False
2020-02-26,-0.6874365855602438,-0.7040895509577509,-7.939892530441284,-8.589892387390137,False,False,False,False,False
2020-02-28,1.3480793348228088,1.206871816538495,36.86997032165527,35.11997032165527,True,False,False,False,False
2020-03-02,2.7699645739281746,2.540383385024825,40.57998061180115,39.62998056411743,False,False,False,False,False
2020-03-04,0.2096093750000001,0.13685094080869642,2.6201171875,1.820117473602295,False,False,False,False,False
2020-03-06,1.2611034148254476,1.1147373204213213,26.420116901397705,24.97011661529541,False,False,False,False,False
2020-03-09,-0.0176185978022666,-0.06447559989722906,-0.5100584030151367,-1.9600582122802734,False,False,False,False,False
2020-03-11,-0.621301733083313,-0.6421420413357246,-18.670116901397705,-20.420116424560547,False,False,False,False,False
2020-03-13,1.8375150740354242,1.444848879419192,78.37001895904541,71.52001953125,False,False,False,False,False
2020-03-16,0.6963083290181136,0.5832210847701149,28.27011775970459,25.3701171875,False,False,False,False,False
2020-03-18,0.6407583409737472,0.5651322295250614,30.500097274780273,28.200098037719727,False,False,False,False,False
2020-03-20,-0.015986577829696147,-0.2116836376404494,-0.5699214935302734,-9.419921875,False,False,False,False,False
2020-03-23,-0.12038838393476092,-0.15692608173076927,-3.75009822845459,-5.10009765625,False,False,False,False,False
2020-03-25,1.382252942248356,1.2690120518242747,37.389941692352295,36.03994178771973,False,False,False,False,False
2020-03-27,1.3529640480324074,1.244877345183697,36.530029296875,35.23002910614014,False,False,False,False,False
2020-03-30,-0.18780962287646086,-0.22917116736936127,-3.850097179412842,-4.95009708404541,False,False,False,False,False
2020-03-31,-0.7727679240610852,-0.7824602836444443,-15.609911918640137,-16.50991153717041,True,False,True,False,False
2020-04-01,-0.33544303596907943,-0.37500000709579095,-5.299999952316284,-6.300000190734863,False,False,False,False,False
2020-04-03,-0.7814429709319494,-0.793790825814617,-13.050097465515137,-14.050097465515137,False,False,False,False,False
2020-04-06,1.0326121829521462,0.909671965250568,12.029931783676147,11.279932022094727,False,False,False,False,False
2020-04-08,-1.0,-1.0,-14.800000190734863,-15.600000381469727,False,False,False,False,False
2020-04-09,-1.0,-1.0,-19.5,-20.300000190734863,False,False,False,False,False
2020-04-13,-0.8570278216708479,-0.870644220251085,-9.770117044448853,-10.970117092132568,False,False,False,False,False
2020-04-15,-0.8535810173167675,-0.858629948999388,-9.560107231140137,-9.960107326507568,False,False,False,False,False
2020-04-17,0.8717759334446669,0.7945007727167954,9.110058546066284,8.660058498382568,False,False,False,False,False
2020-04-20,-0.43470348679680293,-0.4656181415078321,-5.2599122524261475,-5.959912300109863,False,False,False,False,False
2020-04-22,-0.36425235176288095,-0.3946870598767488,-3.2600585222244263,-3.7100582122802734,False,False,False,False,False
2020-04-24,-1.0,-1.0,-8.049999952316284,-8.5,False,False,False,False,False
2020-04-27,-0.721097336155801,-0.7356487771739131,-3.929980516433716,-4.22998046875,False,False,False,False,False
2020-04-29,0.5148000181989978,0.41756622961964185,3.5649901628494263,3.0899901390075684,False,True,False,False,False
2020-04-30,-1.0,-1.0,-9.950000047683716,-10.400000095367432,True,False,False,False,True
2020-05-01,-1.0,-1.0,-8.449999928474426,-8.900000095367432,False,False,False,False,False
2020-05-04,-0.5910462365858858,-0.6194458033015608,-3.960009813308716,-4.460009813308716,False,False,False,False,False
2020-05-06,1.5216848676436037,1.3856227354308839,10.005078077316284,9.630078077316284,False,False,False,False,False
2020-05-08,-0.2808915561925449,-0.3142787388392857,-1.8749511241912842,-2.199951171875,False,False,False,False,False
2020-05-11,0.09944194930700645,0.06890190972222232,0.4350585341453552,0.31005859375,False,False,False,False,False
2020-05-13,0.6393442238508078,0.5463917069663695,5.849999785423279,5.299999713897705,False,False,False,False,False
2020-05-15,-0.543215899328725,-0.5647116268382353,-4.400048732757568,-4.800048828125,False,False,False,False,False
2020-05-18,0.1383341800906539,0.08751571327474661,0.7400878667831421,0.49008798599243164,False,False,False,False,False
2020-05-20,-1.0,-1.0,-5.4999998807907104,-5.799999952316284,False,False,False,False,False
2020-05-22,0.023465022550032577,-0.035406847812184505,0.12495124340057373,-0.20004868507385254,False,False,False,False,False
2020-05-26,2.041374845406446,1.8760827702249188,8.879980504512787,8.629980564117432,False,False,False,False,False
2020-05-27,1.3555307420824914,1.2259765625,6.404882788658142,6.1298828125,False,False,False,False,False
2020-05-29,-0.45094794317048603,-0.4807158290950122,-3.5399413108825684,-3.989941358566284,True,False,False,False,False
2020-06-01,-1.0,-1.0,-4.824999928474426,-5.049999952316284,False,False,False,False,False
2020-06-03,-0.5017818093599506,-0.5266927208716943,-2.1451172828674316,-2.3701173067092896,False,False,False,False,False
2020-06-05,-0.09062647275932034,-0.1328474067671842,-0.6049317121505737,-0.9299318790435791,False,False,False,False,False
2020-06-08,1.8647150548612865,1.784245493339737,8.064892590045929,7.939892530441284,False,False,False,False,False
2020-06-10,0.8914388020833333,0.8054643110795454,9.360107421875,8.860107421875,False,True,False,False,False
2020-06-12,0.634165115526758,0.5660749429647403,10.210058450698853,9.510058879852295,False,False,False,False,False
2020-06-15,-0.33095552142713835,-0.36633767958192387,-3.2599117755889893,-3.8099117279052734,False,False,False,False,False
2020-06-17,-0.8293774303709327,-0.8376333618649439,-7.3399903774261475,-7.789990425109863,False,False,False,False,False
2020-06-19,-0.2437489846255656,-0.2811871451310559,-2.339990258216858,-2.8399901390075684,False,False,False,False,False
2020-06-22,-0.04145030604441258,-0.08603401057702453,-0.33989250659942627,-0.7398924827575684,False,False,False,False,False
2020-06-24,-0.5353311545117276,-0.5552455357142857,-5.380078077316284,-5.830078125,False,False,False,False,False
2020-06-26,-0.9163038625636853,-0.9194956647016935,-10.400048971176147,-10.850049018859863,False,False,False,False,False
2020-06-29,1.1099586111044357,1.006059155407229,6.964990258216858,6.639990329742432,False,False,False,False,False
2020-06-30,0.2782657296214235,0.22500463638981594,2.240039110183716,1.8900389671325684,True,False,True,False,False
2020-07-01,-0.2923260506951466,-0.3428741889747301,-1.7101073861122131,-2.160107374191284,False,False,False,False,False
2020-07-02,0.7603507538617142,0.6932187248460817,4.314990401268005,4.0899903774261475,False,False,False,False,False
2020-07-06,-0.10095796130952384,-0.1418235085227273,-0.530029296875,-0.780029296875,False,False,False,False,False
2020-07-08,-1.0,-1.0,-5.499999940395355,-5.649999976158142,False,False,False,False,False
2020-07-10,-0.9921874998182785,-0.9925160629507058,-5.0849608182907104,-5.309960842132568,False,False,False,False,False
2020-07-13,1.619871405230092,1.472503662109375,12.230029225349426,11.780029296875,False,False,False,False,False
2020-07-15,-0.7919921841938048,-0.7999924867580639,-5.9399412870407104,-6.239941358566284,False,False,False,False,False
2020-07-17,0.1036690035140777,0.054003906249999956,0.49501949548721313,0.27001953125,False,False,False,False,False
2020-07-20,-1.0,-1.0,-4.174999952316284,-4.349999904632568,False,False,False,False,False
2020-07-22,0.46829748079945355,0.38391256625981307,1.9200196266174316,1.6700196266174316,False,False,False,False,False
2020-07-24,-0.268846381195301,-0.3049527310142133,-2.0701171159744263,-2.4701170921325684,False,False,False,False,False
2020-07-27,-1.0,-1.0,-3.3999999165534973,-3.5999999046325684,False,False,False,False,False
2020-07-29,-1.0,-1.0,-5.199999988079071,-5.450000047683716,False,True,False,False,False
2020-07-31,2.3237355679332214,2.1608073507721723,11.270117282867432,11.020117282867432,True,False,False,False,False
2020-08-03,-0.8987292011141517,-0.9037302293236421,-3.460107445716858,-3.6601074934005737,False,False,False,False,False
2020-08-05,-0.16060014507770481,-0.2085658482142857,-0.529980480670929,-0.72998046875,False,False,False,False,False
2020-08-07,0.9118693800775455,0.8193595500195445,5.380029320716858,5.080029249191284,False,False,False,False,False
2020-08-10,-0.8721168117427543,-0.8779296844762253,-3.2050291895866394,-3.3800292015075684,False,False,False,False,False
2020-08-12,0.05082538558716054,0.010848330358586455,0.22490233182907104,0.04990231990814209,False,False,False,False,False
2020-08-14,-0.4299804755451623,-0.4519043019010076,-2.1499024033546448,-2.349902391433716,False,False,False,False,False
2020-08-17,-1.0,-1.0,-2.625,-2.75,False,False,False,False,False
2020-08-19,0.28747560512238146,0.2261672455838848,1.1499024033546448,0.9499024152755737,False,False,False,False,False
2020-08-21,-1.0,-1.0,-3.300000011920929,-3.450000047683716,False,False,False,False,False
2020-08-24,2.1400146016476365,1.990490107417219,4.280029267072678,4.180029273033142,False,False,False,False,False
2020-08-26,-1.0,-1.0,-4.674999892711639,-4.849999904632568,False,False,False,False,False
2020-08-28,-1.0,-1.0,-3.9000000953674316,-4.1000001430511475,False,False,False,False,False
2020-08-31,-0.027991440007296364,-0.08040367162731565,-0.1350587010383606,-0.41005873680114746,True,False,False,False,False
2020-09-02,-0.8414928493993944,-0.8486328111995045,-4.459912061691284,-4.709912061691284,False,False,False,False,False
2020-09-04,1.0389415185596733,0.9361377208281949,11.740039110183716,11.140038967132568,False,False,False,False,False
2020-09-08,0.47641565299031763,0.41874316525630273,5.859912395477295,5.359912395477295,False,False,False,False,False
2020-09-09,2.2122197275832933,2.0057198660714284,14.490039110183716,14.0400390625,False,False,False,False,False
2020-09-11,-0.5712734616573196,-0.5929263179635065,-5.369970321655273,-5.869970321655273,False,False,False,False,False
2020-09-14,-1.0,-1.0,-5.599999904632568,-5.849999904632568,False,False,False,False,False
2020-09-16,0.028109150601604238,-0.009373997508873577,0.26000964641571045,-0.08999037742614746,False,True,False,False,False
2020-09-18,-0.9283744191104477,-0.9311650268061438,-6.869970679283142,-7.169970750808716,False,False,False,False,False
2020-09-21,0.8783694366453374,0.8045009462538628,7.510058641433716,7.160058498382568,False,False,False,False,False
2020-09-23,-0.07656247483832423,-0.13117436843301,-0.6699216365814209,-1.219921588897705,False,False,False,False,False
2020-09-25,-0.7830930905171076,-0.7946614583333333,-5.559960961341858,-5.9599609375,False,False,False,False,False
2020-09-28,-0.3928745711339299,-0.4188201027050198,-2.2000975608825684,-2.4500975608825684,False,False,False,False,False
2020-09-30,-0.26267282078115195,-0.2920354101799584,-2.8500001430511475,-3.3000001907348633,True,False,True,False,False
2020-10-02,0.3159179580543423,0.27253607102840616,2.7800780534744263,2.4800782203674316,False,False,False,False,False
2020-10-05,-1.0,-1.0,-4.849999964237213,-4.9999998807907104,False,False,False,False,False
2020-10-07,-0.8827102415609621,-0.8868568508373911,-4.214941382408142,-4.389941453933716,False,False,False,False,False
2020-10-09,-1.0,-1.0,-4.0,-4.1499998569488525,False,False,False,False,False
2020-10-12,0.5111187515867301,0.44500732421875,1.9550292491912842,1.780029296875,False,False,False,False,False
2020-10-14,0.2291413891854397,0.17223666911237023,1.180078148841858,0.9300780296325684,False,False,False,False,False
2020-10-16,1.5872696607813568,1.4866536458333335,6.864941358566284,6.68994140625,False,False,False,False,False
2020-10-19,-1.0,-1.0,-8.0,-8.399999856948853,False,False,False,False,False
2020-10-21,1.033794591578559,0.9646179038925937,7.339941501617432,7.089941501617432,False,False,False,False,False
2020-10-23,0.07261545624497678,0.026646228668717686,0.3648926615715027,0.13989269733428955,False,False,False,False,False
2020-10-26,-0.2144775415267519,-0.253753662109375,-1.630029320716858,-2.030029296875,False,False,False,False,False
2020-10-28,1.1594568386546715,1.0663768017405215,12.869970798492432,12.369970798492432,False,False,False,False,False
2020-10-30,0.6293845980388213,0.5716504911235072,7.709961175918579,7.259961128234863,True,False,False,False,False
2020-11-02,-0.9733344184027778,-0.9741945989835473,-8.760009765625,-9.060009956359863,False,False,False,False,False
2020-11-04,-0.8637503417246192,-0.8689026402312957,-9.889941453933716,-10.339941501617432,False,False,False,True,False
2020-11-06,-1.0,-1.0,-6.424999833106995,-6.699999809265137,False,False,False,False,True
2020-11-09,2.4158416164118854,2.2857142857142856,24.40000009536743,24.0,False,False,False,False,False
2020-11-11,0.1605927396521687,0.12645763154709666,1.059912085533142,0.8599119186401367,False,False,False,False,False
2020-11-13,-0.9715824939473884,-0.9724949818355659,-5.125097632408142,-5.300097465515137,False,False,False,False,False
2020-11-16,1.1556401635831919,1.0534330547782287,6.384912014007568,6.109911918640137,False,False,False,False,False
2020-11-18,2.930966471259084,2.764400098050649,16.55996084213257,16.30996084213257,False,False,False,False,False
2020-11-20,-0.6535266296845872,-0.6630190584621937,-4.640039086341858,-4.840039253234863,False,False,False,False,False
2020-11-23,-0.5056590544871795,-0.5274682271021984,-2.465087890625,-2.6900880336761475,False,False,False,False,False
2020-11-25,-0.9053790115194675,-0.909065541578653,-3.349902331829071,-3.4999022483825684,False,False,False,False,False
2020-11-30,-0.11601563905055301,-0.14453127631737261,-0.8701173067092896,-1.120117425918579,True,False,False,False,False
2020-12-02,-1.0,-1.0,-4.125,-4.299999952316284,False,False,False,False,False
2020-12-04,0.12112035585936454,0.07016033495024487,0.4451172947883606,0.27011728286743164,False,False,False,False,False
2020-12-07,-0.3299278873462844,-0.367754541152873,-0.965039074420929,-1.140039086341858,False,False,False,False,False
2020-12-09,0.30879804655578624,0.26130133858572013,1.845068335533142,1.6200683116912842,False,False,False,False,False
2020-12-11,-1.0,-1.0,-4.225000023841858,-4.3500001430511475,False,False,False,False,False
2020-12-14,1.553063292008905,1.452943137167821,7.6100099086761475,7.410009860992432,False,False,False,False,False
2020-12-16,-0.23013505394070566,-0.2634465211772321,-1.144921898841858,-1.3699219226837158,False,True,False,False,False
2020-12-18,0.41678192551859183,0.35733653830154544,5.709912300109863,5.109912395477295,False,False,False,False,False
2020-12-21,-1.0,-1.0,-6.5,-6.700000047683716,False,False,False,False,False
2020-12-23,2.0503786642091475,1.89564930327527,6.714990198612213,6.539990186691284,False,False,False,False,False
2020-12-28,-1.0,-1.0,-2.8499999940395355,-2.950000047683716,False,False,False,False,False
2020-12-30,-1.0,-1.0,-2.2249999344348907,-2.3499999046325684,False,False,False,False,False
2020-12-31,0.06961557892127668,0.0376185398854727,0.3950684070587158,0.22006845474243164,True,False,True,False,False
2021-01-04,-0.30888044321649555,-0.3273925666705637,-2.525097608566284,-2.7500975131988525,False,False,False,False,False
2021-01-06,-0.2854054786627356,-0.3139892578125,-2.739892601966858,-3.139892578125,False,False,False,False,False
2021-01-08,-0.12931506291511308,-0.1642979426648461,-0.6950684785842896,-0.9200685024261475,False,False,False,False,False
2021-01-11,-1.0,-1.0,-6.575000047683716,-6.800000190734863,False,False,False,False,False
2021-01-13,-1.0,-1.0,-5.400000035762787,-5.600000023841858,False,False,False,False,False
2021-01-15,0.0,-0.0357142857142857,0.0,-0.25,False,False,False,False,False
2021-01-19,-0.7093098958333333,-0.7204902912900315,-2.659912109375,-2.8099122047424316,False,False,False,False,False
2021-01-20,-0.08032047877513826,-0.12502713253082742,-0.27509763836860657,-0.4500976800918579,False,False,False,False,False
2021-01-22,1.9413894671253198,1.7967309060771703,5.63002935051918,5.480029284954071,False,False,False,False,False
2021-01-25,1.0214843279795685,0.9364686252076526,5.2351073026657104,5.0101072788238525,False,False,False,False,False
2021-01-27,-0.9465264209097599,-0.9476177182829165,-13.629980325698853,-13.929980278015137,False,True,False,False,False
2021-01-29,0.1545794619425438,0.1257149832589286,2.1100096702575684,1.760009765625,True,False,False,False,False
2021-02-01,-0.80431028461428,-0.8146516090017398,-4.685107350349426,-5.0101072788238525,False,False,False,False,False
2021-02-03,-0.004107595749301529,-0.05292584013332746,-0.019921839237213135,-0.26992177963256836,False,False,False,False,False
2021-02-05,-0.5693933823529411,-0.5933159722222222,-2.419921875,-2.669921875,False,False,False,False,False
2021-02-08,1.109467147516459,1.0327593210722887,2.940087914466858,2.8400880098342896,False,False,False,False,False
2021-02-10,-0.9773363795130782,-0.9783572633275665,-5.179882764816284,-5.429882764816284,False,False,False,False,False
2021-02-12,1.8287994895441018,1.7305773292800408,6.355078160762787,6.230078220367432,False,False,False,False,False
2021-02-16,-0.4614721500258644,-0.4872527348830761,-2.065087854862213,-2.2900878190994263,False,False,False,False,False
2021-02-17,-0.6305338504963502,-0.6499794363972944,-2.269921839237213,-2.469921827316284,False,False,False,False,False
2021-02-19,-0.252263845380132,-0.29246471411420305,-1.109960913658142,-1.359960913658142,False,False,False,False,False
2021-02-22,-0.3750000026609216,-0.39655171917678345,-2.100000023841858,-2.299999952316284,False,False,False,False,False
2021-02-24,-1.0,-1.0,-4.249999940395355,-4.399999976158142,False,False,False,False,False
2021-02-26,0.39630353009259256,0.3659491338442886,5.35009765625,5.050097942352295,True,False,False,False,False
2021-03-01,-0.42703933910884806,-0.4469684103260869,-2.370068311691284,-2.570068359375,False,False,False,False,False
2021-03-03,0.3522149592000412,0.3059853780538109,3.9800291061401367,3.580029010772705,False,False,False,False,False
2021-03-05,-0.8116561732785501,-0.8169866581411781,-8.360058546066284,-8.660058498382568,False,False,False,False,False
2021-03-08,0.34481795226582923,0.29999069940476186,3.4999022483825684,3.14990234375,False,False,False,False,False
2021-03-10,-0.8341545094929887,-0.8391971041549948,-5.985058665275574,-6.2100584506988525,False,False,False,False,False
2021-03-12,-0.31834940675983336,-0.33859645105679625,-1.559912085533142,-1.7099120616912842,False,False,False,False,False
2021-03-15,3.3905327511051473,3.2242246533010057,10.764941424131393,10.639941394329071,False,False,False,False,False
2021-03-17,-1.0,-1.0,-7.850000023841858,-8.099999904632568,False,True,False,False,False
2021-03-19,-0.014299665178571397,-0.05480789194242852,-0.10009765625,-0.4000976085662842,False,False,False,False,False
2021-03-22,0.12354448305256205,0.08886716826991381,0.48491209745407104,0.35991203784942627,False,False,False,False,False
2021-03-24,1.478141747740779,1.403046526987339,9.460107326507568,9.260107278823853,False,False,False,False,False
2021-03-26,4.626674107142857,4.370916193181818,24.2900390625,24.0400390625,False,False,False,False,False
2021-03-29,0.3448923938679245,0.3102812017432466,2.284912109375,2.109912157058716,False,False,False,False,False
2021-03-31,0.7300153459821428,0.6819593530101289,5.110107421875,4.910107374191284,True,False,True,False,False
2021-04-01,0.10684483633234776,0.07035543704143388,0.4701172709465027,0.3201172351837158,False,False,False,False,False
2021-04-05,-0.40001812472776965,-0.412138973465939,-1.940087914466858,-2.040087938308716,False,False,False,False,False
2021-04-07,0.19998818021815,0.16469439338235303,0.8249512314796448,0.699951171875,False,False,False,False,False
2021-04-09,0.8428909972247578,0.8143926655565046,4.024804592132568,3.9498045444488525,False,False,False,False,False
2021-04-12,-0.2524413951105088,-0.2794615922460303,-1.0097655653953552,-1.159765601158142,False,False,False,False,False
2021-04-14,-0.04645647727397306,-0.07133152173913049,-0.2601562738418579,-0.41015625,False,False,False,False,False
2021-04-16,-1.0,-1.0,-4.175000071525574,-4.300000190734863,False,False,False,False,False
2021-04-19,-0.3512904121129261,-0.373121986569652,-1.7652342915534973,-1.9402343034744263,False,False,False,False,False
2021-04-21,1.44055707365035,1.405691882348337,4.969921886920929,4.9199217557907104,False,False,False,False,False
2021-04-23,0.16387423695822023,0.13648897058823528,0.6800780892372131,0.580078125,False,False,False,False,False
2021-04-26,-1.0,-1.0,-3.9749999344348907,-4.199999928474426,False,False,False,False,False
2021-04-28,0.42079672635393073,0.3777422531422485,2.019824266433716,1.8698241710662842,False,True,False,False,False
2021-04-30,-0.31605748059043937,-0.33389945652173914,-1.769921898841858,-1.919921875,True,False,False,False,False
2021-05-03,-0.29095644195529025,-0.32178442966372134,-0.960156261920929,-1.1101562976837158,False,False,False,False,False
2021-05-05,-1.0,-1.0,-5.975000023841858,-6.200000047683716,False,False,False,False,False
2021-05-07,-0.4782820951286769,-0.49475738863587104,-2.200097620487213,-2.3500975370407104,False,False,False,False,False
2021-05-10,1.047756464329332,0.9777476813386197,5.919824123382568,5.7198240756988525,False,False,False,False,False
2021-05-12,-0.8142217154440186,-0.818522138621681,-8.590039253234863,-8.840039253234863,False,False,False,False,False
2021-05-14,-0.813024008421487,-0.8189130140126298,-5.000097632408142,-5.200097560882568,False,False,False,False,False
2021-05-17,-0.3733258928571429,-0.39073351770447773,-1.9599609375,-2.1099610328674316,False,False,False,False,False
2021-05-19,-0.22718698357847467,-0.26231486101343005,-1.6698243618011475,-2.019824504852295,False,False,False,False,False
2021-05-21,0.7747838370998339,0.7245541133930469,3.990136742591858,3.840136766433716,False,False,False,False,False
2021-05-24,1.4651768684222,1.3731926137070682,4.725195348262787,4.600195288658142,False,False,False,False,False
2021-05-26,-1.0,-1.0,-3.324999988079071,-3.4499999284744263,False,False,False,False,False
2021-05-28,1.5064411950584349,1.3560546875,3.540136754512787,3.39013671875,True,False,False,False,False
2021-06-01,-1.0,-1.0,-2.9499999284744263,-3.0999999046325684,False,False,False,False,False
2021-06-02,0.3714800967906082,0.3277094280191235,0.8451172113418579,0.7701171636581421,False,False,False,False,False
2021-06-04,-1.0,-1.0,-2.324999988079071,-2.450000047683716,False,False,False,False,False
2021-06-07,-1.0,-1.0,-2.1999999582767487,-2.349999964237213,False,False,False,False,False
2021-06-09,-0.8434103260869565,-0.85477570676207,-2.4248046875,-2.649804711341858,False,False,False,False,False
2021-06-11,2.27030390626702,2.099975616732991,5.1649414002895355,5.039941430091858,False,False,False,False,False
2021-06-14,3.8332868097795467,3.5110676485820926,8.049902334809303,7.899902313947678,False,False,False,False,False
2021-06-16,-0.16002602831563995,-0.19233270274673497,-1.2001951932907104,-1.500195026397705,False,True,False,False,False
2021-06-18,0.9853193889378913,0.9084232210565382,6.724804759025574,6.449804782867432,False,False,False,False,False
2021-06-21,-1.0,-1.0,-3.275000035762787,-3.399999976158142,False,False,False,False,False
2021-06-23,2.330676077129239,2.0793042729872964,5.710156291723251,5.510156273841858,False,False,False,False,False
2021-06-25,-1.0,-1.0,-3.150000035762787,-3.3000000715255737,False,False,False,False,False
2021-06-28,-0.679019321630118,-0.695068359375,-1.290136694908142,-1.39013671875,False,False,False,False,False
2021-06-30,-1.0,-1.0,-3.7500000596046448,-3.9000000953674316,True,False,True,False,False
2021-07-02,-1.0,-1.0,-2.2750000059604645,-2.349999964237213,False,False,False,False,False
2021-07-06,-1.0,-1.0,-2.475000023841858,-2.600000023841858,False,False,False,False,False
2021-07-07,-1.0,-1.0,-2.475000023841858,-2.600000023841858,False,False,False,False,False
2021-07-09,-1.0,-1.0,-2.925000011920929,-3.100000023841858,False,False,False,False,False
2021-07-12,-0.8355034722222222,-0.842503322071268,-1.8798828125,-1.9798827767372131,False,False,False,False,False
2021-07-14,-0.740668404495263,-0.7453835227272727,-1.9998047053813934,-2.0498046875,False,False,False,False,False
2021-07-16,-0.4765265045975562,-0.49288505759703116,-2.5851563215255737,-2.7601563930511475,False,False,False,False,False
2021-07-19,1.4013291247397017,1.2827450114443861,10.790234327316284,10.390234470367432,False,False,False,False,False
2021-07-21,0.25082760039356855,0.19030371605361562,0.739941418170929,0.5899415016174316,False,False,False,False,False
2021-07-23,-0.44921875,-0.4656599851461668,-1.4599609375,-1.559960961341858,False,False,False,False,False
2021-07-26,-1.0,-1.0,-2.6500000059604645,-2.800000011920929,False,False,False,False,False
2021-07-28,0.0022674154836972438,-0.041788279793165906,0.00986325740814209,-0.19013667106628418,False,True,False,False,False
2021-07-30,-1.0,-1.0,-5.224999904632568,-5.3999998569488525,True,False,False,False,False
2021-08-02,-0.09846231182269849,-0.13944130653089526,-0.31015628576278687,-0.46015632152557373,False,False,False,False,False
2021-08-04,-0.05460858358182952,-0.10006008377524633,-0.13515624403953552,-0.26015621423721313,False,False,False,False,False
2021-08-06,-1.0,-1.0,-2.474999964237213,-2.599999964237213,False,False,False,False,False
2021-08-09,-1.0,-1.0,-2.0749999582767487,-2.1999999284744263,False,False,False,False,False
2021-08-11,0.8174341953224533,0.7265625,1.164843738079071,1.08984375,False,False,False,False,False
2021-08-13,0.643835573488116,0.5384615008412508,1.1749999523162842,1.0499999523162842,False,False,False,False,False
2021-08-16,1.047809145716152,0.9624837434538578,2.409960985183716,2.309960961341858,False,False,False,False,False
2021-08-18,2.6878468001541833,2.5872691761363638,14.379980444908142,14.22998046875,False,False,False,False,False
2021-08-20,-1.0,-1.0,-3.324999988079071,-3.4000000953674316,False,False,False,False,False
2021-08-23,1.5150412936866076,1.4312065328172436,3.295214831829071,3.2202147841453552,False,False,False,False,False
2021-08-25,-1.0,-1.0,-1.449999988079071,-1.5499999523162842,False,False,False,False,False
2021-08-27,-0.6850585960964963,-0.7000558069767746,-1.3701172024011612,-1.470117211341858,False,False,False,False,False
2021-08-30,-0.29857338531906363,-0.34596706923965415,-0.5150391012430191,-0.6400390863418579,False,False,False,False,False
2021-08-31,-0.05958743337481609,-0.09146581483612581,-0.16982418298721313,-0.26982414722442627,True,False,False,False,False
2021-09-01,-0.48723591721482373,-0.5209703887258127,-0.8648437559604645,-0.9898437261581421,False,False,False,False,False
2021-09-03,-1.0,-1.0,-1.925000011920929,-2.0500000715255737,False,False,False,False,False
2021-09-07,-1.0,-1.0,-2.25,-2.400000035762787,False,False,False,False,False
2021-09-08,-1.0,-1.0,-2.6250000596046448,-2.700000047683716,False,False,False,False,False
2021-09-10,1.239200409518979,1.1547022599517378,6.319921970367432,6.119921922683716,False,False,False,False,False
2021-09-13,-0.32793145573334925,-0.3456174670970861,-1.8200196027755737,-1.9700195789337158,False,False,False,False,False
2021-09-15,-1.0,-1.0,-2.899999976158142,-3.049999952316284,False,False,False,False,False
2021-09-17,-1.0,-1.0,-6.850000023841858,-7.1000001430511475,False,False,False,False,False
2021-09-20,2.0472506328965347,1.981718345261227,18.62998056411743,18.429980516433716,False,False,False,False,False
2021-09-22,0.08835619247692628,0.05167002033201484,0.7598632574081421,0.45986318588256836,False,True,False,False,False
