segment,bar_end,estimator,train_win,sample,comparison,n,QLIKE_a,QLIKE_b,diff,pct,ci_lo,ci_hi,improves,worse,blown
bar1000,10:00,reclasso,500,common,coefficients,3056,0.11921371801590873,0.12137336920688269,-0.002159651190973974,-1.779345176859033,-0.006014652929814256,0.001782618109780068,False,False,False
bar1000,10:00,reclasso,500,common,package,3056,0.11921371801590873,0.12187696443022326,-0.0026632464143145373,-2.185192605317384,-0.005826752166626856,0.00046905248497447244,False,False,False
bar1000,10:00,reclasso,500,common,calibration,3056,0.12137336920688269,0.12187696443022326,-0.0005035952233405626,-0.41319967698151844,-0.0023253820367536327,0.0012226797545104452,False,False,False
bar1000,10:00,reclasso,500,common,as scored,3056,0.11808136372956993,0.1198252485265767,-0.001743884797006776,-1.4553567119203514,-0.005039592545520642,0.0015263864188841427,False,False,False
bar1000,10:00,reclasso,500,deck period,coefficients,1116,0.12268538969418931,0.12004499742730698,0.002640392266882319,2.1995021229278655,-0.00373583772744702,0.009547734967094228,False,False,False
bar1000,10:00,reclasso,500,deck period,package,1116,0.12268538969418931,0.12205574326467776,0.0006296464295115181,0.5158679244991614,-0.004632419002294525,0.0061892669203689925,False,False,False
bar1000,10:00,reclasso,500,deck period,calibration,1116,0.12004499742730698,0.12205574326467776,-0.0020107458373708016,-1.6473996090544474,-0.00659186838596072,0.0016459905109425684,False,False,False
bar1000,10:00,reclasso,500,deck period,as scored,1116,0.1206392025836268,0.11802023762657753,0.002618964957049277,2.219081243791277,-0.002506706207702375,0.008302880033494765,False,False,False
bar1000,10:00,reclasso,2000,common,coefficients,1556,0.12612378300727592,0.12546386605744433,0.0006599169498315899,0.525981679481679,-0.0037787407815269075,0.004831726439347771,False,False,False
bar1000,10:00,reclasso,2000,common,package,1556,0.12612378300727592,0.1300699225615359,-0.0039461395542599795,-3.0338601550201325,-0.007120389368967249,-0.0006841741670902516,True,False,False
bar1000,10:00,reclasso,2000,common,calibration,1556,0.12546386605744433,0.1300699225615359,-0.00460605650409157,-3.541215688748066,-0.007519076338086676,-0.0018377496249577837,True,False,False
bar1000,10:00,reclasso,2000,common,as scored,1556,0.12506167702665044,0.1263912476773359,-0.0013295706506854614,-1.0519483549048596,-0.004748213476889827,0.001990215109932305,False,False,False
bar1000,10:00,reclasso,2000,deck period,coefficients,1116,0.12363509617503322,0.1192779366140828,0.004357159560950437,3.6529467935447166,1.0251637599573168e-05,0.009026818808885975,False,True,False
bar1000,10:00,reclasso,2000,deck period,package,1116,0.12363509617503322,0.12524124128617484,-0.0016061451111416048,-1.2824410670536082,-0.0052225481040266645,0.002346388470204611,False,False,False
bar1000,10:00,reclasso,2000,deck period,calibration,1116,0.1192779366140828,0.12524124128617484,-0.005963304672092042,-4.761454462484891,-0.00998069852939822,-0.0026938388396116155,True,False,False
bar1000,10:00,reclasso,2000,deck period,as scored,1116,0.12215520575659652,0.12061467936542947,0.0015405263911670408,1.2772296036203583,-0.0019526936559404477,0.005155658618101951,False,False,False
bar1030,10:30,reclasso,500,common,coefficients,3056,0.14800555001447258,0.1508231397145389,-0.002817589700066332,-1.8681415235083618,-0.005385139425740423,-0.0003585602101557675,True,False,False
bar1030,10:30,reclasso,500,common,package,3056,0.14800555001447258,0.15305803297510964,-0.00505248296063705,-3.3010243646987716,-0.007595001380968633,-0.0024754652490535543,True,False,False
bar1030,10:30,reclasso,500,common,calibration,3056,0.1508231397145389,0.15305803297510964,-0.0022348932605707177,-1.4601607097186182,-0.0034657489900571507,-0.0010278716236059755,True,False,False
bar1030,10:30,reclasso,500,common,as scored,3056,0.14699823288333827,0.1505143232111985,-0.0035160903278602523,-2.336050319228788,-0.005971818766503469,-0.001051125418586142,True,False,False
bar1030,10:30,reclasso,500,deck period,coefficients,1116,0.1601975159360597,0.1618983481295924,-0.001700832193532728,-1.0505556191168102,-0.005827794950246049,0.0022481671555806956,False,False,False
bar1030,10:30,reclasso,500,deck period,package,1116,0.1601975159360597,0.16267398691777146,-0.002476470981711798,-1.5223521772805666,-0.006391383522514281,0.0012535489058702108,False,False,False
bar1030,10:30,reclasso,500,deck period,calibration,1116,0.1618983481295924,0.16267398691777146,-0.0007756387881790702,-0.47680566688953196,-0.0028732312970315,0.0013213806242526802,False,False,False
bar1030,10:30,reclasso,500,deck period,as scored,1116,0.15671362935997019,0.15794492418371933,-0.0012312948237491403,-0.779572265530303,-0.00480504253878635,0.0022609209722473786,False,False,False
