book,sample,day_set,block,family,param,rule,n_placebo,sharpe_rule,placebo_mean,placebo_sd,placebo_q05,placebo_q50,placebo_q95,pct_rank,p_value
mid,whole,oos,fixed_rule,move_stop_timed,0.5,buy back when |S_t - S_11:00| / S_11:00 >= 0.50 m_11 sqrt(hours elapsed / 5),2000,2.607357809202993,2.400628475568156,0.3238514724441673,1.8622078163976077,2.409705289163436,2.9219406632141744,0.7415,0.2588705647176412
mid,whole,oos,fixed_rule,move_stop_timed,0.75,buy back when |S_t - S_11:00| / S_11:00 >= 0.75 m_11 sqrt(hours elapsed / 5),2000,2.7652048435003116,2.6870135618550743,0.3850517450416715,2.0696181245155025,2.669713920821442,3.3391788314786193,0.5935,0.40679660169915044
mid,whole,oos,fixed_rule,move_stop_timed,1.0,buy back when |S_t - S_11:00| / S_11:00 >= 1.00 m_11 sqrt(hours elapsed / 5),2000,2.9890485397535773,3.0974453916146647,0.36391138174578735,2.507848265601596,3.0867198830944336,3.7227706235846525,0.378,0.6221889055472264
mid,whole,oos,fixed_rule,move_stop_timed,1.25,buy back when |S_t - S_11:00| / S_11:00 >= 1.25 m_11 sqrt(hours elapsed / 5),2000,2.938821478437381,3.442107701479923,0.31105648933511093,2.9543645490022286,3.4373148560193405,3.9686255685355327,0.0455,0.9545227386306847
mid,whole,oos,fixed_rule,move_stop_timed,1.5,buy back when |S_t - S_11:00| / S_11:00 >= 1.50 m_11 sqrt(hours elapsed / 5),2000,3.204674930285681,3.6350623108356386,0.2667785086690397,3.228682007671142,3.6227957370186816,4.110060907458933,0.0385,0.9615192403798101
mid,whole,oos,fixed_rule,move_stop_timed,2.0,buy back when |S_t - S_11:00| / S_11:00 >= 2.00 m_11 sqrt(hours elapsed / 5),2000,3.7354867156944187,3.8414853323151235,0.1785351498549556,3.5809348029993484,3.8273302422846083,4.162735715611182,0.297,0.7031484257871065
mid,whole,oos,fixed_rule,loss_stop,0.25,buy back when the mark-to-market day loss exceeds 0.25 entry premia,2000,3.5069096413815415,3.7549488043260455,0.21033688368106823,3.4354112390548814,3.738649162477823,4.128252496973641,0.117,0.8830584707646177
mid,whole,oos,fixed_rule,loss_stop,0.5,buy back when the mark-to-market day loss exceeds 0.50 entry premia,2000,4.0174212384951105,3.9283564894067013,0.12743267561922125,3.7534575555498173,3.912387174896453,4.159303392024333,0.776,0.22438780609695153
mid,whole,oos,fixed_rule,loss_stop,0.75,buy back when the mark-to-market day loss exceeds 0.75 entry premia,2000,4.044787687829954,3.9639071134002597,0.06783615247887602,3.869139663648287,3.9551937699649624,4.090990713261417,0.887,0.11344327836081959
mid,whole,oos,fixed_rule,loss_stop,1.0,buy back when the mark-to-market day loss exceeds 1.00 entry premia,2000,4.015952764269002,3.9913835120394716,0.06087790188457769,3.919269063535508,3.9774542182692656,4.113775941181659,0.7515,0.24887556221889057
mid,whole,oos,fixed_rule,loss_stop,1.5,buy back when the mark-to-market day loss exceeds 1.50 entry premia,2000,4.001634617687454,3.9966511363084187,0.006490664056435287,3.9883254534051216,3.996650652534353,4.0064094540342285,0.7125,0.28785607196401797
mid,whole,oos,fixed_rule,signal_cross,0.0,buy back when the window-matched signal of blk2 turns positive at a stamp,2000,3.014327187180226,2.5573303826831473,0.37478129782288583,1.9362340881026858,2.5458702870310357,3.16800063030171,0.8865,0.11394302848575712
mid,whole,oos,walk_forward_selected,move_stop,,"move_stop: rule chosen on an expanding window, 5-day embargo",2000,3.927602266898439,3.933851687090346,0.08639541083036216,3.814562001809064,3.9226180523160465,4.085979580309271,0.52,0.4802598700649675
mid,whole,oos,walk_forward_selected,move_stop_timed,,"move_stop_timed: rule chosen on an expanding window, 5-day embargo",2000,3.7813394309319905,3.994748598160625,0.12664384547973634,3.835178225892964,3.967947331295319,4.237831470271297,0.004,0.9960019990004998
mid,whole,oos,walk_forward_selected,loss_stop,,"loss_stop: rule chosen on an expanding window, 5-day embargo",2000,3.888799018173354,3.937785515887007,0.06497708252250903,3.848473077207982,3.9300748995722357,4.051079407709689,0.2205,0.7796101949025487
mid,whole,oos,walk_forward_selected,signal_cross,,"signal_cross: rule chosen on an expanding window, 5-day embargo",2000,3.86180259837315,3.960433710117115,0.12627142965258686,3.7908077786578125,3.9345953950064034,4.197690094610866,0.2185,0.7816091954022989
mid,whole,oos,walk_forward_selected,all_families,,"all_families: rule chosen on an expanding window, 5-day embargo",2000,3.89832279239365,3.9529721548312686,0.08040185558994961,3.8393666500673373,3.9438987141836956,4.094006155947211,0.253,0.7471264367816092
mid,daily_era,full,fixed_rule,move_stop,0.5,buy back when |S_t - S_11:00| / S_11:00 >= 0.50 m_11,2000,3.269413943379076,2.7122237125179853,0.49494830685190666,1.9039427804997222,2.6930559041080286,3.568401565823752,0.867,0.13343328335832083
mid,daily_era,full,fixed_rule,move_stop,0.75,buy back when |S_t - S_11:00| / S_11:00 >= 0.75 m_11,2000,3.083803881923428,3.290177535481412,0.4484983859324254,2.5923990043524703,3.260277237443071,4.057588655051641,0.3355,0.6646676661669165
mid,daily_era,full,fixed_rule,move_stop,1.0,buy back when |S_t - S_11:00| / S_11:00 >= 1.00 m_11,2000,3.445949027150273,3.532004294270073,0.3365876806938529,3.03486950507877,3.496043038028703,4.15198033854141,0.44,0.5602198900549725
mid,daily_era,full,fixed_rule,move_stop,1.25,buy back when |S_t - S_11:00| / S_11:00 >= 1.25 m_11,2000,3.8876224625129523,3.6830323809404226,0.24941835780214794,3.34671386466208,3.6487297695495964,4.154724614971047,0.8015,0.19890054972513743
mid,daily_era,full,fixed_rule,move_stop,1.5,buy back when |S_t - S_11:00| / S_11:00 >= 1.50 m_11,2000,3.8351820807105255,3.720280561732429,0.16871086821518003,3.4823472464839065,3.7002059960563884,4.026477809027631,0.78,0.22038980509745126
mid,daily_era,full,fixed_rule,move_stop,2.0,buy back when |S_t - S_11:00| / S_11:00 >= 2.00 m_11,2000,3.846462207903808,3.836795742190462,0.08915375309921011,3.7288504579551125,3.821674365545552,3.9936432886173425,0.6405,0.3598200899550225
mid,daily_era,full,fixed_rule,move_stop_timed,0.5,buy back when |S_t - S_11:00| / S_11:00 >= 0.50 m_11 sqrt(hours elapsed / 5),2000,2.658293603824435,2.4763228990503414,0.466103792955081,1.6907354229267841,2.4763067546832134,3.2257749267425124,0.6535,0.3468265867066467
mid,daily_era,full,fixed_rule,move_stop_timed,0.75,buy back when |S_t - S_11:00| / S_11:00 >= 0.75 m_11 sqrt(hours elapsed / 5),2000,2.612575728453006,2.686343377310518,0.5395793816805716,1.7947439653552901,2.6738571926854275,3.5919833410209674,0.454,0.5462268865567217
mid,daily_era,full,fixed_rule,move_stop_timed,1.0,buy back when |S_t - S_11:00| / S_11:00 >= 1.00 m_11 sqrt(hours elapsed / 5),2000,2.799974774334284,2.961704872939756,0.4974563673620592,2.172789544148217,2.9256453143581505,3.8363096843298896,0.391,0.6091954022988506
mid,daily_era,full,fixed_rule,move_stop_timed,1.25,buy back when |S_t - S_11:00| / S_11:00 >= 1.25 m_11 sqrt(hours elapsed / 5),2000,2.716226798605112,3.2760311794645705,0.44445468086467615,2.589512514010925,3.2406943889855597,4.052334199254472,0.0915,0.9085457271364318
mid,daily_era,full,fixed_rule,move_stop_timed,1.5,buy back when |S_t - S_11:00| / S_11:00 >= 1.50 m_11 sqrt(hours elapsed / 5),2000,3.1608706548958985,3.494014424072013,0.3637335582329519,2.9402024896717944,3.4706300340519967,4.120506399985206,0.1945,0.8055972013993004
mid,daily_era,full,fixed_rule,move_stop_timed,2.0,buy back when |S_t - S_11:00| / S_11:00 >= 2.00 m_11 sqrt(hours elapsed / 5),2000,3.6765617606601837,3.699634235399207,0.24936454042017514,3.339610415586233,3.6706485537178586,4.153718608084241,0.511,0.4892553723138431
mid,daily_era,full,fixed_rule,loss_stop,0.25,buy back when the mark-to-market day loss exceeds 0.25 entry premia,2000,3.5193016020711023,3.691594543133863,0.28331508385034604,3.294415852119921,3.657481827443038,4.193925578238823,0.301,0.6991504247876063
mid,daily_era,full,fixed_rule,loss_stop,0.5,buy back when the mark-to-market day loss exceeds 0.50 entry premia,2000,4.037872382329468,3.8218359560416175,0.17567556061507064,3.6035824464392023,3.791470842230498,4.182221219813071,0.8795,0.12093953023488256
mid,daily_era,full,fixed_rule,loss_stop,0.75,buy back when the mark-to-market day loss exceeds 0.75 entry premia,2000,3.941260215752405,3.8401165275174725,0.0894205524211245,3.7215725950304948,3.826303534466831,4.003844328452777,0.9005,0.09995002498750624
mid,daily_era,full,fixed_rule,loss_stop,1.0,buy back when the mark-to-market day loss exceeds 1.00 entry premia,2000,3.96767259168765,3.8636686388023,0.06700028229733483,3.790400872903967,3.8497603118531947,3.974665532235105,0.943,0.05747126436781609
mid,daily_era,full,fixed_rule,loss_stop,1.5,buy back when the mark-to-market day loss exceeds 1.50 entry premia,2000,3.8815959057805474,3.8651988154418824,0.011178030159097917,3.8459149575688936,3.8660958074201695,3.8816832412272113,0.8775,0.12293853073463268
mid,daily_era,full,fixed_rule,signal_cross,0.0,buy back when the window-matched signal of blk2 turns positive at a stamp,2000,2.8153473363701464,2.526339507669425,0.5024984070472157,1.7073878561213718,2.5077860900060482,3.3489632939888283,0.7125,0.28785607196401797
mid,daily_era,oos,fixed_rule,move_stop,0.5,buy back when |S_t - S_11:00| / S_11:00 >= 0.50 m_11,2000,3.269413943379076,2.7028469156404573,0.5068550067876603,1.922384885997395,2.7115570543061507,3.579317515116814,0.8775,0.12293853073463268
mid,daily_era,oos,fixed_rule,move_stop,0.75,buy back when |S_t - S_11:00| / S_11:00 >= 0.75 m_11,2000,3.083803881923428,3.279535753559897,0.4372120049059407,2.626177534363767,3.2568697252702785,4.049171963349306,0.3465,0.6536731634182908
mid,daily_era,oos,fixed_rule,move_stop,1.0,buy back when |S_t - S_11:00| / S_11:00 >= 1.00 m_11,2000,3.445949027150273,3.5205821509746937,0.33981897907929987,3.02463931228274,3.4935014289187705,4.135024921209301,0.4455,0.5547226386806596
mid,daily_era,oos,fixed_rule,move_stop,1.25,buy back when |S_t - S_11:00| / S_11:00 >= 1.25 m_11,2000,3.8876224625129523,3.6820622471300157,0.2505208322242206,3.339482542290578,3.6473823171326427,4.140194646435355,0.8065,0.19390304847576212
mid,daily_era,oos,fixed_rule,move_stop,1.5,buy back when |S_t - S_11:00| / S_11:00 >= 1.50 m_11,2000,3.8351820807105255,3.72522938400128,0.1728410489512651,3.4792486922106267,3.704811251107257,4.039005581780946,0.786,0.2143928035982009
mid,daily_era,oos,fixed_rule,move_stop,2.0,buy back when |S_t - S_11:00| / S_11:00 >= 2.00 m_11,2000,3.846462207903808,3.8394573525780213,0.09054818453164848,3.730760661697331,3.824982997720464,4.0045182267113475,0.6265,0.37381309345327335
mid,daily_era,oos,fixed_rule,move_stop_timed,0.5,buy back when |S_t - S_11:00| / S_11:00 >= 0.50 m_11 sqrt(hours elapsed / 5),2000,2.658293603824435,2.4924912766108362,0.4796958672898336,1.6851177557867245,2.506392864529291,3.2552943073452947,0.6255,0.3748125937031484
mid,daily_era,oos,fixed_rule,move_stop_timed,0.75,buy back when |S_t - S_11:00| / S_11:00 >= 0.75 m_11 sqrt(hours elapsed / 5),2000,2.612575728453006,2.6528400992649246,0.5558965078415997,1.7532730034063768,2.6422301651111697,3.602296375138534,0.4795,0.5207396301849075
mid,daily_era,oos,fixed_rule,move_stop_timed,1.0,buy back when |S_t - S_11:00| / S_11:00 >= 1.00 m_11 sqrt(hours elapsed / 5),2000,2.799974774334284,2.9503914461498373,0.5088883576596112,2.1501267528897356,2.923521943443607,3.837957342878289,0.4035,0.5967016491754122
mid,daily_era,oos,fixed_rule,move_stop_timed,1.25,buy back when |S_t - S_11:00| / S_11:00 >= 1.25 m_11 sqrt(hours elapsed / 5),2000,2.716226798605112,3.289536047338669,0.4407310912849732,2.6339110734683735,3.2591318805863176,4.076278258174878,0.0875,0.912543728135932
mid,daily_era,oos,fixed_rule,move_stop_timed,1.5,buy back when |S_t - S_11:00| / S_11:00 >= 1.50 m_11 sqrt(hours elapsed / 5),2000,3.1608706548958985,3.50477965117936,0.381947158654034,2.93947150525096,3.462849886774189,4.1763746293852515,0.1855,0.8145927036481759
mid,daily_era,oos,fixed_rule,move_stop_timed,2.0,buy back when |S_t - S_11:00| / S_11:00 >= 2.00 m_11 sqrt(hours elapsed / 5),2000,3.6765617606601837,3.709863471734305,0.2477228514673743,3.351502076600903,3.686329477298221,4.1588561573469685,0.485,0.5152423788105946
mid,daily_era,oos,fixed_rule,loss_stop,0.25,buy back when the mark-to-market day loss exceeds 0.25 entry premia,2000,3.5193016020711023,3.7022555626955356,0.28832355984505115,3.2920004222174244,3.6672910559413907,4.2508354303232325,0.288,0.712143928035982
mid,daily_era,oos,fixed_rule,loss_stop,0.5,buy back when the mark-to-market day loss exceeds 0.50 entry premia,2000,4.037872382329468,3.824642319122253,0.1785118284409787,3.6115201602406146,3.781645045788393,4.175316998436975,0.877,0.12343828085957022
mid,daily_era,oos,fixed_rule,loss_stop,0.75,buy back when the mark-to-market day loss exceeds 0.75 entry premia,2000,3.941260215752405,3.839171817036756,0.08647075184168948,3.732483763141215,3.826281755985134,4.003230847144888,0.9055,0.09495252373813093
mid,daily_era,oos,fixed_rule,loss_stop,1.0,buy back when the mark-to-market day loss exceeds 1.00 entry premia,2000,3.96767259168765,3.858526883593799,0.05827437773168843,3.7876946188145824,3.8487269419135064,3.9654446085363255,0.951,0.049475262368815595
mid,daily_era,oos,fixed_rule,loss_stop,1.5,buy back when the mark-to-market day loss exceeds 1.50 entry premia,2000,3.8815959057805474,3.8647709600122573,0.011138639526302315,3.8459149575688936,3.8660958074201695,3.8816832412272113,0.8785,0.12193903048475763
mid,daily_era,oos,fixed_rule,signal_cross,0.0,buy back when the window-matched signal of blk2 turns positive at a stamp,2000,2.8153473363701464,2.5291828443090933,0.49953344776083614,1.7229540993986243,2.516974588627075,3.3627651851420928,0.705,0.29535232383808097
mid,daily_era,oos,walk_forward_selected,move_stop,,"move_stop: rule chosen on an expanding window, 5-day embargo",2000,3.846287442272689,3.845929926829279,0.07369622778956819,3.7531187198140916,3.8349625272173515,3.975786019331058,0.5785,0.4217891054472764
mid,daily_era,oos,walk_forward_selected,move_stop_timed,,"move_stop_timed: rule chosen on an expanding window, 5-day embargo",0,3.878735117081196,,,,,,,
mid,daily_era,oos,walk_forward_selected,loss_stop,,"loss_stop: rule chosen on an expanding window, 5-day embargo",2000,3.845520257053149,3.8493076717458354,0.09035050660601052,3.7435498839133077,3.8324873500771552,4.041247614724586,0.5885,0.41179410294852575
mid,daily_era,oos,walk_forward_selected,signal_cross,,"signal_cross: rule chosen on an expanding window, 5-day embargo",0,3.878735117081196,,,,,,,
mid,daily_era,oos,walk_forward_selected,all_families,,"all_families: rule chosen on an expanding window, 5-day embargo",2000,3.892426946049206,3.8367091187325477,0.08525835493684408,3.7324511165843512,3.820113574685131,3.997315594930094,0.81,0.1904047976011994
