book,sample,family,rule,n_warmup_days,n_days,n_traded,n_satout,frac_satout,mean_traded,mean_calendar,sd,Sharpe_ann,t,MaxDD,worst_day,worst_date,mean_satout
exit_crossed_quoted,daily_era,forecast,"sit out when s_matched(11:00) > 0, lasso (causally tuned)",0,489,273,216,0.44171779141104295,0.07386049701825409,0.041235001402828965,0.2591485056543677,2.525908272119251,3.518614875039194,-2.202867888740947,-2.202867888740946,2024-04-04,0.027298707408209923
exit_crossed_quoted,daily_era,forecast,"sit out when s_matched(11:00) > 0, lasso (fixed 1e-4)",0,489,291,198,0.4049079754601227,0.07194120666016585,0.0428116383192398,0.2623823548794988,2.5901653698619658,3.608125639321489,-2.202867888740947,-2.202867888740946,2024-04-04,0.025886592666911335
exit_crossed_quoted,daily_era,forecast,"sit out when s_matched(11:00) > 0, elastic net (causally tuned)",0,489,277,212,0.4335378323108384,0.07545668487973545,0.042743357283612934,0.26013402357206167,2.6083852935391296,3.6335061708238294,-2.202867888740947,-2.202867888740946,2024-04-04,0.02433459799278295
exit_crossed_quoted,daily_era,implied_level,sit out when the 11:00 implied slice <= its expanding 10% quantile,63,489,455,34,0.06952965235173825,0.052266115531225774,0.04863207068856386,0.3026212048846495,2.5510776384575897,3.5536760479926706,-2.6445800816815783,-1.6252481512331667,2023-07-27,0.06703982116026402
exit_crossed_quoted,daily_era,implied_level,sit out when the 11:00 implied slice <= its expanding 20% quantile,63,489,374,115,0.23517382413087934,0.04963940866449954,0.03796551910127367,0.26576131650518603,2.267763945295232,3.159017308375423,-2.846747265970583,-1.3138002133730429,2022-11-08,0.06517650126638153
exit_crossed_quoted,daily_era,implied_level,sit out when the 11:00 implied slice <= its expanding 30% quantile,63,489,307,182,0.3721881390593047,0.04523257360501496,0.028397546210101418,0.24228345039682872,1.86061850266707,2.5918597331979534,-2.3679077507650512,-1.3138002133730429,2022-11-08,0.06689030983196215
exit_crossed_quoted,daily_era,realized_regime,sit out when prior-session RV / 11:00 slice > its expanding 70% quantile,63,489,348,141,0.2883435582822086,0.04346224215960578,0.030930184604382023,0.2754308247780569,1.7826670606194204,2.4832726136468968,-3.3700464595426785,-1.7474778279777554,2023-12-20,0.07755727811782905
exit_crossed_quoted,daily_era,realized_regime,sit out when prior-session RV / 11:00 slice > its expanding 80% quantile,63,489,399,90,0.18404907975460122,0.046661206662124755,0.038073254515721425,0.290937408617796,2.0774027691392085,2.8938423321319005,-4.08350504031262,-1.7474778279777554,2023-12-20,0.0826957225329881
exit_crossed_quoted,daily_era,realized_regime,sit out when prior-session RV / 11:00 slice > its expanding 90% quantile,63,489,449,40,0.081799591002045,0.05418856928146535,0.04975596647725551,0.301701612667149,2.6179889270738097,3.646884126065727,-3.355631772303025,-1.7474778279777554,2023-12-20,0.04324422196946909
exit_crossed_quoted,daily_era,calendar,sit out on FOMC statement days,0,489,474,15,0.03067484662576687,0.052663266138683065,0.05104782852706701,0.3315897563826558,2.443860643812441,3.4043217280517895,-2.420605843818212,-2.202867888740946,2024-04-04,0.0732032224280624
exit_crossed_quoted,daily_era,calendar,sit out on month-end sessions,0,489,465,24,0.049079754601226995,0.05326676043512495,0.05065244090456667,0.33114560731616005,2.428184320813228,3.382484457118481,-2.6596623356339006,-2.202867888740946,2024-04-04,0.05380803682598351
exit_mid_model,whole,baseline,always sell (no skip),0,865,865,0,0.0,0.09377239530941775,0.09377239530941775,0.31701319131611444,4.695674084757515,8.699729098678187,-3.479769983252055,-2.0860574626722044,2024-04-04,
exit_mid_model,whole,forecast,"sit out when s_matched(11:00) > 0, baseline (HAR + calendar OLS)",0,865,501,364,0.4208092485549133,0.11491320461400237,0.06655666533134703,0.23655447405113442,4.466431301293432,8.275008371053955,-2.348381126290434,-2.0860574626722044,2024-04-04,0.06467474294239338
exit_mid_model,whole,forecast,"sit out when s_matched(11:00) > 0, block-diagonal ridge",0,865,500,365,0.42196531791907516,0.10779485304697084,0.0623091636109658,0.2449285523508982,4.038432017812388,7.482049201932718,-3.045460971018972,-2.0860574626722044,2024-04-04,0.07456354909359164
exit_mid_model,whole,forecast,"sit out when s_matched(11:00) > 0, block-diagonal ridge, without the FOMC columns",0,865,487,378,0.4369942196531792,0.10664921908570044,0.06004412681472383,0.24180916355686438,3.94183144025704,7.303076206716677,-2.6948653737507122,-2.0860574626722044,2024-04-04,0.07718241335425993
exit_mid_model,whole,forecast,"sit out when s_matched(11:00) > 0, LightGBM",0,865,503,362,0.4184971098265896,0.10698939244505414,0.06221464092469622,0.2451689819052232,4.028351380703456,7.463372690231346,-2.625281400693922,-2.0860574626722044,2024-04-04,0.07540734127840924
exit_mid_model,whole,forecast,"sit out when s_matched(11:00) > 0, XGBoost",0,865,495,370,0.4277456647398844,0.11193632963576662,0.06405604990717281,0.24237355090432877,4.195417628479226,7.772898238842095,-2.9703590034960357,-2.0860574626722044,2024-04-04,0.06947199668362672
exit_mid_model,whole,forecast,"sit out when s_matched(11:00) > 0, lasso (causally tuned)",0,865,486,379,0.43815028901734104,0.10922909265316486,0.061370334138078755,0.24409565371298117,3.9911560784416924,7.394460528190291,-2.826751461891238,-2.0860574626722044,2024-04-04,0.07395193380793731
exit_mid_model,whole,forecast,"sit out when s_matched(11:00) > 0, lasso (fixed 1e-4)",0,865,503,362,0.4184971098265896,0.10855237734202969,0.0631235211595849,0.24424572630598804,4.102650426507562,7.60102738242649,-2.6625806007719213,-2.0860574626722044,2024-04-04,0.07323556944642386
exit_mid_model,whole,forecast,"sit out when s_matched(11:00) > 0, elastic net (causally tuned)",0,865,491,374,0.4323699421965318,0.10966109432645461,0.062246933311317,0.244970023174299,4.033715716334524,7.473311256226839,-2.8081325441834792,-2.0860574626722044,2024-04-04,0.07291316745550043
exit_mid_model,whole,implied_level,sit out when the 11:00 implied slice <= its expanding 10% quantile,63,865,790,75,0.08670520231213873,0.09317935204636171,0.08510021747586793,0.2856763503514592,4.72886211998282,8.761216951234815,-3.479769983252055,-1.5903495120537579,2023-07-27,0.10001911768027479
exit_mid_model,whole,implied_level,sit out when the 11:00 implied slice <= its expanding 20% quantile,63,865,650,215,0.24855491329479767,0.08556576262608932,0.06429797191555843,0.252515526500091,4.042122380011075,7.48888637819859,-3.4797699832520337,-1.290066810039004,2022-11-08,0.11858314528227122
exit_mid_model,whole,implied_level,sit out when the 11:00 implied slice <= its expanding 30% quantile,63,865,551,314,0.3630057803468208,0.08156155629411303,0.051954239905267374,0.23136280839052692,3.564738843748067,6.604432438957265,-3.4797699832520337,-1.290066810039004,2022-11-08,0.11519969561971363
exit_mid_model,whole,realized_regime,sit out when prior-session RV / 11:00 slice > its expanding 70% quantile,63,865,634,231,0.26705202312138726,0.08680228472394419,0.06362155897685619,0.2631690480933288,3.8376889142821073,7.110130157378427,-3.7155960376811876,-1.6914662652260546,2023-12-20,0.1129024823708474
exit_mid_model,whole,realized_regime,sit out when prior-session RV / 11:00 slice > its expanding 80% quantile,63,865,717,148,0.17109826589595376,0.08961673666201779,0.0742834684238922,0.280263590396786,4.207515868073139,7.795312785750194,-4.239954873632051,-1.6914662652260546,2023-12-20,0.11390487672959196
exit_mid_model,whole,realized_regime,sit out when prior-session RV / 11:00 slice > its expanding 90% quantile,63,865,792,73,0.08439306358381503,0.09380821307888756,0.08589145058783691,0.29288011844629785,4.655435525105679,8.625178658853518,-3.410508887942129,-1.6914662652260546,2023-12-20,0.0933837970433895
exit_mid_model,whole,calendar,sit out on FOMC statement days,0,865,832,33,0.03815028901734104,0.09325178681271178,0.08969420419442335,0.3128134845224594,4.551758221763981,8.433094532810337,-3.2383775060666267,-2.0860574626722044,2024-04-04,0.1068980398324296
exit_mid_model,whole,calendar,sit out on month-end sessions,0,865,813,52,0.06011560693641618,0.09560363613572642,0.08985636552409891,0.31163511817026646,4.5772299018557785,8.48028620593053,-3.5932217983980053,-2.0860574626722044,2024-04-04,0.06514164931347673
exit_mid_model,daily_era,baseline,always sell (no skip),0,489,489,0,0.0,0.08849821764958825,0.08849821764958825,0.3323392967785849,4.227202939457479,5.888534950679427,-2.1971599629576346,-2.0860574626722044,2024-04-04,
exit_mid_model,daily_era,forecast,"sit out when s_matched(11:00) > 0, baseline (HAR + calendar OLS)",0,489,271,218,0.4458077709611452,0.1193956934898362,0.0661681655127722,0.24103875369072758,4.357751804859843,6.070390794295969,-2.086057462672205,-2.0860574626722044,2024-04-04,0.05008897016010571
exit_mid_model,daily_era,forecast,"sit out when s_matched(11:00) > 0, block-diagonal ridge",0,489,287,202,0.4130879345603272,0.10413536620553161,0.061118302865005275,0.25965713447003586,3.736554289528853,5.205056592770452,-2.086057462672205,-2.0860574626722044,2024-04-04,0.06628108083990633
exit_mid_model,daily_era,forecast,"sit out when s_matched(11:00) > 0, block-diagonal ridge, without the FOMC columns",0,489,277,212,0.4335378323108384,0.10038110577318948,0.05686209877131592,0.2566632011067332,3.5168961906198253,4.899070717204324,-2.086057462672205,-2.0860574626722044,2024-04-04,0.07297199118620365
exit_mid_model,daily_era,forecast,"sit out when s_matched(11:00) > 0, LightGBM",0,489,280,209,0.4274028629856851,0.1028792754582616,0.05890837858550767,0.25271248577442207,3.700416765661944,5.154716669334316,-2.086057462672205,-2.0860574626722044,2024-04-04,0.06923172871930819
exit_mid_model,daily_era,forecast,"sit out when s_matched(11:00) > 0, XGBoost",0,489,279,210,0.4294478527607362,0.11309245974024495,0.06452514574136675,0.2488531336859269,4.1161022104864715,5.733770550918743,-2.086057462672205,-2.0860574626722044,2024-04-04,0.05582301030057293
exit_mid_model,daily_era,forecast,"sit out when s_matched(11:00) > 0, lasso (causally tuned)",0,489,273,216,0.44171779141104295,0.1084848946720928,0.060565186596076334,0.25790225732245725,3.7279337568827247,5.193048106661026,-2.086057462672205,-2.0860574626722044,2024-04-04,0.06323727863503395
exit_mid_model,daily_era,forecast,"sit out when s_matched(11:00) > 0, lasso (fixed 1e-4)",0,489,291,198,0.4049079754601227,0.10639329889315735,0.0633138036358053,0.26056456421231533,3.857299156951149,5.373255371517185,-2.086057462672205,-2.0860574626722044,2024-04-04,0.062197870973433676
exit_mid_model,daily_era,forecast,"sit out when s_matched(11:00) > 0, elastic net (causally tuned)",0,489,277,212,0.4335378323108384,0.10981836397645448,0.06220794851017973,0.2586971293627485,3.817284599984738,5.317514703134959,-2.086057462672205,-2.0860574626722044,2024-04-04,0.0606412340055225
exit_mid_model,daily_era,implied_level,sit out when the 11:00 implied slice <= its expanding 10% quantile,63,489,455,34,0.06952965235173825,0.08656550088007858,0.08054663169823263,0.3000332760839912,4.261654424446816,5.93652620550396,-2.073199131936123,-1.5903495120537579,2023-07-27,0.11436251559449698
exit_mid_model,daily_era,implied_level,sit out when the 11:00 implied slice <= its expanding 20% quantile,63,489,374,115,0.23517382413087934,0.08352639975978969,0.0638831769123954,0.2641385084575712,3.839326572817934,5.348219386413511,-2.073199131936123,-1.290066810039004,2022-11-08,0.10466743409119401
exit_mid_model,daily_era,implied_level,sit out when the 11:00 implied slice <= its expanding 30% quantile,63,489,307,182,0.3721881390593047,0.07808851552040473,0.049024896246961665,0.2410350527000852,3.2287673199531737,4.497704388329155,-2.073199131936123,-1.290066810039004,2022-11-08,0.10605744047189232
exit_mid_model,daily_era,realized_regime,sit out when prior-session RV / 11:00 slice > its expanding 70% quantile,63,489,348,141,0.2883435582822086,0.07756287673005098,0.05519812086310376,0.27389152164930275,3.199233764428508,4.456563857246173,-2.5742676093557133,-1.6914662652260546,2023-12-20,0.11548756970631859
exit_mid_model,daily_era,realized_regime,sit out when prior-session RV / 11:00 slice > its expanding 80% quantile,63,489,399,90,0.18404907975460122,0.08185218873327825,0.06678736872101845,0.28881683368170435,3.6708961753440006,5.113594198910832,-2.8966592797220123,-1.6914662652260546,2023-12-20,0.11796227917856267
exit_mid_model,daily_era,realized_regime,sit out when prior-session RV / 11:00 slice > its expanding 90% quantile,63,489,449,40,0.081799591002045,0.08926948685528496,0.08196727934156021,0.29926899364686343,4.347895199024139,6.056660446169824,-2.283329119201947,-1.6914662652260546,2023-12-20,0.07984072081564282
exit_mid_model,daily_era,calendar,sit out on FOMC statement days,0,489,474,15,0.03067484662576687,0.08820236030028751,0.08549676642604556,0.3277354071133492,4.141203732410752,5.768737215941297,-2.0860574626722013,-2.0860574626722044,2024-04-04,0.09784730988749206
exit_mid_model,daily_era,calendar,sit out on month-end sessions,0,489,465,24,0.049079754601226995,0.08833919122401135,0.08400352539706603,0.3271529539715622,4.076119773737169,5.678074626312432,-2.1971599629576346,-2.0860574626722044,2024-04-04,0.0915793546451406
hold_settle,whole,baseline,always sell (no skip),0,865,865,0,0.0,0.10280158963047406,0.10280158963047406,0.38849110201440484,4.200674442231098,7.782637597821873,-3.475653002635873,-2.297983622740885,2023-11-30,
hold_settle,whole,forecast,"sit out when s_matched(11:00) > 0, baseline (HAR + calendar OLS)",0,865,501,364,0.4208092485549133,0.12681264298024106,0.07344870998046332,0.2840265474699756,4.105116703867747,7.60559668270767,-2.9911929164454563,-2.086057830199802,2024-04-04,0.06975340905840466
hold_settle,whole,forecast,"sit out when s_matched(11:00) > 0, block-diagonal ridge",0,865,500,365,0.42196531791907516,0.11789392189582361,0.0681467756623258,0.29167643541425925,3.7088924402963688,6.871507456501872,-3.966191959567169,-2.086057830199802,2024-04-04,0.08212716186972126
hold_settle,whole,forecast,"sit out when s_matched(11:00) > 0, block-diagonal ridge, without the FOMC columns",0,865,487,378,0.4369942196531792,0.11666731829056241,0.06568437457514902,0.28722095916426343,3.630330892028038,6.7259555772252035,-3.1512645066392793,-2.086057830199802,2024-04-04,0.0849375423885084
hold_settle,whole,forecast,"sit out when s_matched(11:00) > 0, LightGBM",0,865,503,362,0.4184971098265896,0.11432171761977739,0.06647840920548904,0.28952499573472806,3.644977274585218,6.753091097753915,-3.62069894331405,-2.086057830199802,2024-04-04,0.08679433996577914
hold_settle,whole,forecast,"sit out when s_matched(11:00) > 0, XGBoost",0,865,495,370,0.4277456647398844,0.12310058663655142,0.07044484437583,0.2861118974518168,3.9085310542840506,7.241380200644444,-3.628354516550207,-2.086057830199802,2024-04-04,0.07564482336558681
hold_settle,whole,forecast,"sit out when s_matched(11:00) > 0, lasso (causally tuned)",0,865,486,379,0.43815028901734104,0.1211705826946779,0.06807965686660516,0.2904336276514593,3.7210947547948594,6.894114824176375,-3.468880887775857,-2.086057830199802,2024-04-04,0.07924662754814406
hold_settle,whole,forecast,"sit out when s_matched(11:00) > 0, lasso (fixed 1e-4)",0,865,503,362,0.4184971098265896,0.11735024353531719,0.06823950577834052,0.2905128779760073,3.7288142915514033,6.908416898242209,-3.554205765922461,-2.086057830199802,2024-04-04,0.08258619484004287
hold_settle,whole,forecast,"sit out when s_matched(11:00) > 0, elastic net (causally tuned)",0,865,491,374,0.4323699421965318,0.11990113261709,0.0680594868381401,0.28970163482270306,3.729391654470864,6.909486585128534,-3.4920521362658583,-2.086057830199802,2024-04-04,0.08035272437264407
hold_settle,whole,implied_level,sit out when the 11:00 implied slice <= its expanding 10% quantile,63,865,790,75,0.08670520231213873,0.10308102519506794,0.09414336405098693,0.3511398988166451,4.256080206869204,7.885288491848208,-4.179900618193756,-2.297983622740885,2023-11-30,0.09985820168341836
hold_settle,whole,implied_level,sit out when the 11:00 implied slice <= its expanding 20% quantile,63,865,650,215,0.24855491329479767,0.097885982732505,0.07355594078165115,0.299165635407915,3.903069812700034,7.231262095881252,-3.4756530026358874,-1.553018698348174,2023-08-09,0.11766272676386894
hold_settle,whole,implied_level,sit out when the 11:00 implied slice <= its expanding 30% quantile,63,865,551,314,0.3630057803468208,0.10153011474670948,0.06467409621437796,0.26471726524310296,3.8783622525104526,7.185486116445972,-3.475653002635891,-1.2062273159019807,2022-11-08,0.10503274460166599
hold_settle,whole,realized_regime,sit out when prior-session RV / 11:00 slice > its expanding 70% quantile,63,865,634,231,0.26705202312138726,0.09596126349942839,0.0703346139406215,0.33259000216174794,3.35706838757206,6.219679008902402,-3.520582453488359,-2.297983622740885,2023-11-30,0.12157547173905829
hold_settle,whole,realized_regime,sit out when prior-session RV / 11:00 slice > its expanding 80% quantile,63,865,717,148,0.17109826589595376,0.09331611506303483,0.07734988959560228,0.35141775768554023,3.494107523013543,6.473572982959917,-4.049376621358789,-2.297983622740885,2023-11-30,0.14875486844705468
hold_settle,whole,realized_regime,sit out when prior-session RV / 11:00 slice > its expanding 90% quantile,63,865,792,73,0.08439306358381503,0.09986735811119786,0.09143924580817193,0.365516710471045,3.9712357473554056,7.357553902883985,-3.777926237929549,-2.297983622740885,2023-11-30,0.13463599186700476
hold_settle,whole,calendar,sit out on FOMC statement days,0,865,832,33,0.03815028901734104,0.10380018453455309,0.09984017749450655,0.38499262358963504,4.116737791598412,7.627127204899773,-3.036387841585828,-2.297983622740885,2023-11-30,0.07762489386702746
hold_settle,whole,calendar,sit out on month-end sessions,0,865,813,52,0.06011560693641618,0.10867013303453435,0.10213736203130222,0.37147352649174453,4.364726532010383,8.086578781428427,-3.217809240794992,-2.086057830199802,2024-04-04,0.011049170640069855
hold_settle,daily_era,baseline,always sell (no skip),0,489,489,0,0.0,0.09534612514974292,0.09534612514974292,0.4042389863021925,3.744252447208741,5.21578020154985,-2.9951158671545066,-2.297983622740885,2023-11-30,
hold_settle,daily_era,forecast,"sit out when s_matched(11:00) > 0, baseline (HAR + calendar OLS)",0,489,271,218,0.4458077709611452,0.13360227856611642,0.07404134456322607,0.2909526749488345,4.039728821580822,5.6273816747957355,-2.086057830199799,-2.086057830199802,2024-04-04,0.04778916379269145
hold_settle,daily_era,forecast,"sit out when s_matched(11:00) > 0, block-diagonal ridge",0,489,287,202,0.4130879345603272,0.11543529754965015,0.06775036890950839,0.305511898962744,3.5203334726278617,4.903858884588184,-2.893826205178069,-2.086057830199802,2024-04-04,0.06680358812611233
hold_settle,daily_era,forecast,"sit out when s_matched(11:00) > 0, block-diagonal ridge, without the FOMC columns",0,489,277,212,0.4335378323108384,0.11282228393793024,0.06390955552312204,0.3010972031279319,3.3694525600029297,4.693680300756968,-2.893826205178069,-2.086057830199802,2024-04-04,0.07251171012932832
hold_settle,daily_era,forecast,"sit out when s_matched(11:00) > 0, LightGBM",0,489,280,209,0.4274028629856851,0.11536295215563186,0.06605649612183419,0.30143463856194613,3.478745416633863,4.845926316703731,-2.0860578301998025,-2.086057830199802,2024-04-04,0.06852932341936536
hold_settle,daily_era,forecast,"sit out when s_matched(11:00) > 0, XGBoost",0,489,279,210,0.4294478527607362,0.1278208568577134,0.07292846434213096,0.29737368027502686,3.8930932953179185,5.423116955600306,-2.086057830199799,-2.086057830199802,2024-04-04,0.05220112445201068
hold_settle,daily_era,forecast,"sit out when s_matched(11:00) > 0, lasso (causally tuned)",0,489,273,216,0.44171779141104295,0.12008606590206194,0.06704191409256219,0.30367800024619496,3.504558748994829,4.88188454061161,-2.893826205178069,-2.086057830199802,2024-04-04,0.06407758892111746
hold_settle,daily_era,forecast,"sit out when s_matched(11:00) > 0, lasso (fixed 1e-4)",0,489,291,198,0.4049079754601227,0.11819011708706299,0.07033399605794546,0.3072147839669238,3.6343224088347754,5.062646585216374,-2.893826205178069,-2.086057830199802,2024-04-04,0.06177237942368156
hold_settle,daily_era,forecast,"sit out when s_matched(11:00) > 0, elastic net (causally tuned)",0,489,277,212,0.4335378323108384,0.12046161233334825,0.06823694604567988,0.3027491379419773,3.5779719940540717,4.984149907466608,-2.893826205178069,-2.086057830199802,2024-04-04,0.06253013482022084
hold_settle,daily_era,implied_level,sit out when the 11:00 implied slice <= its expanding 10% quantile,63,489,455,34,0.06952965235173825,0.09173516997175588,0.08535685549519206,0.3762547794005397,3.6012780386932346,5.016615455107767,-4.179900618193734,-2.297983622740885,2023-11-30,0.1436692017963343
hold_settle,daily_era,implied_level,sit out when the 11:00 implied slice <= its expanding 20% quantile,63,489,374,115,0.23517382413087934,0.09577516287158473,0.07325135156231634,0.3139971221347089,3.703311510290344,5.158749076853367,-2.9951158671545066,-1.553018698348174,2023-08-09,0.09395081986305731
hold_settle,daily_era,implied_level,sit out when the 11:00 implied slice <= its expanding 30% quantile,63,489,307,182,0.3721881390593047,0.10627196343958273,0.06671879913282597,0.27244044463125977,3.8875582628837484,5.415406601399536,-2.9951158671545066,-1.2062273159019807,2022-11-08,0.07691627704545266
hold_settle,daily_era,realized_regime,sit out when prior-session RV / 11:00 slice > its expanding 70% quantile,63,489,348,141,0.2883435582822086,0.08267351320128727,0.058835138229136955,0.3411386291161853,2.7378279236747995,3.813821017917399,-3.520582453488352,-2.297983622740885,2023-11-30,0.12662320995869727
hold_settle,daily_era,realized_regime,sit out when prior-session RV / 11:00 slice > its expanding 80% quantile,63,489,399,90,0.18404907975460122,0.08300408850851336,0.06772726240265199,0.3614728216723464,2.974323089646668,4.143261092225922,-3.725433370043234,-2.297983622740885,2023-11-30,0.15006248759252727
hold_settle,daily_era,realized_regime,sit out when prior-session RV / 11:00 slice > its expanding 90% quantile,63,489,449,40,0.081799591002045,0.09453625020021336,0.0868032235989689,0.3745327369560442,3.679140218953272,5.125078232117516,-3.7779262379295204,-2.297983622740885,2023-11-30,0.10443697145821221
