segment,estimator,train_win,pooled_train_win,bar_end,sample,n,first,QLIKE_subsection,QLIKE_pooled,diff,pct,ci_lo,ci_hi,dm_stat,improves
bar1000,reclasso,500,500,all bars,common,3119,2012-03-23,0.11348991983890128,0.11888690804976915,-0.0053969882108678875,-4.539598429634126,-0.009465608982234688,-0.0014917654875161509,-2.5865623667765982,True
bar1000,reclasso,500,500,all bars,deck period,1116,2020-01-03,0.11429486022439489,0.11670277483739996,-0.002407914613005082,-2.063288226316803,-0.009787185147783185,0.0053584891612276,-0.6718203518722468,False
bar1000,reclasso,500,500,10:00,common,3119,2012-03-23,0.11348991983890128,0.11888690804976915,-0.0053969882108678875,-4.539598429634126,-0.009465608982234688,-0.0014917654875161509,-2.5865623667765982,True
bar1000,reclasso,500,500,10:00,deck period,1116,2020-01-03,0.11429486022439489,0.11670277483739996,-0.002407914613005082,-2.063288226316803,-0.009787185147783185,0.0053584891612276,-0.6718203518722468,False
bar1000,reclasso,2000,500,all bars,common,1619,2018-01-19,0.11095888828782621,0.12568621756149168,-0.014727329273665466,-11.717537180606264,-0.021501658129996562,-0.008374002394719256,-4.557235230895999,True
bar1000,reclasso,2000,500,all bars,deck period,1116,2020-01-03,0.10713169768071738,0.11670277483739996,-0.009571077156682602,-8.201242146999354,-0.01722732535281973,-0.0020298643237237966,-2.5389241018264115,True
bar1000,reclasso,2000,500,10:00,common,1619,2018-01-19,0.11095888828782621,0.12568621756149168,-0.014727329273665466,-11.717537180606264,-0.021501658129996562,-0.008374002394719256,-4.557235230895999,True
bar1000,reclasso,2000,500,10:00,deck period,1116,2020-01-03,0.10713169768071738,0.11670277483739996,-0.009571077156682602,-8.201242146999354,-0.01722732535281973,-0.0020298643237237966,-2.5389241018264115,True
bar1000,reclasso,2000,2000,all bars,common,1619,2018-01-19,0.11095888828782621,0.12287981498376749,-0.011920926695941286,-9.701289587322416,-0.01767269556935997,-0.006431071133225499,-4.244684787823884,True
bar1000,reclasso,2000,2000,all bars,deck period,1116,2020-01-03,0.10713169768071738,0.11762099202419161,-0.010489294343474237,-8.917876106092404,-0.017312949579554537,-0.0038388321768783235,-3.0350197467224866,True
bar1000,reclasso,2000,2000,10:00,common,1619,2018-01-19,0.11095888828782621,0.12287981498376749,-0.011920926695941286,-9.701289587322416,-0.01767269556935997,-0.006431071133225499,-4.244684787823884,True
bar1000,reclasso,2000,2000,10:00,deck period,1116,2020-01-03,0.10713169768071738,0.11762099202419161,-0.010489294343474237,-8.917876106092404,-0.017312949579554537,-0.0038388321768783235,-3.0350197467224866,True
bar1000,reclasticnet,500,500,all bars,common,3119,2012-03-23,0.11302080109361323,0.1188550283808881,-0.005834227287274876,-4.908692014761254,-0.009294446864917498,-0.0023443440359472096,-3.2377035151597466,True
bar1000,reclasticnet,500,500,all bars,deck period,1116,2020-01-03,0.11226312372917849,0.11665601850866487,-0.004392894779486373,-3.7656820759402834,-0.011416719152651546,0.002216952157504673,-1.4863811109211678,False
bar1000,reclasticnet,500,500,10:00,common,3119,2012-03-23,0.11302080109361323,0.1188550283808881,-0.005834227287274876,-4.908692014761254,-0.009294446864917498,-0.0023443440359472096,-3.2377035151597466,True
bar1000,reclasticnet,500,500,10:00,deck period,1116,2020-01-03,0.11226312372917849,0.11665601850866487,-0.004392894779486373,-3.7656820759402834,-0.011416719152651546,0.002216952157504673,-1.4863811109211678,False
bar1000,reclasticnet,2000,500,all bars,common,1619,2018-01-19,0.11217367249677479,0.1256416985566852,-0.013468026059910434,-10.719391901434799,-0.02021809452714227,-0.0069578385109954006,-4.153185464282857,True
bar1000,reclasticnet,2000,500,all bars,deck period,1116,2020-01-03,0.10858584417659388,0.11665601850866487,-0.008070174332070964,-6.917923683013007,-0.01553878716275445,-0.00041170455135544295,-2.2125187666957156,True
bar1000,reclasticnet,2000,500,10:00,common,1619,2018-01-19,0.11217367249677479,0.1256416985566852,-0.013468026059910434,-10.719391901434799,-0.02021809452714227,-0.0069578385109954006,-4.153185464282857,True
bar1000,reclasticnet,2000,500,10:00,deck period,1116,2020-01-03,0.10858584417659388,0.11665601850866487,-0.008070174332070964,-6.917923683013007,-0.01553878716275445,-0.00041170455135544295,-2.2125187666957156,True
bar1000,reclasticnet,2000,2000,all bars,common,1619,2018-01-19,0.11217367249677479,0.12302379750740185,-0.010850125010627062,-8.819533480889545,-0.016624878578309955,-0.005199801497250857,-3.8489521158490256,True
bar1000,reclasticnet,2000,2000,all bars,deck period,1116,2020-01-03,0.10858584417659388,0.11794612352753535,-0.009360279350941457,-7.936063578008339,-0.016526687718477075,-0.002639441629731818,-2.756890886194834,True
bar1000,reclasticnet,2000,2000,10:00,common,1619,2018-01-19,0.11217367249677479,0.12302379750740185,-0.010850125010627062,-8.819533480889545,-0.016624878578309955,-0.005199801497250857,-3.8489521158490256,True
bar1000,reclasticnet,2000,2000,10:00,deck period,1116,2020-01-03,0.10858584417659388,0.11794612352753535,-0.009360279350941457,-7.936063578008339,-0.016526687718477075,-0.002639441629731818,-2.756890886194834,True
bar1000,ridge,500,500,all bars,common,3119,2012-03-23,0.11557504989757655,0.11824203352854229,-0.002666983630965718,-2.2555292321845415,-0.006869632507515446,0.0012533547123603297,-1.3049062066081554,False
bar1000,ridge,500,500,all bars,deck period,1116,2020-01-03,0.11444758689146901,0.11526139602720724,-0.000813809135738222,-0.7060552481475444,-0.007764412129047536,0.006877922695039081,-0.24037922306226933,False
bar1000,ridge,500,500,10:00,common,3119,2012-03-23,0.11557504989757655,0.11824203352854229,-0.002666983630965718,-2.2555292321845415,-0.006869632507515446,0.0012533547123603297,-1.3049062066081554,False
bar1000,ridge,500,500,10:00,deck period,1116,2020-01-03,0.11444758689146901,0.11526139602720724,-0.000813809135738222,-0.7060552481475444,-0.007764412129047536,0.006877922695039081,-0.24037922306226933,False
bar1000,ridge,2000,500,all bars,common,1619,2018-01-19,0.11273596537203873,0.1246670625565414,-0.011931097184502665,-9.570368419558651,-0.01853517012725566,-0.0055435096730788065,-3.6932737673581078,True
