session,in_panel,largest_last_bar,largest_opposite_last_bar,path_1100_to_close_logpct,path_1100_to_close_pct,path_last_bar_logpct,path_max_abs_bar_logpct,S_1100,S_1530_replayed,S_settle_replayed,r_hold_units,r_mark_units,hold_dollars,mark_dollars
2008-10-28,True,False,False,10.36277508741618,10.918748398501325,3.2327999065845603,3.2327999065845603,4244.60986328125,4558.299614142828,4708.068134750901,-1.3326092439681465,-1.3326092439681465,-2385.3705594117346,-2385.3705594117346
2008-10-16,True,False,False,7.40979103246316,7.691224116164744,1.5765990660411,2.17896910831112,4244.60986328125,4499.5699709799555,4571.072320723045,-5.573471283385273,-5.573471283385273,-9976.513650412402,-9976.513650412402
2008-11-20,True,False,False,-6.24701821827488,-6.055892552187257,-2.58849297238583,2.58849297238583,4244.60986328125,4092.1260764335093,3987.560850701395,-13.421348914126346,-13.421348914126346,-24024.214684282117,-24024.214684282117
2020-03-13,True,True,False,6.334462807481101,6.539394063362322,4.5524542919014,4.5524542919014,4244.60986328125,4320.927143141144,4522.1816286935555,-4.3232793354816215,-4.323279329642451,-7738.670051742108,-7738.670041289993
2020-03-20,True,False,False,-6.45472121879246,-6.250814782429972,-2.0151543985591,2.13597395314404,4244.60986328125,4060.289361335741,3979.2871624907852,-4.09728322438057,-4.09728322438057,-7334.137010715957,-7334.137010715957
2018-02-05,True,False,False,-4.17395303735862,-4.0880430444180895,-1.8329112510602998,1.8329112510602998,4244.60986328125,4146.395873442233,4071.0883850026967,-0.6551522428123032,-0.6551522428122727,-1172.7225208820414,-1172.7225208819868
2010-05-06,True,False,False,-2.76688222732335,-2.7289546498874975,0.5274912166068,1.54806699241518,4244.60986328125,4107.054792376289,4128.776385047653,-0.6939860521522304,-0.6939860521522304,-1242.2350399708591,-1242.2350399708591
2008-10-29,True,False,True,-0.9043007455072604,-0.9002242435160134,-4.26447024936091,4.26447024936091,4244.60986328125,4389.659254807773,4206.3988562493205,-4.917158183652198,-0.8835108586979835,-8801.71319563111,-1581.4844454952067
