segment,estimator,train_win,pooled_train_win,bar_end,sample,n,first,QLIKE_subsection,QLIKE_pooled,diff,pct,ci_lo,ci_hi,dm_stat,improves
bar1030,reclasso,2000,500,10:30,deck period,1116,2020-01-03,0.1507573702635132,0.15618279410223065,-0.005425423838717442,-3.4737653849156964,-0.013303230750173934,0.002989540692726031,-1.3581536400702992,False
bar1030,reclasso,2000,2000,all bars,common,1619,2018-01-19,0.1580025114053535,0.1647064671710226,-0.0067039557656690795,-4.07024440558733,-0.012497975092823582,-0.0003565204786385863,-2.0760255460491908,True
bar1030,reclasso,2000,2000,all bars,deck period,1116,2020-01-03,0.1507573702635132,0.1615814665606271,-0.010824096297113905,-6.698847663356607,-0.01750135472745447,-0.0031348516588313798,-2.7254752411504217,True
bar1030,reclasso,2000,2000,10:30,common,1619,2018-01-19,0.1580025114053535,0.1647064671710226,-0.0067039557656690795,-4.07024440558733,-0.012497975092823582,-0.0003565204786385863,-2.0760255460491908,True
bar1030,reclasso,2000,2000,10:30,deck period,1116,2020-01-03,0.1507573702635132,0.1615814665606271,-0.010824096297113905,-6.698847663356607,-0.01750135472745447,-0.0031348516588313798,-2.7254752411504217,True
bar1030,reclasticnet,500,500,all bars,common,3119,2012-03-23,0.1486612886722925,0.14949053208196125,-0.0008292434096687154,-0.5547129962813068,-0.004957846889829514,0.0033057698327018962,-0.4248173349581357,False
bar1030,reclasticnet,500,500,all bars,deck period,1116,2020-01-03,0.1577503227102768,0.15561726860754302,0.0021330541027338185,1.3707052705784517,-0.0037933771637673765,0.00888758497000183,0.7126641846022469,False
bar1030,reclasticnet,500,500,10:30,common,3119,2012-03-23,0.1486612886722925,0.14949053208196125,-0.0008292434096687154,-0.5547129962813068,-0.004957846889829514,0.0033057698327018962,-0.4248173349581357,False
bar1030,reclasticnet,500,500,10:30,deck period,1116,2020-01-03,0.1577503227102768,0.15561726860754302,0.0021330541027338185,1.3707052705784517,-0.0037933771637673765,0.00888758497000183,0.7126641846022469,False
bar1030,reclasticnet,2000,500,all bars,common,1619,2018-01-19,0.16069178858861613,0.1609457265575214,-0.00025393796890524226,-0.1577786340381556,-0.006215723555256429,0.006208367041875524,-0.0793306473294057,False
bar1030,reclasticnet,2000,500,all bars,deck period,1116,2020-01-03,0.154318120435825,0.15561726860754302,-0.0012991481717180022,-0.8348354802411887,-0.008855023154827554,0.006804057398944607,-0.3432556614193713,False
bar1030,reclasticnet,2000,500,10:30,common,1619,2018-01-19,0.16069178858861613,0.1609457265575214,-0.00025393796890524226,-0.1577786340381556,-0.006215723555256429,0.006208367041875524,-0.0793306473294057,False
bar1030,reclasticnet,2000,500,10:30,deck period,1116,2020-01-03,0.154318120435825,0.15561726860754302,-0.0012991481717180022,-0.8348354802411887,-0.008855023154827554,0.006804057398944607,-0.3432556614193713,False
bar1030,reclasticnet,2000,2000,all bars,common,1619,2018-01-19,0.16069178858861613,0.16487684541527925,-0.004185056826663116,-2.538292636617418,-0.009630014276815032,0.0015197475414466712,-1.3840756097064757,False
bar1030,reclasticnet,2000,2000,all bars,deck period,1116,2020-01-03,0.154318120435825,0.16180103645666002,-0.007482916020834969,-4.624763959926388,-0.013385144368585847,-0.0003364429734495503,-2.0630202135844895,True
bar1030,reclasticnet,2000,2000,10:30,common,1619,2018-01-19,0.16069178858861613,0.16487684541527925,-0.004185056826663116,-2.538292636617418,-0.009630014276815032,0.0015197475414466712,-1.3840756097064757,False
bar1030,reclasticnet,2000,2000,10:30,deck period,1116,2020-01-03,0.154318120435825,0.16180103645666002,-0.007482916020834969,-4.624763959926388,-0.013385144368585847,-0.0003364429734495503,-2.0630202135844895,True
bar1030,ridge,500,500,all bars,common,3119,2012-03-23,0.14927456095716746,0.15040317901122363,-0.0011286180540561964,-0.7503950790641033,-0.0059928916266097565,0.003617519535053828,-0.4996952742421852,False
bar1030,ridge,500,500,all bars,deck period,1116,2020-01-03,0.16288290139323267,0.1573041190393862,0.005578782353846464,3.5464947694406113,-0.0029749385415532075,0.014141932305259643,1.3269096321472305,False
bar1030,ridge,500,500,10:30,common,3119,2012-03-23,0.14927456095716746,0.15040317901122363,-0.0011286180540561964,-0.7503950790641033,-0.0059928916266097565,0.003617519535053828,-0.4996952742421852,False
bar1030,ridge,500,500,10:30,deck period,1116,2020-01-03,0.16288290139323267,0.1573041190393862,0.005578782353846464,3.5464947694406113,-0.0029749385415532075,0.014141932305259643,1.3269096321472305,False
bar1030,ridge,2000,500,all bars,common,1619,2018-01-19,0.15613661022425868,0.162063396385173,-0.005926786160914331,-3.6570788303289974,-0.011694610762724053,8.410880992541687e-05,-1.9788621960258308,False
bar1030,ridge,2000,500,all bars,deck period,1116,2020-01-03,0.1500664186542167,0.1573041190393862,-0.007237700385169514,-4.601087644346631,-0.01444730043072502,-0.00013588690691062857,-2.056690834462113,True
bar1030,ridge,2000,500,10:30,common,1619,2018-01-19,0.15613661022425868,0.162063396385173,-0.005926786160914331,-3.6570788303289974,-0.011694610762724053,8.410880992541687e-05,-1.9788621960258308,False
bar1030,ridge,2000,500,10:30,deck period,1116,2020-01-03,0.1500664186542167,0.1573041190393862,-0.007237700385169514,-4.601087644346631,-0.01444730043072502,-0.00013588690691062857,-2.056690834462113,True
bar1030,ridge,2000,2000,all bars,common,1619,2018-01-19,0.15613661022425868,0.1641813133431302,-0.008044703118871524,-4.899889612929654,-0.013363147842134677,-0.0024701261903739996,-2.7818810324682555,True
bar1030,ridge,2000,2000,all bars,deck period,1116,2020-01-03,0.1500664186542167,0.16156727014865493,-0.011500851494438243,-7.1183052630997175,-0.016645579287004542,-0.005902398014993158,-3.4423380147097546,True
bar1030,ridge,2000,2000,10:30,common,1619,2018-01-19,0.15613661022425868,0.1641813133431302,-0.008044703118871524,-4.899889612929654,-0.013363147842134677,-0.0024701261903739996,-2.7818810324682555,True
bar1030,ridge,2000,2000,10:30,deck period,1116,2020-01-03,0.1500664186542167,0.16156727014865493,-0.011500851494438243,-7.1183052630997175,-0.016645579287004542,-0.005902398014993158,-3.4423380147097546,True
bar1100,reclasso,500,500,all bars,common,3119,2012-03-23,0.12796627439637367,0.13183875691081348,-0.003872482514439806,-2.937286883749571,-0.006768453136662609,-0.0008644762993987526,-2.5279581104470674,True
bar1100,reclasso,500,500,all bars,deck period,1116,2020-01-03,0.14654196596976063,0.14744188046146145,-0.0008999144917008693,-0.6103520172723856,-0.006615342969321077,0.005502733965016201,-0.3011752974707025,False
bar1100,reclasso,500,500,11:00,common,3119,2012-03-23,0.12796627439637367,0.13183875691081348,-0.003872482514439806,-2.937286883749571,-0.006768453136662609,-0.0008644762993987526,-2.5279581104470674,True
bar1100,reclasso,500,500,11:00,deck period,1116,2020-01-03,0.14654196596976063,0.14744188046146145,-0.0008999144917008693,-0.6103520172723856,-0.006615342969321077,0.005502733965016201,-0.3011752974707025,False
bar1100,reclasso,2000,500,all bars,common,1619,2018-01-19,0.14081664197869342,0.13972109064523977,0.0010955513334536425,0.7840987558816822,-0.0029386492918370144,0.0053144098256412585,0.5689278881638089,False
