,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy,Sharpe_crossed,n_crossed
all models,865.0,0.09637222717714969,0.3662401505632237,-1.9977467849125046,-0.06543096757440298,0.14350567239558695,0.33653926365823555,0.884704813109548,-1.4403745058668205,4.422259689228777,7.739163032681253,4.17720906916472,0.0,0.0,3.505326790535241,865.0
