clock,days,n,long_pts,c_to_1530_pts,1530_to_settle_pts,abs_move_c_to_close_bp,implied_c_to_close_bp,realized_over_implied
13:30,month-end,70,5.2762743779591155,1.2235713636768715,4.052703014282244,54.15967650073203,55.11852544635011,1.3398098586039515
13:30,MSCI-review month-end,22,9.993607889522206,2.9681817831640895,7.0254261063581165,66.77294668302841,58.84038219857404,1.6322580873448747
13:30,other month-end,48,3.114163185159365,0.4239582547452301,2.690204930414135,48.37859433384619,53.41267443491413,1.1427225121334559
13:30,other days,1209,-1.3184450116899016,-0.917452468130833,-0.4009925435590685,35.743056467459205,47.506014225193745,1.195298130891121
14:00,month-end,70,6.233124332768576,1.6028571595836962,4.630267173184881,53.77850919431814,50.70364339484772,1.366261810364226
14:00,MSCI-review month-end,22,11.603604408827694,2.7147726640951904,8.888831744732505,66.78720850018186,52.0482735996052,1.6729514749178114
14:00,other month-end,48,3.7716542979081473,1.0932292200159281,2.678425077892219,47.816188679130576,50.087354551000544,1.1850976496326397
14:00,other days,1209,-1.4932396240329033,-1.2383167970512676,-0.2549228269816357,32.88950627712012,43.97445496920359,1.2010127336987821
14:30,month-end,70,4.337980590547834,-0.04714285550372941,4.385123446051564,47.16017157443682,46.63783366863472,1.2932053899062754
14:30,MSCI-review month-end,22,9.096786141395569,0.4636362621730024,8.633149879222566,57.29487578479574,46.47521329651751,1.6006954799352948
14:30,other month-end,48,2.1568613797426224,-0.28124995110556483,2.438111330848187,42.51509881135567,46.712368005855105,1.1263442235857812
14:30,other days,1209,-0.9324879644329238,-0.9034739731032189,-0.029013991329704957,29.49011581559999,38.87711631814387,1.2817420562951587
15:00,month-end,70,2.6391301248754773,-0.03642864429524967,2.675558769170727,38.94272714265417,41.615866378138385,1.2144921888754054
15:00,MSCI-review month-end,22,3.920423450795087,-0.18409095365892758,4.104514404454014,42.224028545191366,41.4393606740442,1.3763729223014336
15:00,other month-end,48,2.0518706838289895,0.031249914163102705,2.020620769665887,37.438797333157936,41.696764825848206,1.1336267209896147
15:00,other days,1209,-0.7029296822346766,-0.7042803914710645,0.0013507092363879737,25.4333729056292,33.204359997634334,1.3222540462478907
