estimator,bucket,qlike,mse,rmse,mae,hmse,hmae,oos_r2,mz_beta,mz_r2,n,incumbent_qlike,dm,dm_p,dm_mean_diff,dm_better
ridge,baseline,0.2119916358343367,1.6899784495232966e-10,1.2999917113286901e-05,3.406839429403448e-06,0.7058028616640363,0.4953725587023861,-0.0055132359912364315,0.8278427626664367,0.5643256546851874,9081,0.21110718560607197,2.080508865940609,0.037478883284736836,0.0008844502282647459,b
