cell,a0,blk2,blk2_inc,lgbm,xgb,lasso_t,lasso_f,enet
flat500|p2|FLAT,2.4940748195998124,0.021203250257921982,0.027467748716899908,0.2685808919070611,0.16241551015235184,-0.5342281305859655,0.08824896727774995,-0.4700977115209059
flat500|p2|PER-ROW,2.2640660672406505,0.1160127330899358,0.268664527490005,0.041036564971020206,0.2666314110998688,0.060474863449699864,0.28040519214691056,-0.11915032013513194
ewma125|p0|FLAT,4.196203908684411,2.9166209315009954,2.6347354826160467,4.487091018436776,4.152321428108006,2.808849151385258,2.7418911643536257,3.032648590172582
ewma125|p0|PER-ROW,4.196203908684411,2.9166209315009954,2.6347354826160467,4.487091018436776,4.152321428108006,2.808849151385258,2.7418911643536257,3.032648590172582
ewma125|p1|FLAT,2.536764405684382,0.1653412361055496,0.03904156284107742,2.6090623152615757,2.167743425304089,0.20407104519903219,0.0397668767153362,0.5841893828298584
ewma125|p1|PER-ROW,0.592077110663933,-1.1723757215525306,-0.8219991465539828,-1.271687855897698,-1.250793354000471,-1.002081652537278,-1.0090124792045512,-0.9871600048497269
ewma125|p2|FLAT,0.8820677681213549,-1.2313872872881986,-1.031748785277927,-0.9431977443476461,-0.986799662870116,-1.451820116700489,-1.1754494890965241,-1.1181866953056345
ewma125|p2|PER-ROW,0.5552279170499325,-0.41255614997615825,-0.15179795854311262,-0.5320612105388016,-0.36716074943612637,-0.2223160229627328,-0.24063605536636132,-0.33091806334103935
ewma250|p0|FLAT,4.909200390671608,2.9177269666527046,2.479918745316578,4.403892801031494,3.9980963299595973,2.5222687826736157,2.754730004017179,2.7142318819409685
ewma250|p0|PER-ROW,4.909200390671608,2.9177269666527046,2.479918745316578,4.403892801031494,3.9980963299595973,2.5222687826736157,2.754730004017179,2.7142318819409685
ewma250|p1|FLAT,3.7225826044326484,-0.003943067828360087,-0.11768640607629907,2.1071358473089834,1.6648509689116968,0.03588122087577075,-0.15561133710718877,0.24119841135602157
ewma250|p1|PER-ROW,2.6672029356629894,-0.903000992378835,-0.5863949182793765,-0.6394386728569373,-0.5012723830815073,-0.7608083381954893,-0.8082464095272174,-0.7938192501486724
ewma250|p2|FLAT,3.1015182258144107,-0.9212188540979752,-0.7459650213614295,-0.3535904845451662,-0.26460088280333854,-0.9012779374516764,-0.9763641268917435,-0.7674743104338831
ewma250|p2|PER-ROW,2.3586812293532398,-0.21256467365336362,0.04151926952944895,-0.15212189539911175,0.17045796334772995,-0.011512561418563666,-0.08152206118464567,-0.13643575175018088
ewma500|p0|FLAT,5.012766421080179,2.300491908654076,1.7632364803324245,3.9317200107646113,3.4618806080801643,1.8221545717643592,2.1428411449717912,1.9743345826258936
ewma500|p0|PER-ROW,5.012766421080179,2.300491908654076,1.7632364803324245,3.9317200107646113,3.4618806080801643,1.8221545717643592,2.1428411449717912,1.9743345826258936
ewma500|p1|FLAT,4.152243736034547,-0.4848565416215971,-0.5118062022856951,1.4861025537706747,1.12389646672647,-0.3141358366818619,-0.6619379666663078,-0.21116736139228307
ewma500|p1|PER-ROW,3.4578054718164335,-0.7783552971537667,-0.48751803611303607,-0.49983874417305113,-0.16580561865316162,-0.6157458772365765,-0.7074508060146337,-0.6853689900221879
ewma500|p2|FLAT,3.8571501029644555,-0.880647900106232,-0.7024338010477151,-0.1553081251446727,0.09088913272302206,-0.6984573312790339,-0.9702882418410924,-0.6163520787608097
ewma500|p2|PER-ROW,3.2819790860919773,-0.05696081866072368,0.18039776324504203,0.12414162358204384,0.6060387513042752,0.20735083437703,0.04834712000476331,0.08219430751997396
