tag,rank_qlike_all_rows,rank_qlike_traded,rank_sharpe,sharpe_min,sharpe_max,sharpe_current,qlike_all_min,qlike_all_max,qlike_all_current
a0,6,9,25,0.641696085638909,1.19622538306486,0.9673095454705917,0.19676433982318875,0.20434911098855646,0.19794291544607273
blk2,17,18,12,0.846692177577706,1.631814337803423,1.3383216004229939,0.18737073892686898,0.19155491370996064,0.18818758462129434
blk2_inc,15,20,27,0.9145724301649845,1.5886186544990983,1.2707081191811798,0.19619316627113914,0.20002536827433334,0.19694059623157617
lgbm,14,12,2,1.0046340742277073,1.4983225294694482,1.4593971219265764,0.19060360501618998,0.19650255442017772,0.1911344808613207
xgb,12,8,2,0.9042951635434634,1.6257312812742735,1.4980323951467007,0.19369818222152982,0.19918281941594507,0.19418269979188918
lasso_t,16,15,6,0.8803108801817866,1.7383224281904133,1.4131037944414562,0.1960219841874386,0.2001132552729315,0.19667441650057008
lasso_f,16,18,3,0.9462382615293757,1.6923836517455677,1.509829846463058,0.18761651622145306,0.19158683622724537,0.18834135736370652
enet,17,12,13,0.67154113849212,1.2081930930899387,1.0224751588133707,0.19561325929850926,0.19964768132609206,0.19622369426756062
