estimator,bucket,qlike,mse,rmse,mae,hmse,hmae,oos_r2,mz_beta,mz_r2,n,incumbent_qlike,dm,dm_p,dm_mean_diff,dm_better
reclasso,baseline,0.18219072458383748,0.0001239989814694589,0.011135482992194766,0.00013795380544807343,0.5054521565650443,0.44649646797589465,0.4133770626020383,0.0069895247747491385,0.15893801278153996,276317,0.18158963855759302,5.856368165830111,4.730988130713029e-09,0.0006010860262444446,b
