date,n,mean_pct,median_pct,mean_premium_pts
2020,158,0.684659302344794,0.49452557195495395,20.543037984567352
2021,158,0.33282508734889305,0.2804540743513504,14.054272172571737
2022,218,0.6766040259759802,0.6254129013781642,27.23600917124967
2023,248,0.38805475370417725,0.3469503567787046,16.380846770059676
2024,249,0.3325712846789825,0.2946743676323474,17.979518054479577
2025,247,0.41709022451388134,0.3277568183475271,25.057287478736537
