date,K_c,K_p,S_1530,S_close,entry_mid,entry_bid,ask_c_1530,ask_p_1530,hedge_exit_pts,hedge_hold_pts,ride_leg,case,K_ride,dist_ride_pts,total_vol_1530_mid,implied_last_bar_pts,dist_in_implied_moves,ask_ride_pts,ask_buyback_pts,pay_ride_pts,pay_buyback_pts,saved_pts,delta_ride_1530,resid_hedge_pts,settle_move_pts,r_book,r_ride_flat,r_ride_hedged,r_hold,r_book_pts,r_ride_flat_pts,r_ride_hedged_pts,r_hold_pts,in_sample
2024-05-22,5325.0,5320.0,5296.97021484375,5307.009765625,8.200000047683716,8.099999904632568,0.05000000074505806,23.100000381469727,6.2948783127248245,-3.7056682530482306,call,put in the money,5325.0,28.02978515625,0.0016019263684966252,8.485356260299437,3.3033127067856154,0.05000000074505806,23.100000381469727,0.0,12.990234375,0.05000000074505806,0.0004942097071223284,0.0049616434512413056,10.03955078125,-1.0676978187738528,-1.06160025774284,-1.0609951792766952,-1.048280813832895,-8.755122164857392,-8.705122164112334,-8.700160520661093,-8.595902723415662,False
2024-05-23,5300.0,5295.0,5261.27001953125,5267.83984375,19.050000190734863,18.90000057220459,0.10000000149011612,34.0,-6.279627942670456,-12.845349548924055,call,put in the money,5300.0,38.72998046875,0.001953550963787045,10.27815911739916,3.768182611921895,0.10000000149011612,34.0,0.0,27.16015625,0.10000000149011612,8.722464594451695e-05,0.0005730505913981815,6.56982421875,-1.127539483301569,-1.122290139443885,-1.1222600580483122,-1.1079005257430032,-21.47962737195598,-21.379627370465865,-21.379054319874466,-21.105505226719465,False
2024-05-24,5300.0,5295.0,5298.7900390625,5304.72021484375,13.149999856948853,13.0,2.0999999046325684,1.5499999523162842,-3.7594622777646816,-2.948649832050127,put,between,5295.0,3.7900390625,0.0013336200053828003,7.0665724004168595,0.5363334368832653,1.5499999523162842,2.0999999046325684,0.0,4.72021484375,1.5499999523162842,-0.2955674470081774,-1.7527669159737862,5.93017578125,0.42513596396217895,0.5430066840517475,0.40971642283189114,0.40540953476761765,5.590537865286466,7.14053781760275,5.387770901628964,5.331135324199873,False
2024-05-28,5310.0,5305.0,5292.75,5306.0400390625,10.349999904632568,10.199999809265137,0.10000000149011612,12.800000190734863,3.428322120119103,-8.750077852395155,call,put in the money,5310.0,17.25,0.0015375811260223637,8.138032504754865,2.11967695999263,0.10000000149011612,12.800000190734863,0.0,0.0,0.10000000149011612,0.01719531830272958,0.2285264519353973,13.2900390625,0.0703692506154778,0.08003108659726917,0.10211093722925911,0.14008907924926742,0.7283217371592605,0.8283217386493766,1.056848190584774,1.4499219568699822,False
2024-05-29,5280.0,5275.0,5277.6298828125,5266.9501953125,13.899999856948853,13.699999809265137,2.549999952316284,2.25,-3.6974964186856347,-3.8264925869566584,put,between,5275.0,2.6298828125,0.0016541834406129494,8.730167957832498,0.3012408037511503,2.25,2.549999952316284,8.0498046875,0.0,-5.7998046875,-0.381271536279686,4.0718608601119595,-10.6796875,0.3742808267485266,-0.04297131333696963,0.24996831990168578,0.1312016225594979,5.202503438263218,-0.5973012492367822,3.4745596108751773,1.8237025348084783,False
2024-05-30,5245.0,5240.0,5241.91015625,5235.47998046875,14.25,14.099999904632568,2.549999952316284,2.700000047683716,-5.461045529398738,-5.1489073786706,call,between,5245.0,3.08984375,0.001755133809927872,9.200253743838669,0.3358433186768617,2.549999952316284,2.700000047683716,0.0,4.52001953125,2.549999952316284,0.36886278020369756,-2.371852515870358,-6.43017578125,0.23782135966553197,0.4167687247403589,0.2503229341529654,0.31095249085698023,3.3889543752338307,5.938954327550115,3.5671018116797573,4.431072994711968,False
2024-05-31,5220.0,5215.0,5230.68994140625,5277.509765625,17.65000009536743,17.5,12.100000381469727,0.6000000238418579,-4.524920602127704,29.881130754318857,put,call in the money,5215.0,15.68994140625,0.002216209359402372,11.592304004276375,1.3534791185998931,0.6000000238418579,12.100000381469727,0.0,57.509765625,0.6000000238418579,-0.08745079546746037,-4.094430871576354,46.81982421875,0.015585211958888947,0.049579547403642794,-0.18239953755120733,-0.5738603295157823,0.27507899256071155,0.8750790164025695,-3.2193518551737847,-10.128634870681143,False
2024-06-03,5270.0,5265.0,5270.39013671875,5283.39990234375,19.299999713897705,19.199999809265137,4.699999809265137,2.200000047683716,-11.243419376480102,-8.58526643322207,put,call in the money,5265.0,5.39013671875,0.00207200848202266,10.920293066849815,0.49358901686554246,2.200000047683716,4.699999809265137,0.0,13.39990234375,2.200000047683716,-0.3103432633925538,-4.0374931200347675,13.009765625,0.05474510836781781,0.16873474983395323,-0.040461787983993754,-0.14430927507741703,1.0565805758361826,3.256580623519898,-0.780912496514869,-2.785168967706934,False
2024-06-04,5270.0,5265.0,5283.830078125,5291.33984375,18.899999618530273,18.699999809265137,15.199999809265137,0.550000011920929,-4.899592839899723,1.3079298171705274,put,call in the money,5265.0,18.830078125,0.0022252024993122416,11.757591895784946,1.6015250649880537,0.550000011920929,15.199999809265137,0.0,21.33984375,0.550000011920929,-0.054192109361881347,-0.40697004003209725,7.509765625,-0.10315306302489011,-0.07405253270627105,-0.09558533949178485,-0.07047164817180615,-1.9495928518206522,-1.3995928398997233,-1.8065628799318205,-1.331914123564336,False
2024-06-05,5320.0,5315.0,5345.2900390625,5354.02978515625,15.849999904632568,15.699999809265137,25.399999618530273,0.25,11.71231846327835,20.42381978993786,put,call in the money,5315.0,30.2900390625,0.0017112893054223267,9.147337678228148,3.311350266930041,0.25,25.399999618530273,0.0,34.02978515625,0.25,-0.0004474765350007681,-0.003910831298817748,8.73974609375,0.11118729745216788,0.1269601682095318,0.1267134280630114,0.13211573852066463,1.7623186540132139,2.012318654013214,2.008407822714396,2.094034442952996,False
2024-06-06,5355.0,5350.0,5352.330078125,5352.9599609375,13.700000047683716,13.5,2.299999952316284,2.1500000953674316,-3.920341001299995,-3.929836446917356,call,between,5355.0,2.669921875,0.0015392002202977003,8.238307635356009,0.32408620716488,2.299999952316284,2.1500000953674316,0.0,0.0,2.299999952316284,0.37325833467056835,0.23510900963136386,0.6298828125,0.37442765935490413,0.5423108669688449,0.5594721084880458,0.6985520817352616,5.129658951016289,7.429658903332572,7.664767912963937,9.570163553082644,False
2024-06-07,5365.0,5360.0,5353.89013671875,5346.990234375,16.699999809265137,16.5,0.8500000238418579,7.900000095367432,-4.4557998151746325,-0.5762453841190975,call,put in the money,5365.0,11.10986328125,0.0020134970077176646,10.780041769932321,1.030595568955736,0.8500000238418579,7.900000095367432,0.0,13.009765625,0.8500000238418579,0.15185240829635527,-1.0477667879081036,-6.89990234375,0.19725749121197356,0.2481556968137652,0.18541516987514786,0.17449036072828128,3.294200065616078,4.144200089457936,3.0964333015498324,2.9139889908809025,False
2024-06-10,5345.0,5340.0,5361.91015625,5360.7900390625,11.5,11.299999713897705,17.600000381469727,0.15000000596046448,4.027735420485493,2.9310309022998777,put,call in the money,5340.0,21.91015625,0.0015020757838109509,8.053995400673116,2.720408338967868,0.15000000596046448,17.600000381469727,0.0,15.7900390625,0.15000000596046448,-0.0031982415150011434,0.00358240529072882,-1.1201171875,-0.2106317611345211,-0.19758828235535028,-0.19727676885180864,-0.1355659518523841,-2.4222652530469926,-2.272265247086528,-2.2686828417957994,-1.5590084463024172,False
2024-06-11,5355.0,5350.0,5364.759765625,5375.31982421875,13.300000190734863,13.200000286102295,11.0,0.30000001192092896,-2.32821301552479,6.88844713596696,put,call in the money,5350.0,14.759765625,0.0014255468922259144,7.647716611425344,1.9299571852531219,0.30000001192092896,11.0,0.0,20.31982421875,0.30000001192092896,-0.026597795806506896,-0.2808742821813109,10.56005859375,-0.03219644625582252,-0.00964005470554893,-0.030758421483992694,-0.017396751380644993,-0.4282127413434243,-0.1282127294224953,-0.40908701160380617,-0.2313767966807454,False
2024-06-12,5440.0,5435.0,5416.83984375,5421.02978515625,30.549999713897705,30.399999618530273,0.75,20.299999237060547,2.512868896073148,-0.42098799347207594,call,put in the money,5440.0,23.16015625,0.003635779172000706,19.694433481969806,1.1759747377959895,0.75,20.299999237060547,0.0,13.97021484375,0.75,0.12066880218314158,0.5055952107097353,4.18994140625,0.3883099636215792,0.4128598820184299,0.4294096435714466,0.5240195394838426,11.862869277542874,12.612869277542874,13.11846448825261,16.0087967813082,False
2024-06-13,5415.0,5410.0,5431.7900390625,5433.740234375,17.800000190734863,17.600000381469727,17.0,0.15000000596046448,-0.029443532493648006,1.8860401275033674,put,call in the money,5410.0,21.7900390625,0.001432266348154783,7.779770083191573,2.800859000907756,0.15000000596046448,17.0,0.0,18.740234375,0.15000000596046448,-0.0024986471022236945,-0.004872849866348357,1.9501953125,0.023626788680289987,0.032053755216983705,0.031779999609448106,0.04189922056075572,0.4205568430156141,0.5705568489760786,0.5656839991097302,0.7458061339730939,False
2024-06-14,5420.0,5415.0,5428.41015625,5431.60009765625,15.250000238418579,15.100000381469727,9.5,0.44999998807907104,1.3336740590464948,3.8727651109247487,put,call in the money,5415.0,13.41015625,0.001514862611620899,8.223295586246287,1.6307520639813673,0.44999998807907104,9.5,0.0,11.60009765625,0.44999998807907104,-0.051179093422687894,-0.16325830924336915,3.18994140625,0.4251589738407444,0.45466716931902434,0.443961706585189,0.4834536210413213,6.483674452437151,6.933674440516222,6.770416131272852,7.372667836144475,False
2024-06-17,5435.0,5430.0,5487.27001953125,5473.22998046875,11.700000047683716,11.599999904632568,52.79999923706055,0.05000000074505806,34.41371133893993,20.3736722803703,put,call in the money,5430.0,57.27001953125,0.0015428924204135054,8.466267321897034,6.764494594108508,0.05000000074505806,52.79999923706055,0.0,38.22998046875,0.05000000074505806,-5.201505892671321e-12,7.302934591692928e-11,-14.0400390625,-0.5842981167838973,-0.5800246124641296,-0.5800246124578877,-0.5347272015597736,-6.836287994233104,-6.786287993488045,-6.786287993415015,-6.256308283747131,False
2024-06-18,5480.0,5475.0,5483.14990234375,5487.02978515625,15.200000047683716,14.999999523162842,4.900000095367432,0.550000011920929,-2.2922454925604856,-0.11738816523751838,put,call in the money,5475.0,8.14990234375,0.0012497093265444056,6.852343571800031,1.189359853071278,0.550000011920929,4.900000095367432,0.0,7.02978515625,0.550000011920929,-0.11685241189947404,-0.4533736645279398,3.8798828125,0.47748380924643374,0.5136680204435081,0.48384080576550376,0.5166333011210742,7.257753923313995,7.807753935234923,7.354380270706985,7.852826201675323,False
2024-06-20,5500.0,5495.0,5475.47021484375,5473.169921875,13.749999761581421,13.599999904632568,0.10000000149011612,19.299999237060547,1.0317366218909756,3.2631174919933867,call,put in the money,5500.0,24.52978515625,0.0017933171347055189,9.819254556849005,2.4981310968397583,0.10000000149011612,19.299999237060547,0.0,21.830078125,0.10000000149011612,0.0063574674101462,-0.014624037582616578,-2.30029296875,-0.3467827487059323,-0.33951002119872725,-0.34057358758681383,-0.3612335137817328,-4.768262712027119,-4.668262710537003,-4.6828867481196195,-4.966960728374045,False
2024-06-21,5475.0,5470.0,5465.4501953125,5464.6201171875,15.25,15.100000381469727,0.8999999761581421,6.400000095367432,-5.440202586336902,-4.9995403802622125,call,put in the money,5475.0,9.5498046875,0.0017170912303634124,9.384676600359093,1.017595501067622,0.8999999761581421,6.400000095367432,0.0,5.3798828125,0.8999999761581421,0.15485065734944348,-0.12853814330764352,-0.830078125,0.1547408343349017,0.21375722621412413,0.2053284955054262,0.3095460451611485,2.359797723607251,3.259797699765393,3.1312595564577497,4.720577188707514,False
2024-06-24,5485.0,5480.0,5463.169921875,5447.8701171875,13.400000095367432,13.300000190734863,0.10000000149011612,16.5,3.9351910522114184,19.068027040598945,call,put in the money,5485.0,21.830078125,0.0013152882721939388,7.185643327244864,3.0380130394490563,0.10000000149011612,16.5,0.0,32.1298828125,0.10000000149011612,0.0012175087347922053,-0.018627645847645976,-15.2998046875,0.047402331114591564,0.05486501773984671,0.05347489492528898,0.017771971428279208,0.6351912414561656,0.7351912429462817,0.7165635970986357,0.23814441883380866,False
2024-06-25,5460.0,5455.0,5472.7998046875,5469.2998046875,13.0,12.899999618530273,13.100000381469727,0.20000000298023224,-0.7583833932800692,-3.996195747671017,put,call in the money,5455.0,17.7998046875,0.0015047008547044486,8.23492654373962,2.161501331305963,0.20000000298023224,13.100000381469727,0.0,9.2998046875,0.20000000298023224,-0.01516413996531063,0.053074489878587205,-3.5,-0.0891064737845965,-0.07372185817073248,-0.06963920510314886,-0.030461601280057184,-1.1583841591997546,-0.9583841562195223,-0.9053096663409352,-0.3960008166407434,False
2024-06-26,5465.0,5460.0,5467.7900390625,5477.89990234375,13.0,12.900000095367432,4.800000190734863,0.6000000238418579,-4.732796855832656,0.6008478932402186,put,call in the money,5460.0,7.7900390625,0.0012638224522747922,6.910315815691651,1.1273057947381668,0.6000000238418579,4.800000190734863,0.0,12.89990234375,0.6000000238418579,-0.12950344562657523,-1.3092621297354687,10.10986328125,0.21286177115061958,0.25901561913845483,0.1583031476203418,0.046226588065973094,2.7672030249580546,3.367203048799913,2.0579409190644435,0.6009456448576502,False
2024-06-27,5485.0,5480.0,5478.740234375,5482.8701171875,13.850000143051147,13.700000286102295,1.149999976158142,3.5999999046325684,-7.025985472456956,-8.433631043512253,call,put in the money,5485.0,6.259765625,0.0014809268962684874,8.113613770754254,0.7715138780161682,1.149999976158142,3.5999999046325684,0.0,0.0,1.149999976158142,0.2205511925877478,0.9108505795445171,4.1298828125,0.1389180442586457,0.2219505326543316,0.28771591677972536,0.3802432626856178,1.9240149328546288,3.074014909012771,3.984865488557288,5.2663692425900415,False
2024-06-28,5510.0,5505.0,5468.31982421875,5460.47998046875,17.550000190734863,17.40000057220459,0.10000000149011612,36.20000076293945,19.658939553526494,27.461671107680733,call,put in the money,5510.0,41.68017578125,0.002486431962350051,13.596605191289912,3.0654840083133865,0.10000000149011612,36.20000076293945,0.0,44.52001953125,0.10000000149011612,0.001134276075870022,-0.008892547204184118,-7.83984375,0.043244407581384536,0.04894241330237073,0.04843571546148531,0.0194673586850267,0.7589393613015147,0.8589393627916309,0.8500468155874468,0.34165214863532256,False
2024-07-01,5455.0,5450.0,5464.35986328125,5475.08984375,20.199999809265137,20.0,10.699999809265137,0.550000011920929,-2.392779421639705,5.778422804968791,put,call in the money,5450.0,14.35986328125,0.0017857099228261175,9.757761629754095,1.4716349738922536,0.550000011920929,10.699999809265137,0.0,20.08984375,0.550000011920929,-0.07017823241981547,-0.753011063196018,10.72998046875,0.3147139018416407,0.3419416254611558,0.30466384970342364,0.2816128271624839,6.35722075717423,6.907220769095158,6.15420970589914,5.688579054968791,False
2024-07-02,5480.0,5475.0,5500.68994140625,5509.009765625,13.649999856948853,13.5,20.799999237060547,0.15000000596046448,9.815460419186417,18.120568841793997,put,call in the money,5475.0,25.68994140625,0.0012818806667582619,7.051228089720309,3.6433286626626495,0.15000000596046448,20.799999237060547,0.0,29.009765625,0.15000000596046448,-0.00012984781167224568,-0.0010803109683024386,8.31982421875,0.1732938608758455,0.18428287241668473,0.1842037287551738,0.19126763693443602,2.3654611761654056,2.51546118212587,2.5143808711575675,2.6108032167939967,False
2024-07-05,5545.0,5540.0,5563.85986328125,5567.18994140625,12.250000238418579,12.100000381469727,19.100000381469727,0.15000000596046448,8.547779130628339,11.870638500685704,put,call in the money,5540.0,23.85986328125,0.0011818889457766825,6.575864468262673,3.628399489740961,0.15000000596046448,19.100000381469727,0.0,22.18994140625,0.15000000596046448,-0.00013802695993558878,-0.0004596405599417556,3.330078125,0.11410441611944991,0.12634931432688282,0.12631179264925052,0.14536305642842262,1.3977791246678741,1.5477791306283386,1.547319490068397,1.7806974759054304,False
2024-07-08,5575.0,5570.0,5565.68017578125,5572.85009765625,10.700000047683716,10.599999904632568,0.25,5.300000190734863,-0.5668258218950134,-5.392731830506521,call,put in the money,5575.0,9.31982421875,0.0011607075065096736,6.460126758861376,1.442668939269027,0.25,5.300000190734863,0.0,0.0,0.25,0.07480900461065265,0.5363747186048943,7.169921875,0.4189882123386708,0.44235269821585715,0.4924811763667527,0.48666056550656667,4.483173892002692,4.733173892002692,5.269548610607586,5.2072680741260475,False
2024-07-09,5585.0,5580.0,5577.02978515625,5576.97998046875,11.400000095367432,11.300000190734863,0.550000011920929,4.099999904632568,-2.0736971605860424,-2.046608150357863,call,put in the money,5585.0,7.97021484375,0.001231200286455712,6.866440669056413,1.1607491024669798,0.550000011920929,4.099999904632568,0.0,3.02001953125,0.550000011920929,0.12316596869881935,-0.00613424258167948,-0.0498046875,0.4014300943256111,0.4496757090027926,0.4491376175527607,0.5467870576299406,4.576303113595324,5.126303125516253,5.120168882934573,6.233372509127,False
2024-07-10,5590.0,5585.0,5619.47998046875,5633.91015625,10.5,10.400000095367432,30.100000381469727,0.10000000149011612,17.232511863045914,31.66265415294869,put,call in the money,5585.0,34.47998046875,0.0011475642113498775,6.448714111983046,5.346799357205037,0.10000000149011612,30.100000381469727,0.0,43.91015625,0.10000000149011612,-4.073463999443305e-08,-5.878080155056055e-07,14.43017578125,-0.24452270709966634,-0.234998897433941,-0.23499895341565677,-0.1759525715889408,-2.5674884245464966,-2.4674884230563805,-2.467489010864396,-1.8475020016838783,False
2024-07-11,5605.0,5600.0,5584.06982421875,5584.5400390625,17.75,17.59999942779541,0.25,16.200000762939453,-2.4992729307417125,-2.9288814839368076,call,put in the money,5605.0,20.93017578125,0.0018677609460429618,10.429707537652769,2.0067845340522736,0.25,16.200000762939453,0.0,15.4599609375,0.25,0.022637036278983835,0.010644270476885466,0.47021484375,-0.0760154515991975,-0.06193094455694397,-0.061331267346978594,-0.044441858796698444,-1.3492742658857555,-1.0992742658857555,-1.08862999540887,-0.7888429936413974,False
2024-07-12,5635.0,5630.0,5647.2099609375,5615.35009765625,14.500000238418579,14.300000190734863,13.199999809265137,0.25,-2.74398287794941,-32.50943656381196,put,call in the money,5630.0,17.2099609375,0.0013473473334689942,7.608753282408683,2.2618634484165963,0.25,13.199999809265137,14.64990234375,0.0,-14.39990234375,-0.011725977172086344,0.3735880295417294,-31.85986328125,-0.13061948036810844,-1.1237161774010254,-1.0979514861321324,-2.2661612535539413,-1.8939824964796834,-16.293884840229683,-15.920296810687955,-32.8593387168271,False
2024-07-15,5655.0,5655.0,5639.22021484375,5631.22021484375,18.200000286102295,18.100000381469727,0.4000000059604645,16.299999237060547,-0.116016485145362,6.86184771392179,call,put in the money,5655.0,15.77978515625,0.001833678802954524,10.340518573151641,1.5260148748459283,0.4000000059604645,16.299999237060547,0.0,23.77978515625,0.4000000059604645,0.06388348755830292,-0.5110679004664234,-8.0,0.07054860621534259,0.09252662817537016,0.0644459747450139,0.06494851211865925,1.2839846533033532,1.6839846592638177,1.1729167587973943,1.1820629391415167,False
2024-07-16,5655.0,5650.0,5662.6298828125,5667.2001953125,15.200000047683716,15.0,10.100000381469727,1.149999976158142,-5.616364537933036,-2.74154793979848,put,call in the money,5650.0,12.6298828125,0.001953249577254774,11.060529424753767,1.1418877277460133,1.149999976158142,10.100000381469727,0.0,12.2001953125,1.149999976158142,-0.12628285747380907,-0.577152122048268,4.5703125,-0.12278716379644448,-0.04712927086549103,-0.08509980509165496,0.003832680757813384,-1.8663648955609045,-0.7163649194027624,-1.2935170414510304,0.058256747701519895,False
2024-07-17,5605.0,5600.0,5598.43994140625,5588.27001953125,19.15000009536743,19.0,2.799999952316284,6.0,-5.86944356283918,-3.432367189714714,call,put in the money,5605.0,6.56005859375,0.0023244782979040587,13.013452145918098,0.5040982607991286,2.799999952316284,6.0,0.0,11.72998046875,2.799999952316284,0.3076083806622125,-3.128353199429962,-10.169921875,0.2261387187090479,0.3723528147075973,0.2089923351331486,0.20039959908217708,4.330556484844536,7.13055643716082,4.002203237730858,3.837652341535286,False
