winner_by_search,arm,search_r2,holdout_r2,search_gain,holdout_gain,holdout_dm_t_winner
edge_r1.0,diagonal,0.025624130524379396,0.026803202800783632,0.0,0.0,0.14657175525700947
edge_r1.0,node_r0.1,0.025166586225380483,0.02582132290509076,-0.00045754429899891313,-0.000981879895692872,0.14657175525700947
edge_r1.0,node_r1.0,0.022208336612342117,0.021956678273639674,-0.0034157939120372793,-0.004846524527143958,0.14657175525700947
edge_r1.0,node_r10.0,0.01802983720914131,0.017501024030658452,-0.007594293315238088,-0.00930217877012518,0.14657175525700947
edge_r1.0,node_r100.0,0.014514471695112996,0.014269008428385965,-0.0111096588292664,-0.012534194372397667,0.14657175525700947
edge_r1.0,edge_r0.1,0.025764528912397666,0.026973533436852826,0.0001403983880182702,0.00017033063606919363,0.14657175525700947
edge_r1.0,edge_r1.0,0.026093697810091854,0.027025269634955773,0.00046956728571245776,0.00022206683417214101,0.14657175525700947
edge_r1.0,edge_r10.0,0.02428890306504028,0.024771413303544154,-0.0013352274593391167,-0.002031789497239478,0.14657175525700947
edge_r1.0,edge_r100.0,0.01846815296277493,0.022289412823926158,-0.007155977561604465,-0.004513789976857474,0.14657175525700947
