variant,panel_max_abs_z,panel_p99.99,vd_bucket_corr,vd_bucket_r2,all_exog_corr,all_exog_r2,unclipped_base_r2,all_exog_dm_t_vs_status_quo
status_quo,2010.91845703125,1210.1207269773022,0.03900293799456919,-0.00026342471393614453,0.18971468163325733,0.03470617236936935,-0.2702276553175298,0.0
asinh_diurnal,109.5886001586914,84.66489708708866,0.04994377823382361,0.002216316871496482,0.19466571637854085,0.03721086490940617,0.018420737667273035,1.445965083081559
asinh_only,15.773138046264648,11.185139923667677,0.052229105841909776,0.0026343712782760376,0.19552899893202993,0.03765672382037388,0.018968104631281846,1.5460027642561367
asinh_fast,16.256248474121094,11.694242948626574,0.05108431981101679,0.00251386066296877,0.19559703363477074,0.037697070917997566,0.01887700740183662,1.5685207349566503
rank_gauss,278.5028076171875,119.53746556845579,0.05035821549238171,0.002094418900152717,0.1947740076885245,0.037256483136847596,0.015035785699943793,1.3267678791528086
