alpha_prod,arm,r2,dr2,dm_t_vs_base,dm_t_dyn_vs_stat,churn
,base,0.01895524249749303,0.0,0.0,,
3000.0,stat100,0.014561251586940882,-0.004393990910552148,-0.6407268635090905,-0.2557550746228946,0.2568663594470046
3000.0,dyn100,0.012698061855308085,-0.006257180642184945,-1.716916851005066,-0.2557550746228946,0.2568663594470046
30000.0,stat100,0.025854411878469596,0.006899169380976566,2.790472807762731,-1.2903502070213089,0.2568663594470046
30000.0,dyn100,0.020246404524258188,0.001291162026765158,0.47412821174802644,-1.2903502070213089,0.2568663594470046
300000.0,stat100,0.02338974336329236,0.004434500865799329,2.77845063518227,-0.7079230365816738,0.2568663594470046
300000.0,dyn100,0.02145351852670052,0.0024982760292074913,1.7234215826405415,-0.7079230365816738,0.2568663594470046
3000000.0,stat100,0.019613095727260332,0.0006578532297673023,2.7586124808295143,0.22078693837858268,0.2568663594470046
3000000.0,dyn100,0.01970489464585168,0.0007496521483586482,3.1407202775444016,0.22078693837858268,0.2568663594470046
