pair,ic_pooled,ic_month_sd
adj_sumbipow_ma_1 x adj_effspread_vwstock_ma_25,0.042270482970531285,0.056147338654737776
adj_sumabsret_ma_1 x adj_sumabsret_ma_25,0.04219382765190693,0.06536191580143541
adj_sumret_ma_1 x adj_sellturnover_vwstock_ma_1,-0.04212858851711889,0.046891888796877265
adj_sumret3_ma_1 x adj_vix3m_ma_25,-0.04205638290295854,0.03708061219396902
adj_sumret_ma_25 x adj_sellturnover_vwstock_ma_1,-0.042016243980680226,0.052340977439646615
adj_sumpret2_ma_25 x adj_sumret2_vwstock_ma_1,0.041880103386338394,0.048636776337984106
adj_sumret_ma_25 x adj_vix3m_ma_625,-0.04183197568819722,0.047242797139569685
adj_sumret4_vwstock_ma_25 x adj_vix_ma_1,0.04181047799000343,0.043162448195000175
har_ma_1 x adj_sumbipow_ma_25,0.04179444903185193,0.06817454361609757
har_ma_1 x adj_sumret4_ma_25,0.04173059969566379,0.06931081936203728
har_ma_25 x adj_sumret_ma_625,-0.04170522735434369,0.062076792922991855
adj_sumbipow_ewstock_ma_1 x adj_vix_ma_1,0.0416647438437905,0.03965091706301368
adj_sumret3_ma_25 x adj_vix_ma_1,-0.041552295847535795,0.04463689102109137
adj_sumret4_ma_25 x adj_sumautocov_ma_625,0.041529346401110605,0.048812088690620946
har_ma_1 x har_ma_25,0.04149797105757369,0.06857398071256297
har_ma_1 x adj_sumabsret_ma_25,0.0414965789189308,0.06718590514633842
adj_sumabsret_ma_1 x adj_effspread_vwstock_ma_25,0.04144319124976344,0.05654537196471048
adj_sumpret2_ma_25 x adj_sumbipow_vwstock_ma_1,0.04138968605963481,0.04673032853468692
adj_sumret_ma_1 x adj_sumabsret_ewstock_ma_25,-0.04137667118804322,0.04613310250812565
adj_sumret4_ma_1 x adj_effspread_vwstock_ma_1,0.04133675557822249,0.05723595560447137
adj_sumret_ma_625 x adj_sumbipow_vwstock_ma_1,-0.041310742208326416,0.04972077650816045
adj_sumbipow_ma_25 x adj_sumautocov_ma_625,0.041240089286518844,0.04756931795736712
har_ma_1 x adj_effspread_vwstock_ma_25,0.0411210350068389,0.056528416315977256
adj_sumret_ma_25 x adj_sumret3_ma_625,0.041081738309245046,0.06057625440226439
adj_sumret_ma_25 x adj_sumbipow_ewstock_ma_625,-0.041047631472632504,0.05144327320424844
adj_sumret_ma_1 x adj_vix_ma_25,-0.041044884941867935,0.0484780538758899
adj_sumret4_ma_1 x adj_sumret4_vwstock_ma_1,0.041042251346586095,0.05192775930979078
adj_sumabsret_ma_1 x adj_sellturnover_vwstock_ma_1,0.04102089308290091,0.05865050105008361
adj_sumabsret_ewstock_ma_1 x adj_vix3m_ma_25,0.04100515827506992,0.042776546857229585
adj_sumret_ma_25 x adj_sumautocov_ma_25,-0.0408898476928397,0.04635179189400486
adj_sumret_ma_1 x adj_sumret2_vwstock_ma_25,-0.040780557221210274,0.04890107435494082
har_ma_25 x adj_sumautocov_ma_625,0.04076137140661043,0.04794060543843374
har_ma_5 x adj_sumbipow_ewstock_ma_1,0.04072298623511017,0.049619594075265866
har_ma_1 x adj_sellturnover_vwstock_ma_1,0.04071637426145969,0.06059861563153968
adj_sumpret2_ma_1 x adj_sumbipow_ewstock_ma_1,0.04069640568980088,0.053741490571807
adj_sumabsret_ma_25 x adj_sumret4_ma_1,0.04066205263896171,0.06572355026645724
adj_sumbipow_ma_1 x adj_effspread_ewstock_ma_25,0.040577658442823246,0.05648150001906245
adj_sumret4_ma_1 x adj_sumbipow_ma_25,0.04055889156645592,0.06683797572476753
adj_sumabsret_vwstock_ma_1 x adj_vix_ma_625,0.0405158478106593,0.04310524847750056
adj_sumpret2_vwstock_ma_25 x adj_vix_ma_1,0.04050843129971258,0.044529774438281544
adj_sumpret2_ma_1 x adj_sumautocov_ma_25,0.04045705623635658,0.05620118809836041
har_ma_125 x adj_sumbipow_ma_1,0.040410340337685806,0.05811746302464523
adj_sumpret2_ma_25 x adj_sumbipow_ma_1,0.040327940768160576,0.06619945619485511
adj_sumret_ma_25 x adj_sumabsret_ewstock_ma_625,-0.04025848784008021,0.05109608762753755
har_ma_25 x adj_sumret4_ma_1,0.04019333298844848,0.06719498248101687
adj_sumabsret_ewstock_ma_1 x adj_sumabsret_vwstock_ma_1,0.04019096265370417,0.0490313761184709
adj_effspread_vwstock_ma_25 x adj_vix_ma_1,0.040177885051909085,0.04849602205410346
adj_sumbipow_ma_1 x adj_vvix_ma_1,0.04016680335755728,0.053970080388813776
adj_sumret3_ma_25 x adj_sumbipow_ma_625,-0.04012143064409232,0.04386357427921528
adj_sumret_ma_1 x adj_sumret3_ma_625,0.0400325350325649,0.050361166761930136
adj_sumret_ma_1 x adj_sumret2_ewstock_ma_1,-0.04000040902269931,0.0449834201506552
har_ma_1 x adj_spread_vwstock_ma_25,0.03999739018096568,0.05850375087140438
adj_sumabsret_ma_1 x adj_sumvolume_ma_1,0.039947585015977324,0.07172172334151873
adj_sumautocov_ma_1 x adj_vix3m_ma_1,0.03993380241113654,0.03797926913620934
adj_sumabsret_ma_1 x adj_spread_vwstock_ma_25,0.03980506513792124,0.058397980547032775
adj_sumabsret_ma_1 x adj_sumpret2_ma_1,0.03980340200147456,0.07187426276414345
adj_sumret_ma_625 x adj_sumret3_ma_25,0.039798365404446104,0.04796061480808303
adj_sumabsret_ma_1 x adj_sumpret2_ma_25,0.03978182399247148,0.06524449059831769
adj_sumabsret_ma_1 x adj_effspread_ewstock_ma_25,0.039747494583223054,0.05685029102233136
adj_sumret4_ma_25 x adj_vix3m_ma_1,0.03965715024165374,0.050969072639052
adj_sumpret2_ma_1 x adj_sumbipow_ma_1,0.039619052536399614,0.07149764653193928
adj_sumabsret_vwstock_ma_1 x adj_sumbipow_vwstock_ma_1,0.039591108308783866,0.048232093306591804
adj_sumbipow_ma_1 x adj_spread_vwstock_ma_25,0.03958667670742893,0.05835058167195347
adj_sumbipow_vwstock_ma_25 x adj_vix_ma_25,0.03952761880818462,0.04722104309257231
adj_sumret_ma_1 x adj_sumbipow_ewstock_ma_1,-0.0394938892809058,0.045071455487156076
adj_sumret_ma_1 x adj_sumbipow_vwstock_ma_25,-0.039461341761474394,0.050212827443843346
adj_sumret4_ma_1 x adj_sumret4_ma_25,0.03944689252672266,0.06821058289896724
har_ma_1 x adj_effspread_ewstock_ma_25,0.03942330540998631,0.057134802860735946
har_ma_5 x adj_effspread_vwstock_ma_1,0.03941805003404963,0.05233176016372636
adj_vix_ma_1 x adj_vvix_ma_1,0.03939638378052034,0.04447719251593194
adj_sumret3_ma_25 x adj_sumpret2_ma_625,-0.0393702304929498,0.043541272479268936
har_ma_5 x adj_vix3m_ma_25,0.03932670379457694,0.05203785420700895
adj_sumbipow_vwstock_ma_1 x adj_vvix_ma_1,0.03932513449907176,0.04134237035584161
adj_sumret3_ma_1 x adj_sumabsret_vwstock_ma_1,-0.03931819497286725,0.04479204086498398
adj_sumret4_vwstock_ma_1 x adj_vix_ma_1,0.039285416233327465,0.04237403090041551
adj_sumret3_ma_25 x adj_sumret4_ma_625,-0.039275697960866746,0.04660984424862954
adj_sumret_ma_1 x adj_sumret3_vwstock_ma_1,0.039163347177550004,0.04681613481093619
adj_sumabsret_ma_1 x adj_stocktwits_sentiment_ma_1,-0.03910115267590824,0.05345972214814169
adj_sumabsret_ma_1 x adj_vvix_ma_1,0.03909875080773783,0.053738344405872954
adj_sumret_ma_25 x adj_effspread_vwstock_ma_625,-0.039068122146478645,0.044997081544273954
adj_sumret_ma_625 x adj_sumabsret_ma_25,-0.0390605786699763,0.061162603446850324
adj_sumret4_ma_1 x adj_sellturnover_vwstock_ma_1,0.039059273337410126,0.06025281138863158
adj_sumabsret_ma_625 x adj_sumret3_ma_25,-0.03905665959194268,0.042625636849702546
adj_sumret2_vwstock_ma_25 x adj_vix_ma_625,0.03896938986765608,0.04365655162810878
har_ma_1 x adj_vvix_ma_1,0.0389400307858282,0.05436253815310632
adj_sumabsret_ma_25 x adj_sumautocov_ma_625,0.03883881988328212,0.04664717088753045
adj_vix_ma_1 x adj_vix3m_ma_1,0.03882903096755125,0.04475932396808077
adj_sumret_ma_625 x adj_sumpret2_ma_25,-0.03879306832772796,0.060995275037276454
adj_sumbipow_ma_1 x is_overnight,-0.038764131679532354,0.05481946522444094
adj_sumabsret_ma_1 x is_overnight,-0.03876320833902369,0.05467315895169502
adj_sumbipow_ewstock_ma_25 x adj_vix_ma_1,0.03869357031556872,0.04284893157790388
adj_sumret3_vwstock_ma_1 x is_overnight,0.0386884671970362,0.03715397152582459
adj_sumbipow_ma_1 x adj_stocktwits_sentiment_ma_1,-0.03867623802887637,0.05239382821616246
adj_sumbipow_ma_1 x adj_sumbipow_vwstock_ma_625,0.03863266701715317,0.0517038673388844
adj_sumret4_ma_25 x adj_sumabsret_ewstock_ma_1,0.03862859795998325,0.05187283440957203
adj_sumabsret_ewstock_ma_25 x adj_vix_ma_25,0.03860243331453656,0.04644605226540807
adj_sumret_ma_625 x adj_sumpret2_ma_1,-0.03860047748795133,0.0646621872335436
har_ma_125 x adj_sumabsret_ma_1,0.0386003852954899,0.05794387288504061
adj_sumret2_vwstock_ma_1 x adj_vvix_ma_1,0.03859720404234108,0.04233872852828892
adj_sumret_ma_25 x adj_sumret2_vwstock_ma_625,-0.0385761410476284,0.04927468647200966
har_ma_3125 x adj_sumbipow_ma_1,0.038573615332552186,0.0591634552253772
adj_sumret3_ma_25 x adj_vix_ma_25,-0.03849556713884201,0.04263416490321042
adj_sumpret2_ma_25 x adj_sumautocov_ma_625,0.03842764027854555,0.048104765446642994
adj_sumret_ma_1 x adj_turnover_vwstock_ma_1,-0.03838911011316782,0.04610330230413999
adj_sumbipow_ma_1 x adj_vix3m_ma_625,0.03838554433029368,0.05297458694026518
har_ma_1 x adj_sumpret2_ma_25,0.038383405035356255,0.06699666647856052
har_ma_125 x adj_sumret2_vwstock_ma_1,0.03838065429551857,0.04338709879051638
har_ma_1 x har_ma_125,0.03837584025277323,0.05908710788206934
adj_sumret_ma_25 x adj_effspread_ewstock_ma_1,-0.038358251299017286,0.05544165663644819
adj_sumbipow_ewstock_ma_1 x adj_vix3m_ma_1,0.03835562548666541,0.03831794899460103
adj_sumabsret_ma_1 x adj_sumbipow_vwstock_ma_625,0.03834630000731599,0.05220256184993585
adj_sumautocov_ma_1 x adj_vix3m_ma_25,0.03827913749969587,0.03750332958201625
adj_sumret4_ma_1 x adj_effspread_vwstock_ma_25,0.038213981864940114,0.05432679516242334
adj_sumret2_ewstock_ma_1 x adj_vix_ma_25,0.03820450669496579,0.041082603843771666
adj_sumbipow_ma_1 x adj_sumabsret_vwstock_ma_625,0.03819292936019195,0.05126698899351329
adj_sumvolume_ma_1 x adj_effspread_vwstock_ma_1,0.03817583113911065,0.04476455923869482
adj_sumautocov_ma_1 x adj_sumabsret_vwstock_ma_1,0.03814932228001816,0.04435407470989253
adj_sumbipow_ma_1 x adj_sumabsret_vwstock_ma_25,0.03813476273935772,0.06230584197644183
adj_sumbipow_ma_1 x adj_turnover_vwstock_ma_1,0.038129992416336564,0.06039925730547703
adj_sumbipow_ma_25 x adj_sumabsret_ewstock_ma_1,0.038109817378530995,0.05097165107242894
adj_sumabsret_ma_1 x adj_sumbipow_ewstock_ma_625,0.03809744010319141,0.056130985978873615
har_ma_625 x adj_sumret3_ma_25,-0.0380913162623497,0.043886316074860474
adj_sumabsret_ma_1 x adj_sumabsret_vwstock_ma_25,0.038051129220799174,0.06078047450522646
adj_sumpret2_vwstock_ma_1 x adj_vix_ma_1,0.038045661030402134,0.04229178647471006
adj_sumabsret_ma_1 x adj_sumret4_ewstock_ma_1,0.03802798473477899,0.047023235563847667
adj_sumautocov_ma_1 x adj_sumabsret_ewstock_ma_1,0.03798125181212765,0.04312826269473883
har_ma_125 x adj_sumbipow_vwstock_ma_1,0.03795086313690058,0.04095669930593945
adj_sumret_ma_1 x adj_sumabsret_vwstock_ma_625,-0.0379403014828692,0.04689931130637725
adj_sumbipow_ma_1 x adj_sumvolume_ma_1,0.03789466490410048,0.07127603271618661
adj_sumbipow_ma_1 x adj_sumbipow_ewstock_ma_625,0.037851708918477625,0.056410486193834326
adj_sumret_ma_1 x adj_sumbipow_vwstock_ma_625,-0.03779738906935302,0.04872279422353905
adj_sumret_ma_25 x adj_sumpret2_vwstock_ma_625,-0.03774961573184822,0.05054102673578747
har_ma_1 x adj_sumret4_ewstock_ma_1,0.03774499266792481,0.049166945075167924
har_ma_1 x adj_sumbipow_vwstock_ma_625,0.03774174964946085,0.05331977481680631
har_ma_3125 x adj_sumret4_ma_1,0.03772428712511613,0.05835524309969787
adj_sumret_ma_25 x adj_sumret4_vwstock_ma_1,-0.03772199393894076,0.0446281925485916
adj_sumret_ma_25 x adj_sumret4_vwstock_ma_25,-0.037713042035139366,0.055849371730217104
adj_sumret_ma_25 x adj_sumret3_ma_25,0.037670266154666975,0.061318127656888946
har_ma_125 x adj_vix_ma_25,0.037637798865978234,0.047347428572732234
adj_sumret_ma_1 x adj_sumvolume_ma_625,-0.03761308662458242,0.047459049935506856
har_ma_5 x har_ma_5,0.03759305142164282,0.06342414650348703
adj_sumvolume_ma_25 x adj_vix_ma_25,0.03756702345093004,0.0501290710578017
adj_sumabsret_vwstock_ma_25 x adj_vix_ma_625,0.03750669684088067,0.04200354304370704
har_ma_25 x adj_sumabsret_ewstock_ma_1,0.03750301389467381,0.05129859571012054
adj_sumret4_ma_1 x adj_vvix_ma_1,0.03749987694149753,0.052510908970744445
adj_sumbipow_ma_25 x adj_stocktwits_sentiment_ma_1,-0.03743978774285741,0.04848359406682034
adj_sumabsret_ma_625 x adj_sumbipow_ma_1,0.03743350750800387,0.05330136950678926
har_ma_5 x adj_sumret2_ewstock_ma_1,0.03740512063006623,0.0467521341636447
adj_sumret2_ewstock_ma_25 x adj_vix_ma_25,0.03740282208374833,0.0438793133136791
har_ma_1 x har_ma_3125,0.037384361896640614,0.05957353318748421
adj_sumabsret_ma_25 x adj_stocktwits_sentiment_ma_1,-0.037373780781818626,0.047633715182982685
adj_sumbipow_ma_1 x adj_sumret4_ewstock_ma_1,0.03737301573450101,0.047332147924100516
adj_sumabsret_ma_1 x adj_sumabsret_vwstock_ma_625,0.03734811202363504,0.051513232609499804
har_ma_125 x adj_sumret4_ma_1,0.03723403524219777,0.058621937598068635
adj_sumret3_vwstock_ma_1 x adj_sumret3_vwstock_ma_1,0.037208716174772005,0.04361450477520776
har_ma_1 x adj_vix3m_ma_625,0.03720497537982848,0.05334184027535746
adj_sumret3_ma_25 x adj_sumret2_vwstock_ma_1,-0.0371736360493681,0.0462099842042107
har_ma_1 x is_overnight,-0.037160185569444795,0.05477939909696437
adj_sumret4_vwstock_ma_25 x adj_vix_ma_25,0.03715571583952062,0.043218759403208566
adj_sumret4_ma_1 x adj_sumpret2_ma_25,0.0371508180627887,0.06595035729639953
adj_sumbipow_ewstock_ma_1 x adj_vix_ma_25,0.03713329386559513,0.04096994124883462
adj_sumbipow_vwstock_ma_1 x adj_effspread_vwstock_ma_1,0.03712117349452103,0.042778641034803014
adj_sumret3_ma_25 x adj_sumabsret_vwstock_ma_25,-0.03711031816805364,0.05118076916877218
har_ma_1 x adj_sumabsret_vwstock_ma_625,0.03709140365452481,0.053141215790956625
adj_sumret3_ma_25 x adj_sumvolume_ma_1,-0.03706879115081879,0.054329062025127835
adj_sumvolume_ma_1 x adj_sumabsret_vwstock_ma_1,0.03706324369729644,0.06148130353771088
adj_effspread_ewstock_ma_1 x adj_sumabsret_vwstock_ma_1,0.037061517110812806,0.04740444722069591
adj_sumret2_vwstock_ma_1 x adj_vix_ma_625,0.03705510737983662,0.04487678587849866
adj_sumret4_ewstock_ma_25 x adj_vix_ma_1,0.037049915574499145,0.042482859085575086
adj_sumabsret_ma_25 x adj_sumabsret_ewstock_ma_1,0.03693276132532999,0.05053861852514087
adj_sumret4_ma_1 x adj_vix3m_ma_625,0.03692055295878797,0.05079524180436668
har_ma_1 x adj_sumbipow_ewstock_ma_625,0.03691406571386517,0.05779127443796776
adj_sumret_ma_25 x adj_sellturnover_vwstock_ma_25,-0.03685844364486026,0.056510918524898805
adj_sumret2_ewstock_ma_1 x adj_vix3m_ma_1,0.03684600592198329,0.037389054160905
adj_sumautocov_ma_25 x adj_sumabsret_vwstock_ma_1,0.03682103464027704,0.04373836137198842
har_ma_1 x adj_sumabsret_vwstock_ma_25,0.036765487147208474,0.06157188873725832
har_ma_125 x adj_vix_ma_625,0.03675670765306056,0.04350119293839696
adj_sumpret2_ma_25 x adj_stocktwits_sentiment_ma_1,-0.03674647156506632,0.04760576009916805
adj_sumabsret_ma_1 x adj_sumret3_ma_625,-0.03671193567345246,0.06093434429567933
adj_stocktwits_sentiment_ma_25 x adj_vix3m_ma_1,-0.03668678373175773,0.044335239914857806
adj_sumbipow_ma_1 x adj_vvix_ma_25,0.036641080281677535,0.05240797282572958
adj_sumret_ma_25 x adj_effspread_ewstock_ma_625,-0.036614642909332556,0.04847710431370942
har_ma_3125 x adj_sumret_ma_25,-0.03660302916353999,0.049445506723452534
har_ma_5 x adj_stocktwits_sentiment_ma_1,-0.03659591753082923,0.04801908552344318
adj_sumret_ma_25 x adj_sumpret2_ewstock_ma_25,-0.036569345698399355,0.05194205923434935
adj_sumabsret_ma_1 x adj_turnover_vwstock_ma_1,0.036564585853018375,0.05966182969853536
adj_sumautocov_ma_1 x adj_sumret2_vwstock_ma_1,0.03655922493151672,0.0448751598322149
adj_sumret2_ewstock_ma_1 x adj_sumabsret_vwstock_ma_1,0.036549329640099916,0.04155025968454914
adj_sumautocov_ma_25 x adj_sumvolume_ma_1,0.03652353850878245,0.0529484514597769
adj_sumret_ma_1 x adj_spread_ewstock_ma_25,-0.036522319760855446,0.04335001880178776
adj_sumabsret_ewstock_ma_1 x adj_vvix_ma_1,0.036512162950477114,0.04039158357741616
adj_sumpret2_ma_1 x adj_effspread_vwstock_ma_1,0.03648465119143765,0.056821658428084273
adj_sumbipow_ewstock_ma_1 x adj_sumabsret_vwstock_ma_1,0.03642285419219739,0.04531887467030337
adj_sumabsret_vwstock_ma_1 x adj_sumabsret_vwstock_ma_25,0.03633074307309756,0.04731332039559655
adj_sumret3_ma_25 x adj_sumabsret_ewstock_ma_1,-0.03631277507388023,0.045863063613071214
adj_sumret3_ma_1 x adj_sumabsret_ewstock_ma_1,-0.036301772345500194,0.04282951126354601
har_ma_25 x adj_stocktwits_sentiment_ma_1,-0.03630121100817774,0.048497650182627916
adj_sumbipow_ma_25 x adj_vix3m_ma_1,0.03622151367484006,0.04988191162923691
adj_vix_ma_1 x adj_vvix_ma_25,0.03618044810974144,0.043811429739924655
adj_sumret_ma_1 x adj_sumautocov_ma_25,-0.03613906873062035,0.042061316370801405
adj_sumret4_ma_25 x adj_stocktwits_sentiment_ma_1,-0.03611661601149873,0.04913733361211717
har_ma_1 x adj_sumabsret_ma_625,0.03610840778340774,0.05384506540547661
har_ma_1 x adj_turnover_vwstock_ma_1,0.036051953014486035,0.06112387738481261
adj_sumret_ma_1 x adj_vix3m_ma_625,-0.03604174688789942,0.04467297588499184
adj_sumbipow_vwstock_ma_1 x adj_vvix_ma_25,0.03602092340256746,0.0401982944240933
har_ma_1 x adj_stocktwits_sentiment_ma_1,-0.036019780400721055,0.05228740283957257
adj_sumret_ma_25 x adj_buyturnover_vwstock_ma_1,-0.036002751333247617,0.05225915401958609
adj_sumret4_ma_1 x adj_effspread_ewstock_ma_25,0.03598959875214633,0.05495329702059344
adj_sumret_ma_625 x adj_sumbipow_ewstock_ma_1,-0.035988417453054214,0.04499247196472434
adj_effspread_vwstock_ma_1 x adj_vix_ma_1,0.0359731532103249,0.04709088291183327
adj_sumbipow_ma_1 x adj_sumbipow_ma_625,0.03597159843270842,0.05216311282574137
adj_sumret3_ma_1 x adj_vvix_ma_1,-0.035934139511022686,0.03584080680738108
adj_sumret4_ma_25 x adj_sumautocov_ma_25,0.035933582114099694,0.054776235253501726
adj_sumabsret_ma_1 x adj_stocktwits_sentiment_ma_25,-0.03592766215106092,0.05448985680615499
adj_sumret_ma_25 x adj_turnover_vwstock_ma_25,-0.03589613529058064,0.05762385476134711
har_ma_1 x adj_sumpret2_ma_1,0.035882295866694995,0.07302172427489044
adj_sumret_ma_625 x adj_sumabsret_vwstock_ma_25,-0.03587176570166182,0.050829091650162264
har_ma_25 x adj_vix3m_ma_1,0.03583691118165067,0.050112683730592376
har_ma_3125 x adj_sumabsret_ma_1,0.035826427777047636,0.0579066696142713
adj_sumpret2_ma_1 x adj_sumret2_ewstock_ma_1,0.03580543267813347,0.05013489571985983
adj_effspread_ewstock_ma_25 x adj_vix_ma_1,0.035750955494131736,0.048797440728145555
adj_sumabsret_vwstock_ma_1 x adj_vix3m_ma_625,0.03571413639997755,0.04068862385338138
adj_sumret4_ma_1 x adj_spread_vwstock_ma_25,0.03568799598463177,0.05734816758622064
adj_sumret4_ma_1 x adj_sumabsret_vwstock_ma_25,0.035669424995740655,0.06000682520292682
adj_sumret4_ma_25 x adj_vix3m_ma_25,0.035659304080493975,0.049129824389396275
adj_effspread_vwstock_ma_25 x adj_vix_ma_25,0.03562786778485821,0.04915120993534031
adj_sumbipow_ma_1 x adj_sumabsret_ewstock_ma_625,0.03561196356899328,0.057430151241776174
adj_sumpret2_ma_25 x adj_sumabsret_ewstock_ma_1,0.03557176617631145,0.050541152669126885
har_ma_1 x adj_sumvolume_ma_1,0.03556641263970858,0.07237041792265689
adj_sumbipow_ma_625 x adj_sumabsret_vwstock_ma_1,0.035512648422061845,0.03792761271129886
adj_vix_ma_1 x adj_vix3m_ma_25,0.035500183469771227,0.0441601376447435
adj_sumabsret_ma_1 x adj_sumabsret_ma_625,0.03548189734146086,0.05293824716639294
adj_sumret2_vwstock_ma_1 x adj_vvix_ma_25,0.03548154028431107,0.04080376279780351
adj_sumabsret_ma_625 x adj_sumabsret_vwstock_ma_1,0.03547280103800781,0.03798709800386103
adj_sumabsret_ma_1 x adj_sumabsret_ewstock_ma_625,0.035466240198914305,0.05757367654069756
adj_sumpret2_vwstock_ma_25 x adj_vix_ma_25,0.035422744444744844,0.045787641679519805
adj_sumabsret_ma_1 x adj_vvix_ma_25,0.03541600260335356,0.052113772365748996
adj_stocktwits_sentiment_ma_1 x adj_vix3m_ma_1,-0.035397981190419946,0.04261191804898501
adj_sumret2_vwstock_ma_1 x adj_sumret2_vwstock_ma_1,0.03539418876981728,0.0437074215606868
adj_sumret4_vwstock_ma_1 x adj_vix_ma_25,0.0353640707864614,0.04118804089603561
adj_sumabsret_ma_1 x adj_vix3m_ma_625,0.03532334565700055,0.053106925904556644
har_ma_1 x adj_vvix_ma_25,0.03530907891959954,0.05280814291825703
adj_sumret2_vwstock_ma_1 x adj_sumbipow_vwstock_ma_1,0.03529698739459891,0.044562739474740966
adj_sumret3_ewstock_ma_1 x is_overnight,0.035294009141408,0.03660392306081768
har_ma_5 x adj_spread_vwstock_ma_25,0.035244498385238604,0.05502529723075089
adj_sumret3_ma_625 x adj_sumbipow_ma_1,-0.03522946017486513,0.06141586988386031
adj_sumabsret_ma_25 x adj_stocktwits_sentiment_ma_25,-0.03518060793003842,0.04589525837079197
adj_sumbipow_vwstock_ma_25 x adj_vix_ma_625,0.03516915691180981,0.04196218028458179
adj_sumabsret_vwstock_ma_1 x adj_sumabsret_vwstock_ma_625,0.035153090839598965,0.03739749924226333
adj_sumret2_vwstock_ma_1 x adj_effspread_vwstock_ma_1,0.035138531793238066,0.0450400632674261
adj_sumret_ma_1 x adj_effspread_vwstock_ma_625,-0.03512221649888336,0.04538397383142684
adj_sumabsret_ma_1 x adj_effspread_ewstock_ma_1,0.03508854947889388,0.05668275152360263
adj_sumret4_ma_1 x adj_sumret4_ewstock_ma_1,0.03507615965153787,0.04951218212616975
adj_sumret3_ma_25 x adj_vvix_ma_1,-0.035020610630524994,0.04303198898831036
adj_sumret4_ma_1 x adj_sumbipow_vwstock_ma_625,0.03492862218475076,0.05336741449743492
adj_sumret4_ma_25 x adj_sumbipow_ewstock_ma_1,0.03485605827100591,0.044817425770641045
adj_sumret4_ma_1 x adj_sumabsret_vwstock_ma_625,0.03483875115625193,0.05322189646834429
adj_sumautocov_ma_1 x adj_sumabsret_vwstock_ma_25,0.03477890288297045,0.04345491248425731
adj_sumbipow_ma_25 x adj_sumbipow_ewstock_ma_1,0.03474371822869499,0.04432880357653923
har_ma_5 x adj_sellturnover_vwstock_ma_1,0.03473104388115365,0.05457579818205233
adj_sumbipow_ma_25 x adj_stocktwits_sentiment_ma_25,-0.03470834189342336,0.0474042694856165
adj_sumbipow_ma_1 x adj_sumpret2_vwstock_ma_625,0.0346730747821398,0.0566056963838311
adj_sumret4_ma_1 x adj_turnover_vwstock_ma_1,0.034648153444792155,0.060612965942756745
har_ma_1 x adj_sumabsret_ewstock_ma_625,0.03461450939882387,0.059223258255769004
har_ma_1 x adj_sumret3_ma_625,-0.03459054926250203,0.06181171285316116
adj_sumbipow_ma_1 x adj_effspread_ewstock_ma_1,0.03458980764362599,0.05693712832275464
adj_sumret_ma_625 x adj_sumret2_ewstock_ma_1,-0.03458534288788443,0.04340467076536659
adj_stocktwits_sentiment_ma_25 x adj_vix3m_ma_25,-0.03458315615084116,0.043264193713031016
adj_sumbipow_ewstock_ma_1 x adj_vix3m_ma_25,0.03454616954866466,0.03839231793355392
adj_sumret_ma_1 x adj_sumpret2_vwstock_ma_25,-0.03453414420503804,0.046094593355626684
adj_sumret4_ma_625 x adj_sumabsret_vwstock_ma_1,0.034512612642857536,0.03777206315451499
har_ma_5 x adj_stocktwits_sentiment_ma_25,-0.03449258514712431,0.05086599086560666
har_ma_1 x adj_sumbipow_ma_625,0.03448661875770909,0.05279667546688435
adj_sumret3_ma_25 x adj_sumbipow_vwstock_ma_1,-0.03446692179111894,0.04580150036411717
adj_sumret3_ma_25 x adj_effspread_vwstock_ma_25,-0.03443484065076619,0.04761047324315716
adj_sumabsret_ma_1 x adj_sumbipow_ma_625,0.03442469486100647,0.05222422915837839
adj_vix_ma_25 x adj_vvix_ma_1,0.03441523876747551,0.04441302331099121
adj_sumbipow_ma_1 x adj_sumpret2_vwstock_ma_1,0.03434947725028529,0.048785331115203716
adj_sumret3_ma_25 x adj_sumabsret_ewstock_ma_25,-0.03434860898677341,0.050041840504398284
adj_sumautocov_ma_1 x adj_sumbipow_vwstock_ma_1,0.034343755088558865,0.04359213472231637
adj_sumpret2_ma_625 x adj_sumbipow_ma_1,0.034342405997992646,0.05241824025177337
adj_stocktwits_sentiment_ma_1 x adj_vix3m_ma_25,-0.034314127329974714,0.040949178648632616
adj_sumret_ma_1 x adj_sumret2_ewstock_ma_25,-0.03424258302221342,0.045127420161184685
adj_sellturnover_vwstock_ma_1 x adj_vix_ma_1,0.03423173703206041,0.041236443076744844
adj_sumabsret_ma_625 x adj_sumret4_ma_1,0.03422852935193798,0.05319040876038009
adj_sumabsret_ma_1 x adj_sumpret2_vwstock_ma_1,0.03420680466775305,0.048783278195606086
adj_sumret_ma_625 x adj_sumret2_vwstock_ma_25,-0.03420552384023815,0.05034841652194488
adj_sumret4_ma_1 x adj_sumbipow_ewstock_ma_625,0.03419512545664278,0.0581969409496801
adj_sumret4_ma_25 x adj_effspread_vwstock_ma_1,0.03418919839723004,0.04958484242407997
adj_sumautocov_ma_25 x adj_sumret2_vwstock_ma_1,0.034182612997932356,0.043374643426571255
adj_sumret3_ma_1 x adj_sumautocov_ma_1,-0.0341576314475129,0.04185432256075264
har_ma_5 x adj_sumret3_ma_625,-0.03415156956943477,0.057557090381256906
adj_sumbipow_ma_25 x adj_sumautocov_ma_25,0.03412839373845492,0.05453193671243942
