,T0 sign(rv_hat - iv) | mid,T0 sign(rv_hat - iv) | crossed,T2bh payoff vs touch (rv_hat) | mid,T2bh payoff vs touch (rv_hat) | crossed,T1 sign(tv_hat - iv) | mid,T1 sign(tv_hat - iv) | crossed
2021-07-19,-10.790234327316284,-11.190234184265137,0.0,0.0,-10.790234327316284,-11.190234184265137
2021-07-21,0.7399412989616394,0.5899415016174316,0.0,0.0,-0.7399412989616394,-0.8899413347244263
2021-07-23,1.4599609375,1.359960913658142,1.4599609375,1.359960913658142,1.4599609375,1.359960913658142
2021-07-26,2.649999976158142,2.5,2.649999976158142,2.5,2.649999976158142,2.5
2021-07-28,0.00986337661743164,-0.19013667106628418,0.00986337661743164,-0.19013667106628418,-0.00986337661743164,-0.20986318588256836
2021-07-30,5.2250001430511475,5.049999952316284,5.2250001430511475,5.049999952316284,5.2250001430511475,5.049999952316284
2021-08-02,0.3101562261581421,0.16015625,0.3101562261581421,0.16015625,0.3101562261581421,0.16015625
2021-08-04,-0.1351562738418579,-0.26015621423721313,-0.0,0.0,0.1351562738418579,0.01015627384185791
2021-08-06,2.475000023841858,2.349999964237213,2.475000023841858,2.349999964237213,2.475000023841858,2.349999964237213
2021-08-09,2.075000047683716,1.949999988079071,2.075000047683716,1.949999988079071,2.075000047683716,1.949999988079071
2021-08-11,-1.1648437976837158,-1.239843726158142,-1.1648437976837158,-1.239843726158142,-1.1648437976837158,-1.239843726158142
2021-08-13,-1.175000011920929,-1.2999999523162842,-1.175000011920929,-1.2999999523162842,-1.175000011920929,-1.2999999523162842
2021-08-16,-2.409960925579071,-2.5099610090255737,-2.409960925579071,-2.5099610090255737,-2.409960925579071,-2.5099610090255737
2021-08-18,-14.379980564117432,-14.529980421066284,-14.379980564117432,-14.529980421066284,-14.379980564117432,-14.529980421066284
2021-08-20,3.325000047683716,3.2499998807907104,3.325000047683716,3.2499998807907104,3.325000047683716,3.2499998807907104
2021-08-23,3.295214891433716,3.2202147841453552,3.295214891433716,3.2202147841453552,3.295214891433716,3.2202147841453552
2021-08-25,1.449999988079071,1.350000023841858,1.449999988079071,1.350000023841858,1.449999988079071,1.350000023841858
2021-08-27,-1.3701171278953552,-1.470117211341858,-0.0,0.0,-1.3701171278953552,-1.470117211341858
2021-08-30,0.5150390267372131,0.3900391161441803,-0.0,0.0,0.5150390267372131,0.3900391161441803
2021-08-31,0.16982430219650269,0.06982421875,0.16982430219650269,0.06982421875,0.16982430219650269,0.06982421875
2021-09-01,-0.8648437261581421,-0.9898437261581421,-0.8648437261581421,-0.9898437261581421,-0.8648437261581421,-0.9898437261581421
2021-09-03,1.925000011920929,1.7999999523162842,1.925000011920929,1.7999999523162842,1.925000011920929,1.7999999523162842
2021-09-07,-2.25,-2.400000035762787,-2.25,-2.400000035762787,-2.25,-2.400000035762787
2021-09-08,-2.625,-2.700000047683716,-0.0,0.0,2.625,2.5500000715255737
2021-09-10,-6.3199217319488525,-6.5199220180511475,-6.3199217319488525,-6.5199220180511475,-6.3199217319488525,-6.5199220180511475
2021-09-13,-1.8200194835662842,-1.9700195789337158,-1.8200194835662842,-1.9700195789337158,1.8200194835662842,1.6700196266174316
2021-09-15,-2.899999976158142,-3.049999952316284,-0.0,0.0,2.899999976158142,2.75
2021-09-17,6.849999904632568,6.599999904632568,6.849999904632568,6.599999904632568,6.849999904632568,6.599999904632568
2021-09-20,18.62998056411743,18.429980516433716,0.0,0.0,-18.62998056411743,-18.829980611801147
2021-09-22,-0.7598631381988525,-1.0598633289337158,-0.7598631381988525,-1.0598633289337158,-0.7598631381988525,-1.0598633289337158
2021-09-24,4.5,4.3999998569488525,4.5,4.3999998569488525,4.5,4.3999998569488525
2021-09-27,1.259863257408142,1.1098631620407104,-0.0,0.0,1.259863257408142,1.1098631620407104
2021-09-29,-9.0400390625,-9.240039110183716,-9.0400390625,-9.240039110183716,-9.0400390625,-9.240039110183716
2021-09-30,-16.509961128234863,-16.85996103286743,-16.509961128234863,-16.85996103286743,-16.509961128234863,-16.85996103286743
2021-10-01,4.940039157867432,4.740039110183716,4.940039157867432,4.740039110183716,4.940039157867432,4.740039110183716
2021-10-04,4.090039253234863,3.840038776397705,4.090039253234863,3.840038776397705,4.090039253234863,3.840038776397705
2021-10-06,-0.7998046875,-1.0498046875,0.0,0.0,-0.7998046875,-1.0498046875
2021-10-08,-3.3101563453674316,-3.460156202316284,-3.3101563453674316,-3.460156202316284,-3.3101563453674316,-3.460156202316284
2021-10-11,-2.760058641433716,-3.010058641433716,-2.760058641433716,-3.010058641433716,-2.760058641433716,-3.010058641433716
2021-10-13,2.3001952171325684,2.1001951694488525,2.3001952171325684,2.1001951694488525,2.3001952171325684,2.1001951694488525
2021-10-15,3.7499998807907104,3.600000023841858,-0.0,0.0,-3.7499998807907104,-3.9000000953674316
2021-10-18,-1.6150389909744263,-1.7400391101837158,-0.0,0.0,-1.6150389909744263,-1.7400391101837158
2021-10-20,1.585058569908142,1.460058569908142,1.585058569908142,1.460058569908142,-1.585058569908142,-1.710058569908142
2021-10-22,3.774999976158142,3.649999976158142,3.774999976158142,3.649999976158142,3.774999976158142,3.649999976158142
2021-10-25,2.100000023841858,1.9499999284744263,-0.0,0.0,-2.100000023841858,-2.25
2021-10-27,8.594824314117432,8.419824123382568,8.594824314117432,8.419824123382568,8.594824314117432,8.419824123382568
2021-10-29,-6.0048828125,-6.1298828125,-6.0048828125,-6.1298828125,-6.0048828125,-6.1298828125
2021-11-01,0.7199219465255737,0.5699218511581421,0.0,0.0,0.7199219465255737,0.5699218511581421
2021-11-03,-1.2948241233825684,-1.5198242664337158,-1.2948241233825684,-1.5198242664337158,-1.2948241233825684,-1.5198242664337158
2021-11-05,2.7452149391174316,2.5702147483825684,2.7452149391174316,2.5702147483825684,2.7452149391174316,2.5702147483825684
2021-11-08,2.549999952316284,2.450000047683716,2.549999952316284,2.450000047683716,2.549999952316284,2.450000047683716
2021-11-10,6.174999952316284,6.0,6.174999952316284,6.0,6.174999952316284,6.0
2021-11-12,3.7750000953674316,3.649999976158142,3.7750000953674316,3.649999976158142,3.7750000953674316,3.649999976158142
2021-11-15,3.2249999046325684,3.1000000834465027,3.2249999046325684,3.1000000834465027,3.2249999046325684,3.1000000834465027
2021-11-17,1.419921875,1.269921898841858,1.419921875,1.269921898841858,1.419921875,1.269921898841858
2021-11-19,2.109960913658142,1.9599609375,2.109960913658142,1.9599609375,2.109960913658142,1.9599609375
2021-11-22,33.78505861759186,33.610058665275574,33.78505861759186,33.610058665275574,-33.78505861759186,-33.96005856990814
2021-11-24,-4.0,-4.1499998569488525,-4.0,-4.1499998569488525,4.0,3.8500001430511475
2021-11-29,-4.154980421066284,-4.379980564117432,-4.154980421066284,-4.379980564117432,-4.154980421066284,-4.379980564117432
2021-11-30,7.899999618530273,7.600000381469727,7.899999618530273,7.600000381469727,7.899999618530273,7.600000381469727
2021-12-01,-9.109961032867432,-9.659961223602295,-9.109961032867432,-9.659961223602295,-9.109961032867432,-9.659961223602295
2021-12-03,-2.5301761627197266,-2.930176258087158,-2.5301761627197266,-2.930176258087158,-2.5301761627197266,-2.930176258087158
2021-12-06,9.099999904632568,8.799999952316284,9.099999904632568,8.799999952316284,9.099999904632568,8.799999952316284
2021-12-08,-2.890039086341858,-3.0400391817092896,-2.890039086341858,-3.0400391817092896,-2.890039086341858,-3.0400391817092896
2021-12-10,-6.89501953125,-7.070019602775574,-6.89501953125,-7.070019602775574,-6.89501953125,-7.070019602775574
2021-12-13,-5.15478515625,-5.329785108566284,-5.15478515625,-5.329785108566284,-5.15478515625,-5.329785108566284
2021-12-15,0.3499026298522949,0.04990243911743164,0.3499026298522949,0.04990243911743164,0.3499026298522949,0.04990243911743164
2021-12-17,-0.15986299514770508,-0.45986318588256836,-0.15986299514770508,-0.45986318588256836,-0.15986299514770508,-0.45986318588256836
2021-12-20,7.529980182647705,7.279980659484863,7.529980182647705,7.279980659484863,7.529980182647705,7.279980659484863
2021-12-22,7.085058569908142,6.960058569908142,7.085058569908142,6.960058569908142,7.085058569908142,6.960058569908142
2021-12-23,0.26503896713256836,0.14003896713256836,0.26503896713256836,0.14003896713256836,-0.26503896713256836,-0.3900390863418579
2021-12-27,-2.289941430091858,-2.3899413347244263,-2.289941430091858,-2.3899413347244263,2.289941430091858,2.18994140625
2021-12-29,1.7600585222244263,1.6600584983825684,1.7600585222244263,1.6600584983825684,-1.7600585222244263,-1.8600586652755737
2021-12-31,-6.119824409484863,-6.31982421875,-6.119824409484863,-6.31982421875,-6.119824409484863,-6.31982421875
2022-01-03,2.9649412631988525,2.8399412631988525,2.9649412631988525,2.8399412631988525,-2.9649412631988525,-3.0899415016174316
2022-01-05,10.119921684265137,9.819921970367432,10.119921684265137,9.819921970367432,-10.119921684265137,-10.419922113418579
2022-01-07,1.5452148914337158,1.3702147006988525,1.5452148914337158,1.3702147006988525,1.5452148914337158,1.3702147006988525
2022-01-10,15.590039253234863,15.2900390625,15.590039253234863,15.2900390625,15.590039253234863,15.2900390625
2022-01-12,-5.39990234375,-5.64990234375,-5.39990234375,-5.64990234375,-5.39990234375,-5.64990234375
2022-01-14,-2.39990234375,-2.64990234375,-0.0,0.0,2.39990234375,2.14990234375
2022-01-18,3.7098636627197266,3.4098634719848633,3.7098636627197266,3.4098634719848633,3.7098636627197266,3.4098634719848633
2022-01-19,17.540234088897705,17.240234375,17.540234088897705,17.240234375,-17.540234088897705,-17.84023427963257
2022-01-21,-17.0,-17.600000381469727,-17.0,-17.600000381469727,17.0,16.40000009536743
2022-01-24,-34.47988319396973,-35.1298828125,0.0,0.0,-34.47988319396973,-35.1298828125
2022-01-26,-19.669824600219727,-20.469823837280273,-19.669824600219727,-20.469823837280273,-19.669824600219727,-20.469823837280273
2022-01-28,-24.400097370147705,-24.75009822845459,-24.400097370147705,-24.75009822845459,-24.400097370147705,-24.75009822845459
2022-01-31,-10.549805164337158,-10.949804782867432,-10.549805164337158,-10.949804782867432,-10.549805164337158,-10.949804782867432
2022-02-02,9.799999713897705,9.300000190734863,9.799999713897705,9.300000190734863,9.799999713897705,9.300000190734863
2022-02-04,-15.820214748382568,-16.07021474838257,-15.820214748382568,-16.07021474838257,-15.820214748382568,-16.07021474838257
2022-02-07,-5.979882717132568,-6.229882717132568,-5.979882717132568,-6.229882717132568,-5.979882717132568,-6.229882717132568
2022-02-09,7.169824123382568,6.919824123382568,7.169824123382568,6.919824123382568,7.169824123382568,6.919824123382568
2022-02-11,21.89013671875,21.440136909484863,21.89013671875,21.440136909484863,21.89013671875,21.440136909484863
2022-02-14,15.080078125,14.730078220367432,15.080078125,14.730078220367432,15.080078125,14.730078220367432
2022-02-16,-4.609765529632568,-4.909765720367432,-0.0,0.0,-4.609765529632568,-4.909765720367432
2022-02-18,15.070117473602295,14.770116806030273,15.070117473602295,14.770116806030273,15.070117473602295,14.770116806030273
2022-02-22,-4.790234565734863,-5.240234375,-4.790234565734863,-5.240234375,-4.790234565734863,-5.240234375
2022-02-23,0.19999980926513672,-0.09999942779541016,-0.0,0.0,0.19999980926513672,-0.09999942779541016
2022-02-25,3.6500978469848633,3.35009765625,3.6500978469848633,3.35009765625,3.6500978469848633,3.35009765625
2022-02-28,-11.239941596984863,-11.53994083404541,-11.239941596984863,-11.53994083404541,-11.239941596984863,-11.53994083404541
2022-03-02,9.890038967132568,9.640038967132568,9.890038967132568,9.640038967132568,9.890038967132568,9.640038967132568
2022-03-04,-0.9201173782348633,-1.1701173782348633,-0.9201173782348633,-1.1701173782348633,-0.9201173782348633,-1.1701173782348633
2022-03-07,-3.3601560592651367,-3.710155963897705,-3.3601560592651367,-3.710155963897705,-3.3601560592651367,-3.710155963897705
2022-03-09,0.07988309860229492,-0.22011709213256836,0.07988309860229492,-0.22011709213256836,0.07988309860229492,-0.22011709213256836
2022-03-11,-4.639941215515137,-4.989941120147705,-4.639941215515137,-4.989941120147705,-4.639941215515137,-4.989941120147705
2022-03-14,11.309863090515137,11.009862899780273,11.309863090515137,11.009862899780273,11.309863090515137,11.009862899780273
2022-03-16,-11.759863376617432,-12.059863567352295,-11.759863376617432,-12.059863567352295,-11.759863376617432,-12.059863567352295
2022-03-18,7.429883003234863,7.279882431030273,7.429883003234863,7.279882431030273,7.429883003234863,7.279882431030273
2022-03-21,2.1698241233825684,1.9198243618011475,2.1698241233825684,1.9198243618011475,2.1698241233825684,1.9198243618011475
2022-03-23,-4.209765434265137,-4.459765911102295,-4.209765434265137,-4.459765911102295,-4.209765434265137,-4.459765911102295
2022-03-25,-13.360058784484863,-13.56005859375,-13.360058784484863,-13.56005859375,-13.360058784484863,-13.56005859375
2022-03-28,-4.695019483566284,-4.820019483566284,-4.695019483566284,-4.820019483566284,4.695019483566284,4.570019483566284
2022-03-30,-1.5501952171325684,-1.7501955032348633,-1.5501952171325684,-1.7501955032348633,-1.5501952171325684,-1.7501955032348633
2022-03-31,-25.189844131469727,-25.389843940734863,-25.189844131469727,-25.389843940734863,-25.189844131469727,-25.389843940734863
2022-04-01,-5.209863185882568,-5.459863185882568,-5.209863185882568,-5.459863185882568,-5.209863185882568,-5.459863185882568
2022-04-04,3.7098631858825684,3.559863328933716,3.7098631858825684,3.559863328933716,3.7098631858825684,3.559863328933716
2022-04-06,6.800097942352295,6.450097560882568,6.800097942352295,6.450097560882568,6.800097942352295,6.450097560882568
2022-04-08,-3.1702146530151367,-3.3202149868011475,-3.1702146530151367,-3.3202149868011475,-3.1702146530151367,-3.3202149868011475
2022-04-11,0.77978515625,0.52978515625,0.77978515625,0.52978515625,0.77978515625,0.52978515625
2022-04-13,7.25,7.1000001430511475,7.25,7.1000001430511475,7.25,7.1000001430511475
2022-04-14,-3.210156202316284,-3.410156011581421,-3.210156202316284,-3.410156011581421,-3.210156202316284,-3.410156011581421
2022-04-18,3.56005859375,3.31005859375,3.56005859375,3.31005859375,3.56005859375,3.31005859375
2022-04-20,3.150195598602295,2.8501954078674316,3.150195598602295,2.8501954078674316,3.150195598602295,2.8501954078674316
2022-04-22,-7.920214653015137,-8.520215034484863,-7.920214653015137,-8.520215034484863,-7.920214653015137,-8.520215034484863
2022-04-25,-3.47988224029541,-3.8798828125,-3.47988224029541,-3.8798828125,3.47988224029541,3.0798826217651367
2022-04-26,-1.8498048782348633,-2.0998048782348633,0.0,0.0,-1.8498048782348633,-2.0998048782348633
2022-04-27,9.2099609375,8.9599609375,9.2099609375,8.9599609375,9.2099609375,8.9599609375
2022-04-29,-1.1698236465454102,-1.4698247909545898,-1.1698236465454102,-1.4698247909545898,-1.1698236465454102,-1.4698247909545898
2022-05-02,-0.47988319396972656,-0.8798828125,-0.47988319396972656,-0.8798828125,-0.47988319396972656,-0.8798828125
2022-05-03,13.600000381469727,13.300000190734863,13.600000381469727,13.300000190734863,13.600000381469727,13.300000190734863
2022-05-04,2.5300779342651367,2.1300783157348633,2.5300779342651367,2.1300783157348633,2.5300779342651367,2.1300783157348633
2022-05-06,-2.8898439407348633,-3.2398433685302734,-2.8898439407348633,-3.2398433685302734,-2.8898439407348633,-3.2398433685302734
2022-05-09,-5.13999080657959,-5.439990043640137,-5.13999080657959,-5.439990043640137,5.13999080657959,4.839990615844727
2022-05-10,-12.350049018859863,-12.750048637390137,-12.350049018859863,-12.750048637390137,12.350049018859863,11.950048923492432
2022-05-11,2.070068359375,1.7200689315795898,2.070068359375,1.7200689315795898,-2.070068359375,-2.4200682640075684
2022-05-13,10.089892864227295,9.789892196655273,10.089892864227295,9.789892196655273,10.089892864227295,9.789892196655273
2022-05-16,-4.860010147094727,-5.110009670257568,-4.860010147094727,-5.110009670257568,-4.860010147094727,-5.110009670257568
2022-05-17,10.5,10.300000190734863,10.5,10.300000190734863,10.5,10.300000190734863
2022-05-18,-4.370068073272705,-4.720068454742432,-4.370068073272705,-4.720068454742432,-4.370068073272705,-4.720068454742432
2022-05-19,-14.300000190734863,-14.599999904632568,-14.300000190734863,-14.599999904632568,-14.300000190734863,-14.599999904632568
2022-05-20,-25.060108184814453,-25.360107421875,-25.060108184814453,-25.360107421875,-25.060108184814453,-25.360107421875
2022-05-23,7.050000190734863,6.550000190734863,7.050000190734863,6.550000190734863,7.050000190734863,6.550000190734863
2022-05-24,5.920019149780273,5.420019626617432,5.920019149780273,5.420019626617432,5.920019149780273,5.420019626617432
2022-05-25,-0.07001972198486328,-0.4700193405151367,-0.07001972198486328,-0.4700193405151367,-0.07001972198486328,-0.4700193405151367
2022-05-26,-9.349999904632568,-9.700000286102295,-9.349999904632568,-9.700000286102295,-9.349999904632568,-9.700000286102295
2022-05-27,1.3402342796325684,1.1402344703674316,1.3402342796325684,1.1402344703674316,1.3402342796325684,1.1402344703674316
2022-05-31,0.9499025344848633,0.5499024391174316,-0.0,0.0,0.9499025344848633,0.5499024391174316
2022-06-01,-8.120019435882568,-8.470019817352295,-8.120019435882568,-8.470019817352295,-8.120019435882568,-8.470019817352295
2022-06-02,8.219824075698853,8.019824028015137,8.219824075698853,8.019824028015137,8.219824075698853,8.019824028015137
2022-06-03,-10.140039443969727,-10.340039253234863,-10.140039443969727,-10.340039253234863,-10.140039443969727,-10.340039253234863
2022-06-06,3.4198241233825684,3.269824504852295,-0.0,0.0,-3.4198241233825684,-3.56982421875
2022-06-07,2.369823932647705,2.2198243141174316,2.369823932647705,2.2198243141174316,2.369823932647705,2.2198243141174316
2022-06-08,3.9700193405151367,3.77001953125,3.9700193405151367,3.77001953125,-3.9700193405151367,-4.170019626617432
2022-06-09,17.229931831359863,16.979931354522705,17.229931831359863,16.979931354522705,17.229931831359863,16.979931354522705
2022-06-10,-18.78989315032959,-19.03989267349243,-18.78989315032959,-19.03989267349243,-18.78989315032959,-19.03989267349243
2022-06-13,18.929883003234863,18.52988338470459,18.929883003234863,18.52988338470459,18.929883003234863,18.52988338470459
2022-06-14,-2.77001953125,-3.02001953125,-2.77001953125,-3.02001953125,2.77001953125,2.52001953125
2022-06-15,-6.360010147094727,-6.910009384155273,-6.360010147094727,-6.910009384155273,-6.360010147094727,-6.910009384155273
2022-06-16,17.449999809265137,17.199999809265137,17.449999809265137,17.199999809265137,17.449999809265137,17.199999809265137
2022-06-17,2.1099119186401367,1.7599120140075684,2.1099119186401367,1.7599120140075684,-2.1099119186401367,-2.4599123001098633
2022-06-21,3.340039014816284,3.0900392532348633,-0.0,0.0,3.340039014816284,3.0900392532348633
2022-06-22,0.6601071357727051,0.4101071357727051,0.0,0.0,-0.6601071357727051,-0.9101076126098633
2022-06-23,-2.3799803256988525,-2.6299805641174316,-2.3799803256988525,-2.6299805641174316,-2.3799803256988525,-2.6299805641174316
2022-06-24,-4.314990043640137,-4.439990282058716,-4.314990043640137,-4.439990282058716,-4.314990043640137,-4.439990282058716
2022-06-27,9.150000095367432,8.900000095367432,9.150000095367432,8.900000095367432,9.150000095367432,8.900000095367432
2022-06-28,6.750048637390137,6.450048923492432,6.750048637390137,6.450048923492432,6.750048637390137,6.450048923492432
2022-06-29,-1.830078125,-2.0300779342651367,-1.830078125,-2.0300779342651367,-1.830078125,-2.0300779342651367
2022-06-30,18.600000381469727,18.299999237060547,18.600000381469727,18.299999237060547,18.600000381469727,18.299999237060547
2022-07-01,3.5199217796325684,3.2699220180511475,-0.0,0.0,3.5199217796325684,3.2699220180511475
2022-07-05,-2.310107707977295,-2.7101073265075684,-2.310107707977295,-2.7101073265075684,-2.310107707977295,-2.7101073265075684
2022-07-06,-11.319921731948853,-11.619921922683716,-11.319921731948853,-11.619921922683716,-11.319921731948853,-11.619921922683716
2022-07-07,8.299999952316284,8.200000286102295,8.299999952316284,8.200000286102295,8.299999952316284,8.200000286102295
2022-07-08,2.579882860183716,2.379882574081421,2.579882860183716,2.379882574081421,2.579882860183716,2.379882574081421
2022-07-11,7.124999761581421,6.900000095367432,7.124999761581421,6.900000095367432,-7.124999761581421,-7.349999904632568
2022-07-12,-5.499951124191284,-5.699951171875,-5.499951124191284,-5.699951171875,5.499951124191284,5.2999513149261475
2022-07-13,1.780029296875,1.480029582977295,1.780029296875,1.480029582977295,1.780029296875,1.480029582977295
2022-07-14,-2.204882860183716,-2.3298826217651367,-2.204882860183716,-2.3298826217651367,-2.204882860183716,-2.3298826217651367
2022-07-15,-1.9599120616912842,-2.159912109375,-1.9599120616912842,-2.159912109375,-1.9599120616912842,-2.159912109375
2022-07-18,-2.5750975608825684,-2.7500977516174316,-2.5750975608825684,-2.7500977516174316,-2.5750975608825684,-2.7500977516174316
2022-07-19,4.93505859375,4.760058641433716,4.93505859375,4.760058641433716,4.93505859375,4.760058641433716
2022-07-20,2.4999024868011475,2.2999022006988525,2.4999024868011475,2.2999022006988525,2.4999024868011475,2.2999022006988525
2022-07-21,-2.7749509811401367,-2.949951171875,-2.7749509811401367,-2.949951171875,-2.7749509811401367,-2.949951171875
2022-07-22,4.7451171875,4.5201170444488525,-0.0,0.0,4.7451171875,4.5201170444488525
2022-07-25,-10.090087890625,-10.240087747573853,-10.090087890625,-10.240087747573853,-10.090087890625,-10.240087747573853
2022-07-26,6.5999510288238525,6.449951171875,6.5999510288238525,6.449951171875,6.5999510288238525,6.449951171875
2022-07-27,0.610107421875,0.3101072311401367,0.610107421875,0.3101072311401367,0.610107421875,0.3101072311401367
2022-07-28,2.9549317359924316,2.7799317836761475,2.9549317359924316,2.7799317836761475,2.9549317359924316,2.7799317836761475
2022-07-29,2.7900390625,2.590039014816284,2.7900390625,2.590039014816284,2.7900390625,2.590039014816284
2022-08-01,6.1499998569488525,5.950000047683716,6.1499998569488525,5.950000047683716,6.1499998569488525,5.950000047683716
2022-08-02,-1.31005859375,-1.56005859375,-1.31005859375,-1.56005859375,-1.31005859375,-1.56005859375
2022-08-03,6.1000001430511475,5.949999809265137,6.1000001430511475,5.949999809265137,6.1000001430511475,5.949999809265137
2022-08-04,1.68994140625,1.5899412631988525,1.68994140625,1.5899412631988525,1.68994140625,1.5899412631988525
2022-08-05,-0.4899413585662842,-0.6399414539337158,-0.4899413585662842,-0.6399414539337158,-0.4899413585662842,-0.6399414539337158
2022-08-08,6.3399412631988525,6.139941453933716,6.3399412631988525,6.139941453933716,6.3399412631988525,6.139941453933716
2022-08-09,5.2250001430511475,5.099999904632568,5.2250001430511475,5.099999904632568,5.2250001430511475,5.099999904632568
2022-08-10,-0.2902343273162842,-0.39023447036743164,-0.2902343273162842,-0.39023447036743164,-0.2902343273162842,-0.39023447036743164
2022-08-11,5.375,5.200000047683716,-0.0,0.0,5.375,5.200000047683716
2022-08-12,-0.27490234375,-0.3499023914337158,-0.27490234375,-0.3499023914337158,-0.27490234375,-0.3499023914337158
2022-08-15,1.4651367664337158,1.3401366472244263,1.4651367664337158,1.3401366472244263,1.4651367664337158,1.3401366472244263
2022-08-16,4.749804735183716,4.5498046875,4.749804735183716,4.5498046875,4.749804735183716,4.5498046875
2022-08-17,5.240038871765137,5.0400390625,5.240038871765137,5.0400390625,5.240038871765137,5.0400390625
2022-08-18,-1.759765625,-1.9597655534744263,-1.759765625,-1.9597655534744263,-1.759765625,-1.9597655534744263
2022-08-19,6.625,6.450000047683716,6.625,6.450000047683716,6.625,6.450000047683716
2022-08-22,5.825000047683716,5.650000095367432,5.825000047683716,5.650000095367432,5.825000047683716,5.650000095367432
2022-08-23,-0.8450193405151367,-0.9700195789337158,-0.8450193405151367,-0.9700195789337158,-0.8450193405151367,-0.9700195789337158
2022-08-24,4.049999952316284,3.9499999284744263,4.049999952316284,3.9499999284744263,4.049999952316284,3.9499999284744263
2022-08-25,-9.8701171875,-9.970117211341858,-9.8701171875,-9.970117211341858,-9.8701171875,-9.970117211341858
2022-08-26,-8.590087890625,-8.840087652206421,-8.590087890625,-8.840087652206421,-8.590087890625,-8.840087652206421
2022-08-29,-7.564892530441284,-7.739892482757568,-7.564892530441284,-7.739892482757568,-7.564892530441284,-7.739892482757568
2022-08-30,9.200000286102295,8.999999761581421,9.200000286102295,8.999999761581421,9.200000286102295,8.999999761581421
2022-08-31,-6.349999904632568,-6.6000001430511475,-6.349999904632568,-6.6000001430511475,-6.349999904632568,-6.6000001430511475
2022-09-01,-12.85009765625,-13.050097465515137,-12.85009765625,-13.050097465515137,-12.85009765625,-13.050097465515137
2022-09-02,10.010009765625,9.760009765625,10.010009765625,9.760009765625,10.010009765625,9.760009765625
2022-09-06,8.389941215515137,8.089941501617432,8.389941215515137,8.089941501617432,8.389941215515137,8.089941501617432
2022-09-07,2.4701173305511475,2.2701170444488525,2.4701173305511475,2.2701170444488525,2.4701173305511475,2.2701170444488525
2022-09-08,-3.2299318313598633,-3.479931354522705,-3.2299318313598633,-3.479931354522705,-3.2299318313598633,-3.479931354522705
2022-09-09,3.810107469558716,3.6601076126098633,3.810107469558716,3.6601076126098633,3.810107469558716,3.6601076126098633
2022-09-12,1.3898437023162842,1.1898436546325684,1.3898437023162842,1.1898436546325684,1.3898437023162842,1.1898436546325684
2022-09-13,3.5899410247802734,3.4899415969848633,3.5899410247802734,3.4899415969848633,3.5899410247802734,3.4899415969848633
2022-09-14,-10.310009956359863,-10.510009765625,-10.310009956359863,-10.510009765625,-10.310009956359863,-10.510009765625
2022-09-15,5.199902057647705,4.949902534484863,5.199902057647705,4.949902534484863,5.199902057647705,4.949902534484863
2022-09-16,4.519922256469727,4.269921779632568,4.519922256469727,4.269921779632568,4.519922256469727,4.269921779632568
2022-09-19,-7.325000047683716,-7.5,-0.0,0.0,7.325000047683716,7.150000095367432
2022-09-20,10.299999713897705,10.0,10.299999713897705,10.0,10.299999713897705,10.0
2022-09-21,-18.370067596435547,-18.870068550109863,-18.370067596435547,-18.870068550109863,-18.370067596435547,-18.870068550109863
2022-09-22,-5.810009479522705,-6.110009670257568,-5.810009479522705,-6.110009670257568,-5.810009479522705,-6.110009670257568
2022-09-23,1.8700189590454102,1.5700197219848633,1.8700189590454102,1.5700197219848633,1.8700189590454102,1.5700197219848633
2022-09-26,3.1900391578674316,2.9400391578674316,3.1900391578674316,2.9400391578674316,3.1900391578674316,2.9400391578674316
2022-09-27,9.7099609375,9.509961128234863,9.7099609375,9.509961128234863,9.7099609375,9.509961128234863
2022-09-28,-8.240038871765137,-8.440038681030273,-8.240038871765137,-8.440038681030273,8.240038871765137,8.0400390625
2022-09-29,2.2300291061401367,2.030029296875,2.2300291061401367,2.030029296875,2.2300291061401367,2.030029296875
2022-09-30,-6.829883575439453,-7.3798828125,-6.829883575439453,-7.3798828125,-6.829883575439453,-7.3798828125
2022-10-03,3.570068597793579,3.270068407058716,3.570068597793579,3.270068407058716,3.570068597793579,3.270068407058716
2022-10-04,-1.729931354522705,-2.0299315452575684,-1.729931354522705,-2.0299315452575684,-1.729931354522705,-2.0299315452575684
2022-10-05,4.519970655441284,4.319970607757568,4.519970655441284,4.319970607757568,4.519970655441284,4.319970607757568
2022-10-06,-0.12998056411743164,-0.37998056411743164,-0.12998056411743164,-0.37998056411743164,-0.12998056411743164,-0.37998056411743164
2022-10-07,2.890087604522705,2.640087604522705,2.890087604522705,2.640087604522705,2.890087604522705,2.640087604522705
2022-10-10,-5.689892768859863,-5.889892578125,-5.689892768859863,-5.889892578125,-5.689892768859863,-5.889892578125
2022-10-11,-6.109911918640137,-6.359911918640137,-6.109911918640137,-6.359911918640137,-6.109911918640137,-6.359911918640137
2022-10-12,0.5199706554412842,0.36997079849243164,0.5199706554412842,0.36997079849243164,0.5199706554412842,0.36997079849243164
2022-10-13,10.859911918640137,10.609911918640137,10.859911918640137,10.609911918640137,10.859911918640137,10.609911918640137
2022-10-14,-0.4799318313598633,-0.7299318313598633,-0.4799318313598633,-0.7299318313598633,-0.4799318313598633,-0.7299318313598633
2022-10-17,6.399950981140137,6.149951457977295,6.399950981140137,6.149951457977295,6.399950981140137,6.149951457977295
