tag,cell,fill,n,Sharpe,t,pct_buy,days_differ_from_T0,dSharpe_vs_T0,pctile_lo,pctile_hi,QLIKE tv_hat,QLIKE rv_hat,DM t (tv - rv)
blk2,T0 sign(rv_hat - iv),mid,866.0,1.3383216004229939,2.480956577175688,39.95381062355658,0.0,0.0,,,1.486873173648704,1.4350164530701028,2.9192338912344447
blk2,T1 sign(tv_hat - iv),mid,866.0,0.5253338211662579,0.9738544146812917,33.25635103926097,140.0,-0.8129877792567359,-1.799047453883474,0.21754782852634327,1.486873173648704,1.4350164530701028,2.9192338912344447
blk2,T2 payoff > mid (tv_hat),mid,866.0,0.4662868094299575,0.8643941234602253,33.25635103926097,142.0,-0.8720347909930364,-1.8304802563190514,0.1269480308798178,1.486873173648704,1.4350164530701028,2.9192338912344447
blk2,T2h payoff vs touch (tv_hat),mid,866.0,0.6644856347972814,1.2318115508021605,27.829099307159353,193.0,-0.6738359656257124,-1.6763119941039284,0.3531083517219934,1.486873173648704,1.4350164530701028,2.9192338912344447
blk2,T2b payoff > mid (rv_hat),mid,866.0,1.3181862101033126,2.4436299517727775,40.300230946882216,3.0,-0.020135390319681305,-0.1125791517978683,0.06331293483577549,1.486873173648704,1.4350164530701028,2.9192338912344447
blk2,T2bh payoff vs touch (rv_hat),mid,866.0,1.3849722377753662,2.5674366919195775,33.94919168591224,110.0,0.046650637352372355,-0.40390408447523235,0.47482731553581253,1.486873173648704,1.4350164530701028,2.9192338912344447
blk2,T3 sign(f3 - iv),mid,553.0,-0.6148637187261815,-0.9108380453653248,100.0,321.0,-2.0622454667269947,-3.943187542298001,-0.3014745206426636,1.486873173648704,1.4350164530701028,2.9192338912344447
blk2,T0 sign(rv_hat - iv),crossed,866.0,0.8695876808926679,1.6120260449056047,39.95381062355658,0.0,0.0,,,1.486873173648704,1.4350164530701028,2.9192338912344447
blk2,T1 sign(tv_hat - iv),crossed,866.0,0.047054061205034275,0.0872279746456758,33.25635103926097,140.0,-0.8225336196876336,-1.8110832850048006,0.20563925760033785,1.486873173648704,1.4350164530701028,2.9192338912344447
blk2,T2 payoff > mid (tv_hat),crossed,866.0,-0.01097671705073188,-0.02034844117751855,33.25635103926097,142.0,-0.8805643979433998,-1.8384440858680902,0.11415617678586715,1.486873173648704,1.4350164530701028,2.9192338912344447
blk2,T2h payoff vs touch (tv_hat),crossed,866.0,0.21771363472707744,0.4035936308927917,27.829099307159353,193.0,-0.6518740461655905,-1.640132747371898,0.3706130896096641,1.486873173648704,1.4350164530701028,2.9192338912344447
blk2,T2b payoff > mid (rv_hat),crossed,866.0,0.8495868657231771,1.5749488925022213,40.300230946882216,3.0,-0.02000081516949081,-0.11217009528917854,0.06346674660341597,1.486873173648704,1.4350164530701028,2.9192338912344447
blk2,T2bh payoff vs touch (rv_hat),crossed,866.0,0.9615927550590708,1.7825834010855615,33.94919168591224,110.0,0.09200507416640287,-0.35874959251574395,0.5135931937044425,1.486873173648704,1.4350164530701028,2.9192338912344447
blk2,T3 sign(f3 - iv),crossed,553.0,-0.9874345555974642,-1.46275171742098,100.0,321.0,-2.0765296045573156,-3.976127921137872,-0.30122243649131186,1.486873173648704,1.4350164530701028,2.9192338912344447
blk2_inc,T0 sign(rv_hat - iv),mid,866.0,1.2707081191811798,2.3556159184434335,40.993071593533486,0.0,0.0,,,1.4866231237316068,1.433646086055422,2.986444466458243
blk2_inc,T1 sign(tv_hat - iv),mid,866.0,0.5161788119863746,0.956883022878487,34.75750577367205,138.0,-0.7545293071948053,-1.6421926696115392,0.11321856485674577,1.4866231237316068,1.433646086055422,2.986444466458243
blk2_inc,T2 payoff > mid (tv_hat),mid,866.0,0.4559521391449273,0.8452358970604692,34.8729792147806,139.0,-0.8147559800362526,-1.6928908744500637,0.04537782154455578,1.4866231237316068,1.433646086055422,2.986444466458243
blk2_inc,T2h payoff vs touch (tv_hat),mid,866.0,0.5417108322271064,1.0042138240288276,29.214780600461893,185.0,-0.7289972869540735,-1.6260577255279485,0.17688880315152158,1.4866231237316068,1.433646086055422,2.986444466458243
blk2_inc,T2b payoff > mid (rv_hat),mid,866.0,1.2268306148570316,2.2742765879651357,40.993071593533486,4.0,-0.04387750432414823,-0.12873622507404736,0.00979522185322112,1.4866231237316068,1.433646086055422,2.986444466458243
blk2_inc,T2bh payoff vs touch (rv_hat),mid,866.0,1.375679860463402,2.550210649537515,35.21939953810623,110.0,0.10497174128222218,-0.28510367803237224,0.46242916974972703,1.4866231237316068,1.433646086055422,2.986444466458243
blk2_inc,T3 sign(f3 - iv),mid,553.0,-0.6148637187261815,-0.9108380453653248,100.0,311.0,-2.2200750154975033,-3.94600437005403,-0.5785225120068579,1.4866231237316068,1.433646086055422,2.986444466458243
blk2_inc,T0 sign(rv_hat - iv),crossed,866.0,0.8046134522193805,1.4915779852441893,40.993071593533486,0.0,0.0,,,1.4866231237316068,1.433646086055422,2.986444466458243
blk2_inc,T1 sign(tv_hat - iv),crossed,866.0,0.03845517421554096,0.07128751218416343,34.75750577367205,138.0,-0.7661582780038395,-1.6551441994005005,0.1021803833325541,1.4866231237316068,1.433646086055422,2.986444466458243
blk2_inc,T2 payoff > mid (tv_hat),crossed,866.0,-0.02064368688866879,-0.03826889646510289,34.8729792147806,139.0,-0.8252571391080493,-1.7052563569534787,0.036486710750174046,1.4866231237316068,1.433646086055422,2.986444466458243
blk2_inc,T2h payoff vs touch (tv_hat),crossed,866.0,0.09039855703043048,0.1675792235296457,29.214780600461893,185.0,-0.71421489518895,-1.6080983656166652,0.1916627925028612,1.4866231237316068,1.433646086055422,2.986444466458243
blk2_inc,T2b payoff > mid (rv_hat),crossed,866.0,0.7606943928670911,1.4101616208001027,40.993071593533486,4.0,-0.0439190593522894,-0.1287018281997809,0.01004798238842298,1.4866231237316068,1.433646086055422,2.986444466458243
blk2_inc,T2bh payoff vs touch (rv_hat),crossed,866.0,0.9523288848743946,1.7654102047047289,35.21939953810623,110.0,0.14771543265501413,-0.24014663383817647,0.5018956613259902,1.4866231237316068,1.433646086055422,2.986444466458243
blk2_inc,T3 sign(f3 - iv),crossed,553.0,-0.9874345555974642,-1.46275171742098,100.0,311.0,-2.2365595518787513,-3.9974589543439425,-0.5792667206767392,1.4866231237316068,1.433646086055422,2.986444466458243
lgbm,T0 sign(rv_hat - iv),mid,866.0,1.4593971219265764,2.705404207188048,33.48729792147806,0.0,0.0,,,1.4692544454234977,1.434064407453218,2.0075062993541697
lgbm,T1 sign(tv_hat - iv),mid,866.0,0.7263703148885685,1.3465322607199905,29.445727482678986,167.0,-0.7330268070380079,-1.7296642844517456,0.35753541915772435,1.4692544454234977,1.434064407453218,2.0075062993541697
lgbm,T2 payoff > mid (tv_hat),mid,866.0,0.6951795781857529,1.2887114324935405,29.445727482678986,169.0,-0.7642175437408235,-1.7675764380956944,0.31609320425027926,1.4692544454234977,1.434064407453218,2.0075062993541697
lgbm,T2h payoff vs touch (tv_hat),mid,866.0,0.7510104177817722,1.3922096414899476,24.364896073903004,218.0,-0.7083867041448041,-1.7835908781065328,0.4261865892470265,1.4692544454234977,1.434064407453218,2.0075062993541697
lgbm,T2b payoff > mid (rv_hat),mid,866.0,1.5088182641851933,2.797020234232144,33.48729792147806,2.0,0.04942114225861686,0.0,0.1388246040958747,1.4692544454234977,1.434064407453218,2.0075062993541697
lgbm,T2bh payoff vs touch (rv_hat),mid,866.0,1.4622462471175313,2.7106858643618263,27.9445727482679,97.0,0.0028491251909549104,-0.32413008823721956,0.2908312983419005,1.4692544454234977,1.434064407453218,2.0075062993541697
lgbm,T3 sign(f3 - iv),mid,553.0,-0.6148637187261815,-0.9108380453653248,100.0,348.0,-1.8739542126475504,-3.9066316830604846,-0.18808628899565671,1.4692544454234977,1.434064407453218,2.0075062993541697
lgbm,T0 sign(rv_hat - iv),crossed,866.0,0.9818045726793189,1.820051706047374,33.48729792147806,0.0,0.0,,,1.4692544454234977,1.434064407453218,2.0075062993541697
lgbm,T1 sign(tv_hat - iv),crossed,866.0,0.24341127770539117,0.45123146050326024,29.445727482678986,167.0,-0.7383932949739276,-1.729170503444674,0.352671646264722,1.4692544454234977,1.434064407453218,2.0075062993541697
lgbm,T2 payoff > mid (tv_hat),crossed,866.0,0.21287425127209436,0.3946224686487386,29.445727482678986,169.0,-0.7689303214072245,-1.7765491392209498,0.3039607969866292,1.4692544454234977,1.434064407453218,2.0075062993541697
lgbm,T2h payoff vs touch (tv_hat),crossed,866.0,0.3112305491873283,0.5769536094913628,24.364896073903004,218.0,-0.6705740234919905,-1.7388862924035042,0.4649059926731241,1.4692544454234977,1.434064407453218,2.0075062993541697
lgbm,T2b payoff > mid (rv_hat),crossed,866.0,1.0310878793679703,1.9114122159842468,33.48729792147806,2.0,0.049283306688651544,0.0,0.13768073055933933,1.4692544454234977,1.434064407453218,2.0075062993541697
lgbm,T2bh payoff vs touch (rv_hat),crossed,866.0,1.0278897278231067,1.9054835400161343,27.9445727482679,97.0,0.04608515514378793,-0.28174385010444075,0.3254318214488651,1.4692544454234977,1.434064407453218,2.0075062993541697
lgbm,T3 sign(f3 - iv),crossed,553.0,-0.9874345555974642,-1.46275171742098,100.0,348.0,-1.882242330247227,-3.9343371991840685,-0.17676871066100455,1.4692544454234977,1.434064407453218,2.0075062993541697
xgb,T0 sign(rv_hat - iv),mid,866.0,1.4980323951467007,2.7770255836764437,32.21709006928407,0.0,0.0,,,1.4668005182071755,1.4366859557727945,1.7308271657852965
xgb,T1 sign(tv_hat - iv),mid,866.0,0.7705656305191902,1.4284607440975965,29.907621247113163,174.0,-0.7274667646275105,-1.8801255091551614,0.43384622022408026,1.4668005182071755,1.4366859557727945,1.7308271657852965
xgb,T2 payoff > mid (tv_hat),mid,866.0,0.7802190309771078,1.4463560447118973,30.138568129330256,174.0,-0.717813364169593,-1.8544693497439018,0.42535560871761036,1.4668005182071755,1.4366859557727945,1.7308271657852965
xgb,T2h payoff vs touch (tv_hat),mid,866.0,0.5949327368188776,1.1028756361112437,24.480369515011546,225.0,-0.9030996583278231,-2.0710684922441307,0.3729373244572603,1.4668005182071755,1.4366859557727945,1.7308271657852965
xgb,T2b payoff > mid (rv_hat),mid,866.0,1.4829125593921808,2.748996703361625,32.79445727482679,5.0,-0.015119835754519995,-0.1849590244074865,0.1845779168818332,1.4668005182071755,1.4366859557727945,1.7308271657852965
xgb,T2bh payoff vs touch (rv_hat),mid,866.0,1.620297711494327,3.0036788340291514,27.9445727482679,86.0,0.12226531634762626,-0.2138905596771123,0.4550206711867791,1.4668005182071755,1.4366859557727945,1.7308271657852965
xgb,T3 sign(f3 - iv),mid,553.0,-0.6148637187261815,-0.9108380453653248,100.0,355.0,-1.9161221762212801,-3.950782104535998,-0.14219045139683648,1.4668005182071755,1.4366859557727945,1.7308271657852965
xgb,T0 sign(rv_hat - iv),crossed,866.0,1.0215325976383653,1.8936988061085207,32.21709006928407,0.0,0.0,,,1.4668005182071755,1.4366859557727945,1.7308271657852965
xgb,T1 sign(tv_hat - iv),crossed,866.0,0.2872567370649208,0.5325113866009435,29.907621247113163,174.0,-0.7342758605734445,-1.890614139481704,0.42539186799496026,1.4668005182071755,1.4366859557727945,1.7308271657852965
xgb,T2 payoff > mid (tv_hat),crossed,866.0,0.2969795958346631,0.5505354477878202,30.138568129330256,174.0,-0.7245530018037022,-1.8548562746357247,0.4156076953682191,1.4668005182071755,1.4366859557727945,1.7308271657852965
xgb,T2h payoff vs touch (tv_hat),crossed,866.0,0.156184110097647,0.2895313017996714,24.480369515011546,225.0,-0.8653484875407182,-2.0113859625523327,0.390720502912293,1.4668005182071755,1.4366859557727945,1.7308271657852965
xgb,T2b payoff > mid (rv_hat),crossed,866.0,1.0069141219239652,1.8665993380431014,32.79445727482679,5.0,-0.014618475714399962,-0.18295532246936247,0.18465162669660157,1.4668005182071755,1.4366859557727945,1.7308271657852965
xgb,T2bh payoff vs touch (rv_hat),crossed,866.0,1.1773334793999466,2.1825196860928213,27.9445727482679,86.0,0.15580088176158133,-0.17660724156218188,0.4887316297856073,1.4668005182071755,1.4366859557727945,1.7308271657852965
xgb,T3 sign(f3 - iv),crossed,553.0,-0.9874345555974642,-1.46275171742098,100.0,355.0,-1.9237147021683094,-3.967711338581771,-0.12751054231122821,1.4668005182071755,1.4366859557727945,1.7308271657852965
lasso_t,T0 sign(rv_hat - iv),mid,866.0,1.4131037944414562,2.6195864670669464,37.06697459584296,0.0,0.0,,,1.4761483318200324,1.4274198084733525,2.8939125918181277
lasso_t,T1 sign(tv_hat - iv),mid,866.0,0.6151868208283943,1.1404222937473434,31.293302540415702,152.0,-0.7979169736130619,-1.8483516509339213,0.23644867567229316,1.4761483318200324,1.4274198084733525,2.8939125918181277
lasso_t,T2 payoff > mid (tv_hat),mid,866.0,0.5964515365855901,1.1056911598758212,31.87066974595843,151.0,-0.816652257855866,-1.8893766741347182,0.25984598169883366,1.4761483318200324,1.4274198084733525,2.8939125918181277
lasso_t,T2h payoff vs touch (tv_hat),mid,866.0,0.8777089407639486,1.6270810907826485,27.367205542725177,202.0,-0.5353948536775076,-1.5537140871871997,0.4278199747418978,1.4761483318200324,1.4274198084733525,2.8939125918181277
lasso_t,T2b payoff > mid (rv_hat),mid,866.0,1.4204806982488185,2.633261639024332,36.95150115473441,1.0,0.007376903807362313,0.0,0.022441640083060703,1.4761483318200324,1.4274198084733525,2.8939125918181277
lasso_t,T2bh payoff vs touch (rv_hat),mid,866.0,1.684362853288465,3.122441644740436,30.94688221709007,110.0,0.2712590588470087,-0.14126072394422653,0.7124852922933812,1.4761483318200324,1.4274198084733525,2.8939125918181277
lasso_t,T3 sign(f3 - iv),mid,553.0,-0.6148637187261815,-0.9108380453653248,100.0,328.0,-2.427316370677789,-4.159713100597385,-0.830049742597788,1.4761483318200324,1.4274198084733525,2.8939125918181277
lasso_t,T0 sign(rv_hat - iv),crossed,866.0,0.9346206571000508,1.7325830096919626,37.06697459584296,0.0,0.0,,,1.4761483318200324,1.4274198084733525,2.8939125918181277
lasso_t,T1 sign(tv_hat - iv),crossed,866.0,0.13443503952844776,0.249213264895045,31.293302540415702,152.0,-0.8001856175716031,-1.8361876647560496,0.2300326706606958,1.4761483318200324,1.4274198084733525,2.8939125918181277
lasso_t,T2 payoff > mid (tv_hat),crossed,866.0,0.11620775940242803,0.21542385994306656,31.87066974595843,151.0,-0.8184128976976228,-1.8798345127053144,0.2520038230337799,1.4761483318200324,1.4274198084733525,2.8939125918181277
lasso_t,T2h payoff vs touch (tv_hat),crossed,866.0,0.4124800730163571,0.7646481606367241,27.367205542725177,202.0,-0.5221405840836937,-1.53857347401976,0.43839270116570095,1.4761483318200324,1.4274198084733525,2.8939125918181277
lasso_t,T2b payoff > mid (rv_hat),crossed,866.0,0.9418663821666248,1.7460150048526486,36.95150115473441,1.0,0.007245725066573935,0.0,0.02181475752756611,1.4761483318200324,1.4274198084733525,2.8939125918181277
lasso_t,T2bh payoff vs touch (rv_hat),crossed,866.0,1.2574237398486299,2.3309895743207876,30.94688221709007,110.0,0.3228030827485789,-0.09615991672476469,0.7570580981592923,1.4761483318200324,1.4274198084733525,2.8939125918181277
lasso_t,T3 sign(f3 - iv),crossed,553.0,-0.9874345555974642,-1.46275171742098,100.0,328.0,-2.442070779156157,-4.200998079688797,-0.8253236536060183,1.4761483318200324,1.4274198084733525,2.8939125918181277
lasso_f,T0 sign(rv_hat - iv),mid,866.0,1.509829846463058,2.7988954873139367,41.339491916859124,0.0,0.0,,,1.4916914426360754,1.438861286285474,2.9583165449641533
lasso_f,T1 sign(tv_hat - iv),mid,866.0,0.47377779711490237,0.8782807820635327,33.71824480369515,148.0,-1.0360520493481558,-2.0255773642012738,0.01306808625155652,1.4916914426360754,1.438861286285474,2.9583165449641533
lasso_f,T2 payoff > mid (tv_hat),mid,866.0,0.464058471520826,0.8602632706143307,33.8337182448037,149.0,-1.045771374942232,-2.0293638589560237,-0.0005983206650991585,1.4916914426360754,1.438861286285474,2.9583165449641533
lasso_f,T2h payoff vs touch (tv_hat),mid,866.0,0.4825036550989642,0.8944566210772772,28.63741339491917,196.0,-1.0273261913640936,-1.9981522345541087,-0.0108774079352517,1.4916914426360754,1.438861286285474,2.9583165449641533
lasso_f,T2b payoff > mid (rv_hat),mid,866.0,1.6362929324952584,3.0333304878118423,41.454965357967666,1.0,0.12646308603220027,0.0,0.3992585286001209,1.4916914426360754,1.438861286285474,2.9583165449641533
lasso_f,T2bh payoff vs touch (rv_hat),mid,866.0,1.471598099322699,2.728022160234098,35.79676674364896,99.0,-0.0382317471403591,-0.4246932898626268,0.33252503242275483,1.4916914426360754,1.438861286285474,2.9583165449641533
lasso_f,T3 sign(f3 - iv),mid,553.0,-0.6148637187261815,-0.9108380453653248,100.0,308.0,-2.266310118123691,-3.9681762861747076,-0.668091085208781,1.4916914426360754,1.438861286285474,2.9583165449641533
lasso_f,T0 sign(rv_hat - iv),crossed,866.0,1.0444324681697883,1.9361501753410348,41.339491916859124,0.0,0.0,,,1.4916914426360754,1.438861286285474,2.9583165449641533
lasso_f,T1 sign(tv_hat - iv),crossed,866.0,-0.003791710699675938,-0.007029005282538384,33.71824480369515,148.0,-1.0482241788694642,-2.0419201270547553,-0.004719923019747177,1.4916914426360754,1.438861286285474,2.9583165449641533
lasso_f,T2 payoff > mid (tv_hat),crossed,866.0,-0.013231155933040514,-0.024527679539311727,33.8337182448037,149.0,-1.057663624102829,-2.050768843377938,-0.019694120726017134,1.4916914426360754,1.438861286285474,2.9583165449641533
lasso_f,T2h payoff vs touch (tv_hat),crossed,866.0,0.038244908311348254,0.07089772502254411,28.63741339491917,196.0,-1.00618755985844,-1.975955741569449,0.013633216998091472,1.4916914426360754,1.438861286285474,2.9583165449641533
lasso_f,T2b payoff > mid (rv_hat),crossed,866.0,1.174744105945407,2.177719552028801,41.454965357967666,1.0,0.13031163777561852,0.0,0.40617180281849885,1.4916914426360754,1.438861286285474,2.9583165449641533
lasso_f,T2bh payoff vs touch (rv_hat),crossed,866.0,1.044874634537074,1.9369698554215005,35.79676674364896,99.0,0.00044216636728580406,-0.39107304090045486,0.3809760601245673,1.4916914426360754,1.438861286285474,2.9583165449641533
lasso_f,T3 sign(f3 - iv),crossed,553.0,-0.9874345555974642,-1.46275171742098,100.0,308.0,-2.2826784348818983,-4.014883008003778,-0.6744019351809925,1.4916914426360754,1.438861286285474,2.9583165449641533
enet,T0 sign(rv_hat - iv),mid,866.0,1.0224751588133707,1.8954461091078754,35.45034642032333,0.0,0.0,,,1.4806670788426228,1.4320229189335414,2.812397888332559
enet,T1 sign(tv_hat - iv),mid,866.0,0.7666260497822711,1.4211576199923852,31.40877598152425,141.0,-0.25584910903109964,-1.3500299264885842,0.8409677746452724,1.4806670788426228,1.4320229189335414,2.812397888332559
enet,T2 payoff > mid (tv_hat),mid,866.0,0.958376015789025,1.7766202675259168,31.639722863741337,141.0,-0.06409914302434581,-1.1725160804498123,1.0368136526704528,1.4806670788426228,1.4320229189335414,2.812397888332559
enet,T2h payoff vs touch (tv_hat),mid,866.0,0.7420888669756543,1.375671030632849,27.25173210161663,184.0,-0.28038629183771646,-1.2145772715161565,0.6381517504987445,1.4806670788426228,1.4320229189335414,2.812397888332559
enet,T2b payoff > mid (rv_hat),mid,866.0,0.9971013315418314,1.8484085632462912,35.45034642032333,2.0,-0.025373827271539327,-0.10325088637087261,0.019423209967082307,1.4806670788426228,1.4320229189335414,2.812397888332559
enet,T2bh payoff vs touch (rv_hat),mid,866.0,1.1437852005537046,2.120328488528498,29.79214780600462,111.0,0.1213100417403338,-0.21890862770882016,0.4299952798556319,1.4806670788426228,1.4320229189335414,2.812397888332559
enet,T3 sign(f3 - iv),mid,553.0,-0.6148637187261815,-0.9108380453653248,100.0,341.0,-1.7717773828040198,-3.4959277192162017,-0.2800294007472527,1.4806670788426228,1.4320229189335414,2.812397888332559
enet,T0 sign(rv_hat - iv),crossed,866.0,0.5449047239483719,1.0101346032123633,35.45034642032333,0.0,0.0,,,1.4806670788426228,1.4320229189335414,2.812397888332559
enet,T1 sign(tv_hat - iv),crossed,866.0,0.2842176219296633,0.5268775294762973,31.40877598152425,141.0,-0.2606871020187086,-1.3408189030427642,0.8337773466200227,1.4806670788426228,1.4320229189335414,2.812397888332559
enet,T2 payoff > mid (tv_hat),crossed,866.0,0.473116187039612,0.8770543011733651,31.639722863741337,141.0,-0.07178853690875989,-1.1852776355760406,1.0199930183487107,1.4806670788426228,1.4320229189335414,2.812397888332559
enet,T2h payoff vs touch (tv_hat),crossed,866.0,0.2753827395163242,0.5104995829311472,27.25173210161663,184.0,-0.2695219844320477,-1.1974725456523871,0.6463745011674414,1.4806670788426228,1.4320229189335414,2.812397888332559
enet,T2b payoff > mid (rv_hat),crossed,866.0,0.5196299519586837,0.9632806842555043,35.45034642032333,2.0,-0.025274771989688215,-0.1026272695221032,0.019064435906162632,1.4806670788426228,1.4320229189335414,2.812397888332559
enet,T2bh payoff vs touch (rv_hat),crossed,866.0,0.7086229092609702,1.3136324385056,29.79214780600462,111.0,0.16371818531259824,-0.16783676384262997,0.4744556768428946,1.4806670788426228,1.4320229189335414,2.812397888332559
enet,T3 sign(f3 - iv),crossed,553.0,-0.9874345555974642,-1.46275171742098,100.0,341.0,-1.7817447267501327,-3.5259504686373595,-0.27099479539593974,1.4806670788426228,1.4320229189335414,2.812397888332559
